<<<<<<< HEAD
date,/m/0m7pl
2020-03-01,22
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,20
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,20
2020-03-14,0
2020-03-15,0
2020-03-16,17
2020-03-17,0
2020-03-18,18
2020-03-19,0
2020-03-20,17
2020-03-21,81
2020-03-22,100
2020-03-23,98
2020-03-24,35
2020-03-25,35
2020-03-26,71
2020-03-27,0
2020-03-28,19
2020-03-29,57
2020-03-30,33
2020-03-31,33
2020-04-01,35
2020-04-02,0
2020-04-03,18
2020-04-04,20
2020-04-05,0
2020-04-06,16
2020-04-07,0
2020-04-08,18
2020-04-09,35
2020-04-10,18
2020-04-11,0
2020-04-12,0
2020-04-13,18
2020-04-14,0
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,37
2020-04-19,19
2020-04-20,0
2020-04-21,35
2020-04-22,0
2020-04-23,0
2020-04-24,0
2020-04-25,0
2020-04-26,20
2020-04-27,0
2020-04-28,16
2020-04-29,16
2020-04-30,0
2020-05-01,0
2020-05-02,0
2020-05-03,0
2020-05-04,0
2020-05-05,0
2020-05-06,0
2020-05-07,0
2020-05-08,0
2020-05-09,0
2020-05-10,0
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,37
2020-05-16,21
2020-05-17,0
2020-05-18,0
2020-05-19,18
2020-05-20,18
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
2020-05-30,0
2020-05-31,21
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,16
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,20
2020-06-15,17
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,0
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,23
2020-07-23,0
2020-07-24,23
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,0
2020-07-29,23
2020-07-30,0
2020-07-31,0
2020-08-01,0
2020-08-02,0
2020-08-03,23
2020-08-04,0
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,0
2020-08-12,24
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,0
2020-08-17,0
2020-08-18,0
2020-08-19,0
2020-08-20,0
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,0
2020-08-25,0
2020-08-26,0
2020-08-27,0
2020-08-28,0
2020-08-29,0
2020-08-30,0
2020-08-31,0
2020-09-01,0
2020-09-02,0
2020-09-03,0
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,41
2020-09-09,0
2020-09-10,41
2020-09-11,0
2020-09-12,0
2020-09-13,22
2020-09-14,0
2020-09-15,0
2020-09-16,0
2020-09-17,20
2020-09-18,21
2020-09-19,22
2020-09-20,21
2020-09-21,0
2020-09-22,21
2020-09-23,0
2020-09-24,0
2020-09-25,21
2020-09-26,0
2020-09-27,0
2020-09-28,0
2020-09-29,0
2020-09-30,40
2020-10-01,40
2020-10-02,0
2020-10-03,0
2020-10-04,0
2020-10-05,19
2020-10-06,0
2020-10-07,19
2020-10-08,38
2020-10-09,0
2020-10-10,24
2020-10-11,0
2020-10-12,0
2020-10-13,22
2020-10-14,0
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,0
=======
date,/m/0m7pl,isPartial
2020-03-01,0,False
2020-03-02,0,False
2020-03-03,0,False
2020-03-04,0,False
2020-03-05,0,False
2020-03-06,0,False
2020-03-07,0,False
2020-03-08,0,False
2020-03-09,12,False
2020-03-10,0,False
2020-03-11,0,False
2020-03-12,0,False
2020-03-13,0,False
2020-03-14,0,False
2020-03-15,0,False
2020-03-16,21,False
2020-03-17,11,False
2020-03-18,23,False
2020-03-19,11,False
2020-03-20,22,False
2020-03-21,100,False
2020-03-22,76,False
2020-03-23,41,False
2020-03-24,28,False
2020-03-25,44,False
2020-03-26,33,False
2020-03-27,42,False
2020-03-28,24,False
2020-03-29,18,False
2020-03-30,11,False
2020-03-31,32,False
2020-04-01,11,False
2020-04-02,21,False
2020-04-03,22,False
2020-04-04,38,False
2020-04-05,13,False
2020-04-06,10,False
2020-04-07,11,False
2020-04-08,11,False
2020-04-09,22,False
2020-04-10,11,False
2020-04-11,0,False
2020-04-12,0,False
2020-04-13,11,False
2020-04-14,0,False
2020-04-15,11,False
2020-04-16,11,False
2020-04-17,11,False
2020-04-18,0,False
2020-04-19,12,False
2020-04-20,11,False
2020-04-21,0,False
2020-04-22,0,False
2020-04-23,11,False
2020-04-24,11,False
2020-04-25,0,False
2020-04-26,25,False
2020-04-27,0,False
2020-04-28,10,False
2020-04-29,0,False
2020-04-30,10,False
2020-05-01,11,False
2020-05-02,0,False
2020-05-03,0,False
2020-05-04,0,False
2020-05-05,0,False
2020-05-06,0,False
2020-05-07,21,False
2020-05-08,0,False
2020-05-09,0,False
2020-05-10,11,False
2020-05-11,11,False
2020-05-12,11,False
2020-05-13,0,False
2020-05-14,0,False
2020-05-15,12,False
2020-05-16,13,False
2020-05-17,14,False
2020-05-18,0,False
2020-05-19,0,False
2020-05-20,12,False
2020-05-21,0,False
2020-05-22,0,False
2020-05-23,12,False
2020-05-24,0,False
2020-05-25,11,False
2020-05-26,0,False
2020-05-27,0,False
2020-05-28,11,False
2020-05-29,0,False
2020-05-30,0,False
2020-05-31,13,False
2020-06-01,12,False
2020-06-02,0,False
2020-06-03,0,False
2020-06-04,0,False
2020-06-05,0,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,0,False
2020-06-09,10,False
2020-06-10,0,False
2020-06-11,0,False
2020-06-12,0,False
2020-06-13,0,False
2020-06-14,0,False
2020-06-15,0,False
2020-06-16,11,False
2020-06-17,0,False
2020-06-18,0,False
2020-06-19,12,False
2020-06-20,0,False
2020-06-21,0,False
2020-06-22,0,False
2020-06-23,0,False
2020-06-24,0,False
2020-06-25,12,False
2020-06-26,12,False
2020-06-27,0,False
2020-06-28,12,False
2020-06-29,0,False
2020-06-30,0,False
2020-07-01,0,False
2020-07-02,0,False
2020-07-03,0,False
2020-07-04,0,False
2020-07-05,13,False
2020-07-06,0,False
2020-07-07,0,False
2020-07-08,12,False
2020-07-09,0,False
2020-07-10,0,False
2020-07-11,15,False
2020-07-12,0,False
2020-07-13,0,False
2020-07-14,0,False
2020-07-15,0,False
2020-07-16,0,False
2020-07-17,0,False
2020-07-18,0,False
2020-07-19,32,False
2020-07-20,0,False
2020-07-21,0,False
2020-07-22,0,False
2020-07-23,0,False
2020-07-24,0,False
2020-07-25,0,False
2020-07-26,0,False
2020-07-27,0,False
2020-07-28,0,False
2020-07-29,15,False
2020-07-30,0,False
2020-07-31,0,False
2020-08-01,0,False
2020-08-02,0,False
2020-08-03,14,False
2020-08-04,0,False
2020-08-05,0,False
2020-08-06,0,False
2020-08-07,16,False
2020-08-08,0,False
2020-08-09,0,False
2020-08-10,0,False
2020-08-11,0,False
2020-08-12,0,False
2020-08-13,0,False
2020-08-14,0,False
2020-08-15,0,False
2020-08-16,16,False
2020-08-17,0,False
2020-08-18,0,False
2020-08-19,0,False
2020-08-20,0,False
2020-08-21,16,False
2020-08-22,0,False
2020-08-23,0,False
2020-08-24,0,False
2020-08-25,0,False
2020-08-26,0,False
2020-08-27,0,False
2020-08-28,0,False
2020-08-29,0,False
2020-08-30,0,False
2020-08-31,0,False
2020-09-01,14,False
2020-09-02,14,False
2020-09-03,0,False
2020-09-04,0,False
2020-09-05,0,False
2020-09-06,0,False
2020-09-07,13,False
2020-09-08,0,False
2020-09-09,0,False
2020-09-10,13,False
2020-09-11,0,False
2020-09-12,14,False
2020-09-13,14,False
2020-09-14,0,False
2020-09-15,0,False
2020-09-16,13,False
2020-09-17,13,False
2020-09-18,13,False
2020-09-19,0,False
2020-09-20,0,False
2020-09-21,18,False
2020-09-22,0,False
2020-09-23,12,False
2020-09-24,0,False
2020-09-25,13,False
2020-09-26,14,False
2020-09-27,13,False
2020-09-28,0,False
2020-09-29,0,False
2020-09-30,12,False
2020-10-01,51,False
2020-10-02,25,False
2020-10-03,0,False
2020-10-04,13,False
2020-10-05,24,False
2020-10-06,18,False
2020-10-07,35,False
2020-10-08,12,False
2020-10-09,15,False
2020-10-10,15,False
2020-10-11,0,False
2020-10-12,0,False
2020-10-13,13,False
2020-10-14,13,False
2020-10-15,13,False
2020-10-16,27,False
2020-10-17,14,False
>>>>>>> master
