date,/m/01b_21
2020-02-01,61.0
2020-02-02,59.0
2020-02-03,62.0
2020-02-04,57.0
2020-02-05,47.0
2020-02-06,46.0
2020-02-07,60.0
2020-02-08,48.0
2020-02-09,56.0
2020-02-10,54.0
2020-02-11,51.0
2020-02-12,47.0
2020-02-13,49.0
2020-02-14,47.0
2020-02-15,61.0
2020-02-16,38.0
2020-02-17,62.0
2020-02-18,52.0
2020-02-19,55.0
2020-02-20,38.0
2020-02-21,37.0
2020-02-22,61.0
2020-02-23,54.0
2020-02-24,63.0
2020-02-25,34.0
2020-02-26,62.0
2020-02-27,50.0
2020-02-28,35.0
2020-02-29,63.0
2020-03-01,48.0
2020-03-02,50.0
2020-03-03,76.0
2020-03-04,31.0
2020-03-05,40.0
2020-03-06,55.0
2020-03-07,69.0
2020-03-08,48.0
2020-03-09,63.0
2020-03-10,52.0
2020-03-11,77.0
2020-03-12,65.0
2020-03-13,89.0
2020-03-14,100.0
2020-03-15,86.0
2020-03-16,74.0
2020-03-17,82.0
2020-03-18,61.0
2020-03-19,63.0
2020-03-20,59.0
2020-03-21,52.0
2020-03-22,62.0
2020-03-23,44.0
2020-03-24,54.0
2020-03-25,45.0
2020-03-26,40.0
2020-03-27,44.0
2020-03-28,50.0
2020-03-29,52.0
2020-03-30,33.0
2020-03-31,44.0
2020-04-01,32.0
2020-04-02,33.0
2020-04-03,35.0
2020-04-04,28.0
2020-04-05,32.0
2020-04-06,23.0
2020-04-07,21.0
2020-04-08,32.0
2020-04-09,25.0
2020-04-10,18.0
2020-04-11,21.0
2020-04-12,22.0
2020-04-13,23.0
2020-04-14,37.0
2020-04-15,23.0
2020-04-16,25.0
2020-04-17,15.0
2020-04-18,24.0
2020-04-19,19.0
2020-04-20,22.0
2020-04-21,18.0
2020-04-22,19.0
2020-04-23,18.0
2020-04-24,19.0
2020-04-25,23.0
2020-04-26,11.0
2020-04-27,14.0
2020-04-28,27.0
2020-04-29,12.0
2020-04-30,9.0
2020-05-01,25.0
2020-05-02,8.0
2020-05-03,15.0
2020-05-04,10.0
2020-05-05,11.0
2020-05-06,13.0
2020-05-07,6.0
2020-05-08,9.0
2020-05-09,7.0
2020-05-10,11.0
2020-05-11,11.0
2020-05-12,8.0
2020-05-13,9.0
2020-05-14,10.0
2020-05-15,8.0
2020-05-16,5.0
2020-05-17,12.0
2020-05-18,15.0
2020-05-19,6.0
2020-05-20,7.0
2020-05-21,6.0
2020-05-22,13.0
2020-05-23,8.0
2020-05-24,10.0
2020-05-25,4.0
2020-05-26,15.0
2020-05-27,7.0
2020-05-28,12.0
2020-05-29,7.0
2020-05-30,12.0
2020-05-31,7.0
2020-06-01,6.0
2020-06-02,9.0
2020-06-03,7.0
2020-06-04,8.0
2020-06-05,5.0
2020-06-06,6.0
2020-06-07,6.0
2020-06-08,12.0
2020-06-09,7.0
2020-06-10,4.0
2020-06-11,7.0
2020-06-12,16.0
2020-06-13,8.0
2020-06-14,9.0
2020-06-15,7.0
2020-06-16,12.0
