date,/m/0g9pc
2020-02-01,14.0
2020-02-02,16.0
2020-02-03,7.0
2020-02-04,14.0
2020-02-05,8.0
2020-02-06,4.0
2020-02-07,13.0
2020-02-08,8.0
2020-02-09,15.0
2020-02-10,3.0
2020-02-11,18.0
2020-02-12,4.0
2020-02-13,11.0
2020-02-14,7.0
2020-02-15,13.0
2020-02-16,10.0
2020-02-17,7.0
2020-02-18,7.0
2020-02-19,16.0
2020-02-20,7.0
2020-02-21,10.0
2020-02-22,5.0
2020-02-23,15.0
2020-02-24,16.0
2020-02-25,21.0
2020-02-26,19.0
2020-02-27,38.0
2020-02-28,32.0
2020-02-29,33.0
2020-03-01,38.0
2020-03-02,43.0
2020-03-03,34.0
2020-03-04,30.0
2020-03-05,35.0
2020-03-06,40.0
2020-03-07,37.0
2020-03-08,23.0
2020-03-09,37.0
2020-03-10,37.0
2020-03-11,34.0
2020-03-12,68.0
2020-03-13,79.0
2020-03-14,69.0
2020-03-15,80.0
2020-03-16,100.0
2020-03-17,75.0
2020-03-18,72.0
2020-03-19,66.0
2020-03-20,61.0
2020-03-21,73.0
2020-03-22,59.0
2020-03-23,51.0
2020-03-24,55.0
2020-03-25,48.0
2020-03-26,45.0
2020-03-27,31.0
2020-03-28,41.0
2020-03-29,38.0
2020-03-30,31.0
2020-03-31,35.0
2020-04-01,20.0
2020-04-02,20.0
2020-04-03,33.0
2020-04-04,19.0
2020-04-05,23.0
2020-04-06,28.0
2020-04-07,24.0
2020-04-08,13.0
2020-04-09,15.0
2020-04-10,20.0
2020-04-11,14.0
2020-04-12,17.0
2020-04-13,7.0
2020-04-14,15.0
2020-04-15,15.0
2020-04-16,14.0
2020-04-17,15.0
2020-04-18,9.0
2020-04-19,15.0
2020-04-20,14.0
2020-04-21,10.0
2020-04-22,11.0
2020-04-23,13.0
2020-04-24,11.0
2020-04-25,15.0
2020-04-26,10.0
2020-04-27,10.0
2020-04-28,17.0
2020-04-29,16.0
2020-04-30,16.0
2020-05-01,17.0
2020-05-02,14.0
2020-05-03,6.0
2020-05-04,6.0
2020-05-05,10.0
2020-05-06,10.0
2020-05-07,12.0
2020-05-08,9.0
2020-05-09,12.0
2020-05-10,11.0
2020-05-11,10.0
2020-05-12,11.0
2020-05-13,5.0
2020-05-14,7.0
2020-05-15,7.0
2020-05-16,6.0
2020-05-17,8.0
2020-05-18,8.0
2020-05-19,8.0
2020-05-20,13.0
2020-05-21,4.0
2020-05-22,4.0
2020-05-23,6.0
2020-05-24,3.0
