<<<<<<< HEAD
date,/m/0m7pl
2020-03-01,16
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,15
2020-03-10,0
2020-03-11,0
2020-03-12,15
2020-03-13,16
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,14
2020-03-19,15
2020-03-20,35
2020-03-21,56
2020-03-22,100
2020-03-23,85
2020-03-24,45
2020-03-25,26
2020-03-26,34
2020-03-27,26
2020-03-28,31
2020-03-29,0
2020-03-30,20
2020-03-31,13
2020-04-01,33
2020-04-02,13
2020-04-03,28
2020-04-04,0
2020-04-05,15
2020-04-06,38
2020-04-07,13
2020-04-08,0
2020-04-09,13
2020-04-10,14
2020-04-11,15
2020-04-12,31
2020-04-13,14
2020-04-14,0
2020-04-15,0
2020-04-16,14
2020-04-17,14
2020-04-18,0
2020-04-19,0
2020-04-20,0
2020-04-21,13
2020-04-22,0
2020-04-23,14
2020-04-24,0
2020-04-25,0
2020-04-26,0
2020-04-27,13
2020-04-28,0
2020-04-29,13
2020-04-30,12
2020-05-01,0
2020-05-02,0
2020-05-03,14
2020-05-04,13
2020-05-05,0
2020-05-06,13
2020-05-07,0
2020-05-08,28
2020-05-09,0
2020-05-10,0
2020-05-11,12
2020-05-12,0
2020-05-13,0
2020-05-14,13
2020-05-15,0
2020-05-16,15
2020-05-17,15
2020-05-18,14
2020-05-19,0
2020-05-20,14
2020-05-21,24
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,14
2020-05-26,14
2020-05-27,14
2020-05-28,0
2020-05-29,14
2020-05-30,0
2020-05-31,0
2020-06-01,15
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,13
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,14
2020-06-16,14
2020-06-17,0
2020-06-18,0
2020-06-19,30
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,15
2020-06-25,0
2020-06-26,0
2020-06-27,18
2020-06-28,16
2020-06-29,0
2020-06-30,0
2020-07-01,0
2020-07-02,14
2020-07-03,0
2020-07-04,0
2020-07-05,17
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,30
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,15
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,15
2020-07-21,0
2020-07-22,15
2020-07-23,0
2020-07-24,0
2020-07-25,0
2020-07-26,17
2020-07-27,0
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,15
2020-08-01,0
2020-08-02,0
2020-08-03,0
2020-08-04,14
2020-08-05,0
2020-08-06,14
2020-08-07,15
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,14
2020-08-12,0
2020-08-13,0
2020-08-14,0
2020-08-15,30
2020-08-16,0
2020-08-17,14
2020-08-18,14
2020-08-19,0
2020-08-20,15
2020-08-21,0
2020-08-22,0
2020-08-23,15
2020-08-24,0
2020-08-25,14
2020-08-26,15
2020-08-27,0
2020-08-28,0
2020-08-29,15
2020-08-30,0
2020-08-31,0
2020-09-01,44
2020-09-02,15
2020-09-03,0
2020-09-04,16
2020-09-05,17
2020-09-06,0
2020-09-07,28
2020-09-08,14
2020-09-09,0
2020-09-10,13
2020-09-11,13
2020-09-12,15
2020-09-13,15
2020-09-14,20
2020-09-15,14
2020-09-16,14
2020-09-17,28
2020-09-18,28
2020-09-19,0
2020-09-20,13
2020-09-21,0
2020-09-22,19
2020-09-23,20
2020-09-24,41
2020-09-25,15
2020-09-26,0
2020-09-27,0
2020-09-28,22
2020-09-29,0
2020-09-30,15
2020-10-01,14
2020-10-02,0
2020-10-03,0
2020-10-04,0
2020-10-05,0
2020-10-06,0
2020-10-07,46
2020-10-08,16
2020-10-09,0
2020-10-10,37
2020-10-11,16
2020-10-12,17
2020-10-13,17
2020-10-14,0
2020-10-15,17
2020-10-16,18
2020-10-17,19
2020-10-18,19
=======
date,/m/0m7pl,isPartial
2020-03-01,0,False
2020-03-02,0,False
2020-03-03,0,False
2020-03-04,0,False
2020-03-05,0,False
2020-03-06,0,False
2020-03-07,0,False
2020-03-08,0,False
2020-03-09,0,False
2020-03-10,0,False
2020-03-11,0,False
2020-03-12,0,False
2020-03-13,0,False
2020-03-14,13,False
2020-03-15,0,False
2020-03-16,10,False
2020-03-17,10,False
2020-03-18,11,False
2020-03-19,11,False
2020-03-20,80,False
2020-03-21,67,False
2020-03-22,100,False
2020-03-23,60,False
2020-03-24,15,False
2020-03-25,25,False
2020-03-26,26,False
2020-03-27,10,False
2020-03-28,70,False
2020-03-29,12,False
2020-03-30,10,False
2020-03-31,29,False
2020-04-01,20,False
2020-04-02,10,False
2020-04-03,21,False
2020-04-04,0,False
2020-04-05,0,False
2020-04-06,10,False
2020-04-07,20,False
2020-04-08,20,False
2020-04-09,21,False
2020-04-10,11,False
2020-04-11,11,False
2020-04-12,12,False
2020-04-13,11,False
2020-04-14,0,False
2020-04-15,10,False
2020-04-16,11,False
2020-04-17,10,False
2020-04-18,23,False
2020-04-19,0,False
2020-04-20,10,False
2020-04-21,0,False
2020-04-22,10,False
2020-04-23,0,False
2020-04-24,0,False
2020-04-25,0,False
2020-04-26,0,False
2020-04-27,0,False
2020-04-28,0,False
2020-04-29,0,False
2020-04-30,9,False
2020-05-01,10,False
2020-05-02,0,False
2020-05-03,0,False
2020-05-04,0,False
2020-05-05,0,False
2020-05-06,10,False
2020-05-07,0,False
2020-05-08,11,False
2020-05-09,0,False
2020-05-10,0,False
2020-05-11,0,False
2020-05-12,0,False
2020-05-13,10,False
2020-05-14,10,False
2020-05-15,11,False
2020-05-16,0,False
2020-05-17,11,False
2020-05-18,0,False
2020-05-19,10,False
2020-05-20,0,False
2020-05-21,12,False
2020-05-22,0,False
2020-05-23,0,False
2020-05-24,0,False
2020-05-25,10,False
2020-05-26,11,False
2020-05-27,0,False
2020-05-28,0,False
2020-05-29,0,False
2020-05-30,0,False
2020-05-31,0,False
2020-06-01,11,False
2020-06-02,0,False
2020-06-03,0,False
2020-06-04,9,False
2020-06-05,0,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,0,False
2020-06-09,0,False
2020-06-10,0,False
2020-06-11,0,False
2020-06-12,0,False
2020-06-13,0,False
2020-06-14,0,False
2020-06-15,10,False
2020-06-16,21,False
2020-06-17,11,False
2020-06-18,0,False
2020-06-19,0,False
2020-06-20,14,False
2020-06-21,0,False
2020-06-22,0,False
2020-06-23,11,False
2020-06-24,17,False
2020-06-25,0,False
2020-06-26,0,False
2020-06-27,13,False
2020-06-28,0,False
2020-06-29,0,False
2020-06-30,0,False
2020-07-01,0,False
2020-07-02,0,False
2020-07-03,11,False
2020-07-04,0,False
2020-07-05,13,False
2020-07-06,0,False
2020-07-07,0,False
2020-07-08,0,False
2020-07-09,23,False
