date,/m/0hn9s
2020-03-01,53
2020-03-02,62
2020-03-03,88
2020-03-04,37
2020-03-05,78
2020-03-06,46
2020-03-07,56
2020-03-08,12
2020-03-09,28
2020-03-10,78
2020-03-11,36
2020-03-12,93
2020-03-13,100
2020-03-14,97
2020-03-15,98
2020-03-16,100
2020-03-17,78
2020-03-18,66
2020-03-19,68
2020-03-20,56
2020-03-21,49
2020-03-22,92
2020-03-23,43
2020-03-24,21
2020-03-25,76
2020-03-26,60
2020-03-27,51
2020-03-28,69
2020-03-29,72
2020-03-30,33
2020-03-31,43
2020-04-01,46
2020-04-02,21
2020-04-03,43
2020-04-04,54
2020-04-05,41
2020-04-06,28
2020-04-07,40
2020-04-08,21
2020-04-09,36
2020-04-10,22
2020-04-11,20
2020-04-12,36
2020-04-13,26
2020-04-14,25
2020-04-15,18
2020-04-16,25
2020-04-17,17
2020-04-18,12
2020-04-19,15
2020-04-20,24
2020-04-21,21
2020-04-22,19
2020-04-23,11
2020-04-24,22
2020-04-25,23
2020-04-26,18
2020-04-27,10
2020-04-28,17
2020-04-29,10
2020-04-30,19
2020-05-01,10
2020-05-02,16
2020-05-03,17
2020-05-04,20
2020-05-05,28
2020-05-06,31
2020-05-07,14
2020-05-08,22
2020-05-09,11
2020-05-10,11
2020-05-11,19
2020-05-12,15
2020-05-13,21
2020-05-14,15
2020-05-15,12
2020-05-16,14
2020-05-17,22
2020-05-18,12
2020-05-19,12
2020-05-20,12
2020-05-21,13
2020-05-22,24
2020-05-23,13
2020-05-24,14
2020-05-25,22
2020-05-26,23
2020-05-27,12
2020-05-28,18
2020-05-29,18
2020-05-30,20
2020-05-31,21
2020-06-01,12
2020-06-02,18
2020-06-03,10
2020-06-04,0
2020-06-05,11
2020-06-06,13
2020-06-07,13
2020-06-08,21
2020-06-09,21
2020-06-10,11
2020-06-11,11
2020-06-12,11
2020-06-13,12
2020-06-14,25
2020-06-15,11
2020-06-16,0
2020-06-17,11
2020-06-18,23
2020-06-19,12
2020-06-20,0
2020-06-21,13
2020-06-22,24
2020-06-23,0
2020-06-24,12
2020-06-25,18
2020-06-26,24
2020-06-27,20
2020-06-28,0
2020-06-29,23
2020-06-30,0
2020-07-01,12
2020-07-02,24
2020-07-03,0
2020-07-04,21
2020-07-05,13
2020-07-06,0
2020-07-07,12
2020-07-08,0
2020-07-09,0
2020-07-10,12
2020-07-11,0
2020-07-12,14
2020-07-13,0
2020-07-14,13
2020-07-15,23
2020-07-16,12
2020-07-17,19
2020-07-18,21
2020-07-19,21
2020-07-20,0
2020-07-21,12
2020-07-22,0
2020-07-23,36
2020-07-24,25
2020-07-25,0
2020-07-26,0
2020-07-27,12
2020-07-28,12
2020-07-29,12
2020-07-30,12
2020-07-31,18
2020-08-01,0
2020-08-02,13
2020-08-03,11
2020-08-04,18
2020-08-05,0
2020-08-06,12
2020-08-07,0
2020-08-08,0
2020-08-09,12
2020-08-10,11
2020-08-11,0
2020-08-12,0
2020-08-13,11
2020-08-14,0
2020-08-15,12
2020-08-16,0
2020-08-17,0
2020-08-18,23
2020-08-19,17
2020-08-20,12
2020-08-21,12
2020-08-22,0
2020-08-23,0
2020-08-24,12
2020-08-25,0
2020-08-26,12
2020-08-27,23
2020-08-28,0
2020-08-29,0
2020-08-30,13
2020-08-31,0
2020-09-01,0
2020-09-02,12
2020-09-03,13
2020-09-04,0
2020-09-05,13
2020-09-06,0
2020-09-07,13
2020-09-08,0
2020-09-09,12
2020-09-10,13
2020-09-11,12
2020-09-12,14
2020-09-13,0
2020-09-14,12
2020-09-15,12
2020-09-16,12
2020-09-17,0
2020-09-18,0
2020-09-19,27
2020-09-20,0
2020-09-21,12
2020-09-22,25
2020-09-23,23
2020-09-24,12
2020-09-25,13
2020-09-26,14
2020-09-27,13
2020-09-28,13
2020-09-29,0
2020-09-30,0
2020-10-01,0
2020-10-02,13
2020-10-03,0
2020-10-04,0
2020-10-05,0
2020-10-06,13
2020-10-07,13
2020-10-08,0
2020-10-09,14
2020-10-10,15
2020-10-11,21
2020-10-12,0
2020-10-13,13
2020-10-14,13
2020-10-15,13
2020-10-16,14
2020-10-17,14
2020-10-18,0
2020-10-19,13
2020-10-20,12
2020-10-21,0
2020-10-22,0
2020-10-23,13
