date,/m/0405g08
2020-02-01,43
2020-02-02,57
2020-02-03,66
2020-02-04,32
2020-02-05,51
2020-02-06,26
2020-02-07,35
2020-02-08,53
2020-02-09,31
2020-02-10,16
2020-02-11,32
2020-02-12,49
2020-02-13,25
2020-02-14,51
2020-02-15,27
2020-02-16,65
2020-02-17,24
2020-02-18,56
2020-02-19,16
2020-02-20,25
2020-02-21,26
2020-02-22,53
2020-02-23,68
2020-02-24,31
2020-02-25,32
2020-02-26,23
2020-02-27,31
2020-02-28,16
2020-02-29,51
2020-03-01,64
2020-03-02,0
2020-03-03,48
2020-03-04,24
2020-03-05,40
2020-03-06,57
2020-03-07,53
2020-03-08,16
2020-03-09,38
2020-03-10,76
2020-03-11,38
2020-03-12,30
2020-03-13,25
2020-03-14,100
2020-03-15,84
2020-03-16,65
2020-03-17,37
2020-03-18,45
2020-03-19,59
2020-03-20,64
2020-03-21,70
2020-03-22,97
2020-03-23,47
2020-03-24,57
2020-03-25,44
2020-03-26,14
2020-03-27,34
2020-03-28,39
2020-03-29,52
2020-03-30,47
2020-03-31,53
2020-04-01,42
2020-04-02,47
2020-04-03,34
2020-04-04,41
2020-04-05,43
2020-04-06,84
2020-04-07,43
2020-04-08,65
2020-04-09,22
2020-04-10,44
2020-04-11,49
2020-04-12,48
2020-04-13,63
2020-04-14,27
2020-04-15,36
2020-04-16,51
2020-04-17,36
2020-04-18,50
2020-04-19,29
2020-04-20,27
2020-04-21,36
2020-04-22,36
2020-04-23,49
2020-04-24,14
2020-04-25,31
2020-04-26,25
2020-04-27,64
2020-04-28,20
2020-04-29,13
2020-04-30,38
2020-05-01,41
2020-05-02,35
2020-05-03,30
2020-05-04,38
2020-05-05,32
2020-05-06,57
2020-05-07,29
2020-05-08,22
2020-05-09,48
2020-05-10,22
2020-05-11,13
2020-05-12,27
2020-05-13,14
2020-05-14,14
2020-05-15,15
2020-05-16,32
2020-05-17,33
2020-05-18,29
2020-05-19,21
2020-05-20,15
2020-05-21,32
2020-05-22,14
2020-05-23,37
2020-05-24,15
2020-05-25,41
2020-05-26,36
2020-05-27,36
2020-05-28,21
2020-05-29,0
2020-05-30,24
2020-05-31,58
