date,/g/11j2cc_qll
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,1.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,2.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,2.0
2020-02-16,4.0
2020-02-17,2.0
2020-02-18,0.0
2020-02-19,1.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,4.0
2020-02-24,12.0
2020-02-25,17.0
2020-02-26,6.0
2020-02-27,6.0
2020-02-28,1.0
2020-02-29,7.0
2020-03-01,10.0
2020-03-02,1.0
2020-03-03,3.0
2020-03-04,3.0
2020-03-05,2.0
2020-03-06,12.0
2020-03-07,3.0
2020-03-08,12.0
2020-03-09,13.0
2020-03-10,18.0
2020-03-11,27.0
2020-03-12,46.0
2020-03-13,47.0
2020-03-14,43.0
2020-03-15,57.0
2020-03-16,42.0
2020-03-17,37.0
2020-03-18,66.0
2020-03-19,58.0
2020-03-20,63.0
2020-03-21,89.0
2020-03-22,50.0
2020-03-23,62.0
2020-03-24,65.0
2020-03-25,53.0
2020-03-26,78.0
2020-03-27,82.0
2020-03-28,74.0
2020-03-29,70.0
2020-03-30,77.0
2020-03-31,61.0
2020-04-01,38.0
2020-04-02,73.0
2020-04-03,78.0
2020-04-04,58.0
2020-04-05,58.0
2020-04-06,66.0
2020-04-07,79.0
2020-04-08,68.0
2020-04-09,79.0
2020-04-10,54.0
2020-04-11,70.0
2020-04-12,52.0
2020-04-13,51.0
2020-04-14,53.0
2020-04-15,60.0
2020-04-16,50.0
2020-04-17,44.0
2020-04-18,51.0
2020-04-19,47.0
2020-04-20,34.0
2020-04-21,42.0
2020-04-22,46.0
2020-04-23,43.0
2020-04-24,40.0
2020-04-25,44.0
2020-04-26,32.0
2020-04-27,51.0
2020-04-28,48.0
2020-04-29,47.0
2020-04-30,31.0
2020-05-01,44.0
2020-05-02,43.0
2020-05-03,53.0
2020-05-04,31.0
2020-05-05,40.0
2020-05-06,46.0
2020-05-07,38.0
2020-05-08,44.0
2020-05-09,35.0
2020-05-10,44.0
2020-05-11,41.0
2020-05-12,45.0
2020-05-13,32.0
2020-05-14,30.0
2020-05-15,12.0
2020-05-16,21.0
2020-05-17,30.0
2020-05-18,24.0
2020-05-19,24.0
2020-05-20,35.0
2020-05-21,28.0
2020-05-22,25.0
2020-05-23,22.0
2020-05-24,25.0
2020-05-25,18.0
2020-05-26,27.0
2020-05-27,22.0
2020-05-28,19.0
2020-05-29,17.0
2020-05-30,17.0
2020-05-31,13.0
2020-06-01,32.0
2020-06-02,24.0
2020-06-03,23.0
2020-06-04,13.0
2020-06-05,19.0
2020-06-06,15.0
2020-06-07,27.0
2020-06-08,27.0
2020-06-09,26.0
2020-06-10,21.0
2020-06-11,16.0
2020-06-12,27.0
2020-06-13,29.0
2020-06-14,28.0
2020-06-15,16.0
2020-06-16,16.0
2020-06-17,17.0
2020-06-18,37.0
2020-06-19,37.0
2020-06-20,38.0
2020-06-21,46.0
2020-06-22,42.0
2020-06-23,52.0
2020-06-24,37.0
2020-06-25,68.0
2020-06-26,76.0
2020-06-27,45.0
2020-06-28,47.0
2020-06-29,47.0
2020-06-30,51.0
2020-07-01,22.0
2020-07-02,34.0
2020-07-03,61.0
2020-07-04,52.0
2020-07-05,28.0
2020-07-06,49.0
2020-07-07,38.0
2020-07-08,46.0
2020-07-09,44.0
2020-07-10,61.0
2020-07-11,49.0
2020-07-12,46.0
2020-07-13,50.0
2020-07-14,34.0
2020-07-15,67.0
2020-07-16,42.0
2020-07-17,36.0
2020-07-18,39.0
2020-07-19,43.0
2020-07-20,33.0
2020-07-21,40.0
2020-07-22,41.0
2020-07-23,32.0
2020-07-24,37.0
2020-07-25,35.0
2020-07-26,35.0
2020-07-27,67.0
2020-07-28,74.0
2020-07-29,43.0
2020-07-30,41.0
2020-07-31,39.0
2020-08-01,40.0
2020-08-02,34.0
2020-08-03,45.0
2020-08-04,34.0
2020-08-05,31.0
2020-08-06,29.0
2020-08-07,33.0
