date,/m/0b76bty
2020-02-01,33.0
2020-02-02,29.0
2020-02-03,23.0
2020-02-04,31.0
2020-02-05,35.0
2020-02-06,19.0
2020-02-07,25.0
2020-02-08,22.0
2020-02-09,23.0
2020-02-10,25.0
2020-02-11,14.0
2020-02-12,30.0
2020-02-13,19.0
2020-02-14,30.0
2020-02-15,19.0
2020-02-16,23.0
2020-02-17,19.0
2020-02-18,9.0
2020-02-19,25.0
2020-02-20,26.0
2020-02-21,26.0
2020-02-22,22.0
2020-02-23,29.0
2020-02-24,21.0
2020-02-25,33.0
2020-02-26,29.0
2020-02-27,30.0
2020-02-28,29.0
2020-02-29,35.0
2020-03-01,33.0
2020-03-02,22.0
2020-03-03,24.0
2020-03-04,41.0
2020-03-05,31.0
2020-03-06,16.0
2020-03-07,35.0
2020-03-08,50.0
2020-03-09,45.0
2020-03-10,55.0
2020-03-11,46.0
2020-03-12,76.0
2020-03-13,100.0
2020-03-14,80.0
2020-03-15,73.0
2020-03-16,89.0
2020-03-17,87.0
2020-03-18,65.0
2020-03-19,54.0
2020-03-20,90.0
2020-03-21,71.0
2020-03-22,70.0
2020-03-23,56.0
2020-03-24,46.0
2020-03-25,66.0
2020-03-26,61.0
2020-03-27,48.0
2020-03-28,55.0
2020-03-29,34.0
2020-03-30,49.0
2020-03-31,21.0
2020-04-01,26.0
2020-04-02,40.0
2020-04-03,28.0
2020-04-04,26.0
2020-04-05,26.0
2020-04-06,27.0
2020-04-07,22.0
2020-04-08,22.0
2020-04-09,29.0
2020-04-10,25.0
2020-04-11,19.0
2020-04-12,21.0
2020-04-13,37.0
2020-04-14,23.0
2020-04-15,14.0
2020-04-16,30.0
2020-04-17,23.0
2020-04-18,16.0
2020-04-19,22.0
2020-04-20,8.0
2020-04-21,31.0
2020-04-22,20.0
2020-04-23,6.0
2020-04-24,25.0
2020-04-25,18.0
2020-04-26,16.0
2020-04-27,6.0
2020-04-28,12.0
2020-04-29,21.0
2020-04-30,19.0
2020-05-01,20.0
2020-05-02,29.0
2020-05-03,22.0
2020-05-04,12.0
2020-05-05,20.0
2020-05-06,16.0
2020-05-07,10.0
2020-05-08,18.0
2020-05-09,16.0
2020-05-10,13.0
2020-05-11,16.0
2020-05-12,6.0
2020-05-13,8.0
2020-05-14,12.0
2020-05-15,25.0
2020-05-16,17.0
2020-05-17,34.0
2020-05-18,10.0
2020-05-19,10.0
2020-05-20,21.0
2020-05-21,24.0
2020-05-22,19.0
2020-05-23,15.0
2020-05-24,17.0
2020-05-25,15.0
2020-05-26,15.0
2020-05-27,25.0
2020-05-28,11.0
2020-05-29,11.0
2020-05-30,24.0
2020-05-31,20.0
2020-06-01,8.0
2020-06-02,8.0
2020-06-03,27.0
2020-06-04,13.0
2020-06-05,17.0
2020-06-06,16.0
2020-06-07,19.0
2020-06-08,8.0
2020-06-09,6.0
2020-06-10,9.0
2020-06-11,15.0
2020-06-12,7.0
2020-06-13,8.0
2020-06-14,8.0
2020-06-15,4.0
2020-06-16,12.0
2020-06-17,13.0
2020-06-18,9.0
2020-06-19,7.0
2020-06-20,8.0
2020-06-21,11.0
2020-06-22,5.0
2020-06-23,5.0
2020-06-24,17.0
2020-06-25,18.0
2020-06-26,17.0
2020-06-27,8.0
2020-06-28,18.0
2020-06-29,7.0
2020-06-30,16.0
2020-07-01,9.0
2020-07-02,9.0
2020-07-03,24.0
2020-07-04,3.0
2020-07-05,19.0
2020-07-06,14.0
2020-07-07,29.0
2020-07-08,19.0
2020-07-09,15.0
2020-07-10,18.0
2020-07-11,15.0
2020-07-12,14.0
2020-07-13,12.0
2020-07-14,14.0
2020-07-15,22.0
2020-07-16,17.0
2020-07-17,13.0
2020-07-18,27.0
2020-07-19,14.0
2020-07-20,24.0
2020-07-21,18.0
2020-07-22,33.0
2020-07-23,28.0
2020-07-24,16.0
2020-07-25,25.0
2020-07-26,30.0
2020-07-27,30.0
2020-07-28,32.0
2020-07-29,28.0
2020-07-30,13.0
2020-07-31,24.0
2020-08-01,27.0
2020-08-02,29.0
2020-08-03,17.0
2020-08-04,20.0
2020-08-05,26.0
2020-08-06,26.0
2020-08-07,24.0
2020-08-08,36.0
2020-08-09,44.0
2020-08-10,23.0
2020-08-11,37.0
2020-08-12,43.0
2020-08-13,33.0
2020-08-14,26.0
2020-08-15,29.0
2020-08-16,52.0
2020-08-17,13.0
2020-08-18,25.0
2020-08-19,18.0
2020-08-20,24.0
2020-08-21,47.0
2020-08-22,33.0
2020-08-23,47.0
2020-08-24,32.0
2020-08-25,30.0
2020-08-26,18.0
2020-08-27,18.0
2020-08-28,13.0
2020-08-29,30.0
2020-08-30,22.0
2020-08-31,17.0
2020-09-01,26.0
2020-09-02,20.0
2020-09-03,32.0
2020-09-04,30.0
2020-09-05,20.0
2020-09-06,22.0
2020-09-07,21.0
2020-09-08,26.0
2020-09-09,19.0
2020-09-10,32.0
2020-09-11,20.0
2020-09-12,25.0
2020-09-13,38.0
2020-09-14,30.0
2020-09-15,14.0
2020-09-16,33.0
2020-09-17,42.0
2020-09-18,23.0
2020-09-19,43.0
2020-09-20,29.0
2020-09-21,30.0
2020-09-22,30.0
2020-09-23,28.0
2020-09-24,42.0
2020-09-25,23.0
2020-09-26,14.0
2020-09-27,46.0
2020-09-28,14.0
2020-09-29,40.0
2020-09-30,39.0
2020-10-01,41.0
2020-10-02,14.0
2020-10-03,28.0
2020-10-04,28.0
2020-10-05,30.0
2020-10-06,54.0
2020-10-07,33.0
2020-10-08,27.0
2020-10-09,18.0
2020-10-10,21.0
2020-10-11,37.0
2020-10-12,9.0
2020-10-13,24.0
2020-10-14,30.0
2020-10-15,26.0
2020-10-16,36.0
2020-10-17,21.0
2020-10-18,38.0
2020-10-19,32.0
2020-10-20,31.0
2020-10-21,22.0
2020-10-22,22.0
2020-10-23,23.0
2020-10-24,22.0
2020-10-25,39.0
2020-10-26,22.0
2020-10-27,24.0
2020-10-28,18.478656720696574
2020-10-29,21.97461880299052
2020-10-30,20.476349339150257
2020-10-31,16.48096410224289
2020-11-01,15.981540947629469
2020-11-02,33.96077451371262
2020-11-03,22.47404195760394
2020-11-04,23.472888266830783
2020-11-05,24.471734576057624
2020-11-06,20.975772493763678
2020-11-07,27.46827350373815
2020-11-08,27.46827350373815
2020-11-09,16.48096410224289
2020-11-10,19.477503029923415
2020-11-11,25.470580885284466
2020-11-12,14.483271483789206
2020-11-13,12.485578865335523
2020-11-14,20.975772493763678
2020-11-15,15.482117793016048
2020-11-16,15.981540947629469
2020-11-17,9.489039937654997
2020-11-18,33.4613513590992
2020-11-19,13.983848329175785
2020-11-20,22.47404195760394
2020-11-21,20.975772493763678
2020-11-22,18.478656720696574
2020-11-23,13.983848329175785
2020-11-24,22.97346511221736
2020-11-25,15.482117793016048
2020-11-26,19.976926184536836
2020-11-27,15.981540947629469
2020-11-28,15.482117793016048
2020-11-29,7.491347319201314
2020-11-30,20.476349339150257
2020-12-01,25.970004039897887
2020-12-02,20.975772493763678
2020-12-03,16.98038725685631
2020-12-04,14.982694638402627
2020-12-05,18.478656720696574
2020-12-06,18.478656720696574
2020-12-07,19.976926184536836
2020-12-08,12.485578865335523
2020-12-09,18.478656720696574
2020-12-10,4.494808391520788
2020-12-11,17.47981041146973
2020-12-12,18.978079875309994
2020-12-13,25.470580885284466
2020-12-14,15.981540947629469
2020-12-15,16.48096410224289
2020-12-16,18.978079875309994
2020-12-17,11.986155710722102
2020-12-18,17.979233566083153
2020-12-19,13.484425174562364
2020-12-20,21.4751956483771
2020-12-21,9.988463092268418
2020-12-22,12.985002019948944
2020-12-23,25.470580885284466
2020-12-24,15.981540947629469
2020-12-25,21.4751956483771
2020-12-26,25.470580885284466
2020-12-27,39.45442921446025
2020-12-28,14.483271483789206
2020-12-29,26.96885034912473
2020-12-30,15.482117793016048
2020-12-31,14.982694638402627
2021-01-01,24.971157730671045
2021-01-02,15.981540947629469
2021-01-03,30.964235586032096
2021-01-04,9.988463092268418
2021-01-05,25.470580885284466
2021-01-06,24.471734576057624
2021-01-07,15.482117793016048
2021-01-08,15.981540947629469
2021-01-09,12.985002019948944
2021-01-10,23.472888266830783
2021-01-11,25.470580885284466
2021-01-12,9.489039937654997
2021-01-13,13.983848329175785
2021-01-14,18.978079875309994
2021-01-15,19.976926184536836
2021-01-16,21.97461880299052
2021-01-17,20.975772493763678
2021-01-18,18.978079875309994
2021-01-19,30.464812431418675
2021-01-20,19.976926184536836
2021-01-21,29.965389276805254
2021-01-22,16.98038725685631
2021-01-23,20.476349339150257
2021-01-24,27.96769665835157
2021-01-25,13.484425174562364
2021-01-26,15.981540947629469
2021-01-27,21.4751956483771
2021-01-28,23.472888266830783
2021-01-29,21.97461880299052
2021-01-30,12.985002019948944
2021-01-31,27.46827350373815
2021-02-01,13.983848329175785
2021-02-02,21.4751956483771
2021-02-03,9.489039937654997
2021-02-04,16.48096410224289
2021-02-05,33.96077451371262
2021-02-06,25.470580885284466
2021-02-07,9.988463092268418
2021-02-08,11.48673255610868
2021-02-09,15.981540947629469
