date,/m/07mf1
2020-03-01,26
2020-03-02,0
2020-03-03,26
2020-03-04,25
2020-03-05,25
2020-03-06,38
2020-03-07,41
2020-03-08,25
2020-03-09,25
2020-03-10,48
2020-03-11,36
2020-03-12,73
2020-03-13,65
2020-03-14,52
2020-03-15,35
2020-03-16,55
2020-03-17,53
2020-03-18,67
2020-03-19,34
2020-03-20,52
2020-03-21,60
2020-03-22,47
2020-03-23,70
2020-03-24,33
2020-03-25,21
2020-03-26,88
2020-03-27,61
2020-03-28,69
2020-03-29,35
2020-03-30,20
2020-03-31,30
2020-04-01,43
2020-04-02,62
2020-04-03,21
2020-04-04,25
2020-04-05,25
2020-04-06,19
2020-04-07,31
2020-04-08,22
2020-04-09,33
2020-04-10,44
2020-04-11,0
2020-04-12,37
2020-04-13,0
2020-04-14,21
2020-04-15,22
2020-04-16,67
2020-04-17,22
2020-04-18,48
2020-04-19,24
2020-04-20,21
2020-04-21,22
2020-04-22,35
2020-04-23,22
2020-04-24,23
2020-04-25,0
2020-04-26,100
2020-04-27,20
2020-04-28,38
2020-04-29,19
2020-04-30,28
2020-05-01,43
2020-05-02,34
2020-05-03,43
2020-05-04,19
2020-05-05,52
2020-05-06,31
2020-05-07,42
2020-05-08,47
2020-05-09,45
2020-05-10,33
2020-05-11,31
2020-05-12,22
2020-05-13,22
2020-05-14,0
2020-05-15,47
2020-05-16,57
2020-05-17,28
2020-05-18,57
2020-05-19,23
2020-05-20,48
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,54
2020-05-25,23
2020-05-26,23
2020-05-27,24
2020-05-28,0
2020-05-29,47
2020-05-30,28
2020-05-31,28
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,42
2020-06-09,43
2020-06-10,0
2020-06-11,0
2020-06-12,23
2020-06-13,25
2020-06-14,0
2020-06-15,22
2020-06-16,21
2020-06-17,22
2020-06-18,0
2020-06-19,0
2020-06-20,41
2020-06-21,0
2020-06-22,25
2020-06-23,25
2020-06-24,25
2020-06-25,26
2020-06-26,25
2020-06-27,0
2020-06-28,24
2020-06-29,23
2020-06-30,24
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,24
2020-07-06,23
2020-07-07,25
2020-07-08,25
2020-07-09,25
2020-07-10,0
2020-07-11,29
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,28
2020-07-20,26
2020-07-21,26
2020-07-22,0
2020-07-23,0
2020-07-24,25
2020-07-25,26
2020-07-26,0
2020-07-27,24
2020-07-28,0
2020-07-29,0
2020-07-30,26
2020-07-31,0
2020-08-01,28
2020-08-02,0
2020-08-03,25
2020-08-04,24
2020-08-05,0
2020-08-06,25
2020-08-07,26
2020-08-08,40
2020-08-09,27
2020-08-10,24
2020-08-11,0
2020-08-12,22
2020-08-13,23
2020-08-14,23
2020-08-15,26
2020-08-16,0
2020-08-17,0
2020-08-18,24
2020-08-19,22
2020-08-20,26
2020-08-21,0
2020-08-22,26
2020-08-23,0
2020-08-24,24
2020-08-25,24
2020-08-26,0
2020-08-27,24
2020-08-28,25
2020-08-29,26
2020-08-30,0
2020-08-31,0
2020-09-01,0
2020-09-02,0
2020-09-03,53
2020-09-04,0
2020-09-05,28
2020-09-06,0
2020-09-07,25
2020-09-08,26
2020-09-09,0
2020-09-10,26
2020-09-11,53
2020-09-12,0
2020-09-13,28
2020-09-14,0
2020-09-15,51
2020-09-16,25
2020-09-17,0
2020-09-18,0
2020-09-19,27
2020-09-20,54
2020-09-21,26
2020-09-22,0
2020-09-23,48
2020-09-24,26
2020-09-25,0
2020-09-26,0
2020-09-27,27
2020-09-28,26
2020-09-29,0
2020-09-30,26
2020-10-01,0
2020-10-02,0
2020-10-03,0
2020-10-04,0
2020-10-05,24
2020-10-06,53
2020-10-07,39
2020-10-08,27
2020-10-09,59
2020-10-10,0
2020-10-11,0
2020-10-12,28
2020-10-13,27
2020-10-14,82
2020-10-15,28
2020-10-16,0
2020-10-17,29
2020-10-18,0
2020-10-19,0
2020-10-20,26
2020-10-21,0
2020-10-22,26
2020-10-23,27
