date,/m/0lbt3
2020-02-01,13.0
2020-02-02,16.0
2020-02-03,15.0
2020-02-04,16.0
2020-02-05,17.0
2020-02-06,15.0
2020-02-07,21.0
2020-02-08,16.0
2020-02-09,13.0
2020-02-10,15.0
2020-02-11,18.0
2020-02-12,17.0
2020-02-13,17.0
2020-02-14,17.0
2020-02-15,11.0
2020-02-16,12.0
2020-02-17,15.0
2020-02-18,14.0
2020-02-19,14.0
2020-02-20,13.0
2020-02-21,15.0
2020-02-22,11.0
2020-02-23,17.0
2020-02-24,17.0
2020-02-25,12.0
2020-02-26,10.0
2020-02-27,12.0
2020-02-28,13.0
2020-02-29,17.0
2020-03-01,15.0
2020-03-02,13.0
2020-03-03,11.0
2020-03-04,15.0
2020-03-05,14.0
2020-03-06,14.0
2020-03-07,17.0
2020-03-08,14.0
2020-03-09,14.0
2020-03-10,14.0
2020-03-11,11.0
2020-03-12,14.0
2020-03-13,21.0
2020-03-14,100.0
2020-03-15,53.0
2020-03-16,50.0
2020-03-17,52.0
2020-03-18,39.0
2020-03-19,31.0
2020-03-20,34.0
2020-03-21,29.0
2020-03-22,29.0
2020-03-23,26.0
2020-03-24,23.0
2020-03-25,24.0
2020-03-26,19.0
2020-03-27,21.0
2020-03-28,19.0
2020-03-29,21.0
2020-03-30,17.0
2020-03-31,16.0
2020-04-01,11.0
2020-04-02,19.0
2020-04-03,12.0
2020-04-04,18.0
2020-04-05,15.0
2020-04-06,15.0
2020-04-07,15.0
2020-04-08,12.0
2020-04-09,11.0
2020-04-10,11.0
2020-04-11,12.0
2020-04-12,14.0
2020-04-13,14.0
2020-04-14,11.0
2020-04-15,11.0
2020-04-16,8.0
2020-04-17,11.0
2020-04-18,11.0
2020-04-19,10.0
2020-04-20,9.0
2020-04-21,7.0
2020-04-22,10.0
2020-04-23,8.0
2020-04-24,9.0
2020-04-25,10.0
2020-04-26,10.0
2020-04-27,10.0
2020-04-28,12.0
2020-04-29,8.0
2020-04-30,10.0
2020-05-01,12.0
2020-05-02,12.0
2020-05-03,13.0
2020-05-04,6.0
2020-05-05,9.0
2020-05-06,9.0
2020-05-07,11.0
2020-05-08,12.0
2020-05-09,12.0
2020-05-10,8.0
2020-05-11,7.0
2020-05-12,8.0
2020-05-13,11.0
2020-05-14,7.0
2020-05-15,11.0
2020-05-16,10.0
2020-05-17,9.0
2020-05-18,8.0
2020-05-19,7.0
2020-05-20,11.0
2020-05-21,9.0
2020-05-22,10.0
2020-05-23,8.0
2020-05-24,11.0
2020-05-25,8.0
2020-05-26,12.0
2020-05-27,9.0
2020-05-28,7.0
2020-05-29,9.0
2020-05-30,8.0
2020-05-31,10.0
2020-06-01,9.0
2020-06-02,7.0
2020-06-03,10.0
2020-06-04,9.0
2020-06-05,8.0
2020-06-06,9.0
2020-06-07,9.0
2020-06-08,9.0
2020-06-09,11.0
2020-06-10,7.0
2020-06-11,8.0
2020-06-12,10.0
2020-06-13,11.0
2020-06-14,8.0
2020-06-15,5.0
2020-06-16,7.0
2020-06-17,8.0
2020-06-18,7.0
2020-06-19,8.0
2020-06-20,7.0
2020-06-21,9.0
2020-06-22,6.0
2020-06-23,10.0
2020-06-24,6.0
2020-06-25,9.0
2020-06-26,10.0
2020-06-27,10.0
2020-06-28,8.0
2020-06-29,9.0
2020-06-30,12.0
2020-07-01,10.0
2020-07-02,8.0
2020-07-03,11.0
2020-07-04,12.0
2020-07-05,11.0
2020-07-06,9.0
2020-07-07,10.0
2020-07-08,9.0
2020-07-09,11.0
2020-07-10,13.0
2020-07-11,12.0
2020-07-12,9.0
2020-07-13,11.0
2020-07-14,12.0
2020-07-15,8.0
2020-07-16,12.0
2020-07-17,9.0
2020-07-18,11.0
2020-07-19,10.0
2020-07-20,7.0
2020-07-21,8.0
2020-07-22,10.0
