date,/m/0405g08
2020-02-01,57.0
2020-02-02,54.0
2020-02-03,25.0
2020-02-04,55.0
2020-02-05,24.0
2020-02-06,57.0
2020-02-07,36.0
2020-02-08,55.0
2020-02-09,27.0
2020-02-10,36.0
2020-02-11,34.0
2020-02-12,36.0
2020-02-13,37.0
2020-02-14,13.0
2020-02-15,58.0
2020-02-16,38.0
2020-02-17,43.0
2020-02-18,50.0
2020-02-19,43.0
2020-02-20,32.0
2020-02-21,36.0
2020-02-22,56.0
2020-02-23,34.0
2020-02-24,46.0
2020-02-25,72.0
2020-02-26,46.0
2020-02-27,69.0
2020-02-28,43.0
2020-02-29,49.0
2020-03-01,82.0
2020-03-02,38.0
2020-03-03,34.0
2020-03-04,43.0
2020-03-05,55.0
2020-03-06,56.0
2020-03-07,56.0
2020-03-08,69.0
2020-03-09,57.0
2020-03-10,76.0
2020-03-11,54.0
2020-03-12,64.0
2020-03-13,68.0
2020-03-14,70.0
2020-03-15,100.0
2020-03-16,65.0
2020-03-17,73.0
2020-03-18,90.0
2020-03-19,75.0
2020-03-20,44.0
2020-03-21,88.0
2020-03-22,67.0
2020-03-23,60.0
2020-03-24,45.0
2020-03-25,48.0
2020-03-26,55.0
2020-03-27,49.0
2020-03-28,53.0
2020-03-29,78.0
2020-03-30,62.0
2020-03-31,69.0
2020-04-01,52.0
2020-04-02,66.0
2020-04-03,35.0
2020-04-04,54.0
2020-04-05,56.0
2020-04-06,32.0
2020-04-07,54.0
2020-04-08,49.0
2020-04-09,56.0
2020-04-10,22.0
2020-04-11,41.0
2020-04-12,49.0
2020-04-13,66.0
2020-04-14,37.0
2020-04-15,30.0
2020-04-16,44.0
2020-04-17,39.0
2020-04-18,64.0
2020-04-19,50.0
2020-04-20,38.0
2020-04-21,45.0
2020-04-22,38.0
2020-04-23,38.0
2020-04-24,46.0
2020-04-25,32.0
2020-04-26,44.0
2020-04-27,21.0
2020-04-28,38.0
2020-04-29,39.0
2020-04-30,36.0
2020-05-01,31.0
2020-05-02,20.0
2020-05-03,73.0
2020-05-04,66.0
2020-05-05,19.0
2020-05-06,41.0
2020-05-07,31.0
2020-05-08,25.0
2020-05-09,59.0
2020-05-10,41.0
2020-05-11,38.0
2020-05-12,56.0
2020-05-13,18.0
2020-05-14,37.0
2020-05-15,25.0
2020-05-16,48.0
2020-05-17,69.0
2020-05-18,37.0
2020-05-19,25.0
2020-05-20,33.0
2020-05-21,7.0
2020-05-22,47.0
2020-05-23,46.0
2020-05-24,42.0
2020-05-25,36.0
2020-05-26,29.0
2020-05-27,42.0
2020-05-28,42.0
2020-05-29,51.0
2020-05-30,31.0
2020-05-31,68.0
2020-06-01,42.0
2020-06-02,33.0
2020-06-03,46.0
2020-06-04,29.0
2020-06-05,14.0
2020-06-06,41.0
2020-06-07,32.0
2020-06-08,58.0
2020-06-09,44.0
2020-06-10,21.0
2020-06-11,40.0
2020-06-12,15.0
2020-06-13,45.0
2020-06-14,20.0
2020-06-15,33.0
2020-06-16,45.0
2020-06-17,39.0
2020-06-18,46.0
2020-06-19,36.0
2020-06-20,57.0
2020-06-21,45.0
2020-06-22,46.0
2020-06-23,35.0
2020-06-24,30.0
2020-06-25,23.0
2020-06-26,49.0
2020-06-27,46.0
2020-06-28,26.0
2020-06-29,14.0
2020-06-30,29.0
2020-07-01,29.0
2020-07-02,19.0
2020-07-03,22.0
2020-07-04,45.0
2020-07-05,20.0
2020-07-06,37.0
2020-07-07,14.0
2020-07-08,25.0
2020-07-09,15.0
2020-07-10,71.0
2020-07-11,18.0
2020-07-12,34.0
2020-07-13,34.0
2020-07-14,40.0
2020-07-15,38.0
2020-07-16,20.0
2020-07-17,24.0
2020-07-18,31.0
2020-07-19,28.0
2020-07-20,36.0
2020-07-21,32.0
2020-07-22,26.0
2020-07-23,23.0
2020-07-24,20.0
2020-07-25,22.0
2020-07-26,30.0
2020-07-27,4.0
2020-07-28,20.0
2020-07-29,30.0
2020-07-30,8.0
2020-07-31,32.0
2020-08-01,22.0
2020-08-02,31.0
2020-08-03,35.0
2020-08-04,30.0
2020-08-05,30.0
2020-08-06,35.0
2020-08-07,40.0
2020-08-08,24.0
2020-08-09,41.0
2020-08-10,23.0
2020-08-11,32.0
2020-08-12,36.0
2020-08-13,27.0
2020-08-14,32.0
2020-08-15,49.0
2020-08-16,62.0
2020-08-17,59.0
2020-08-18,15.0
2020-08-19,15.0
2020-08-20,26.0
2020-08-21,19.0
2020-08-22,37.0
2020-08-23,26.0
2020-08-24,47.0
2020-08-25,22.0
2020-08-26,40.0
2020-08-27,23.0
2020-08-28,32.0
2020-08-29,22.0
2020-08-30,49.0
2020-08-31,31.0
2020-09-01,35.0
2020-09-02,37.0
2020-09-03,31.0
2020-09-04,28.0
2020-09-05,38.0
2020-09-06,17.0
2020-09-07,18.0
2020-09-08,49.0
2020-09-09,31.0
2020-09-10,42.0
2020-09-11,31.0
2020-09-12,47.0
2020-09-13,39.0
2020-09-14,26.0
2020-09-15,15.0
2020-09-16,4.0
2020-09-17,42.0
2020-09-18,20.0
2020-09-19,21.0
2020-09-20,47.0
2020-09-21,42.0
2020-09-22,33.0
2020-09-23,49.0
2020-09-24,40.0
2020-09-25,17.0
2020-09-26,37.0
2020-09-27,23.0
2020-09-28,34.0
2020-09-29,35.0
2020-09-30,23.0
2020-10-01,31.0
2020-10-02,32.0
2020-10-03,17.0
2020-10-04,19.0
2020-10-05,25.0
2020-10-06,27.0
2020-10-07,19.0
2020-10-08,46.0
2020-10-09,25.0
2020-10-10,22.0
2020-10-11,41.0
2020-10-12,24.0
2020-10-13,12.0
2020-10-14,12.0
2020-10-15,45.0
2020-10-16,12.0
2020-10-17,29.0
2020-10-18,17.0
2020-10-19,7.0
2020-10-20,23.0
2020-10-21,24.0
2020-10-22,33.0
2020-10-23,45.0
2020-10-24,40.0
2020-10-25,20.0
