date,/m/02gy9_
2020-03-01,20
2020-03-02,19
2020-03-03,25
2020-03-04,19
2020-03-05,0
2020-03-06,19
2020-03-07,32
2020-03-08,74
2020-03-09,71
2020-03-10,19
2020-03-11,42
2020-03-12,37
2020-03-13,30
2020-03-14,20
2020-03-15,43
2020-03-16,36
2020-03-17,46
2020-03-18,50
2020-03-19,34
2020-03-20,34
2020-03-21,65
2020-03-22,61
2020-03-23,60
2020-03-24,21
2020-03-25,63
2020-03-26,27
2020-03-27,52
2020-03-28,43
2020-03-29,75
2020-03-30,55
2020-03-31,45
2020-04-01,48
2020-04-02,37
2020-04-03,43
2020-04-04,25
2020-04-05,43
2020-04-06,28
2020-04-07,30
2020-04-08,40
2020-04-09,43
2020-04-10,24
2020-04-11,27
2020-04-12,36
2020-04-13,28
2020-04-14,15
2020-04-15,24
2020-04-16,24
2020-04-17,16
2020-04-18,27
2020-04-19,41
2020-04-20,42
2020-04-21,24
2020-04-22,17
2020-04-23,16
2020-04-24,33
2020-04-25,47
2020-04-26,0
2020-04-27,16
2020-04-28,15
2020-04-29,45
2020-04-30,36
2020-05-01,31
2020-05-02,71
2020-05-03,75
2020-05-04,39
2020-05-05,100
2020-05-06,37
2020-05-07,32
2020-05-08,27
2020-05-09,17
2020-05-10,17
2020-05-11,15
2020-05-12,17
2020-05-13,38
2020-05-14,17
2020-05-15,18
2020-05-16,36
2020-05-17,22
2020-05-18,53
2020-05-19,18
2020-05-20,18
2020-05-21,20
2020-05-22,28
2020-05-23,29
2020-05-24,21
2020-05-25,51
2020-05-26,23
2020-05-27,27
2020-05-28,22
2020-05-29,29
2020-05-30,41
2020-05-31,63
2020-06-01,18
2020-06-02,33
2020-06-03,31
2020-06-04,26
2020-06-05,16
2020-06-06,19
2020-06-07,20
2020-06-08,23
2020-06-09,22
2020-06-10,0
2020-06-11,16
2020-06-12,0
2020-06-13,37
2020-06-14,25
2020-06-15,0
2020-06-16,24
2020-06-17,17
2020-06-18,26
2020-06-19,18
2020-06-20,22
2020-06-21,20
2020-06-22,19
2020-06-23,31
2020-06-24,25
2020-06-25,18
2020-06-26,47
2020-06-27,20
2020-06-28,33
2020-06-29,0
2020-06-30,18
2020-07-01,18
2020-07-02,27
2020-07-03,38
2020-07-04,21
2020-07-05,20
2020-07-06,18
2020-07-07,36
2020-07-08,25
2020-07-09,28
2020-07-10,55
2020-07-11,36
2020-07-12,22
2020-07-13,19
2020-07-14,40
2020-07-15,18
2020-07-16,18
2020-07-17,48
2020-07-18,22
2020-07-19,21
2020-07-20,71
2020-07-21,18
2020-07-22,18
2020-07-23,37
2020-07-24,25
2020-07-25,0
2020-07-26,41
2020-07-27,36
2020-07-28,18
2020-07-29,0
2020-07-30,18
2020-07-31,27
2020-08-01,0
2020-08-02,20
2020-08-03,17
2020-08-04,18
2020-08-05,27
2020-08-06,46
2020-08-07,30
2020-08-08,30
2020-08-09,19
2020-08-10,17
2020-08-11,17
2020-08-12,16
2020-08-13,16
2020-08-14,35
2020-08-15,18
2020-08-16,45
2020-08-17,16
2020-08-18,23
2020-08-19,17
2020-08-20,18
2020-08-21,18
2020-08-22,60
2020-08-23,59
2020-08-24,36
2020-08-25,17
2020-08-26,18
2020-08-27,52
2020-08-28,24
2020-08-29,0
2020-08-30,62
2020-08-31,28
2020-09-01,37
2020-09-02,19
2020-09-03,19
2020-09-04,20
2020-09-05,20
2020-09-06,30
2020-09-07,56
2020-09-08,36
2020-09-09,18
2020-09-10,19
2020-09-11,19
2020-09-12,42
2020-09-13,21
2020-09-14,19
2020-09-15,27
2020-09-16,36
2020-09-17,28
2020-09-18,28
2020-09-19,20
2020-09-20,29
2020-09-21,27
2020-09-22,37
2020-09-23,18
2020-09-24,27
2020-09-25,20
2020-09-26,21
2020-09-27,20
2020-09-28,20
2020-09-29,0
2020-09-30,49
2020-10-01,19
2020-10-02,39
2020-10-03,20
2020-10-04,20
2020-10-05,37
2020-10-06,19
2020-10-07,26
2020-10-08,20
2020-10-09,0
2020-10-10,46
2020-10-11,21
2020-10-12,20
2020-10-13,40
2020-10-14,19
2020-10-15,20
2020-10-16,31
2020-10-17,22
2020-10-18,22
2020-10-19,29
2020-10-20,27
2020-10-21,0
2020-10-22,19
2020-10-23,20
