date,/g/121j1nlf
2020-02-01,2.026190010714781
2020-02-02,0.651275360586894
2020-02-03,3.328740731888569
2020-02-04,1.2301867922196885
2020-02-05,1.2301867922196885
2020-02-06,0.0
2020-02-07,0.651275360586894
2020-02-08,2.026190010714781
2020-02-09,1.809098223852483
2020-02-10,3.618196447704966
2020-02-11,2.460373584439377
2020-02-12,1.809098223852483
2020-02-13,1.2301867922196885
2020-02-14,2.5327375133934766
2020-02-15,0.0
2020-02-16,1.302550721173788
2020-02-17,0.0
2020-02-18,0.5789114316327946
2020-02-19,0.5789114316327946
2020-02-20,1.9538260817606818
2020-02-21,0.651275360586894
2020-02-22,1.4472785790819866
2020-02-23,0.651275360586894
2020-02-24,1.8814621528065825
2020-02-25,3.6905603766590658
2020-02-26,3.6905603766590658
2020-02-27,3.6905603766590658
2020-02-28,1.8814621528065825
2020-02-29,3.2563768029344695
2020-03-01,1.809098223852483
2020-03-02,2.3156457265311783
2020-03-03,1.2301867922196885
2020-03-04,1.1578228632655891
2020-03-05,1.2301867922196885
2020-03-06,1.2301867922196885
2020-03-07,1.9538260817606818
2020-03-08,2.388009655485278
2020-03-09,4.631291453062357
2020-03-10,2.3156457265311783
2020-03-11,1.1578228632655891
2020-03-12,0.5789114316327946
2020-03-13,1.9538260817606818
2020-03-14,4.414199666200059
2020-03-15,0.5789114316327946
2020-03-16,1.9538260817606818
2020-03-17,2.460373584439377
2020-03-18,2.677465371301675
2020-03-19,2.243281797577079
2020-03-20,1.5920064369901852
2020-03-21,1.1578228632655891
2020-03-22,1.6643703659442846
2020-03-23,1.3749146501278873
2020-03-24,2.026190010714781
2020-03-25,1.5196425080360858
2020-03-26,1.0130950053573906
2020-03-27,1.9538260817606818
2020-03-28,0.5789114316327946
2020-03-29,2.17091786862298
2020-03-30,3.4011046608426683
2020-03-31,2.388009655485278
2020-04-01,1.0130950053573906
2020-04-02,2.026190010714781
2020-04-03,2.5327375133934766
2020-04-04,4.197107879337761
2020-04-05,3.545832518750867
2020-04-06,2.243281797577079
2020-04-07,2.388009655485278
2020-04-08,1.0130950053573906
2020-04-09,2.026190010714781
2020-04-10,2.0985539396688804
2020-04-11,1.736734294898384
2020-04-12,1.1578228632655891
2020-04-13,1.08545893431149
2020-04-14,0.0
2020-04-15,0.5065475026786953
2020-04-16,3.762924305613165
2020-04-17,2.677465371301675
2020-04-18,1.736734294898384
2020-04-19,2.17091786862298
2020-04-20,3.473468589796768
2020-04-21,2.5327375133934766
2020-04-22,2.677465371301675
2020-04-23,3.111648945026271
2020-04-24,2.17091786862298
2020-04-25,1.736734294898384
2020-04-26,2.388009655485278
2020-04-27,0.9407310764032912
2020-04-28,1.3749146501278873
2020-04-29,3.762924305613165
2020-04-30,3.618196447704966
2020-05-01,1.5196425080360858
2020-05-02,2.026190010714781
2020-05-03,1.5920064369901852
2020-05-04,0.5065475026786953
2020-05-05,1.302550721173788
2020-05-06,0.5065475026786953
2020-05-07,2.5327375133934766
2020-05-08,2.5327375133934766
2020-05-09,2.0985539396688804
2020-05-10,3.1840128739803704
