date,/g/11j2cc_qll
2020-02-01,1.0
2020-02-02,1.0
2020-02-03,1.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,1.0
2020-02-15,2.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,1.0
2020-02-22,0.0
2020-02-23,2.0
2020-02-24,2.0
2020-02-25,4.0
2020-02-26,5.0
2020-02-27,10.0
2020-02-28,4.0
2020-02-29,5.0
2020-03-01,5.0
2020-03-02,8.0
2020-03-03,12.0
2020-03-04,7.0
2020-03-05,10.0
2020-03-06,8.0
2020-03-07,10.0
2020-03-08,8.0
2020-03-09,25.0
2020-03-10,25.0
2020-03-11,30.0
2020-03-12,87.0
2020-03-13,80.0
2020-03-14,78.0
2020-03-15,82.0
2020-03-16,100.0
2020-03-17,91.0
2020-03-18,60.0
2020-03-19,55.0
2020-03-20,51.0
2020-03-21,67.0
2020-03-22,74.0
2020-03-23,60.0
2020-03-24,55.0
2020-03-25,55.0
2020-03-26,54.0
2020-03-27,67.0
2020-03-28,65.0
2020-03-29,82.0
2020-03-30,55.0
2020-03-31,55.0
2020-04-01,57.0
2020-04-02,45.0
2020-04-03,52.0
2020-04-04,45.0
2020-04-05,50.0
2020-04-06,43.0
2020-04-07,45.0
2020-04-08,51.0
2020-04-09,37.0
2020-04-10,46.0
2020-04-11,50.0
2020-04-12,34.0
2020-04-13,38.0
2020-04-14,39.0
2020-04-15,41.0
2020-04-16,35.0
2020-04-17,30.0
2020-04-18,30.0
2020-04-19,27.0
2020-04-20,26.0
2020-04-21,28.0
2020-04-22,25.0
2020-04-23,23.0
2020-04-24,24.0
2020-04-25,23.0
2020-04-26,33.0
2020-04-27,30.0
2020-04-28,35.0
2020-04-29,28.0
2020-04-30,23.0
2020-05-01,23.0
2020-05-02,20.0
2020-05-03,22.0
2020-05-04,29.0
2020-05-05,19.0
2020-05-06,24.0
2020-05-07,27.0
2020-05-08,22.0
2020-05-09,14.0
2020-05-10,7.0
2020-05-11,15.0
2020-05-12,28.0
