date,/g/11j4xt9hdf
2020-06-30,19.0
2020-07-01,6.0
2020-07-02,13.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,7.0
2020-07-06,6.0
2020-07-07,13.0
2020-07-08,13.0
2020-07-09,27.0
2020-07-10,7.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,7.0
2020-07-14,7.0
2020-07-15,0.0
2020-07-16,7.0
2020-07-17,0.0
2020-07-18,9.0
2020-07-19,8.0
2020-07-20,15.0
2020-07-21,0.0
2020-07-22,7.0
2020-07-23,30.0
2020-07-24,7.0
2020-07-25,8.0
2020-07-26,0.0
2020-07-27,20.0
2020-07-28,28.0
2020-07-29,15.0
2020-07-30,7.0
2020-07-31,0.0
2020-08-01,23.0
2020-08-02,8.0
2020-08-03,13.0
2020-08-04,0.0
2020-08-05,7.0
2020-08-06,7.0
2020-08-07,7.0
2020-08-08,8.0
2020-08-09,8.0
2020-08-10,7.0
2020-08-11,7.0
2020-08-12,7.0
2020-08-13,13.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,7.0
2020-08-17,6.0
2020-08-18,7.0
2020-08-19,13.0
2020-08-20,14.0
2020-08-21,7.0
2020-08-22,7.0
2020-08-23,7.0
2020-08-24,0.0
2020-08-25,7.0
2020-08-26,0.0
2020-08-27,27.0
2020-08-28,0.0
2020-08-29,7.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,7.0
2020-09-02,0.0
2020-09-03,7.0
2020-09-04,7.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,7.0
2020-09-09,7.0
2020-09-10,7.0
2020-09-11,0.0
2020-09-12,8.0
2020-09-13,0.0
2020-09-14,7.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,7.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,6.0
2020-09-24,6.0
2020-09-25,7.0
2020-09-26,7.0
2020-09-27,15.0
2020-09-28,13.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,7.0
2020-10-02,21.0
2020-10-03,0.0
2020-10-04,7.0
2020-10-05,7.0
2020-10-06,13.0
2020-10-07,7.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,7.0
2020-10-13,28.0
2020-10-14,7.0
2020-10-15,29.0
2020-10-16,36.0
2020-10-17,16.0
2020-10-18,32.0
2020-10-19,14.0
2020-10-20,21.0
2020-10-21,7.0
2020-10-22,14.0
2020-10-23,14.0
2020-10-24,15.0
2020-10-25,7.0
2020-10-26,14.0
2020-10-27,41.0
2020-10-28,28.211107630145907
2020-10-29,36.13001503509914
2020-10-30,49.49317128095773
2020-10-31,16.33274652271605
2020-11-01,7.42397569214366
2020-11-02,14.353019671477742
2020-11-03,28.706039342955485
2020-11-04,12.86822453304901
2020-11-05,19.79726851238309
2020-11-06,13.858087958668165
2020-11-07,0.0
2020-11-08,7.918907404953237
2020-11-09,20.787131938002247
2020-11-10,6.929043979334082
2020-11-11,22.27192707643098
2020-11-12,13.858087958668165
2020-11-13,6.929043979334082
2020-11-14,16.33274652271605
2020-11-15,14.84795138428732
2020-11-16,13.858087958668165
2020-11-17,0.0
2020-11-18,6.929043979334082
2020-11-19,6.929043979334082
2020-11-20,7.42397569214366
2020-11-21,0.0
2020-11-22,14.84795138428732
2020-11-23,13.858087958668165
2020-11-24,6.929043979334082
2020-11-25,13.858087958668165
2020-11-26,21.282063650811825
2020-11-27,6.929043979334082
2020-11-28,15.837814809906474
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,6.929043979334082
2020-12-02,35.14015160947999
2020-12-03,28.211107630145907
2020-12-04,7.42397569214366
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,35.63508332228957
2020-12-08,6.929043979334082
2020-12-09,7.42397569214366
2020-12-10,7.42397569214366
2020-12-11,7.42397569214366
2020-12-12,0.0
2020-12-13,7.918907404953237
2020-12-14,14.353019671477742
2020-12-15,14.353019671477742
2020-12-16,0.0
2020-12-17,22.27192707643098
2020-12-18,7.918907404953237
2020-12-19,7.918907404953237
2020-12-20,47.51344442971942
2020-12-21,43.059059014433224
2020-12-22,30.190834481384215
2020-12-23,7.918907404953237
2020-12-24,0.0
2020-12-25,9.40370254338197
2020-12-26,0.0
2020-12-27,7.42397569214366
2020-12-28,14.84795138428732
2020-12-29,15.342883097096896
2020-12-30,0.0
2020-12-31,25.241517353288444
2021-01-01,8.908770830572392
2021-01-02,24.746585640478866
2021-01-03,7.918907404953237
2021-01-04,21.282063650811825
2021-01-05,14.353019671477742
2021-01-06,21.282063650811825
2021-01-07,6.929043979334082
2021-01-08,21.776995363621403
2021-01-09,15.837814809906474
2021-01-10,0.0
2021-01-11,0.0
2021-01-12,14.353019671477742
2021-01-13,0.0
2021-01-14,14.353019671477742
2021-01-15,0.0
2021-01-16,7.918907404953237
2021-01-17,0.0
2021-01-18,6.929043979334082
2021-01-19,13.858087958668165
2021-01-20,6.929043979334082
2021-01-21,6.929043979334082
2021-01-22,14.84795138428732
2021-01-23,15.837814809906474
2021-01-24,23.75672221485971
2021-01-25,28.211107630145907
2021-01-26,0.0
2021-01-27,14.353019671477742
2021-01-28,0.0
2021-01-29,7.42397569214366
2021-01-30,0.0
2021-01-31,7.918907404953237
2021-02-01,6.929043979334082
2021-02-02,13.858087958668165
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,14.84795138428732
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,13.858087958668165
2021-02-09,7.42397569214366
2021-02-10,6.929043979334082
2021-02-11,6.929043979334082
2021-02-12,7.42397569214366
2021-02-13,0.0
2021-02-14,0.0
2021-02-15,6.929043979334082
2021-02-16,7.42397569214366
2021-02-17,14.84795138428732
2021-02-18,7.42397569214366
2021-02-19,0.0
2021-02-20,0.0
2021-02-21,8.908770830572392
2021-02-22,0.0
2021-02-23,7.42397569214366
2021-02-24,0.0
2021-02-25,7.42397569214366
2021-02-26,14.84795138428732
2021-02-27,8.413839117762814
2021-02-28,0.0
2021-03-01,6.929043979334082
2021-03-02,0.0
2021-03-03,7.42397569214366
2021-03-04,6.929043979334082
2021-03-05,15.342883097096896
2021-03-06,25.241517353288444
2021-03-07,7.918907404953237
2021-03-08,0.0
2021-03-09,21.282063650811825
2021-03-10,6.929043979334082
2021-03-11,7.42397569214366
2021-03-12,14.84795138428732
2021-03-13,7.918907404953237
2021-03-14,7.42397569214366
2021-03-15,0.0
2021-03-16,6.434112266524505
2021-03-17,29.200971055765063
2021-03-18,0.0
2021-03-19,30.190834481384215
2021-03-20,0.0
2021-03-21,7.918907404953237
2021-03-22,7.42397569214366
2021-03-23,21.282063650811825
2021-03-24,28.706039342955485
2021-03-25,21.776995363621403
2021-03-26,7.918907404953237
2021-03-27,31.67562961981295
2021-03-28,0.0
2021-03-29,22.76685878924056
2021-03-30,0.0
2021-03-31,16.33274652271605
2021-04-01,7.918907404953237
2021-04-02,0.0
2021-04-03,16.827678235525628
2021-04-04,8.413839117762814
2021-04-05,7.42397569214366
2021-04-06,6.929043979334082
2021-04-07,14.353019671477742
2021-04-08,14.84795138428732
2021-04-09,14.84795138428732
2021-04-10,0.0
2021-04-11,0.0
2021-04-12,6.929043979334082
2021-04-13,22.27192707643098
2021-04-14,6.929043979334082
2021-04-15,0.0
2021-04-16,7.42397569214366
2021-04-17,16.827678235525628
2021-04-18,0.0
2021-04-19,13.858087958668165
2021-04-20,14.353019671477742
2021-04-21,29.69590276857464
2021-04-22,22.76685878924056
2021-04-23,0.0
2021-04-24,17.322609948335206
2021-04-25,16.33274652271605
2021-04-26,6.929043979334082
2021-04-27,22.27192707643098
2021-04-28,7.42397569214366
2021-04-29,21.282063650811825
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,7.918907404953237
2021-05-03,21.282063650811825
2021-05-04,20.29220022519267
2021-05-05,6.929043979334082
2021-05-06,6.929043979334082
2021-05-07,7.42397569214366
2021-05-08,15.837814809906474
2021-05-09,0.0
2021-05-10,0.0
2021-05-11,13.858087958668165
2021-05-12,0.0
2021-05-13,0.0
2021-05-14,7.918907404953237
2021-05-15,7.918907404953237
2021-05-16,7.42397569214366
2021-05-17,13.858087958668165
2021-05-18,14.353019671477742
2021-05-19,13.858087958668165
2021-05-20,0.0
2021-05-21,22.27192707643098
2021-05-22,0.0
2021-05-23,7.918907404953237
2021-05-24,0.0
2021-05-25,6.929043979334082
2021-05-26,28.211107630145907
2021-05-27,7.42397569214366
2021-05-28,0.0
2021-05-29,9.40370254338197
2021-05-30,11.180445519787366
2021-05-31,12.98184830055871
