date,/m/07mf1
2020-02-01,5.0
2020-02-02,3.0
2020-02-03,5.0
2020-02-04,10.0
2020-02-05,5.0
2020-02-06,4.0
2020-02-07,6.0
2020-02-08,6.0
2020-02-09,5.0
2020-02-10,5.0
2020-02-11,3.0
2020-02-12,5.0
2020-02-13,2.0
2020-02-14,5.0
2020-02-15,4.0
2020-02-16,5.0
2020-02-17,3.0
2020-02-18,5.0
2020-02-19,4.0
2020-02-20,2.0
2020-02-21,6.0
2020-02-22,1.0
2020-02-23,8.0
2020-02-24,4.0
2020-02-25,10.0
2020-02-26,11.0
2020-02-27,8.0
2020-02-28,11.0
2020-02-29,5.0
2020-03-01,7.0
2020-03-02,13.0
2020-03-03,8.0
2020-03-04,4.0
2020-03-05,9.0
2020-03-06,10.0
2020-03-07,9.0
2020-03-08,13.0
2020-03-09,20.0
2020-03-10,24.0
2020-03-11,30.0
2020-03-12,37.0
2020-03-13,43.0
2020-03-14,37.0
2020-03-15,47.0
2020-03-16,73.0
2020-03-17,70.0
2020-03-18,100.0
2020-03-19,86.0
2020-03-20,61.0
2020-03-21,43.0
2020-03-22,63.0
2020-03-23,60.0
2020-03-24,54.0
2020-03-25,60.0
2020-03-26,39.0
2020-03-27,28.0
2020-03-28,36.0
2020-03-29,23.0
2020-03-30,32.0
2020-03-31,26.0
2020-04-01,31.0
2020-04-02,25.0
2020-04-03,31.0
2020-04-04,22.0
2020-04-05,16.0
2020-04-06,18.0
2020-04-07,23.0
2020-04-08,19.0
2020-04-09,13.0
2020-04-10,16.0
2020-04-11,12.0
2020-04-12,12.0
2020-04-13,13.0
2020-04-14,18.0
2020-04-15,7.0
2020-04-16,11.0
2020-04-17,11.0
2020-04-18,13.0
2020-04-19,9.0
2020-04-20,15.0
2020-04-21,13.0
2020-04-22,14.0
2020-04-23,19.0
2020-04-24,12.0
2020-04-25,16.0
2020-04-26,11.0
2020-04-27,15.0
2020-04-28,9.0
2020-04-29,14.0
2020-04-30,10.0
2020-05-01,12.0
2020-05-02,15.0
2020-05-03,11.0
2020-05-04,17.0
2020-05-05,9.0
2020-05-06,12.0
2020-05-07,12.0
2020-05-08,10.0
2020-05-09,9.0
2020-05-10,15.0
2020-05-11,14.0
2020-05-12,10.0
2020-05-13,8.0
2020-05-14,12.0
2020-05-15,11.0
2020-05-16,19.0
2020-05-17,8.0
2020-05-18,6.0
2020-05-19,11.0
2020-05-20,5.0
2020-05-21,11.0
2020-05-22,8.0
2020-05-23,7.0
2020-05-24,8.0
2020-05-25,8.0
2020-05-26,11.0
2020-05-27,11.0
2020-05-28,8.0
2020-05-29,6.0
2020-05-30,7.0
2020-05-31,13.0
2020-06-01,10.0
2020-06-02,11.0
2020-06-03,12.0
2020-06-04,6.0
2020-06-05,7.0
2020-06-06,13.0
2020-06-07,5.0
2020-06-08,11.0
2020-06-09,7.0
2020-06-10,7.0
2020-06-11,12.0
2020-06-12,10.0
2020-06-13,13.0
2020-06-14,10.0
2020-06-15,8.0
2020-06-16,10.0
2020-06-17,11.0
2020-06-18,8.0
2020-06-19,10.0
2020-06-20,5.0
2020-06-21,11.0
2020-06-22,7.0
2020-06-23,9.0
2020-06-24,12.0
2020-06-25,8.0
2020-06-26,9.0
2020-06-27,8.0
2020-06-28,6.0
2020-06-29,8.0
2020-06-30,10.0
2020-07-01,7.0
2020-07-02,2.0
2020-07-03,5.0
2020-07-04,4.0
2020-07-05,5.0
2020-07-06,6.0
2020-07-07,8.0
2020-07-08,6.0
2020-07-09,5.0
2020-07-10,5.0
2020-07-11,6.0
2020-07-12,3.0
2020-07-13,6.0
2020-07-14,6.0
2020-07-15,3.0
2020-07-16,6.0
2020-07-17,5.0
2020-07-18,6.0
2020-07-19,6.0
2020-07-20,5.0
2020-07-21,6.0
2020-07-22,6.0
2020-07-23,9.0
2020-07-24,7.0
2020-07-25,8.0
2020-07-26,11.0
2020-07-27,9.0
2020-07-28,14.0
2020-07-29,5.0
2020-07-30,4.0
2020-07-31,9.0
2020-08-01,7.0
2020-08-02,3.0
2020-08-03,13.0
2020-08-04,7.0
2020-08-05,11.0
2020-08-06,9.0
2020-08-07,6.0
2020-08-08,13.0
2020-08-09,10.0
2020-08-10,10.0
2020-08-11,5.0
2020-08-12,15.0
2020-08-13,11.0
2020-08-14,6.0
2020-08-15,4.0
2020-08-16,6.0
2020-08-17,7.0
2020-08-18,4.0
2020-08-19,8.0
2020-08-20,9.0
2020-08-21,5.0
2020-08-22,24.0
2020-08-23,13.0
2020-08-24,6.0
2020-08-25,10.0
2020-08-26,7.0
2020-08-27,11.0
2020-08-28,9.0
2020-08-29,9.0
2020-08-30,8.0
2020-08-31,12.0
2020-09-01,8.0
2020-09-02,13.0
2020-09-03,5.0
2020-09-04,8.0
2020-09-05,9.0
2020-09-06,14.0
2020-09-07,12.0
2020-09-08,12.0
2020-09-09,8.0
2020-09-10,5.0
2020-09-11,10.0
2020-09-12,7.0
2020-09-13,12.0
2020-09-14,10.0
2020-09-15,10.0
2020-09-16,4.0
2020-09-17,4.0
2020-09-18,5.0
2020-09-19,9.0
2020-09-20,10.0
2020-09-21,13.0
2020-09-22,14.0
2020-09-23,8.0
2020-09-24,10.0
2020-09-25,8.0
2020-09-26,13.0
2020-09-27,16.0
2020-09-28,21.0
2020-09-29,14.0
2020-09-30,12.0
2020-10-01,10.0
2020-10-02,10.0
2020-10-03,13.0
2020-10-04,15.0
2020-10-05,16.0
2020-10-06,11.0
2020-10-07,14.0
2020-10-08,8.0
2020-10-09,9.0
2020-10-10,9.0
2020-10-11,9.0
2020-10-12,12.0
2020-10-13,11.0
2020-10-14,18.0
2020-10-15,14.0
2020-10-16,8.0
2020-10-17,16.0
2020-10-18,12.0
2020-10-19,10.0
2020-10-20,11.0
2020-10-21,13.0
2020-10-22,13.0
2020-10-23,17.0
2020-10-24,14.0
2020-10-25,17.0
2020-10-26,8.0
2020-10-27,14.0
2020-10-28,8.104665668600003
2020-10-29,11.192157351876194
2020-10-30,18.524950099657147
2020-10-31,14.665585495561908
2020-11-01,10.613252661261907
2020-11-02,18.910886560066672
2020-11-03,10.034347970647621
2020-11-04,10.613252661261907
2020-11-05,14.279649035152385
2020-11-06,8.876538589419049
2020-11-07,7.718729208190478
2020-11-08,11.192157351876194
2020-11-09,10.034347970647621
2020-11-10,6.174983366552382
2020-11-11,4.052332834300001
2020-11-12,11.192157351876194
2020-11-13,6.174983366552382
2020-11-14,6.94685628737143
2020-11-15,15.051521955971431
2020-11-16,7.91169743839524
2020-11-17,7.91169743839524
2020-11-18,13.507776114333335
2020-11-19,9.262475049828574
2020-11-20,6.367951596757145
2020-11-21,7.91169743839524
2020-11-22,11.96403027269524
2020-11-23,10.999189121671431
2020-11-24,12.92887142371905
2020-11-25,16.016363106995243
2020-11-26,8.876538589419049
2020-11-27,10.999189121671431
2020-11-28,13.507776114333335
2020-11-29,8.683570359214288
2020-11-30,9.841379740442859
2020-12-01,8.876538589419049
2020-12-02,8.104665668600003
2020-12-03,7.1398245175761925
2020-12-04,11.96403027269524
2020-12-05,5.98201513634762
2020-12-06,10.227316200852384
2020-12-07,8.104665668600003
2020-12-08,9.262475049828574
2020-12-09,10.227316200852384
2020-12-10,14.472617265357146
2020-12-11,7.332792747780954
2020-12-12,8.104665668600003
2020-12-13,10.999189121671431
2020-12-14,7.718729208190478
2020-12-15,11.96403027269524
2020-12-16,13.314807884128575
2020-12-17,7.1398245175761925
2020-12-18,10.806220891466669
2020-12-19,5.596078675938097
2020-12-20,7.91169743839524
2020-12-21,4.052332834300001
2020-12-22,11.578093812285717
2020-12-23,4.245301064504763
2020-12-24,16.402299567404764
2020-12-25,18.524950099657147
2020-12-26,13.89371257474286
2020-12-27,14.279649035152385
2020-12-28,9.455443280033336
2020-12-29,6.174983366552382
2020-12-30,8.683570359214288
2020-12-31,11.77106204249048
2021-01-01,4.631237524914287
2021-01-02,12.349966733104765
2021-01-03,4.438269294709524
2021-01-04,8.683570359214288
2021-01-05,10.613252661261907
2021-01-06,7.91169743839524
2021-01-07,3.859364604095239
2021-01-08,9.069506819623811
2021-01-09,2.3156187624571434
2021-01-10,6.560919826961906
2021-01-11,7.718729208190478
2021-01-12,7.718729208190478
2021-01-13,2.894523453071429
2021-01-14,7.91169743839524
2021-01-15,6.94685628737143
2021-01-16,8.683570359214288
2021-01-17,9.648411510238098
2021-01-18,11.77106204249048
2021-01-19,9.455443280033336
2021-01-20,3.859364604095239
2021-01-21,8.683570359214288
2021-01-22,7.1398245175761925
