date,/m/0fd23
2020-02-01,52.0
2020-02-02,42.0
2020-02-03,17.0
2020-02-04,24.0
2020-02-05,34.0
2020-02-06,60.0
2020-02-07,26.0
2020-02-08,23.0
2020-02-09,48.0
2020-02-10,31.0
2020-02-11,37.0
2020-02-12,33.0
2020-02-13,34.0
2020-02-14,30.0
2020-02-15,28.0
2020-02-16,21.0
2020-02-17,47.0
2020-02-18,47.0
2020-02-19,33.0
2020-02-20,20.0
2020-02-21,10.0
2020-02-22,28.0
2020-02-23,50.0
2020-02-24,37.0
2020-02-25,18.0
2020-02-26,23.0
2020-02-27,53.0
2020-02-28,25.0
2020-02-29,54.0
2020-03-01,10.0
2020-03-02,23.0
2020-03-03,55.0
2020-03-04,33.0
2020-03-05,24.0
2020-03-06,14.0
2020-03-07,26.0
2020-03-08,21.0
2020-03-09,40.0
2020-03-10,44.0
2020-03-11,26.0
2020-03-12,26.0
2020-03-13,23.0
2020-03-14,36.0
2020-03-15,19.0
2020-03-16,8.0
2020-03-17,79.0
2020-03-18,23.0
2020-03-19,14.0
2020-03-20,31.0
2020-03-21,51.0
2020-03-22,33.0
2020-03-23,27.0
2020-03-24,31.0
2020-03-25,39.0
2020-03-26,52.0
2020-03-27,52.0
2020-03-28,16.0
2020-03-29,33.0
2020-03-30,49.0
2020-03-31,25.0
2020-04-01,39.0
2020-04-02,22.0
2020-04-03,53.0
2020-04-04,41.0
2020-04-05,15.0
2020-04-06,39.0
2020-04-07,59.0
2020-04-08,37.0
2020-04-09,100.0
2020-04-10,47.0
2020-04-11,62.0
2020-04-12,88.0
2020-04-13,50.0
2020-04-14,43.0
2020-04-15,60.0
2020-04-16,49.0
2020-04-17,75.0
2020-04-18,76.0
2020-04-19,56.0
2020-04-20,64.0
2020-04-21,48.0
2020-04-22,31.0
2020-04-23,45.0
2020-04-24,56.0
2020-04-25,57.0
2020-04-26,41.0
2020-04-27,66.0
2020-04-28,22.0
2020-04-29,21.0
2020-04-30,49.0
2020-05-01,16.0
2020-05-02,25.0
2020-05-03,19.0
2020-05-04,25.0
2020-05-05,20.0
2020-05-06,21.0
2020-05-07,29.0
2020-05-08,35.0
2020-05-09,47.0
2020-05-10,66.0
2020-05-11,28.0
2020-05-12,39.0
2020-05-13,30.0
2020-05-14,58.0
2020-05-15,36.0
2020-05-16,65.0
2020-05-17,61.0
2020-05-18,55.0
2020-05-19,36.0
2020-05-20,22.0
2020-05-21,52.0
2020-05-22,49.0
2020-05-23,35.0
2020-05-24,24.0
2020-05-25,21.0
2020-05-26,17.0
2020-05-27,18.0
2020-05-28,39.0
2020-05-29,34.0
2020-05-30,72.0
2020-05-31,42.0
2020-06-01,18.0
2020-06-02,44.0
2020-06-03,47.0
2020-06-04,29.0
2020-06-05,34.0
2020-06-06,22.0
2020-06-07,24.0
2020-06-08,27.0
2020-06-09,20.0
2020-06-10,8.0
2020-06-11,36.0
2020-06-12,40.0
2020-06-13,47.0
2020-06-14,53.0
2020-06-15,35.0
2020-06-16,39.0
2020-06-17,58.0
2020-06-18,64.0
2020-06-19,9.0
2020-06-20,20.0
2020-06-21,45.0
2020-06-22,55.0
2020-06-23,39.0
2020-06-24,41.0
2020-06-25,54.0
2020-06-26,15.0
2020-06-27,37.0
2020-06-28,49.0
2020-06-29,22.0
2020-06-30,54.0
2020-07-01,59.0
2020-07-02,14.0
2020-07-03,57.0
2020-07-04,39.0
2020-07-05,55.0
2020-07-06,48.0
2020-07-07,53.0
2020-07-08,14.0
2020-07-09,30.0
2020-07-10,49.0
2020-07-11,39.0
2020-07-12,41.0
2020-07-13,39.0
2020-07-14,35.0
2020-07-15,30.0
2020-07-16,58.0
2020-07-17,10.0
2020-07-18,23.0
2020-07-19,57.0
2020-07-20,34.0
2020-07-21,25.0
2020-07-22,42.0
2020-07-23,42.0
2020-07-24,54.0
2020-07-25,45.0
2020-07-26,23.0
2020-07-27,46.0
2020-07-28,56.0
2020-07-29,32.0
