date,/m/07mf1
2020-02-01,27.0
2020-02-02,36.0
2020-02-03,36.0
2020-02-04,36.0
2020-02-05,30.0
2020-02-06,33.0
2020-02-07,22.0
2020-02-08,39.0
2020-02-09,31.0
2020-02-10,52.0
2020-02-11,30.0
2020-02-12,37.0
2020-02-13,29.0
2020-02-14,53.0
2020-02-15,47.0
2020-02-16,31.0
2020-02-17,21.0
2020-02-18,39.0
2020-02-19,32.0
2020-02-20,27.0
2020-02-21,34.0
2020-02-22,34.0
2020-02-23,20.0
2020-02-24,28.0
2020-02-25,46.0
2020-02-26,63.0
2020-02-27,44.0
2020-02-28,40.0
2020-02-29,29.0
2020-03-01,28.0
2020-03-02,49.0
2020-03-03,53.0
2020-03-04,23.0
2020-03-05,54.0
2020-03-06,47.0
2020-03-07,32.0
2020-03-08,56.0
2020-03-09,55.0
2020-03-10,50.0
2020-03-11,59.0
2020-03-12,40.0
2020-03-13,76.0
2020-03-14,92.0
2020-03-15,100.0
2020-03-16,70.0
2020-03-17,87.0
2020-03-18,80.0
2020-03-19,76.0
2020-03-20,38.0
2020-03-21,48.0
2020-03-22,68.0
2020-03-23,78.0
2020-03-24,54.0
2020-03-25,56.0
2020-03-26,63.0
2020-03-27,70.0
2020-03-28,76.0
2020-03-29,72.0
2020-03-30,80.0
2020-03-31,75.0
2020-04-01,57.0
2020-04-02,58.0
2020-04-03,51.0
2020-04-04,74.0
2020-04-05,45.0
2020-04-06,22.0
2020-04-07,45.0
2020-04-08,61.0
2020-04-09,61.0
2020-04-10,47.0
2020-04-11,34.0
2020-04-12,53.0
2020-04-13,55.0
2020-04-14,63.0
2020-04-15,56.0
2020-04-16,84.0
2020-04-17,80.0
2020-04-18,32.0
2020-04-19,80.0
2020-04-20,32.0
2020-04-21,48.0
2020-04-22,46.0
2020-04-23,19.0
2020-04-24,56.0
2020-04-25,38.0
2020-04-26,71.0
2020-04-27,33.0
2020-04-28,48.0
2020-04-29,35.0
2020-04-30,39.0
2020-05-01,43.0
2020-05-02,59.0
2020-05-03,61.0
2020-05-04,45.0
2020-05-05,48.0
2020-05-06,40.0
2020-05-07,56.0
2020-05-08,42.0
2020-05-09,35.0
2020-05-10,38.0
2020-05-11,53.0
2020-05-12,54.0
2020-05-13,28.0
2020-05-14,44.0
2020-05-15,43.0
2020-05-16,29.0
2020-05-17,58.0
2020-05-18,46.0
2020-05-19,59.0
2020-05-20,41.0
2020-05-21,69.0
2020-05-22,50.0
2020-05-23,43.0
2020-05-24,36.0
2020-05-25,35.0
2020-05-26,36.0
2020-05-27,40.0
2020-05-28,42.0
2020-05-29,32.0
2020-05-30,36.0
2020-05-31,53.0
2020-06-01,25.0
2020-06-02,67.0
2020-06-03,43.0
2020-06-04,46.0
2020-06-05,39.0
2020-06-06,24.0
2020-06-07,34.0
2020-06-08,47.0
2020-06-09,22.0
2020-06-10,22.0
2020-06-11,35.0
2020-06-12,27.0
2020-06-13,26.0
2020-06-14,41.0
2020-06-15,26.0
2020-06-16,41.0
2020-06-17,22.0
2020-06-18,32.0
2020-06-19,30.0
2020-06-20,26.0
2020-06-21,39.0
2020-06-22,34.0
2020-06-23,36.0
2020-06-24,44.0
2020-06-25,25.0
2020-06-26,43.0
2020-06-27,47.0
2020-06-28,29.0
2020-06-29,26.0
2020-06-30,39.0
2020-07-01,34.0
2020-07-02,43.0
2020-07-03,39.0
2020-07-04,32.0
2020-07-05,39.0
2020-07-06,29.0
2020-07-07,20.0
2020-07-08,41.0
2020-07-09,36.0
2020-07-10,48.0
2020-07-11,13.0
2020-07-12,31.0
2020-07-13,37.0
2020-07-14,23.0
2020-07-15,28.0
2020-07-16,29.0
2020-07-17,17.0
2020-07-18,20.0
2020-07-19,34.0
2020-07-20,29.0
2020-07-21,43.0
2020-07-22,32.0
2020-07-23,33.0
2020-07-24,51.0
2020-07-25,49.0
2020-07-26,40.0
2020-07-27,36.0
2020-07-28,37.0
2020-07-29,33.0
2020-07-30,39.0
2020-07-31,46.0
2020-08-01,39.0
2020-08-02,35.0
2020-08-03,31.0
2020-08-04,26.0
2020-08-05,33.0
2020-08-06,76.0
2020-08-07,35.0
2020-08-08,66.0
2020-08-09,55.0
2020-08-10,55.0
2020-08-11,52.0
2020-08-12,48.0
2020-08-13,53.0
2020-08-14,40.0
2020-08-15,38.0
2020-08-16,30.0
2020-08-17,21.0
2020-08-18,21.0
