date,/m/01b_06
2020-02-01,35.0
2020-02-02,32.0
2020-02-03,32.0
2020-02-04,6.0
2020-02-05,18.0
2020-02-06,0.0
2020-02-07,25.0
2020-02-08,14.0
2020-02-09,19.0
2020-02-10,11.0
2020-02-11,40.0
2020-02-12,41.0
2020-02-13,18.0
2020-02-14,25.0
2020-02-15,35.0
2020-02-16,13.0
2020-02-17,17.0
2020-02-18,28.0
2020-02-19,17.0
2020-02-20,41.0
2020-02-21,30.0
2020-02-22,34.0
2020-02-23,37.0
2020-02-24,34.0
2020-02-25,56.0
2020-02-26,40.0
2020-02-27,46.0
2020-02-28,73.0
2020-02-29,52.0
2020-03-01,50.0
2020-03-02,74.0
2020-03-03,66.0
2020-03-04,58.0
2020-03-05,24.0
2020-03-06,59.0
2020-03-07,45.0
2020-03-08,32.0
2020-03-09,55.0
2020-03-10,76.0
2020-03-11,90.0
2020-03-12,96.0
2020-03-13,67.0
2020-03-14,100.0
2020-03-15,100.0
2020-03-16,67.0
2020-03-17,65.0
2020-03-18,62.0
2020-03-19,68.0
2020-03-20,49.0
2020-03-21,52.0
2020-03-22,28.0
2020-03-23,29.0
2020-03-24,53.0
2020-03-25,16.0
2020-03-26,37.0
2020-03-27,32.0
2020-03-28,51.0
2020-03-29,40.0
2020-03-30,10.0
2020-03-31,10.0
2020-04-01,21.0
2020-04-02,43.0
2020-04-03,11.0
2020-04-04,25.0
2020-04-05,25.0
2020-04-06,10.0
2020-04-07,16.0
2020-04-08,17.0
2020-04-09,23.0
2020-04-10,25.0
2020-04-11,14.0
2020-04-12,27.0
2020-04-13,34.0
2020-04-14,20.0
2020-04-15,10.0
2020-04-16,5.0
2020-04-17,6.0
2020-04-18,20.0
2020-04-19,35.0
2020-04-20,15.0
2020-04-21,27.0
2020-04-22,11.0
2020-04-23,11.0
2020-04-24,34.0
2020-04-25,19.0
2020-04-26,12.0
2020-04-27,21.0
2020-04-28,5.0
2020-04-29,15.0
2020-04-30,27.0
2020-05-01,19.0
2020-05-02,31.0
2020-05-03,23.0
2020-05-04,36.0
2020-05-05,20.0
2020-05-06,21.0
2020-05-07,18.0
2020-05-08,28.0
2020-05-09,15.0
2020-05-10,18.0
2020-05-11,20.0
2020-05-12,32.0
2020-05-13,10.0
2020-05-14,16.0
2020-05-15,0.0
2020-05-16,22.0
2020-05-17,27.0
2020-05-18,6.0
2020-05-19,22.0
2020-05-20,27.0
2020-05-21,6.0
2020-05-22,6.0
2020-05-23,18.0
2020-05-24,6.0
2020-05-25,20.0
2020-05-26,26.0
2020-05-27,11.0
2020-05-28,26.0
2020-05-29,6.0
2020-05-30,27.0
2020-05-31,29.0
2020-06-01,0.0
2020-06-02,43.0
2020-06-03,5.0
2020-06-04,41.0
2020-06-05,37.0
2020-06-06,0.0
2020-06-07,12.0
2020-06-08,19.0
2020-06-09,5.0
2020-06-10,15.0
2020-06-11,11.0
2020-06-12,12.0
2020-06-13,22.0
2020-06-14,24.0
2020-06-15,11.0
2020-06-16,5.0
2020-06-17,0.0
2020-06-18,16.0
2020-06-19,11.0
2020-06-20,18.0
2020-06-21,18.0
2020-06-22,33.0
2020-06-23,29.0
2020-06-24,11.0
2020-06-25,24.0
2020-06-26,12.0
2020-06-27,8.0
2020-06-28,13.0
2020-06-29,0.0
2020-06-30,18.0
2020-07-01,12.0
2020-07-02,17.0
2020-07-03,19.0
2020-07-04,32.0
2020-07-05,23.0
2020-07-06,26.0
2020-07-07,0.0
2020-07-08,17.0
2020-07-09,12.0
2020-07-10,0.0
2020-07-11,14.0
2020-07-12,21.0
2020-07-13,18.0
2020-07-14,31.0
2020-07-15,48.0
2020-07-16,24.0
2020-07-17,13.0
2020-07-18,14.0
2020-07-19,21.0
2020-07-20,24.0
2020-07-21,6.0
2020-07-22,25.0
2020-07-23,19.0
2020-07-24,13.0
2020-07-25,23.0
2020-07-26,14.0
2020-07-27,31.0
2020-07-28,6.0
2020-07-29,19.0
2020-07-30,26.0
2020-07-31,21.0
2020-08-01,16.0
2020-08-02,14.0
2020-08-03,11.0
2020-08-04,6.0
2020-08-05,37.0
2020-08-06,19.0
2020-08-07,14.0
2020-08-08,16.0
2020-08-09,29.0
2020-08-10,29.0
2020-08-11,12.0
2020-08-12,12.0
2020-08-13,0.0
2020-08-14,37.0
2020-08-15,29.0
2020-08-16,42.0
2020-08-17,6.0
2020-08-18,17.0
2020-08-19,12.0
2020-08-20,32.0
2020-08-21,27.0
2020-08-22,21.0
2020-08-23,0.0
2020-08-24,12.0
2020-08-25,12.0
2020-08-26,0.0
2020-08-27,31.0
2020-08-28,32.0
2020-08-29,21.0
2020-08-30,32.0
2020-08-31,11.0
2020-09-01,27.0
2020-09-02,12.0
2020-09-03,25.0
2020-09-04,19.0
2020-09-05,7.0
2020-09-06,20.0
2020-09-07,23.0
2020-09-08,18.0
2020-09-09,24.0
2020-09-10,42.0
2020-09-11,13.0
2020-09-12,38.0
2020-09-13,48.0
2020-09-14,23.0
2020-09-15,29.0
2020-09-16,35.0
2020-09-17,35.0
2020-09-18,37.0
2020-09-19,36.0
2020-09-20,47.0
2020-09-21,6.0
2020-09-22,11.0
2020-09-23,45.0
2020-09-24,23.0
2020-09-25,12.0
2020-09-26,26.0
2020-09-27,34.0
2020-09-28,29.0
2020-09-29,28.0
2020-09-30,35.0
2020-10-01,12.0
2020-10-02,19.0
2020-10-03,35.0
2020-10-04,26.0
2020-10-05,5.0
2020-10-06,28.0
2020-10-07,6.0
2020-10-08,59.0
2020-10-09,6.0
2020-10-10,34.0
2020-10-11,13.0
2020-10-12,6.0
2020-10-13,23.0
2020-10-14,22.0
2020-10-15,23.0
2020-10-16,29.0
2020-10-17,33.0
2020-10-18,0.0
2020-10-19,28.0
2020-10-20,29.0
2020-10-21,35.0
2020-10-22,24.0
2020-10-23,54.0
2020-10-24,41.0
2020-10-25,45.0
2020-10-26,41.0
2020-10-27,18.0
2020-10-28,54.80450372659478
2020-10-29,25.472515816586306
2020-10-30,42.454193027643846
2020-10-31,0.0
2020-11-01,33.963354422115074
2020-11-02,38.59472093422168
2020-11-03,31.647671166061777
2020-11-04,37.822826515537244
2020-11-05,0.0
2020-11-06,8.490838605528769
2020-11-07,47.08555953975045
2020-11-08,26.244410235270742
2020-11-09,30.87577674737734
2020-11-10,15.43788837368867
2020-11-11,23.156832560533005
2020-11-12,40.13850977159054
2020-11-13,16.981677211057537
2020-11-14,29.331987910008475
2020-11-15,51.716926051857044
2020-11-16,15.43788837368867
2020-11-17,16.981677211057537
2020-11-18,15.43788837368867
2020-11-19,62.523447913439114
2020-11-20,24.700621397901873
2020-11-21,28.56009349132404
2020-11-22,17.75357162974197
2020-11-23,30.87577674737734
2020-11-24,23.156832560533005
2020-11-25,15.43788837368867
2020-11-26,0.0
2020-11-27,24.700621397901873
2020-11-28,48.629348377119314
2020-11-29,8.490838605528769
2020-11-30,16.209782792373105
2020-12-01,33.19146000343064
2020-12-02,16.209782792373105
2020-12-03,16.981677211057537
2020-12-04,9.262733024213203
2020-12-05,10.034627442897635
2020-12-06,18.525466048426406
2020-12-07,24.700621397901873
2020-12-08,25.472515816586306
2020-12-09,33.19146000343064
2020-12-10,25.472515816586306
2020-12-11,45.54177070238158
2020-12-12,40.13850977159054
2020-12-13,37.05093209685281
2020-12-14,16.981677211057537
2020-12-15,25.472515816586306
2020-12-16,9.262733024213203
2020-12-17,36.27903767816838
2020-12-18,19.29736046711084
2020-12-19,20.841149304479707
2020-12-20,20.06925488579527
2020-12-21,47.85745395843488
2020-12-22,20.06925488579527
2020-12-23,64.83913116949242
2020-12-24,23.92872697921744
2020-12-25,61.75155349475468
2020-12-26,40.910404190274974
2020-12-27,28.56009349132404
2020-12-28,27.016304653955174
2020-12-29,37.822826515537244
2020-12-30,9.262733024213203
2020-12-31,42.454193027643846
2021-01-01,10.034627442897635
2021-01-02,37.822826515537244
2021-01-03,35.50714325948394
2021-01-04,30.87577674737734
2021-01-05,7.718944186844335
2021-01-06,23.92872697921744
2021-01-07,32.41956558474621
2021-01-08,0.0
2021-01-09,20.06925488579527
2021-01-10,36.27903767816838
2021-01-11,23.156832560533005
2021-01-12,23.156832560533005
2021-01-13,16.209782792373105
2021-01-14,24.700621397901873
2021-01-15,16.981677211057537
2021-01-16,29.331987910008475
2021-01-17,55.576398145279214
2021-01-18,23.156832560533005
2021-01-19,15.43788837368867
2021-01-20,23.92872697921744
2021-01-21,0.0
2021-01-22,25.472515816586306
2021-01-23,9.262733024213203
2021-01-24,27.016304653955174
2021-01-25,15.43788837368867
2021-01-26,23.92872697921744
2021-01-27,8.490838605528769
2021-01-28,33.19146000343064
2021-01-29,35.50714325948394
2021-01-30,28.56009349132404
2021-01-31,9.262733024213203
2021-02-01,16.209782792373105
2021-02-02,23.92872697921744
2021-02-03,0.0
2021-02-04,24.700621397901873
2021-02-05,16.981677211057537
2021-02-06,9.262733024213203
2021-02-07,9.262733024213203
2021-02-08,7.718944186844335
2021-02-09,8.490838605528769
2021-02-10,31.647671166061777
2021-02-11,24.700621397901873
2021-02-12,17.75357162974197
2021-02-13,40.13850977159054
2021-02-14,37.822826515537244
2021-02-15,16.209782792373105
2021-02-16,16.209782792373105
2021-02-17,7.718944186844335
2021-02-18,66.38292000686128
2021-02-19,25.472515816586306
2021-02-20,40.13850977159054
2021-02-21,27.788199072639607
2021-02-22,15.43788837368867
2021-02-23,16.209782792373105
2021-02-24,49.401242795803746
2021-02-25,41.682298608959414
2021-02-26,0.0
2021-02-27,37.822826515537244
2021-02-28,18.525466048426406
2021-03-01,7.718944186844335
2021-03-02,24.700621397901873
2021-03-03,32.41956558474621
2021-03-04,24.700621397901873
2021-03-05,16.209782792373105
2021-03-06,47.08555953975045
2021-03-07,18.525466048426406
2021-03-08,23.156832560533005
2021-03-09,39.36661535290611
2021-03-10,8.490838605528769
2021-03-11,31.647671166061777
2021-03-12,16.981677211057537
2021-03-13,27.788199072639607
2021-03-14,16.981677211057537
2021-03-15,37.822826515537244
2021-03-16,60.97965907607025
2021-03-17,39.36661535290611
2021-03-18,56.348292563963646
2021-03-19,24.700621397901873
2021-03-20,27.788199072639607
2021-03-21,34.73524884079951
2021-03-22,23.156832560533005
2021-03-23,54.03260930791035
2021-03-24,65.61102558817684
2021-03-25,16.981677211057537
2021-03-26,27.016304653955174
2021-03-27,56.348292563963646
2021-03-28,19.29736046711084
2021-03-29,15.43788837368867
2021-03-30,52.488820470541484
2021-03-31,27.788199072639607
2021-04-01,29.331987910008475
2021-04-02,19.29736046711084
2021-04-03,38.59472093422168
2021-04-04,30.103882328692908
2021-04-05,37.05093209685281
2021-04-06,15.43788837368867
2021-04-07,30.87577674737734
2021-04-08,40.13850977159054
2021-04-09,25.472515816586306
2021-04-10,0.0
2021-04-11,77.18944186844335
2021-04-12,23.156832560533005
2021-04-13,15.43788837368867
2021-04-14,23.92872697921744
2021-04-15,16.209782792373105
2021-04-16,16.981677211057537
2021-04-17,28.56009349132404
2021-04-18,18.525466048426406
2021-04-19,63.29534233212355
2021-04-20,24.700621397901873
2021-04-21,41.682298608959414
2021-04-22,16.981677211057537
2021-04-23,17.75357162974197
2021-04-24,10.80652186158207
2021-04-25,38.59472093422168
2021-04-26,33.19146000343064
2021-04-27,42.454193027643846
2021-04-28,34.73524884079951
2021-04-29,42.454193027643846
2021-04-30,18.525466048426406
2021-05-01,10.80652186158207
2021-05-02,26.244410235270742
2021-05-03,8.490838605528769
2021-05-04,0.0
2021-05-05,23.92872697921744
2021-05-06,25.472515816586306
2021-05-07,8.490838605528769
2021-05-08,22.384938141848572
2021-05-09,0.0
2021-05-10,17.75357162974197
2021-05-11,34.73524884079951
2021-05-12,32.41956558474621
2021-05-13,24.700621397901873
2021-05-14,16.981677211057537
2021-05-15,10.034627442897635
2021-05-16,19.29736046711084
2021-05-17,16.981677211057537
2021-05-18,0.0
2021-05-19,33.963354422115074
2021-05-20,36.27903767816838
2021-05-21,54.03260930791035
2021-05-22,30.87577674737734
2021-05-23,0.0
2021-05-24,25.472515816586306
2021-05-25,0.0
2021-05-26,34.73524884079951
2021-05-27,53.260714889225916
2021-05-28,9.262733024213203
2021-05-29,31.647671166061777
2021-05-30,26.67350019630995
2021-05-31,29.17244318822494
