date,/m/0g9pc
2020-03-01,24
2020-03-02,0
2020-03-03,8
2020-03-04,32
2020-03-05,68
2020-03-06,46
2020-03-07,68
2020-03-08,70
2020-03-09,58
2020-03-10,32
2020-03-11,73
2020-03-12,60
2020-03-13,46
2020-03-14,100
2020-03-15,53
2020-03-16,55
2020-03-17,47
2020-03-18,28
2020-03-19,62
2020-03-20,83
2020-03-21,44
2020-03-22,32
2020-03-23,30
2020-03-24,54
2020-03-25,27
2020-03-26,27
2020-03-27,19
2020-03-28,37
2020-03-29,39
2020-03-30,14
2020-03-31,0
2020-04-01,7
2020-04-02,21
2020-04-03,28
2020-04-04,32
2020-04-05,16
2020-04-06,13
2020-04-07,13
2020-04-08,28
2020-04-09,28
2020-04-10,0
2020-04-11,24
2020-04-12,25
2020-04-13,14
2020-04-14,13
2020-04-15,27
2020-04-16,13
2020-04-17,13
2020-04-18,0
2020-04-19,23
2020-04-20,7
2020-04-21,19
2020-04-22,13
2020-04-23,0
2020-04-24,22
2020-04-25,8
2020-04-26,16
2020-04-27,7
2020-04-28,6
2020-04-29,7
2020-04-30,0
2020-05-01,14
2020-05-02,15
2020-05-03,7
2020-05-04,7
2020-05-05,25
2020-05-06,20
2020-05-07,0
2020-05-08,7
2020-05-09,7
2020-05-10,14
2020-05-11,13
2020-05-12,14
2020-05-13,7
2020-05-14,15
2020-05-15,0
2020-05-16,0
2020-05-17,9
2020-05-18,0
2020-05-19,13
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,17
2020-05-25,0
2020-05-26,0
2020-05-27,0
2020-05-28,7
2020-05-29,7
2020-05-30,9
2020-05-31,9
2020-06-01,8
2020-06-02,15
2020-06-03,0
2020-06-04,7
2020-06-05,14
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,15
2020-06-13,8
2020-06-14,0
2020-06-15,0
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,8
2020-06-20,0
2020-06-21,0
2020-06-22,7
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,8
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,7
2020-07-01,7
2020-07-02,14
2020-07-03,14
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,12
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,6
2020-07-22,0
2020-07-23,6
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,6
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,6
2020-08-01,6
2020-08-02,0
2020-08-03,0
2020-08-04,5
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,11
2020-08-09,0
2020-08-10,0
2020-08-11,0
2020-08-12,0
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,5
2020-08-17,0
2020-08-18,0
2020-08-19,5
2020-08-20,5
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,5
2020-08-25,0
2020-08-26,0
2020-08-27,12
2020-08-28,6
2020-08-29,12
2020-08-30,0
2020-08-31,0
2020-09-01,6
2020-09-02,6
2020-09-03,6
2020-09-04,0
2020-09-05,6
2020-09-06,0
2020-09-07,22
2020-09-08,0
2020-09-09,5
2020-09-10,5
2020-09-11,6
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,0
2020-09-16,12
2020-09-17,0
2020-09-18,0
2020-09-19,0
2020-09-20,0
2020-09-21,6
2020-09-22,0
2020-09-23,0
2020-09-24,0
2020-09-25,7
2020-09-26,0
2020-09-27,0
2020-09-28,0
2020-09-29,8
2020-09-30,0
2020-10-01,8
2020-10-02,7
2020-10-03,0
2020-10-04,0
2020-10-05,0
2020-10-06,0
2020-10-07,0
2020-10-08,0
2020-10-09,0
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,16
2020-10-14,7
2020-10-15,0
2020-10-16,8
2020-10-17,18
2020-10-18,0
2020-10-19,0
2020-10-20,7
