date,/m/0fd23
2020-02-01,38.0
2020-02-02,46.0
2020-02-03,40.0
2020-02-04,39.0
2020-02-05,33.0
2020-02-06,52.0
2020-02-07,45.0
2020-02-08,39.0
2020-02-09,36.0
2020-02-10,40.0
2020-02-11,47.0
2020-02-12,43.0
2020-02-13,28.0
2020-02-14,41.0
2020-02-15,39.0
2020-02-16,49.0
2020-02-17,51.0
2020-02-18,42.0
2020-02-19,56.0
2020-02-20,36.0
2020-02-21,43.0
2020-02-22,37.0
2020-02-23,37.0
2020-02-24,41.0
2020-02-25,42.0
2020-02-26,43.0
2020-02-27,50.0
2020-02-28,43.0
2020-02-29,45.0
2020-03-01,48.0
2020-03-02,45.0
2020-03-03,46.0
2020-03-04,56.0
2020-03-05,52.0
2020-03-06,44.0
2020-03-07,34.0
2020-03-08,43.0
2020-03-09,42.0
2020-03-10,37.0
2020-03-11,53.0
2020-03-12,40.0
2020-03-13,32.0
2020-03-14,47.0
2020-03-15,47.0
2020-03-16,56.0
2020-03-17,41.0
2020-03-18,56.0
2020-03-19,61.0
2020-03-20,45.0
2020-03-21,46.0
2020-03-22,47.0
2020-03-23,49.0
2020-03-24,51.0
2020-03-25,56.0
2020-03-26,55.0
2020-03-27,68.0
2020-03-28,62.0
2020-03-29,52.0
2020-03-30,43.0
2020-03-31,58.0
2020-04-01,48.0
2020-04-02,52.0
2020-04-03,53.0
2020-04-04,56.0
2020-04-05,71.0
2020-04-06,92.0
2020-04-07,100.0
2020-04-08,85.0
2020-04-09,79.0
2020-04-10,88.0
2020-04-11,90.0
2020-04-12,79.0
2020-04-13,82.0
2020-04-14,79.0
2020-04-15,64.0
2020-04-16,68.0
2020-04-17,72.0
2020-04-18,80.0
2020-04-19,81.0
2020-04-20,71.0
2020-04-21,73.0
2020-04-22,78.0
2020-04-23,69.0
2020-04-24,74.0
2020-04-25,71.0
2020-04-26,61.0
2020-04-27,69.0
2020-04-28,68.0
2020-04-29,56.0
2020-04-30,44.0
2020-05-01,54.0
2020-05-02,57.0
2020-05-03,58.0
2020-05-04,50.0
2020-05-05,53.0
2020-05-06,45.0
2020-05-07,56.0
2020-05-08,49.0
2020-05-09,63.0
2020-05-10,54.0
2020-05-11,51.0
2020-05-12,51.0
2020-05-13,42.0
2020-05-14,53.0
2020-05-15,47.0
2020-05-16,45.0
2020-05-17,53.0
2020-05-18,53.0
2020-05-19,68.0
2020-05-20,58.0
2020-05-21,59.0
2020-05-22,61.0
2020-05-23,60.0
2020-05-24,47.0
2020-05-25,47.0
2020-05-26,72.0
2020-05-27,59.0
2020-05-28,76.0
2020-05-29,66.0
2020-05-30,84.0
2020-05-31,71.0
2020-06-01,83.0
2020-06-02,98.0
2020-06-03,82.0
2020-06-04,66.0
2020-06-05,53.0
2020-06-06,55.0
2020-06-07,45.0
2020-06-08,54.0
2020-06-09,57.0
2020-06-10,46.0
2020-06-11,60.0
2020-06-12,59.0
2020-06-13,57.0
2020-06-14,51.0
2020-06-15,56.0
2020-06-16,51.0
2020-06-17,53.0
2020-06-18,51.0
2020-06-19,58.0
2020-06-20,49.0
2020-06-21,50.0
2020-06-22,60.0
2020-06-23,67.0
2020-06-24,56.0
2020-06-25,59.0
2020-06-26,60.0
2020-06-27,50.0
2020-06-28,64.0
2020-06-29,54.0
2020-06-30,43.0
2020-07-01,53.0
2020-07-02,48.0
2020-07-03,50.0
2020-07-04,44.0
2020-07-05,58.0
2020-07-06,50.0
2020-07-07,45.0
2020-07-08,36.0
2020-07-09,52.0
2020-07-10,30.0
2020-07-11,41.0
2020-07-12,48.0
2020-07-13,51.0
2020-07-14,42.0
2020-07-15,47.0
2020-07-16,43.0
2020-07-17,47.0
2020-07-18,34.0
2020-07-19,52.0
2020-07-20,48.0
2020-07-21,53.0
2020-07-22,52.0
2020-07-23,52.0
2020-07-24,54.0
2020-07-25,50.0
2020-07-26,50.0
2020-07-27,49.0
2020-07-28,40.0
2020-07-29,44.0
2020-07-30,41.0
2020-07-31,39.0
2020-08-01,41.0
2020-08-02,50.0
2020-08-03,52.0
2020-08-04,39.0
2020-08-05,44.0
2020-08-06,49.0
2020-08-07,50.0
2020-08-08,59.0
2020-08-09,58.0
2020-08-10,45.0
2020-08-11,51.0
2020-08-12,46.0
2020-08-13,40.0
2020-08-14,48.0
2020-08-15,50.0
2020-08-16,52.0
2020-08-17,44.0
2020-08-18,50.0
2020-08-19,50.0
2020-08-20,56.0
2020-08-21,49.0
2020-08-22,50.0
2020-08-23,59.0
2020-08-24,45.0
2020-08-25,50.0
2020-08-26,36.0
2020-08-27,48.0
2020-08-28,43.0
2020-08-29,42.0
2020-08-30,40.0
2020-08-31,34.0
2020-09-01,37.0
2020-09-02,40.0
2020-09-03,40.0
2020-09-04,38.0
2020-09-05,31.0
2020-09-06,45.0
2020-09-07,43.0
2020-09-08,50.0
2020-09-09,45.0
2020-09-10,38.0
2020-09-11,39.0
2020-09-12,43.0
2020-09-13,52.0
2020-09-14,55.0
2020-09-15,53.0
2020-09-16,42.0
2020-09-17,43.0
2020-09-18,35.0
2020-09-19,51.0
2020-09-20,40.0
2020-09-21,39.0
2020-09-22,47.0
2020-09-23,39.0
2020-09-24,38.0
2020-09-25,31.0
2020-09-26,29.0
2020-09-27,40.0
2020-09-28,36.0
2020-09-29,32.0
2020-09-30,28.0
2020-10-01,43.0
2020-10-02,40.0
2020-10-03,41.0
2020-10-04,43.0
2020-10-05,37.0
2020-10-06,44.0
2020-10-07,36.0
2020-10-08,36.0
2020-10-09,36.0
2020-10-10,46.0
2020-10-11,40.0
2020-10-12,46.0
2020-10-13,26.0
2020-10-14,27.0
2020-10-15,40.0
2020-10-16,32.0
2020-10-17,38.0
2020-10-18,41.0
2020-10-19,31.0
2020-10-20,34.0
2020-10-21,34.0
2020-10-22,49.0
2020-10-23,28.0
2020-10-24,36.0
2020-10-25,36.0
2020-10-26,31.0
2020-10-27,31.0
2020-10-28,29.29227432549625
2020-10-29,32.63996281983868
2020-10-30,35.98765131418111
2020-10-31,36.824573437766716
2020-11-01,33.47688494342429
2020-11-02,35.1507291905955
2020-11-03,25.94458583115382
2020-11-04,29.29227432549625
2020-11-05,31.80304069625307
2020-11-06,32.63996281983868
2020-11-07,38.49841768493793
2020-11-08,39.335339808523536
2020-11-09,32.63996281983868
2020-11-10,42.683028302865964
2020-11-11,30.129196449081856
2020-11-12,45.19379467362278
2020-11-13,39.335339808523536
2020-11-14,46.867638920794
2020-11-15,34.31380706700989
2020-11-16,37.66149556135232
2020-11-17,36.824573437766716
2020-11-18,34.31380706700989
2020-11-19,36.824573437766716
2020-11-20,33.47688494342429
2020-11-21,29.29227432549625
2020-11-22,35.98765131418111
2020-11-23,40.172261932109144
2020-11-24,25.94458583115382
2020-11-25,30.966118572667465
2020-11-26,24.270741583982606
2020-11-27,38.49841768493793
2020-11-28,36.824573437766716
2020-11-29,33.47688494342429
2020-11-30,32.63996281983868
2020-12-01,37.66149556135232
2020-12-02,29.29227432549625
2020-12-03,46.867638920794
2020-12-04,37.66149556135232
2020-12-05,36.824573437766716
2020-12-06,44.35687255003718
2020-12-07,25.94458583115382
2020-12-08,25.107663707568214
2020-12-09,65.27992563967736
2020-12-10,59.421470774578104
2020-12-11,50.21532741513643
2020-12-12,56.910704403821285
2020-12-13,35.1507291905955
2020-12-14,30.966118572667465
2020-12-15,48.54148316796521
2020-12-16,51.05224953872204
2020-12-17,58.5845486509925
2020-12-18,45.19379467362278
2020-12-19,45.19379467362278
2020-12-20,51.88917166230764
2020-12-21,37.66149556135232
2020-12-22,40.172261932109144
2020-12-23,40.172261932109144
2020-12-24,35.1507291905955
2020-12-25,59.421470774578104
2020-12-26,61.09531502174932
2020-12-27,40.172261932109144
2020-12-28,40.172261932109144
2020-12-29,48.54148316796521
2020-12-30,35.1507291905955
2020-12-31,41.846106179280355
2021-01-01,34.31380706700989
2021-01-02,52.72609378589325
2021-01-03,44.35687255003718
2021-01-04,30.129196449081856
2021-01-05,35.98765131418111
2021-01-06,41.00918405569475
2021-01-07,41.846106179280355
2021-01-08,30.129196449081856
2021-01-09,46.03071679720839
2021-01-10,35.98765131418111
2021-01-11,38.49841768493793
2021-01-12,44.35687255003718
2021-01-13,37.66149556135232
2021-01-14,51.05224953872204
2021-01-15,46.867638920794
2021-01-16,49.37840529155082
2021-01-17,58.5845486509925
2021-01-18,40.172261932109144
2021-01-19,40.172261932109144
2021-01-20,37.66149556135232
2021-01-21,52.72609378589325
2021-01-22,35.1507291905955
2021-01-23,41.846106179280355
2021-01-24,29.29227432549625
2021-01-25,41.846106179280355
2021-01-26,45.19379467362278
2021-01-27,38.49841768493793
2021-01-28,44.35687255003718
2021-01-29,40.172261932109144
2021-01-30,33.47688494342429
2021-01-31,57.747626527406894
2021-02-01,38.49841768493793
2021-02-02,34.31380706700989
2021-02-03,35.1507291905955
2021-02-04,41.00918405569475
2021-02-05,33.47688494342429
2021-02-06,35.1507291905955
2021-02-07,43.51995042645157
2021-02-08,37.66149556135232
2021-02-09,35.98765131418111
2021-02-10,41.00918405569475
2021-02-11,29.29227432549625
2021-02-12,32.63996281983868
2021-02-13,38.49841768493793
2021-02-14,42.683028302865964
2021-02-15,47.70456104437961
2021-02-16,39.335339808523536
2021-02-17,46.867638920794
2021-02-18,50.21532741513643
2021-02-19,58.5845486509925
2021-02-20,53.56301590947886
2021-02-21,72.81222475194782
2021-02-22,61.93223714533493
2021-02-23,72.81222475194782
2021-02-24,76.15991324629024
2021-02-25,83.69221235856071
2021-02-26,69.46453625760539
2021-02-27,66.11684776326297
2021-02-28,58.5845486509925
2021-03-01,66.95376988684858
2021-03-02,60.25839289816371
2021-03-03,70.301458381191
2021-03-04,69.46453625760539
2021-03-05,50.21532741513643
2021-03-06,57.747626527406894
2021-03-07,65.27992563967736
2021-03-08,61.09531502174932
2021-03-09,61.93223714533493
2021-03-10,46.867638920794
2021-03-11,50.21532741513643
2021-03-12,50.21532741513643
2021-03-13,54.399938033064466
2021-03-14,53.56301590947886
2021-03-15,45.19379467362278
2021-03-16,56.073782280235676
2021-03-17,54.399938033064466
2021-03-18,46.03071679720839
2021-03-19,55.236860156650074
2021-03-20,50.21532741513643
2021-03-21,47.70456104437961
2021-03-22,47.70456104437961
2021-03-23,42.683028302865964
2021-03-24,48.54148316796521
2021-03-25,51.05224953872204
2021-03-26,58.5845486509925
2021-03-27,35.1507291905955
2021-03-28,52.72609378589325
2021-03-29,61.09531502174932
2021-03-30,69.46453625760539
2021-03-31,76.15991324629024
2021-04-01,66.95376988684858
2021-04-02,66.95376988684858
2021-04-03,58.5845486509925
2021-04-04,73.64914687553343
2021-04-05,66.95376988684858
2021-04-06,66.11684776326297
2021-04-07,46.867638920794
2021-04-08,46.867638920794
2021-04-09,62.76915926892053
2021-04-10,56.910704403821285
2021-04-11,57.747626527406894
2021-04-12,61.93223714533493
2021-04-13,59.421470774578104
2021-04-14,51.05224953872204
2021-04-15,51.05224953872204
2021-04-16,44.35687255003718
2021-04-17,50.21532741513643
2021-04-18,67.79069201043419
2021-04-19,63.60608139250614
2021-04-20,47.70456104437961
2021-04-21,61.93223714533493
2021-04-22,63.60608139250614
2021-04-23,64.44300351609175
2021-04-24,71.97530262836221
2021-04-25,67.79069201043419
2021-04-26,71.1383805047766
2021-04-27,73.64914687553343
2021-04-28,77.83375749346146
2021-04-29,66.95376988684858
2021-04-30,45.19379467362278
2021-05-01,58.5845486509925
2021-05-02,66.11684776326297
2021-05-03,61.09531502174932
2021-05-04,48.54148316796521
2021-05-05,56.910704403821285
2021-05-06,55.236860156650074
2021-05-07,47.70456104437961
2021-05-08,62.76915926892053
2021-05-09,57.747626527406894
2021-05-10,45.19379467362278
2021-05-11,58.5845486509925
2021-05-12,41.00918405569475
2021-05-13,41.00918405569475
2021-05-14,38.49841768493793
2021-05-15,68.62761413401978
2021-05-16,43.51995042645157
2021-05-17,45.19379467362278
2021-05-18,42.683028302865964
2021-05-19,50.21532741513643
2021-05-20,61.93223714533493
2021-05-21,57.747626527406894
2021-05-22,53.56301590947886
2021-05-23,38.49841768493793
2021-05-24,61.93223714533493
2021-05-25,53.56301590947886
2021-05-26,40.172261932109144
2021-05-27,38.49841768493793
2021-05-28,46.03071679720839
2021-05-29,51.05224953872204
2021-05-30,60.02429317637084
2021-05-31,63.38912697106794
