date,/m/0lbt3
2020-02-01,37.0
2020-02-02,31.0
2020-02-03,34.0
2020-02-04,38.0
2020-02-05,20.0
2020-02-06,36.0
2020-02-07,30.0
2020-02-08,29.0
2020-02-09,36.0
2020-02-10,24.0
2020-02-11,34.0
2020-02-12,49.0
2020-02-13,18.0
2020-02-14,26.0
2020-02-15,51.0
2020-02-16,37.0
2020-02-17,28.0
2020-02-18,28.0
2020-02-19,21.0
2020-02-20,24.0
2020-02-21,25.0
2020-02-22,12.0
2020-02-23,23.0
2020-02-24,23.0
2020-02-25,35.0
2020-02-26,27.0
2020-02-27,37.0
2020-02-28,43.0
2020-02-29,45.0
2020-03-01,24.0
2020-03-02,10.0
2020-03-03,45.0
2020-03-04,38.0
2020-03-05,28.0
2020-03-06,33.0
2020-03-07,13.0
2020-03-08,8.0
2020-03-09,29.0
2020-03-10,24.0
2020-03-11,28.0
2020-03-12,37.0
2020-03-13,48.0
2020-03-14,58.0
2020-03-15,77.0
2020-03-16,52.0
2020-03-17,42.0
2020-03-18,100.0
2020-03-19,68.0
2020-03-20,54.0
2020-03-21,46.0
2020-03-22,44.0
2020-03-23,74.0
2020-03-24,39.0
2020-03-25,70.0
2020-03-26,46.0
2020-03-27,72.0
2020-03-28,27.0
2020-03-29,78.0
2020-03-30,36.0
2020-03-31,56.0
2020-04-01,52.0
2020-04-02,94.0
2020-04-03,61.0
2020-04-04,29.0
2020-04-05,41.0
2020-04-06,37.0
2020-04-07,21.0
2020-04-08,29.0
2020-04-09,22.0
2020-04-10,40.0
2020-04-11,25.0
2020-04-12,23.0
2020-04-13,7.0
2020-04-14,33.0
2020-04-15,28.0
2020-04-16,15.0
2020-04-17,8.0
2020-04-18,22.0
2020-04-19,25.0
2020-04-20,26.0
2020-04-21,30.0
2020-04-22,27.0
2020-04-23,10.0
2020-04-24,30.0
2020-04-25,24.0
2020-04-26,22.0
2020-04-27,23.0
2020-04-28,7.0
2020-04-29,22.0
2020-04-30,12.0
2020-05-01,19.0
2020-05-02,27.0
2020-05-03,10.0
2020-05-04,9.0
2020-05-05,23.0
2020-05-06,12.0
2020-05-07,16.0
2020-05-08,14.0
2020-05-09,8.0
2020-05-10,11.0
2020-05-11,13.0
2020-05-12,15.0
2020-05-13,35.0
2020-05-14,16.0
2020-05-15,10.0
2020-05-16,13.0
2020-05-17,12.0
2020-05-18,17.0
2020-05-19,13.0
2020-05-20,18.0
2020-05-21,16.0
2020-05-22,21.0
2020-05-23,18.0
2020-05-24,26.0
2020-05-25,6.0
2020-05-26,13.0
2020-05-27,6.0
2020-05-28,22.0
2020-05-29,10.0
2020-05-30,8.0
2020-05-31,15.0
2020-06-01,11.0
2020-06-02,3.0
2020-06-03,19.0
2020-06-04,10.0
2020-06-05,7.0
2020-06-06,27.0
2020-06-07,17.0
2020-06-08,14.0
2020-06-09,16.0
2020-06-10,13.0
2020-06-11,13.0
2020-06-12,7.0
2020-06-13,21.0
2020-06-14,31.0
2020-06-15,6.0
2020-06-16,6.0
2020-06-17,7.0
2020-06-18,10.0
2020-06-19,4.0
2020-06-20,8.0
2020-06-21,0.0
2020-06-22,25.0
2020-06-23,10.0
2020-06-24,10.0
2020-06-25,11.0
2020-06-26,12.0
2020-06-27,28.0
2020-06-28,12.0
2020-06-29,17.0
2020-06-30,0.0
2020-07-01,18.0
2020-07-02,4.0
2020-07-03,7.0
2020-07-04,4.0
2020-07-05,25.0
2020-07-06,4.0
2020-07-07,0.0
2020-07-08,4.0
2020-07-09,15.0
2020-07-10,11.0
2020-07-11,14.0
2020-07-12,34.0
2020-07-13,14.0
2020-07-14,11.0
2020-07-15,15.0
2020-07-16,11.0
2020-07-17,8.0
2020-07-18,22.0
2020-07-19,17.0
2020-07-20,21.0
2020-07-21,22.0
2020-07-22,40.0
2020-07-23,34.0
2020-07-24,24.0
2020-07-25,13.0
2020-07-26,13.0
2020-07-27,11.0
2020-07-28,30.0
2020-07-29,23.0
2020-07-30,23.0
2020-07-31,31.0
2020-08-01,28.0
2020-08-02,13.0
2020-08-03,34.0
2020-08-04,26.0
2020-08-05,37.0
2020-08-06,19.0
2020-08-07,24.0
2020-08-08,18.0
2020-08-09,31.0
2020-08-10,18.0
2020-08-11,22.0
2020-08-12,15.0
2020-08-13,31.0
2020-08-14,4.0
2020-08-15,17.0
2020-08-16,39.0
2020-08-17,23.0
2020-08-18,15.0
2020-08-19,14.0
2020-08-20,11.0
2020-08-21,20.0
2020-08-22,14.0
2020-08-23,9.0
2020-08-24,15.0
2020-08-25,40.0
2020-08-26,19.0
2020-08-27,31.0
2020-08-28,16.0
2020-08-29,13.0
2020-08-30,4.0
2020-08-31,19.0
2020-09-01,19.0
2020-09-02,19.0
2020-09-03,15.0
2020-09-04,19.0
2020-09-05,19.0
2020-09-06,45.0
2020-09-07,26.0
2020-09-08,18.0
2020-09-09,30.0
2020-09-10,27.0
2020-09-11,8.0
2020-09-12,33.0
2020-09-13,27.0
2020-09-14,7.0
2020-09-15,30.0
2020-09-16,23.0
2020-09-17,18.0
2020-09-18,15.0
2020-09-19,28.0
2020-09-20,13.0
2020-09-21,25.0
2020-09-22,21.0
2020-09-23,32.0
2020-09-24,25.0
2020-09-25,30.0
2020-09-26,43.0
2020-09-27,11.0
2020-09-28,13.0
2020-09-29,20.0
2020-09-30,21.0
2020-10-01,17.0
2020-10-02,50.0
2020-10-03,32.0
2020-10-04,43.0
2020-10-05,35.0
2020-10-06,48.0
2020-10-07,42.0
2020-10-08,23.0
2020-10-09,15.0
2020-10-10,14.0
2020-10-11,49.0
2020-10-12,22.0
2020-10-13,17.0
2020-10-14,35.0
2020-10-15,22.0
2020-10-16,23.0
2020-10-17,31.0
2020-10-18,29.0
2020-10-19,14.0
2020-10-20,37.0
2020-10-21,26.0
2020-10-22,46.0
2020-10-23,40.0
2020-10-24,32.0
2020-10-25,48.0
2020-10-26,37.0
2020-10-27,18.0
2020-10-28,34.94063783993395
2020-10-29,39.55543906407617
2020-10-30,23.733263438445704
2020-10-31,50.10355614782981
2020-11-01,36.259152475403155
2020-11-02,19.11846221430348
2020-11-03,33.62212320446474
2020-11-04,14.503660990161261
2020-11-05,28.348064662587923
2020-11-06,42.85172565274918
2020-11-07,52.08132810103363
2020-11-08,30.985093933526333
2020-11-09,32.303608568995536
2020-11-10,35.599895157668556
2020-11-11,31.644351251260936
2020-11-12,31.644351251260936
2020-11-13,23.733263438445704
2020-11-14,40.214696381810775
2020-11-15,42.19246833501458
2020-11-16,46.1480122414222
2020-11-17,45.488754923687594
2020-11-18,31.644351251260936
2020-11-19,36.259152475403155
2020-11-20,26.370292709384113
2020-11-21,26.370292709384113
2020-11-22,42.85172565274918
2020-11-23,32.96286588673014
2020-11-24,17.799947578834278
2020-11-25,21.755491485241894
2020-11-26,32.303608568995536
2020-11-27,23.0740061207111
2020-11-28,28.348064662587923
2020-11-29,52.08132810103363
2020-11-30,20.436976849772687
2020-12-01,25.051778073914907
2020-12-02,25.051778073914907
2020-12-03,65.92573177346029
2020-12-04,19.11846221430348
2020-12-05,28.348064662587923
2020-12-06,25.051778073914907
2020-12-07,16.48143294336507
2020-12-08,13.84440367242666
2020-12-09,31.644351251260936
2020-12-10,17.799947578834278
2020-12-11,37.57766711087236
2020-12-12,13.185146354692057
2020-12-13,12.525889036957453
2020-12-14,17.140690261099675
2020-12-15,32.303608568995536
2020-12-16,18.459204896568878
2020-12-17,36.918409793137755
2020-12-18,15.822175625630468
2020-12-19,28.348064662587923
2020-12-20,22.414748802976497
2020-12-21,11.866631719222852
2020-12-22,3.955543906407617
2020-12-23,32.303608568995536
2020-12-24,21.09623416750729
2020-12-25,9.888859766019042
2020-12-26,31.644351251260936
2020-12-27,12.525889036957453
2020-12-28,28.348064662587923
2020-12-29,29.007321980322523
2020-12-30,30.985093933526333
2020-12-31,25.71103539164951
2021-01-01,0.0
2021-01-02,17.799947578834278
2021-01-03,25.71103539164951
2021-01-04,21.755491485241894
2021-01-05,29.666579298057126
2021-01-06,23.0740061207111
2021-01-07,33.62212320446474
2021-01-08,33.62212320446474
2021-01-09,13.185146354692057
2021-01-10,25.051778073914907
2021-01-11,9.888859766019042
2021-01-12,30.32583661579173
2021-01-13,10.548117083753645
2021-01-14,31.644351251260936
2021-01-15,14.503660990161261
2021-01-16,30.32583661579173
2021-01-17,36.259152475403155
2021-01-18,16.48143294336507
2021-01-19,16.48143294336507
2021-01-20,20.436976849772687
2021-01-21,38.23692442860696
2021-01-22,25.71103539164951
2021-01-23,9.229602448284439
2021-01-24,25.051778073914907
2021-01-25,26.370292709384113
2021-01-26,27.029550027118717
2021-01-27,17.140690261099675
2021-01-28,28.348064662587923
2021-01-29,34.28138052219935
2021-01-30,26.370292709384113
2021-01-31,51.42207078329902
2021-02-01,29.666579298057126
2021-02-02,11.207374401488249
2021-02-03,7.251830495080631
2021-02-04,27.029550027118717
2021-02-05,24.392520756180303
2021-02-06,13.185146354692057
2021-02-07,38.23692442860696
2021-02-08,46.1480122414222
2021-02-09,11.207374401488249
2021-02-10,17.799947578834278
2021-02-11,7.251830495080631
2021-02-12,18.459204896568878
2021-02-13,26.370292709384113
2021-02-14,12.525889036957453
2021-02-15,35.599895157668556
2021-02-16,29.007321980322523
2021-02-17,43.51098297048379
2021-02-18,55.37761468970664
2021-02-19,38.23692442860696
2021-02-20,30.985093933526333
2021-02-21,43.51098297048379
2021-02-22,34.94063783993395
2021-02-23,33.62212320446474
2021-02-24,22.414748802976497
2021-02-25,42.85172565274918
2021-02-26,16.48143294336507
2021-02-27,18.459204896568878
2021-02-28,56.03687200744124
2021-03-01,25.71103539164951
2021-03-02,15.162918307895865
2021-03-03,27.029550027118717
2021-03-04,19.11846221430348
2021-03-05,19.777719532038084
2021-03-06,26.370292709384113
2021-03-07,57.355386642910446
2021-03-08,19.11846221430348
2021-03-09,36.259152475403155
2021-03-10,28.348064662587923
2021-03-11,33.62212320446474
2021-03-12,42.19246833501458
2021-03-13,48.78504151236061
2021-03-14,20.436976849772687
2021-03-15,27.68880734485332
2021-03-16,29.666579298057126
2021-03-17,52.74058541876823
2021-03-18,46.8072695591568
2021-03-19,25.71103539164951
2021-03-20,17.799947578834278
2021-03-21,29.666579298057126
2021-03-22,48.78504151236061
2021-03-23,13.84440367242666
2021-03-24,46.1480122414222
2021-03-25,21.755491485241894
2021-03-26,23.733263438445704
2021-03-27,29.007321980322523
2021-03-28,56.696129325175846
2021-03-29,40.873953699545375
2021-03-30,38.89618174634157
2021-03-31,45.488754923687594
2021-04-01,24.392520756180303
2021-04-02,24.392520756180303
2021-04-03,22.414748802976497
2021-04-04,39.55543906407617
2021-04-05,27.68880734485332
2021-04-06,38.89618174634157
2021-04-07,22.414748802976497
2021-04-08,31.644351251260936
2021-04-09,16.48143294336507
2021-04-10,34.94063783993395
2021-04-11,19.777719532038084
2021-04-12,36.918409793137755
2021-04-13,15.822175625630468
2021-04-14,29.007321980322523
2021-04-15,33.62212320446474
2021-04-16,19.777719532038084
2021-04-17,9.888859766019042
2021-04-18,42.19246833501458
2021-04-19,26.370292709384113
2021-04-20,33.62212320446474
2021-04-21,7.911087812815234
2021-04-22,24.392520756180303
2021-04-23,23.733263438445704
2021-04-24,25.71103539164951
2021-04-25,19.11846221430348
2021-04-26,11.866631719222852
2021-04-27,15.822175625630468
2021-04-28,11.866631719222852
2021-04-29,26.370292709384113
2021-04-30,9.888859766019042
2021-05-01,21.755491485241894
2021-05-02,21.755491485241894
2021-05-03,23.733263438445704
2021-05-04,20.436976849772687
2021-05-05,15.822175625630468
2021-05-06,27.68880734485332
2021-05-07,7.911087812815234
2021-05-08,33.62212320446474
2021-05-09,33.62212320446474
2021-05-10,15.162918307895865
2021-05-11,11.866631719222852
2021-05-12,27.029550027118717
2021-05-13,22.414748802976497
2021-05-14,11.866631719222852
2021-05-15,21.59551611748356
2021-05-16,21.096390167156514
