date,/m/07mf1
2020-03-01,0
2020-03-02,46
2020-03-03,48
2020-03-04,30
2020-03-05,15
2020-03-06,64
2020-03-07,17
2020-03-08,30
2020-03-09,46
2020-03-10,46
2020-03-11,31
2020-03-12,31
2020-03-13,67
2020-03-14,79
2020-03-15,71
2020-03-16,64
2020-03-17,100
2020-03-18,67
2020-03-19,56
2020-03-20,40
2020-03-21,57
2020-03-22,43
2020-03-23,48
2020-03-24,26
2020-03-25,51
2020-03-26,66
2020-03-27,63
2020-03-28,29
2020-03-29,42
2020-03-30,49
2020-03-31,61
2020-04-01,77
2020-04-02,13
2020-04-03,25
2020-04-04,59
2020-04-05,15
2020-04-06,35
2020-04-07,50
2020-04-08,13
2020-04-09,51
2020-04-10,13
2020-04-11,15
2020-04-12,44
2020-04-13,14
2020-04-14,13
2020-04-15,0
2020-04-16,0
2020-04-17,13
2020-04-18,69
2020-04-19,41
2020-04-20,38
2020-04-21,0
2020-04-22,14
2020-04-23,13
2020-04-24,13
2020-04-25,55
2020-04-26,60
2020-04-27,49
2020-04-28,36
2020-04-29,35
2020-04-30,45
2020-05-01,50
2020-05-02,13
2020-05-03,13
2020-05-04,24
2020-05-05,54
2020-05-06,25
2020-05-07,13
2020-05-08,26
2020-05-09,27
2020-05-10,65
2020-05-11,47
2020-05-12,66
2020-05-13,65
2020-05-14,27
2020-05-15,0
2020-05-16,33
2020-05-17,67
2020-05-18,27
2020-05-19,41
2020-05-20,14
2020-05-21,0
2020-05-22,28
2020-05-23,15
2020-05-24,0
2020-05-25,26
2020-05-26,14
2020-05-27,0
2020-05-28,26
2020-05-29,0
2020-05-30,16
2020-05-31,32
2020-06-01,0
2020-06-02,13
2020-06-03,12
2020-06-04,12
2020-06-05,13
2020-06-06,0
2020-06-07,15
2020-06-08,0
2020-06-09,26
2020-06-10,14
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,15
2020-06-15,13
2020-06-16,13
2020-06-17,0
2020-06-18,42
2020-06-19,15
2020-06-20,17
2020-06-21,16
2020-06-22,0
2020-06-23,0
2020-06-24,15
2020-06-25,15
2020-06-26,15
2020-06-27,32
2020-06-28,27
2020-06-29,28
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,17
2020-07-05,0
2020-07-06,15
2020-07-07,46
2020-07-08,32
2020-07-09,16
2020-07-10,16
2020-07-11,0
2020-07-12,0
2020-07-13,17
2020-07-14,17
2020-07-15,15
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,18
2020-07-20,16
2020-07-21,33
2020-07-22,17
2020-07-23,0
2020-07-24,17
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,33
2020-07-29,0
2020-07-30,0
2020-07-31,17
2020-08-01,0
2020-08-02,18
2020-08-03,16
2020-08-04,0
2020-08-05,17
2020-08-06,35
2020-08-07,0
2020-08-08,0
2020-08-09,18
2020-08-10,17
2020-08-11,0
2020-08-12,0
2020-08-13,34
2020-08-14,17
2020-08-15,0
2020-08-16,18
2020-08-17,0
2020-08-18,17
2020-08-19,0
2020-08-20,17
2020-08-21,34
2020-08-22,0
2020-08-23,0
2020-08-24,16
2020-08-25,0
2020-08-26,17
2020-08-27,16
2020-08-28,0
2020-08-29,34
2020-08-30,16
2020-08-31,16
2020-09-01,48
2020-09-02,0
2020-09-03,0
2020-09-04,50
2020-09-05,0
2020-09-06,82
2020-09-07,16
2020-09-08,0
2020-09-09,16
2020-09-10,49
2020-09-11,50
2020-09-12,0
2020-09-13,33
2020-09-14,0
2020-09-15,32
2020-09-16,15
2020-09-17,16
2020-09-18,0
2020-09-19,33
2020-09-20,31
2020-09-21,15
2020-09-22,61
2020-09-23,30
2020-09-24,47
2020-09-25,33
2020-09-26,35
2020-09-27,31
2020-09-28,32
2020-09-29,16
2020-09-30,0
2020-10-01,0
2020-10-02,16
2020-10-03,16
2020-10-04,15
2020-10-05,0
2020-10-06,16
2020-10-07,16
2020-10-08,0
2020-10-09,17
2020-10-10,0
2020-10-11,0
2020-10-12,34
2020-10-13,0
2020-10-14,0
2020-10-15,17
2020-10-16,0
2020-10-17,18
2020-10-18,18
2020-10-19,33
2020-10-20,31
