date,/m/0lbt3
2020-03-01,40
2020-03-02,27
2020-03-03,27
2020-03-04,11
2020-03-05,27
2020-03-06,16
2020-03-07,26
2020-03-08,8
2020-03-09,11
2020-03-10,8
2020-03-11,27
2020-03-12,8
2020-03-13,12
2020-03-14,100
2020-03-15,64
2020-03-16,49
2020-03-17,72
2020-03-18,63
2020-03-19,29
2020-03-20,28
2020-03-21,39
2020-03-22,37
2020-03-23,37
2020-03-24,14
2020-03-25,17
2020-03-26,13
2020-03-27,19
2020-03-28,34
2020-03-29,15
2020-03-30,16
2020-03-31,25
2020-04-01,23
2020-04-02,13
2020-04-03,13
2020-04-04,8
2020-04-05,8
2020-04-06,21
2020-04-07,22
2020-04-08,10
2020-04-09,14
2020-04-10,14
2020-04-11,11
2020-04-12,15
2020-04-13,7
2020-04-14,7
2020-04-15,45
2020-04-16,21
2020-04-17,14
2020-04-18,8
2020-04-19,7
2020-04-20,13
2020-04-21,10
2020-04-22,7
2020-04-23,0
2020-04-24,10
2020-04-25,8
2020-04-26,8
2020-04-27,21
2020-04-28,9
2020-04-29,9
2020-04-30,12
2020-05-01,7
2020-05-02,17
2020-05-03,21
2020-05-04,12
2020-05-05,6
2020-05-06,13
2020-05-07,13
2020-05-08,10
2020-05-09,21
2020-05-10,0
2020-05-11,19
2020-05-12,14
2020-05-13,17
2020-05-14,25
2020-05-15,8
2020-05-16,0
2020-05-17,14
2020-05-18,14
2020-05-19,18
2020-05-20,11
2020-05-21,17
2020-05-22,0
2020-05-23,17
2020-05-24,13
2020-05-25,10
2020-05-26,21
2020-05-27,14
2020-05-28,14
2020-05-29,7
2020-05-30,13
2020-05-31,13
2020-06-01,7
2020-06-02,10
2020-06-03,10
2020-06-04,13
2020-06-05,14
2020-06-06,21
2020-06-07,16
2020-06-08,6
2020-06-09,13
2020-06-10,7
2020-06-11,21
2020-06-12,18
2020-06-13,16
2020-06-14,16
2020-06-15,7
2020-06-16,13
2020-06-17,10
2020-06-18,14
2020-06-19,11
2020-06-20,18
2020-06-21,16
2020-06-22,8
2020-06-23,12
2020-06-24,19
2020-06-25,23
2020-06-26,19
2020-06-27,24
2020-06-28,7
2020-06-29,7
2020-06-30,7
2020-07-01,14
2020-07-02,11
2020-07-03,8
2020-07-04,17
2020-07-05,12
2020-07-06,22
2020-07-07,16
2020-07-08,12
2020-07-09,20
2020-07-10,17
2020-07-11,30
2020-07-12,25
2020-07-13,9
2020-07-14,17
2020-07-15,19
2020-07-16,16
2020-07-17,22
2020-07-18,10
2020-07-19,34
2020-07-20,8
2020-07-21,0
2020-07-22,17
2020-07-23,12
2020-07-24,17
2020-07-25,9
2020-07-26,37
2020-07-27,8
2020-07-28,8
2020-07-29,17
2020-07-30,17
2020-07-31,17
2020-08-01,24
2020-08-02,9
2020-08-03,16
2020-08-04,13
2020-08-05,17
2020-08-06,26
2020-08-07,13
2020-08-08,10
2020-08-09,19
2020-08-10,36
2020-08-11,8
2020-08-12,8
2020-08-13,16
2020-08-14,13
2020-08-15,0
2020-08-16,9
2020-08-17,20
2020-08-18,8
2020-08-19,8
2020-08-20,21
2020-08-21,21
2020-08-22,18
2020-08-23,18
2020-08-24,16
2020-08-25,12
2020-08-26,16
2020-08-27,8
2020-08-28,31
2020-08-29,17
2020-08-30,21
2020-08-31,16
2020-09-01,12
2020-09-02,16
2020-09-03,8
2020-09-04,8
2020-09-05,18
2020-09-06,9
2020-09-07,16
2020-09-08,40
2020-09-09,28
2020-09-10,8
2020-09-11,17
2020-09-12,28
2020-09-13,18
2020-09-14,20
2020-09-15,12
2020-09-16,24
2020-09-17,20
2020-09-18,12
2020-09-19,17
2020-09-20,16
2020-09-21,23
2020-09-22,8
2020-09-23,11
2020-09-24,8
2020-09-25,21
2020-09-26,9
2020-09-27,26
2020-09-28,8
2020-09-29,17
2020-09-30,24
2020-10-01,24
2020-10-02,8
2020-10-03,13
2020-10-04,25
2020-10-05,15
2020-10-06,0
2020-10-07,8
2020-10-08,21
2020-10-09,27
2020-10-10,24
2020-10-11,18
2020-10-12,9
2020-10-13,13
2020-10-14,8
2020-10-15,18
2020-10-16,18
2020-10-17,34
2020-10-18,19
2020-10-19,8
2020-10-20,16
2020-10-21,8
2020-10-22,34
2020-10-23,22
