date,/m/0hn9s
2020-02-01,0.0
2020-02-02,17.0
2020-02-03,10.0
2020-02-04,6.0
2020-02-05,11.0
2020-02-06,0.0
2020-02-07,6.0
2020-02-08,12.0
2020-02-09,0.0
2020-02-10,32.0
2020-02-11,5.0
2020-02-12,11.0
2020-02-13,6.0
2020-02-14,17.0
2020-02-15,6.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,11.0
2020-02-19,0.0
2020-02-20,11.0
2020-02-21,0.0
2020-02-22,12.0
2020-02-23,12.0
2020-02-24,5.0
2020-02-25,11.0
2020-02-26,33.0
2020-02-27,27.0
2020-02-28,5.0
2020-02-29,40.0
2020-03-01,22.0
2020-03-02,82.0
2020-03-03,36.0
2020-03-04,20.0
2020-03-05,36.0
2020-03-06,54.0
2020-03-07,18.0
2020-03-08,32.0
2020-03-09,35.0
2020-03-10,46.0
2020-03-11,45.0
2020-03-12,68.0
2020-03-13,83.0
2020-03-14,45.0
2020-03-15,100.0
2020-03-16,65.0
2020-03-17,55.0
2020-03-18,42.0
2020-03-19,77.0
2020-03-20,59.0
2020-03-21,21.0
2020-03-22,64.0
2020-03-23,25.0
2020-03-24,27.0
2020-03-25,69.0
2020-03-26,36.0
2020-03-27,60.0
2020-03-28,14.0
2020-03-29,63.0
2020-03-30,51.0
2020-03-31,30.0
2020-04-01,40.0
2020-04-02,22.0
2020-04-03,46.0
2020-04-04,32.0
2020-04-05,55.0
2020-04-06,8.0
2020-04-07,21.0
2020-04-08,27.0
2020-04-09,23.0
2020-04-10,19.0
2020-04-11,16.0
2020-04-12,5.0
2020-04-13,23.0
2020-04-14,9.0
2020-04-15,37.0
2020-04-16,5.0
2020-04-17,9.0
2020-04-18,20.0
2020-04-19,10.0
2020-04-20,8.0
2020-04-21,9.0
2020-04-22,9.0
2020-04-23,14.0
2020-04-24,5.0
2020-04-25,10.0
2020-04-26,0.0
2020-04-27,21.0
2020-04-28,28.0
2020-04-29,8.0
2020-04-30,12.0
2020-05-01,5.0
2020-05-02,0.0
2020-05-03,15.0
2020-05-04,13.0
2020-05-05,11.0
2020-05-06,9.0
2020-05-07,13.0
2020-05-08,14.0
2020-05-09,10.0
2020-05-10,14.0
2020-05-11,17.0
2020-05-12,23.0
2020-05-13,19.0
2020-05-14,5.0
2020-05-15,10.0
2020-05-16,12.0
2020-05-17,6.0
2020-05-18,10.0
2020-05-19,10.0
2020-05-20,0.0
2020-05-21,17.0
2020-05-22,5.0
2020-05-23,6.0
2020-05-24,12.0
2020-05-25,9.0
2020-05-26,5.0
2020-05-27,20.0
2020-05-28,0.0
2020-05-29,20.0
2020-05-30,12.0
2020-05-31,6.0
2020-06-01,0.0
2020-06-02,5.0
2020-06-03,13.0
2020-06-04,9.0
2020-06-05,9.0
