date,/m/01b_21
2020-03-01,38
2020-03-02,55
2020-03-03,57
2020-03-04,30
2020-03-05,42
2020-03-06,42
2020-03-07,65
2020-03-08,36
2020-03-09,51
2020-03-10,61
2020-03-11,47
2020-03-12,43
2020-03-13,56
2020-03-14,85
2020-03-15,92
2020-03-16,100
2020-03-17,63
2020-03-18,59
2020-03-19,84
2020-03-20,64
2020-03-21,79
2020-03-22,75
2020-03-23,63
2020-03-24,37
2020-03-25,59
2020-03-26,47
2020-03-27,76
2020-03-28,54
2020-03-29,72
2020-03-30,65
2020-03-31,40
2020-04-01,43
2020-04-02,39
2020-04-03,28
2020-04-04,30
2020-04-05,35
2020-04-06,34
2020-04-07,15
2020-04-08,10
2020-04-09,24
2020-04-10,24
2020-04-11,23
2020-04-12,15
2020-04-13,20
2020-04-14,19
2020-04-15,24
2020-04-16,25
2020-04-17,17
2020-04-18,12
2020-04-19,22
2020-04-20,17
2020-04-21,17
2020-04-22,12
2020-04-23,3
2020-04-24,21
2020-04-25,13
2020-04-26,30
2020-04-27,19
2020-04-28,11
2020-04-29,13
2020-04-30,11
2020-05-01,10
2020-05-02,15
2020-05-03,4
2020-05-04,13
2020-05-05,10
2020-05-06,11
2020-05-07,15
2020-05-08,18
2020-05-09,11
2020-05-10,17
2020-05-11,16
2020-05-12,10
2020-05-13,30
2020-05-14,10
2020-05-15,16
2020-05-16,8
2020-05-17,4
2020-05-18,9
2020-05-19,21
2020-05-20,15
2020-05-21,8
2020-05-22,8
2020-05-23,11
2020-05-24,17
2020-05-25,9
2020-05-26,9
2020-05-27,11
2020-05-28,7
2020-05-29,15
2020-05-30,21
2020-05-31,9
2020-06-01,11
2020-06-02,7
2020-06-03,11
2020-06-04,6
2020-06-05,12
2020-06-06,12
2020-06-07,4
2020-06-08,5
2020-06-09,13
2020-06-10,10
2020-06-11,18
2020-06-12,30
2020-06-13,14
2020-06-14,6
2020-06-15,7
2020-06-16,14
2020-06-17,7
2020-06-18,4
2020-06-19,11
2020-06-20,9
2020-06-21,4
2020-06-22,9
2020-06-23,6
2020-06-24,11
2020-06-25,12
2020-06-26,15
2020-06-27,7
2020-06-28,15
2020-06-29,4
2020-06-30,4
2020-07-01,5
2020-07-02,6
2020-07-03,8
2020-07-04,25
2020-07-05,25
2020-07-06,7
2020-07-07,11
2020-07-08,25
2020-07-09,8
2020-07-10,13
2020-07-11,11
2020-07-12,23
2020-07-13,16
2020-07-14,11
2020-07-15,13
2020-07-16,13
2020-07-17,12
2020-07-18,16
2020-07-19,11
2020-07-20,8
2020-07-21,9
2020-07-22,13
2020-07-23,14
2020-07-24,16
2020-07-25,9
2020-07-26,9
2020-07-27,13
2020-07-28,6
2020-07-29,12
2020-07-30,10
2020-07-31,24
2020-08-01,4
2020-08-02,15
2020-08-03,5
2020-08-04,9
2020-08-05,6
2020-08-06,12
2020-08-07,12
2020-08-08,9
2020-08-09,7
2020-08-10,11
2020-08-11,8
2020-08-12,13
2020-08-13,11
2020-08-14,12
2020-08-15,8
2020-08-16,10
2020-08-17,8
2020-08-18,15
2020-08-19,12
2020-08-20,16
2020-08-21,16
2020-08-22,9
2020-08-23,13
2020-08-24,8
2020-08-25,16
2020-08-26,14
2020-08-27,10
2020-08-28,9
2020-08-29,24
2020-08-30,12
2020-08-31,4
2020-09-01,17
2020-09-02,8
2020-09-03,8
2020-09-04,4
2020-09-05,27
2020-09-06,9
2020-09-07,13
2020-09-08,23
2020-09-09,19
2020-09-10,21
2020-09-11,22
2020-09-12,30
2020-09-13,28
2020-09-14,25
2020-09-15,19
2020-09-16,28
2020-09-17,21
2020-09-18,20
2020-09-19,27
2020-09-20,20
2020-09-21,13
2020-09-22,22
2020-09-23,11
2020-09-24,26
2020-09-25,20
2020-09-26,11
2020-09-27,18
2020-09-28,25
2020-09-29,8
2020-09-30,22
2020-10-01,17
2020-10-02,16
2020-10-03,11
2020-10-04,16
2020-10-05,15
2020-10-06,13
2020-10-07,15
2020-10-08,26
2020-10-09,15
2020-10-10,20
2020-10-11,17
2020-10-12,27
2020-10-13,33
2020-10-14,15
2020-10-15,23
2020-10-16,21
2020-10-17,16
2020-10-18,25
2020-10-19,25
2020-10-20,20
2020-10-21,24
2020-10-22,26
2020-10-23,12
