date,/m/01cdt5
2020-02-01,26.0
2020-02-02,52.0
2020-02-03,31.0
2020-02-04,25.0
2020-02-05,30.0
2020-02-06,26.0
2020-02-07,27.0
2020-02-08,24.0
2020-02-09,19.0
2020-02-10,43.0
2020-02-11,22.0
2020-02-12,21.0
2020-02-13,27.0
2020-02-14,20.0
2020-02-15,40.0
2020-02-16,9.0
2020-02-17,25.0
2020-02-18,21.0
2020-02-19,28.0
2020-02-20,26.0
2020-02-21,20.0
2020-02-22,20.0
2020-02-23,25.0
2020-02-24,29.0
2020-02-25,47.0
2020-02-26,30.0
2020-02-27,33.0
2020-02-28,24.0
2020-02-29,28.0
2020-03-01,47.0
2020-03-02,33.0
2020-03-03,33.0
2020-03-04,31.0
2020-03-05,21.0
2020-03-06,34.0
2020-03-07,44.0
2020-03-08,40.0
2020-03-09,54.0
2020-03-10,36.0
2020-03-11,42.0
2020-03-12,53.0
2020-03-13,67.0
2020-03-14,85.0
2020-03-15,78.0
2020-03-16,52.0
2020-03-17,60.0
2020-03-18,68.0
2020-03-19,81.0
2020-03-20,78.0
2020-03-21,100.0
2020-03-22,65.0
2020-03-23,77.0
2020-03-24,74.0
2020-03-25,66.0
2020-03-26,50.0
2020-03-27,68.0
2020-03-28,58.0
2020-03-29,78.0
2020-03-30,60.0
2020-03-31,60.0
2020-04-01,48.0
2020-04-02,43.0
2020-04-03,52.0
2020-04-04,62.0
2020-04-05,61.0
2020-04-06,34.0
2020-04-07,60.0
2020-04-08,49.0
2020-04-09,49.0
2020-04-10,49.0
2020-04-11,47.0
2020-04-12,55.0
2020-04-13,42.0
2020-04-14,39.0
2020-04-15,34.0
2020-04-16,38.0
2020-04-17,33.0
2020-04-18,35.0
2020-04-19,47.0
2020-04-20,33.0
2020-04-21,39.0
2020-04-22,41.0
2020-04-23,39.0
2020-04-24,25.0
2020-04-25,30.0
2020-04-26,41.0
2020-04-27,40.0
2020-04-28,49.0
2020-04-29,39.0
2020-04-30,33.0
2020-05-01,28.0
2020-05-02,35.0
2020-05-03,52.0
2020-05-04,40.0
2020-05-05,35.0
2020-05-06,23.0
2020-05-07,22.0
2020-05-08,31.0
2020-05-09,26.0
2020-05-10,28.0
2020-05-11,43.0
2020-05-12,21.0
2020-05-13,25.0
2020-05-14,31.0
2020-05-15,28.0
2020-05-16,45.0
2020-05-17,35.0
2020-05-18,33.0
2020-05-19,27.0
2020-05-20,25.0
2020-05-21,19.0
2020-05-22,31.0
2020-05-23,30.0
2020-05-24,23.0
2020-05-25,22.0
2020-05-26,27.0
2020-05-27,14.0
2020-05-28,30.0
2020-05-29,25.0
2020-05-30,19.0
2020-05-31,21.0
2020-06-01,40.0
2020-06-02,31.0
2020-06-03,27.0
2020-06-04,37.0
2020-06-05,24.0
2020-06-06,26.0
2020-06-07,29.0
2020-06-08,22.0
2020-06-09,33.0
2020-06-10,44.0
2020-06-11,26.0
2020-06-12,24.0
2020-06-13,32.0
2020-06-14,33.0
2020-06-15,19.0
2020-06-16,38.0
2020-06-17,33.0
2020-06-18,27.0
2020-06-19,14.0
2020-06-20,33.0
2020-06-21,23.0
2020-06-22,47.0
2020-06-23,29.0
2020-06-24,34.0
2020-06-25,22.0
2020-06-26,28.0
2020-06-27,21.0
2020-06-28,32.0
2020-06-29,27.0
2020-06-30,24.0
2020-07-01,28.0
2020-07-02,37.0
2020-07-03,23.0
2020-07-04,21.0
2020-07-05,22.0
2020-07-06,27.0
2020-07-07,29.0
2020-07-08,26.0
2020-07-09,17.0
2020-07-10,24.0
2020-07-11,33.0
2020-07-12,42.0
2020-07-13,23.0
2020-07-14,23.0
2020-07-15,29.0
2020-07-16,21.0
2020-07-17,23.0
2020-07-18,21.0
2020-07-19,17.0
2020-07-20,23.0
2020-07-21,24.0
2020-07-22,15.0
2020-07-23,42.0
2020-07-24,14.0
2020-07-25,26.0
2020-07-26,35.0
2020-07-27,19.0
2020-07-28,47.0
2020-07-29,15.0
2020-07-30,27.0
2020-07-31,37.0
2020-08-01,26.0
2020-08-02,33.0
2020-08-03,33.0
2020-08-04,34.0
2020-08-05,36.0
2020-08-06,29.0
2020-08-07,31.0
2020-08-08,35.0
2020-08-09,27.0
2020-08-10,36.0
2020-08-11,27.0
2020-08-12,21.0
2020-08-13,23.0
2020-08-14,28.0
2020-08-15,20.0
2020-08-16,36.0
2020-08-17,29.0
2020-08-18,33.0
2020-08-19,24.0
2020-08-20,28.0
2020-08-21,20.0
2020-08-22,35.0
2020-08-23,16.0
2020-08-24,42.0
2020-08-25,17.0
2020-08-26,19.0
2020-08-27,15.0
2020-08-28,24.0
2020-08-29,25.0
2020-08-30,34.0
2020-08-31,27.0
2020-09-01,23.0
2020-09-02,35.0
2020-09-03,41.0
2020-09-04,16.0
2020-09-05,18.0
2020-09-06,28.0
2020-09-07,23.0
2020-09-08,15.0
2020-09-09,26.0
2020-09-10,30.0
2020-09-11,30.0
2020-09-12,26.0
2020-09-13,29.0
2020-09-14,42.0
2020-09-15,24.0
2020-09-16,26.0
2020-09-17,15.0
2020-09-18,16.0
2020-09-19,23.0
2020-09-20,47.0
2020-09-21,25.0
2020-09-22,25.0
2020-09-23,17.0
2020-09-24,25.0
2020-09-25,26.0
2020-09-26,22.0
2020-09-27,14.0
2020-09-28,33.0
2020-09-29,13.0
2020-09-30,26.0
2020-10-01,39.0
2020-10-02,23.0
2020-10-03,28.0
2020-10-04,32.0
2020-10-05,26.0
2020-10-06,21.0
2020-10-07,23.0
2020-10-08,27.0
2020-10-09,26.0
2020-10-10,16.0
2020-10-11,35.0
2020-10-12,17.0
2020-10-13,22.0
2020-10-14,28.0
2020-10-15,11.0
2020-10-16,25.0
2020-10-17,13.0
2020-10-18,22.0
2020-10-19,39.0
2020-10-20,35.0
2020-10-21,11.0
2020-10-22,49.0
2020-10-23,38.0
2020-10-24,42.0
2020-10-25,30.0
2020-10-26,48.0
2020-10-27,42.0
2020-10-28,16.882484999698363
2020-10-29,9.003991999839126
2020-10-30,22.509979999597817
2020-10-31,54.02395199903476
2020-11-01,23.635478999577707
2020-11-02,21.384480999617924
2020-11-03,29.825723499467106
2020-11-04,29.26297399947716
2020-11-05,28.137474999497268
2020-11-06,31.51397199943694
2020-11-07,13.50598799975869
2020-11-08,39.39246499929618
2020-11-09,23.635478999577707
2020-11-10,40.51796399927607
2020-11-11,51.77295399907498
2020-11-12,35.45321849936656
2020-11-13,55.14945099901465
2020-11-14,36.015967999356505
2020-11-15,46.145458999175524
2020-11-16,46.145458999175524
2020-11-17,29.825723499467106
2020-11-18,37.70421649932634
2020-11-19,42.76896199923585
2020-11-20,42.76896199923585
2020-11-21,39.39246499929618
2020-11-22,42.20621249924591
2020-11-23,32.07672149942689
2020-11-24,31.51397199943694
2020-11-25,31.51397199943694
2020-11-26,31.51397199943694
2020-11-27,19.133482999658142
2020-11-28,27.574725499507323
2020-11-29,25.88647699953749
2020-11-30,23.072729499587762
2020-12-01,16.882484999698363
2020-12-02,34.32771949938667
2020-12-03,25.88647699953749
2020-12-04,45.019959999195635
2020-12-05,34.890468999376615
2020-12-06,28.137474999497268
2020-12-07,44.45721049920569
2020-12-08,27.574725499507323
2020-12-09,29.825723499467106
2020-12-10,32.07672149942689
2020-12-11,12.943238499768745
2020-12-12,23.635478999577707
2020-12-13,30.951222499446995
2020-12-14,49.52195599911519
2020-12-15,42.20621249924591
2020-12-16,52.33570349906492
2020-12-17,30.38847299945705
2020-12-18,29.26297399947716
2020-12-19,36.015967999356505
2020-12-20,27.01197599951738
2020-12-21,38.266965999316284
2020-12-22,41.08071349926601
2020-12-23,21.94723049960787
2020-12-24,38.266965999316284
2020-12-25,31.51397199943694
2020-12-26,32.07672149942689
2020-12-27,33.20222049940678
2020-12-28,56.274949998994536
2020-12-29,38.82971549930623
2020-12-30,37.70421649932634
2020-12-31,20.82173149962798
2021-01-01,47.833707499145355
2021-01-02,31.51397199943694
2021-01-03,18.570733499668197
2021-01-04,37.70421649932634
2021-01-05,46.708208499165465
2021-01-06,42.76896199923585
2021-01-07,41.64346299925596
2021-01-08,27.574725499507323
2021-01-09,36.015967999356505
2021-01-10,19.133482999658142
2021-01-11,33.20222049940678
2021-01-12,25.32372749954754
2021-01-13,29.825723499467106
2021-01-14,37.141466999336394
2021-01-15,18.570733499668197
2021-01-16,37.70421649932634
2021-01-17,41.64346299925596
2021-01-18,21.94723049960787
2021-01-19,30.38847299945705
2021-01-20,37.70421649932634
2021-01-21,36.57871749934645
2021-01-22,20.82173149962798
2021-01-23,20.82173149962798
2021-01-24,27.574725499507323
2021-01-25,31.51397199943694
2021-01-26,18.007983999678252
2021-01-27,28.137474999497268
2021-01-28,29.825723499467106
2021-01-29,27.574725499507323
2021-01-30,19.133482999658142
2021-01-31,35.45321849936656
2021-02-01,39.95521449928612
2021-02-02,33.764969999396726
2021-02-03,36.015967999356505
2021-02-04,30.951222499446995
2021-02-05,23.072729499587762
2021-02-06,14.068737499748634
2021-02-07,34.32771949938667
2021-02-08,43.89446099921574
2021-02-09,46.708208499165465
2021-02-10,28.137474999497268
2021-02-11,24.760977999557596
2021-02-12,30.38847299945705
2021-02-13,24.760977999557596
2021-02-14,31.51397199943694
2021-02-15,36.015967999356505
2021-02-16,16.319735499708415
2021-02-17,24.760977999557596
2021-02-18,24.760977999557596
2021-02-19,36.57871749934645
2021-02-20,20.258981999638035
2021-02-21,20.258981999638035
2021-02-22,25.32372749954754
2021-02-23,27.01197599951738
2021-02-24,29.26297399947716
2021-02-25,23.635478999577707
2021-02-26,19.133482999658142
2021-02-27,21.94723049960787
2021-02-28,20.82173149962798
2021-03-01,22.509979999597817
2021-03-02,27.01197599951738
2021-03-03,20.258981999638035
2021-03-04,38.266965999316284
2021-03-05,25.32372749954754
2021-03-06,28.700224499487216
2021-03-07,36.57871749934645
2021-03-08,50.08470549910514
2021-03-09,33.764969999396726
2021-03-10,16.319735499708415
2021-03-11,38.82971549930623
2021-03-12,38.266965999316284
2021-03-13,36.57871749934645
2021-03-14,26.449226499527434
2021-03-15,26.449226499527434
2021-03-16,28.137474999497268
2021-03-17,10.129490999819017
2021-03-18,29.26297399947716
2021-03-19,23.635478999577707
2021-03-20,28.700224499487216
2021-03-21,25.32372749954754
2021-03-22,29.825723499467106
2021-03-23,31.51397199943694
2021-03-24,12.943238499768745
2021-03-25,28.137474999497268
2021-03-26,29.825723499467106
2021-03-27,9.566741499829071
2021-03-28,43.3317114992258
2021-03-29,21.94723049960787
2021-03-30,25.32372749954754
2021-03-31,25.88647699953749
2021-04-01,26.449226499527434
2021-04-02,29.825723499467106
2021-04-03,23.072729499587762
2021-04-04,41.64346299925596
2021-04-05,28.137474999497268
2021-04-06,38.266965999316284
2021-04-07,22.509979999597817
2021-04-08,34.32771949938667
2021-04-09,21.94723049960787
2021-04-10,37.70421649932634
2021-04-11,32.07672149942689
2021-04-12,15.75698599971847
2021-04-13,38.266965999316284
2021-04-14,34.32771949938667
2021-04-15,33.20222049940678
2021-04-16,32.07672149942689
2021-04-17,27.01197599951738
2021-04-18,36.57871749934645
2021-04-19,29.26297399947716
2021-04-20,26.449226499527434
2021-04-21,37.141466999336394
2021-04-22,22.509979999597817
2021-04-23,37.70421649932634
2021-04-24,32.63947099941683
2021-04-25,31.51397199943694
2021-04-26,29.825723499467106
2021-04-27,23.072729499587762
2021-04-28,27.574725499507323
2021-04-29,20.258981999638035
2021-04-30,27.574725499507323
2021-05-01,18.570733499668197
2021-05-02,19.69623249964809
2021-05-03,38.82971549930623
2021-05-04,24.760977999557596
2021-05-05,29.825723499467106
2021-05-06,31.51397199943694
2021-05-07,24.19822849956765
2021-05-08,42.20621249924591
2021-05-09,30.951222499446995
2021-05-10,44.45721049920569
2021-05-11,33.20222049940678
2021-05-12,21.94723049960787
2021-05-13,20.82173149962798
2021-05-14,24.19822849956765
2021-05-15,26.25344489572376
2021-05-16,32.35819783253009
