<<<<<<< HEAD
date,/m/0hn9s
2020-03-01,31
2020-03-02,36
2020-03-03,0
2020-03-04,39
2020-03-05,29
2020-03-06,74
2020-03-07,16
2020-03-08,53
2020-03-09,29
2020-03-10,59
2020-03-11,59
2020-03-12,80
2020-03-13,70
2020-03-14,70
2020-03-15,100
2020-03-16,71
2020-03-17,50
2020-03-18,79
2020-03-19,34
2020-03-20,39
2020-03-21,42
2020-03-22,48
2020-03-23,39
2020-03-24,36
2020-03-25,43
2020-03-26,44
2020-03-27,67
2020-03-28,35
2020-03-29,46
2020-03-30,36
2020-03-31,24
2020-04-01,31
2020-04-02,31
2020-04-03,26
2020-04-04,58
2020-04-05,14
2020-04-06,30
2020-04-07,43
2020-04-08,19
2020-04-09,31
2020-04-10,13
2020-04-11,27
2020-04-12,14
2020-04-13,0
2020-04-14,36
2020-04-15,13
2020-04-16,13
2020-04-17,26
2020-04-18,21
2020-04-19,27
2020-04-20,38
2020-04-21,0
2020-04-22,33
2020-04-23,26
2020-04-24,0
2020-04-25,28
2020-04-26,13
2020-04-27,13
2020-04-28,35
2020-04-29,24
2020-04-30,45
2020-05-01,0
2020-05-02,0
2020-05-03,0
2020-05-04,0
2020-05-05,11
2020-05-06,0
2020-05-07,0
2020-05-08,13
2020-05-09,14
2020-05-10,26
2020-05-11,11
2020-05-12,13
2020-05-13,37
2020-05-14,13
2020-05-15,41
2020-05-16,25
2020-05-17,0
2020-05-18,14
2020-05-19,13
2020-05-20,42
2020-05-21,31
2020-05-22,15
2020-05-23,0
2020-05-24,16
2020-05-25,40
2020-05-26,0
2020-05-27,0
2020-05-28,13
2020-05-29,14
2020-05-30,16
2020-05-31,16
2020-06-01,0
2020-06-02,13
2020-06-03,0
2020-06-04,12
2020-06-05,12
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,13
2020-06-11,13
2020-06-12,28
2020-06-13,0
2020-06-14,15
2020-06-15,0
2020-06-16,0
2020-06-17,13
2020-06-18,14
2020-06-19,14
2020-06-20,17
2020-06-21,17
2020-06-22,0
2020-06-23,15
2020-06-24,15
2020-06-25,16
2020-06-26,30
2020-06-27,16
2020-06-28,0
2020-06-29,0
2020-06-30,0
2020-07-01,15
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,16
2020-07-06,0
2020-07-07,0
2020-07-08,16
2020-07-09,31
2020-07-10,0
2020-07-11,0
2020-07-12,18
2020-07-13,16
2020-07-14,0
2020-07-15,14
2020-07-16,15
2020-07-17,0
2020-07-18,18
2020-07-19,0
2020-07-20,16
2020-07-21,0
2020-07-22,0
2020-07-23,17
2020-07-24,17
2020-07-25,0
2020-07-26,18
2020-07-27,0
2020-07-28,0
2020-07-29,0
2020-07-30,16
2020-07-31,16
2020-08-01,0
2020-08-02,0
2020-08-03,30
2020-08-04,0
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,0
2020-08-12,0
2020-08-13,16
2020-08-14,0
2020-08-15,34
2020-08-16,0
2020-08-17,16
2020-08-18,0
2020-08-19,0
2020-08-20,16
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,0
2020-08-25,16
2020-08-26,16
2020-08-27,0
2020-08-28,0
2020-08-29,0
2020-08-30,0
2020-08-31,0
2020-09-01,0
2020-09-02,0
2020-09-03,16
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,0
2020-09-09,31
2020-09-10,0
2020-09-11,0
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,0
2020-09-16,0
2020-09-17,0
2020-09-18,0
2020-09-19,0
2020-09-20,0
2020-09-21,0
2020-09-22,0
2020-09-23,0
2020-09-24,16
2020-09-25,0
2020-09-26,0
2020-09-27,16
2020-09-28,0
2020-09-29,0
2020-09-30,0
2020-10-01,0
2020-10-02,0
2020-10-03,16
2020-10-04,0
2020-10-05,0
2020-10-06,0
2020-10-07,15
2020-10-08,0
2020-10-09,17
2020-10-10,51
2020-10-11,0
2020-10-12,32
2020-10-13,0
2020-10-14,16
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,0
=======
date,/m/0hn9s,isPartial
2020-03-01,9,False
2020-03-02,26,False
2020-03-03,0,False
2020-03-04,9,False
2020-03-05,34,False
2020-03-06,34,False
2020-03-07,9,False
2020-03-08,18,False
2020-03-09,40,False
2020-03-10,17,False
2020-03-11,9,False
2020-03-12,36,False
2020-03-13,28,False
2020-03-14,100,False
2020-03-15,34,False
2020-03-16,44,False
2020-03-17,53,False
2020-03-18,54,False
2020-03-19,24,False
2020-03-20,23,False
2020-03-21,25,False
2020-03-22,56,False
2020-03-23,54,False
2020-03-24,22,False
2020-03-25,28,False
2020-03-26,0,False
2020-03-27,51,False
2020-03-28,24,False
2020-03-29,8,False
2020-03-30,28,False
2020-03-31,14,False
2020-04-01,15,False
2020-04-02,29,False
2020-04-03,8,False
2020-04-04,0,False
2020-04-05,35,False
2020-04-06,21,False
2020-04-07,23,False
2020-04-08,15,False
2020-04-09,0,False
2020-04-10,0,False
2020-04-11,26,False
2020-04-12,16,False
2020-04-13,8,False
2020-04-14,0,False
2020-04-15,15,False
2020-04-16,0,False
2020-04-17,0,False
2020-04-18,0,False
2020-04-19,8,False
2020-04-20,8,False
2020-04-21,0,False
2020-04-22,15,False
2020-04-23,8,False
2020-04-24,8,False
2020-04-25,8,False
2020-04-26,0,False
2020-04-27,0,False
2020-04-28,7,False
2020-04-29,0,False
2020-04-30,7,False
2020-05-01,0,False
2020-05-02,7,False
2020-05-03,0,False
2020-05-04,0,False
2020-05-05,13,False
2020-05-06,14,False
2020-05-07,0,False
2020-05-08,8,False
2020-05-09,0,False
2020-05-10,0,False
2020-05-11,7,False
2020-05-12,8,False
2020-05-13,15,False
2020-05-14,15,False
2020-05-15,16,False
2020-05-16,10,False
2020-05-17,0,False
2020-05-18,0,False
2020-05-19,16,False
2020-05-20,17,False
2020-05-21,0,False
2020-05-22,9,False
2020-05-23,8,False
2020-05-24,0,False
2020-05-25,8,False
2020-05-26,8,False
2020-05-27,0,False
2020-05-28,8,False
2020-05-29,16,False
2020-05-30,0,False
2020-05-31,0,False
2020-06-01,0,False
2020-06-02,0,False
2020-06-03,0,False
2020-06-04,0,False
2020-06-05,7,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,7,False
2020-06-09,7,False
2020-06-10,0,False
2020-06-11,25,False
2020-06-12,16,False
2020-06-13,0,False
2020-06-14,0,False
2020-06-15,0,False
2020-06-16,0,False
2020-06-17,8,False
2020-06-18,8,False
2020-06-19,17,False
2020-06-20,0,False
2020-06-21,0,False
2020-06-22,0,False
2020-06-23,0,False
2020-06-24,0,False
2020-06-25,0,False
2020-06-26,0,False
2020-06-27,0,False
2020-06-28,0,False
2020-06-29,0,False
2020-06-30,0,False
2020-07-01,0,False
2020-07-02,0,False
2020-07-03,0,False
2020-07-04,0,False
2020-07-05,10,False
2020-07-06,8,False
2020-07-07,0,False
2020-07-08,0,False
2020-07-09,0,False
2020-07-10,0,False
2020-07-11,0,False
2020-07-12,10,False
2020-07-13,9,False
2020-07-14,0,False
2020-07-15,0,False
2020-07-16,0,False
2020-07-17,0,False
2020-07-18,0,False
2020-07-19,0,False
2020-07-20,0,False
2020-07-21,0,False
2020-07-22,9,False
2020-07-23,0,False
2020-07-24,0,False
2020-07-25,0,False
2020-07-26,0,False
2020-07-27,0,False
2020-07-28,0,False
2020-07-29,0,False
2020-07-30,0,False
2020-07-31,10,False
2020-08-01,10,False
2020-08-02,0,False
2020-08-03,0,False
2020-08-04,0,False
2020-08-05,0,False
2020-08-06,0,False
2020-08-07,0,False
2020-08-08,0,False
2020-08-09,0,False
2020-08-10,0,False
2020-08-11,0,False
2020-08-12,0,False
2020-08-13,9,False
2020-08-14,0,False
2020-08-15,0,False
2020-08-16,0,False
2020-08-17,9,False
2020-08-18,9,False
2020-08-19,0,False
2020-08-20,0,False
2020-08-21,0,False
2020-08-22,0,False
2020-08-23,0,False
2020-08-24,9,False
2020-08-25,0,False
2020-08-26,9,False
2020-08-27,0,False
2020-08-28,0,False
2020-08-29,10,False
2020-08-30,0,False
2020-08-31,0,False
2020-09-01,0,False
2020-09-02,0,False
2020-09-03,0,False
2020-09-04,0,False
2020-09-05,0,False
2020-09-06,9,False
2020-09-07,0,False
2020-09-08,0,False
2020-09-09,18,False
2020-09-10,0,False
2020-09-11,9,False
2020-09-12,0,False
2020-09-13,0,False
2020-09-14,0,False
2020-09-15,0,False
