date,/g/11j2cc_qll
2020-02-01,0.0
2020-02-02,1.0
2020-02-03,0.0
2020-02-04,1.0
2020-02-05,0.0
2020-02-06,2.0
2020-02-07,1.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,1.0
2020-02-12,5.0
2020-02-13,5.0
2020-02-14,1.0
2020-02-15,3.0
2020-02-16,5.0
2020-02-17,1.0
2020-02-18,1.0
2020-02-19,2.0
2020-02-20,2.0
2020-02-21,4.0
2020-02-22,4.0
2020-02-23,9.0
2020-02-24,6.0
2020-02-25,14.0
2020-02-26,19.0
2020-02-27,23.0
2020-02-28,18.0
2020-02-29,19.0
2020-03-01,20.0
2020-03-02,23.0
2020-03-03,20.0
2020-03-04,13.0
2020-03-05,26.0
2020-03-06,25.0
2020-03-07,20.0
2020-03-08,26.0
2020-03-09,33.0
2020-03-10,39.0
2020-03-11,75.0
2020-03-12,95.0
2020-03-13,85.0
2020-03-14,94.0
2020-03-15,100.0
2020-03-16,73.0
2020-03-17,61.0
2020-03-18,77.0
2020-03-19,53.0
2020-03-20,63.0
2020-03-21,57.0
2020-03-22,71.0
2020-03-23,58.0
2020-03-24,53.0
2020-03-25,65.0
2020-03-26,73.0
2020-03-27,73.0
2020-03-28,64.0
2020-03-29,58.0
2020-03-30,64.0
2020-03-31,49.0
2020-04-01,66.0
2020-04-02,58.0
2020-04-03,47.0
2020-04-04,63.0
2020-04-05,67.0
2020-04-06,63.0
2020-04-07,33.0
2020-04-08,55.0
2020-04-09,71.0
2020-04-10,65.0
2020-04-11,46.0
2020-04-12,45.0
2020-04-13,54.0
2020-04-14,45.0
2020-04-15,54.0
2020-04-16,54.0
2020-04-17,42.0
2020-04-18,55.0
2020-04-19,46.0
2020-04-20,59.0
2020-04-21,53.0
2020-04-22,29.0
2020-04-23,39.0
2020-04-24,51.0
2020-04-25,32.0
2020-04-26,62.0
2020-04-27,53.0
2020-04-28,44.0
2020-04-29,52.0
2020-04-30,34.0
2020-05-01,40.0
2020-05-02,30.0
2020-05-03,35.0
2020-05-04,37.0
2020-05-05,37.0
2020-05-06,50.0
2020-05-07,31.0
2020-05-08,39.0
2020-05-09,35.0
2020-05-10,43.0
2020-05-11,56.0
2020-05-12,31.0
2020-05-13,48.0
2020-05-14,50.0
2020-05-15,35.0
2020-05-16,40.0
2020-05-17,39.0
2020-05-18,40.0
2020-05-19,51.0
2020-05-20,51.0
2020-05-21,48.0
2020-05-22,31.0
2020-05-23,37.0
2020-05-24,40.0
2020-05-25,37.0
2020-05-26,33.0
2020-05-27,35.0
2020-05-28,45.0
2020-05-29,25.0
2020-05-30,19.0
2020-05-31,25.0
2020-06-01,30.0
2020-06-02,40.0
2020-06-03,26.0
2020-06-04,34.0
2020-06-05,37.0
2020-06-06,15.0
2020-06-07,29.0
2020-06-08,34.0
2020-06-09,24.0
2020-06-10,38.0
2020-06-11,27.0
2020-06-12,39.0
2020-06-13,29.0
2020-06-14,44.0
2020-06-15,49.0
2020-06-16,32.0
2020-06-17,33.0
2020-06-18,44.0
2020-06-19,42.0
2020-06-20,25.0
2020-06-21,25.0
2020-06-22,37.0
2020-06-23,28.0
2020-06-24,37.0
2020-06-25,35.0
2020-06-26,19.0
2020-06-27,37.0
2020-06-28,29.0
2020-06-29,41.0
2020-06-30,32.0
2020-07-01,46.0
2020-07-02,36.0
2020-07-03,28.0
2020-07-04,50.0
2020-07-05,40.0
2020-07-06,40.0
2020-07-07,42.0
2020-07-08,33.0
2020-07-09,31.0
2020-07-10,30.0
2020-07-11,28.0
2020-07-12,30.0
2020-07-13,33.0
2020-07-14,38.0
2020-07-15,41.0
2020-07-16,49.0
2020-07-17,30.0
2020-07-18,30.0
2020-07-19,28.0
2020-07-20,39.0
2020-07-21,27.0
2020-07-22,40.0
2020-07-23,41.0
2020-07-24,46.0
2020-07-25,31.0
2020-07-26,36.0
2020-07-27,46.0
2020-07-28,34.0
2020-07-29,42.0
2020-07-30,46.0
2020-07-31,42.0
2020-08-01,49.0
2020-08-02,60.0
2020-08-03,64.0
2020-08-04,65.0
2020-08-05,62.0
2020-08-06,68.0
2020-08-07,70.0
2020-08-08,60.0
