date,/m/07mf1
2020-03-01,31
2020-03-02,29
2020-03-03,21
2020-03-04,32
2020-03-05,24
2020-03-06,63
2020-03-07,18
2020-03-08,34
2020-03-09,20
2020-03-10,47
2020-03-11,30
2020-03-12,47
2020-03-13,91
2020-03-14,100
2020-03-15,49
2020-03-16,85
2020-03-17,87
2020-03-18,60
2020-03-19,98
2020-03-20,60
2020-03-21,59
2020-03-22,63
2020-03-23,65
2020-03-24,66
2020-03-25,37
2020-03-26,52
2020-03-27,49
2020-03-28,52
2020-03-29,64
2020-03-30,71
2020-03-31,46
2020-04-01,25
2020-04-02,45
2020-04-03,26
2020-04-04,25
2020-04-05,22
2020-04-06,30
2020-04-07,28
2020-04-08,26
2020-04-09,44
2020-04-10,15
2020-04-11,25
2020-04-12,17
2020-04-13,30
2020-04-14,29
2020-04-15,26
2020-04-16,34
2020-04-17,7
2020-04-18,27
2020-04-19,20
2020-04-20,40
2020-04-21,29
2020-04-22,23
2020-04-23,18
2020-04-24,27
2020-04-25,12
2020-04-26,41
2020-04-27,18
2020-04-28,23
2020-04-29,20
2020-04-30,52
2020-05-01,25
2020-05-02,37
2020-05-03,61
2020-05-04,49
2020-05-05,22
2020-05-06,24
2020-05-07,36
2020-05-08,15
2020-05-09,46
2020-05-10,18
2020-05-11,38
2020-05-12,22
2020-05-13,22
2020-05-14,26
2020-05-15,8
2020-05-16,61
2020-05-17,27
2020-05-18,22
2020-05-19,22
2020-05-20,19
2020-05-21,21
2020-05-22,22
2020-05-23,24
2020-05-24,8
2020-05-25,15
2020-05-26,34
2020-05-27,15
2020-05-28,32
2020-05-29,11
2020-05-30,0
2020-05-31,17
2020-06-01,39
2020-06-02,36
2020-06-03,14
2020-06-04,34
2020-06-05,21
2020-06-06,8
2020-06-07,0
2020-06-08,7
2020-06-09,14
2020-06-10,15
2020-06-11,22
2020-06-12,0
2020-06-13,0
2020-06-14,13
2020-06-15,22
2020-06-16,11
2020-06-17,21
2020-06-18,15
2020-06-19,8
2020-06-20,32
2020-06-21,9
2020-06-22,16
2020-06-23,16
2020-06-24,20
2020-06-25,8
2020-06-26,12
2020-06-27,9
2020-06-28,16
2020-06-29,15
2020-06-30,15
2020-07-01,8
2020-07-02,8
2020-07-03,8
2020-07-04,17
2020-07-05,9
2020-07-06,0
2020-07-07,12
2020-07-08,0
2020-07-09,25
2020-07-10,17
2020-07-11,10
2020-07-12,15
2020-07-13,18
2020-07-14,17
2020-07-15,13
2020-07-16,26
2020-07-17,24
2020-07-18,21
2020-07-19,16
2020-07-20,14
2020-07-21,37
2020-07-22,9
2020-07-23,9
2020-07-24,24
2020-07-25,31
2020-07-26,10
2020-07-27,9
2020-07-28,9
2020-07-29,10
2020-07-30,0
2020-07-31,15
2020-08-01,11
2020-08-02,22
2020-08-03,24
2020-08-04,0
2020-08-05,26
2020-08-06,16
2020-08-07,26
2020-08-08,23
2020-08-09,23
2020-08-10,20
2020-08-11,31
2020-08-12,15
2020-08-13,10
2020-08-14,24
2020-08-15,21
2020-08-16,32
2020-08-17,10
2020-08-18,0
2020-08-19,19
2020-08-20,31
2020-08-21,15
2020-08-22,32
2020-08-23,15
2020-08-24,23
2020-08-25,18
2020-08-26,19
2020-08-27,29
2020-08-28,10
2020-08-29,20
2020-08-30,19
2020-08-31,18
2020-09-01,9
2020-09-02,41
2020-09-03,36
2020-09-04,18
2020-09-05,34
2020-09-06,15
2020-09-07,30
2020-09-08,34
2020-09-09,8
2020-09-10,51
2020-09-11,31
2020-09-12,28
2020-09-13,18
2020-09-14,71
2020-09-15,25
2020-09-16,25
2020-09-17,8
2020-09-18,18
2020-09-19,9
2020-09-20,22
2020-09-21,20
2020-09-22,26
2020-09-23,0
2020-09-24,30
2020-09-25,13
2020-09-26,27
2020-09-27,35
2020-09-28,42
2020-09-29,34
2020-09-30,21
2020-10-01,25
2020-10-02,12
2020-10-03,31
2020-10-04,33
2020-10-05,8
2020-10-06,27
2020-10-07,19
2020-10-08,20
2020-10-09,28
2020-10-10,15
2020-10-11,33
2020-10-12,9
2020-10-13,23
2020-10-14,21
2020-10-15,22
2020-10-16,23
2020-10-17,19
2020-10-18,9
