date,/g/11j2cc_qll
2020-02-01,3.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,1.0
2020-02-06,1.0
2020-02-07,2.0
2020-02-08,0.0
2020-02-09,2.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,3.0
2020-02-13,9.0
2020-02-14,2.0
2020-02-15,5.0
2020-02-16,0.0
2020-02-17,4.0
2020-02-18,1.0
2020-02-19,1.0
2020-02-20,3.0
2020-02-21,0.0
2020-02-22,5.0
2020-02-23,2.0
2020-02-24,13.0
2020-02-25,14.0
2020-02-26,13.0
2020-02-27,16.0
2020-02-28,15.0
2020-02-29,11.0
2020-03-01,9.0
2020-03-02,15.0
2020-03-03,11.0
2020-03-04,7.0
2020-03-05,19.0
2020-03-06,21.0
2020-03-07,10.0
2020-03-08,32.0
2020-03-09,30.0
2020-03-10,37.0
2020-03-11,54.0
2020-03-12,100.0
2020-03-13,91.0
2020-03-14,68.0
2020-03-15,65.0
2020-03-16,70.0
2020-03-17,69.0
2020-03-18,76.0
2020-03-19,64.0
2020-03-20,55.0
2020-03-21,52.0
2020-03-22,90.0
2020-03-23,74.0
2020-03-24,62.0
2020-03-25,49.0
2020-03-26,73.0
2020-03-27,67.0
2020-03-28,62.0
2020-03-29,47.0
2020-03-30,57.0
2020-03-31,52.0
2020-04-01,46.0
2020-04-02,58.0
2020-04-03,47.0
2020-04-04,58.0
2020-04-05,67.0
2020-04-06,41.0
2020-04-07,55.0
2020-04-08,67.0
2020-04-09,61.0
2020-04-10,58.0
2020-04-11,38.0
2020-04-12,65.0
2020-04-13,47.0
2020-04-14,31.0
2020-04-15,57.0
2020-04-16,62.0
2020-04-17,39.0
2020-04-18,41.0
2020-04-19,50.0
2020-04-20,36.0
2020-04-21,44.0
2020-04-22,43.0
2020-04-23,35.0
2020-04-24,41.0
2020-04-25,42.0
2020-04-26,26.0
2020-04-27,33.0
2020-04-28,25.0
2020-04-29,37.0
2020-04-30,20.0
2020-05-01,35.0
2020-05-02,32.0
2020-05-03,31.0
2020-05-04,25.0
2020-05-05,42.0
2020-05-06,36.0
2020-05-07,35.0
2020-05-08,28.0
2020-05-09,27.0
2020-05-10,22.0
2020-05-11,24.0
2020-05-12,20.0
2020-05-13,18.0
2020-05-14,30.0
2020-05-15,15.0
2020-05-16,22.0
2020-05-17,25.0
2020-05-18,36.0
2020-05-19,32.0
2020-05-20,32.0
2020-05-21,31.0
2020-05-22,31.0
2020-05-23,19.0
2020-05-24,28.0
2020-05-25,26.0
2020-05-26,23.0
2020-05-27,27.0
2020-05-28,29.0
2020-05-29,19.0
2020-05-30,22.0
2020-05-31,26.0
2020-06-01,25.0
2020-06-02,23.0
2020-06-03,21.0
2020-06-04,21.0
2020-06-05,21.0
2020-06-06,11.0
2020-06-07,23.0
2020-06-08,18.0
2020-06-09,24.0
2020-06-10,29.0
2020-06-11,20.0
2020-06-12,20.0
2020-06-13,13.0
2020-06-14,27.0
2020-06-15,32.0
2020-06-16,14.0
2020-06-17,20.0
2020-06-18,25.0
2020-06-19,26.0
2020-06-20,13.0
2020-06-21,24.0
2020-06-22,20.0
2020-06-23,25.0
2020-06-24,29.0
2020-06-25,24.0
2020-06-26,31.0
2020-06-27,23.0
2020-06-28,25.0
2020-06-29,26.0
2020-06-30,23.0
2020-07-01,27.0
2020-07-02,21.0
2020-07-03,17.0
2020-07-04,11.0
2020-07-05,24.0
2020-07-06,27.0
2020-07-07,26.0
2020-07-08,29.0
2020-07-09,24.0
2020-07-10,12.0
2020-07-11,19.0
2020-07-12,16.0
2020-07-13,34.0
2020-07-14,21.0
2020-07-15,28.0
2020-07-16,23.0
2020-07-17,23.0
2020-07-18,16.0
2020-07-19,29.0
2020-07-20,30.0
2020-07-21,23.0
2020-07-22,22.0
2020-07-23,22.0
2020-07-24,13.0
2020-07-25,13.0
2020-07-26,29.0
2020-07-27,27.0
2020-07-28,25.0
2020-07-29,28.0
2020-07-30,29.0
2020-07-31,26.0
2020-08-01,21.0
2020-08-02,27.0
2020-08-03,24.0
2020-08-04,33.0
2020-08-05,37.0
2020-08-06,23.0
2020-08-07,34.0
2020-08-08,21.0
2020-08-09,25.0
2020-08-10,28.0
2020-08-11,40.0
2020-08-12,27.0
2020-08-13,41.0
2020-08-14,38.0
2020-08-15,27.0
2020-08-16,33.0
2020-08-17,34.0
2020-08-18,39.0
2020-08-19,30.0
2020-08-20,33.0
2020-08-21,24.0
2020-08-22,20.0
2020-08-23,26.0
2020-08-24,36.0
2020-08-25,22.0
2020-08-26,18.0
2020-08-27,30.0
2020-08-28,19.0
2020-08-29,27.0
2020-08-30,20.0
2020-08-31,24.0
2020-09-01,36.0
2020-09-02,21.0
2020-09-03,16.0
2020-09-04,22.0
2020-09-05,14.0
2020-09-06,15.0
2020-09-07,16.0
2020-09-08,21.0
2020-09-09,22.0
2020-09-10,12.0
2020-09-11,23.0
2020-09-12,25.0
2020-09-13,22.0
2020-09-14,25.0
2020-09-15,24.0
2020-09-16,23.0
2020-09-17,19.0
2020-09-18,26.0
2020-09-19,22.0
2020-09-20,19.0
2020-09-21,26.0
2020-09-22,27.0
2020-09-23,17.0
2020-09-24,25.0
2020-09-25,24.0
2020-09-26,33.0
2020-09-27,22.0
2020-09-28,37.0
2020-09-29,31.0
2020-09-30,28.0
2020-10-01,22.0
2020-10-02,44.0
2020-10-03,41.0
2020-10-04,24.0
2020-10-05,25.0
2020-10-06,44.0
2020-10-07,34.0
2020-10-08,27.0
2020-10-09,42.0
2020-10-10,34.0
2020-10-11,36.0
2020-10-12,33.0
2020-10-13,29.0
2020-10-14,33.0
2020-10-15,30.0
2020-10-16,40.0
2020-10-17,32.0
2020-10-18,21.0
2020-10-19,35.0
2020-10-20,19.0
2020-10-21,31.0
2020-10-22,22.0
2020-10-23,26.0
2020-10-24,29.0
2020-10-25,28.0
2020-10-26,24.0
2020-10-27,21.0
2020-10-28,33.7818439689445
2020-10-29,44.592034039006734
2020-10-30,20.94474326074559
2020-10-31,22.296017019503367
2020-11-01,26.349838295776706
2020-11-02,35.80875460708117
2020-11-03,29.728022692671157
2020-11-04,10.810190070062239
2020-11-05,24.322927657640037
2020-11-06,22.296017019503367
2020-11-07,23.647290778261148
2020-11-08,28.376748933913376
2020-11-09,30.403659572050046
2020-11-10,33.7818439689445
2020-11-11,28.376748933913376
2020-11-12,32.430570210186715
2020-11-13,24.322927657640037
2020-11-14,27.701112054534487
2020-11-15,18.91783262260892
2020-11-16,35.13311772770228
2020-11-17,38.511302124596725
2020-11-18,35.80875460708117
2020-11-19,27.701112054534487
2020-11-20,29.05238581329227
2020-11-21,20.94474326074559
2020-11-22,16.215285105093358
2020-11-23,37.16002836583895
2020-11-24,33.10620708956561
2020-11-25,32.430570210186715
2020-11-26,41.88948652149118
2020-11-27,27.701112054534487
2020-11-28,27.701112054534487
2020-11-29,33.10620708956561
2020-11-30,19.59346950198781
2020-12-01,33.10620708956561
2020-12-02,23.647290778261148
2020-12-03,29.05238581329227
2020-12-04,29.05238581329227
2020-12-05,26.349838295776706
2020-12-06,27.701112054534487
2020-12-07,39.86257588335451
2020-12-08,45.267670918385626
2020-12-09,35.80875460708117
2020-12-10,28.376748933913376
2020-12-11,27.701112054534487
2020-12-12,35.80875460708117
2020-12-13,37.16002836583895
2020-12-14,36.484391486460055
2020-12-15,36.484391486460055
2020-12-16,34.457480848323385
2020-12-17,36.484391486460055
2020-12-18,26.349838295776706
2020-12-19,44.592034039006734
2020-12-20,36.484391486460055
2020-12-21,55.402224109068975
2020-12-22,37.83566524521784
2020-12-23,37.16002836583895
2020-12-24,22.296017019503367
2020-12-25,24.322927657640037
2020-12-26,29.728022692671157
2020-12-27,44.592034039006734
2020-12-28,52.02403971217453
2020-12-29,40.538212762733394
2020-12-30,51.348402832795635
2020-12-31,36.484391486460055
2021-01-01,25.674201416397818
2021-01-02,58.78040850596342
2021-01-03,28.376748933913376
2021-01-04,41.88948652149118
2021-01-05,43.91639715962785
2021-01-06,34.457480848323385
2021-01-07,43.240760280248956
2021-01-08,28.376748933913376
2021-01-09,30.403659572050046
2021-01-10,28.376748933913376
2021-01-11,34.457480848323385
2021-01-12,21.620380140124478
