date,/m/0lbt3
2020-02-01,23.0
2020-02-02,27.0
2020-02-03,17.0
2020-02-04,15.0
2020-02-05,16.0
2020-02-06,16.0
2020-02-07,18.0
2020-02-08,19.0
2020-02-09,21.0
2020-02-10,16.0
2020-02-11,24.0
2020-02-12,14.0
2020-02-13,20.0
2020-02-14,12.0
2020-02-15,22.0
2020-02-16,23.0
2020-02-17,25.0
2020-02-18,17.0
2020-02-19,20.0
2020-02-20,14.0
2020-02-21,11.0
2020-02-22,25.0
2020-02-23,23.0
2020-02-24,16.0
2020-02-25,19.0
2020-02-26,17.0
2020-02-27,24.0
2020-02-28,15.0
2020-02-29,24.0
2020-03-01,17.0
2020-03-02,16.0
2020-03-03,26.0
2020-03-04,15.0
2020-03-05,20.0
2020-03-06,18.0
2020-03-07,15.0
2020-03-08,19.0
2020-03-09,16.0
2020-03-10,17.0
2020-03-11,16.0
2020-03-12,21.0
2020-03-13,20.0
2020-03-14,29.0
2020-03-15,26.0
2020-03-16,40.0
2020-03-17,100.0
2020-03-18,91.0
2020-03-19,41.0
2020-03-20,30.0
2020-03-21,33.0
2020-03-22,20.0
2020-03-23,35.0
2020-03-24,21.0
2020-03-25,20.0
2020-03-26,23.0
2020-03-27,15.0
2020-03-28,17.0
2020-03-29,12.0
2020-03-30,13.0
2020-03-31,9.0
2020-04-01,14.0
2020-04-02,12.0
2020-04-03,10.0
2020-04-04,17.0
2020-04-05,12.0
2020-04-06,9.0
2020-04-07,10.0
2020-04-08,14.0
2020-04-09,12.0
2020-04-10,12.0
2020-04-11,8.0
2020-04-12,13.0
2020-04-13,7.0
2020-04-14,14.0
2020-04-15,8.0
2020-04-16,10.0
2020-04-17,10.0
2020-04-18,14.0
2020-04-19,9.0
2020-04-20,6.0
2020-04-21,14.0
2020-04-22,7.0
2020-04-23,9.0
2020-04-24,7.0
2020-04-25,7.0
2020-04-26,7.0
2020-04-27,8.0
2020-04-28,8.0
2020-04-29,6.0
2020-04-30,6.0
2020-05-01,18.0
2020-05-02,8.0
2020-05-03,12.0
2020-05-04,10.0
2020-05-05,6.0
2020-05-06,8.0
2020-05-07,7.0
2020-05-08,8.0
2020-05-09,11.0
2020-05-10,13.0
2020-05-11,5.0
2020-05-12,9.0
2020-05-13,7.0
2020-05-14,12.0
2020-05-15,14.0
2020-05-16,10.0
2020-05-17,4.0
2020-05-18,3.0
2020-05-19,16.0
2020-05-20,7.0
2020-05-21,9.0
2020-05-22,7.0
2020-05-23,7.0
2020-05-24,8.0
2020-05-25,7.0
2020-05-26,7.0
2020-05-27,8.0
2020-05-28,7.0
2020-05-29,12.0
2020-05-30,12.0
2020-05-31,9.0
2020-06-01,7.0
2020-06-02,10.0
2020-06-03,8.0
2020-06-04,6.0
2020-06-05,5.0
2020-06-06,10.0
2020-06-07,11.0
2020-06-08,9.0
2020-06-09,10.0
2020-06-10,9.0
2020-06-11,6.0
2020-06-12,4.0
2020-06-13,13.0
2020-06-14,13.0
2020-06-15,7.0
2020-06-16,12.0
2020-06-17,8.0
2020-06-18,12.0
2020-06-19,7.0
2020-06-20,11.0
2020-06-21,4.0
2020-06-22,7.0
2020-06-23,11.0
2020-06-24,7.0
2020-06-25,15.0
2020-06-26,4.0
2020-06-27,14.0
2020-06-28,11.0
2020-06-29,4.0
2020-06-30,12.0
2020-07-01,7.0
2020-07-02,10.0
2020-07-03,9.0
2020-07-04,13.0
2020-07-05,11.0
2020-07-06,5.0
2020-07-07,10.0
2020-07-08,12.0
2020-07-09,11.0
2020-07-10,9.0
2020-07-11,11.0
2020-07-12,9.0
2020-07-13,6.0
2020-07-14,15.0
