date,/m/07mf1
2020-03-01,17
2020-03-02,31
2020-03-03,37
2020-03-04,42
2020-03-05,53
2020-03-06,78
2020-03-07,26
2020-03-08,23
2020-03-09,51
2020-03-10,52
2020-03-11,53
2020-03-12,96
2020-03-13,81
2020-03-14,100
2020-03-15,91
2020-03-16,59
2020-03-17,98
2020-03-18,66
2020-03-19,23
2020-03-20,82
2020-03-21,41
2020-03-22,47
2020-03-23,63
2020-03-24,85
2020-03-25,57
2020-03-26,64
2020-03-27,77
2020-03-28,30
2020-03-29,45
2020-03-30,63
2020-03-31,26
2020-04-01,37
2020-04-02,21
2020-04-03,37
2020-04-04,42
2020-04-05,18
2020-04-06,25
2020-04-07,31
2020-04-08,21
2020-04-09,32
2020-04-10,59
2020-04-11,18
2020-04-12,29
2020-04-13,17
2020-04-14,31
2020-04-15,27
2020-04-16,28
2020-04-17,49
2020-04-18,17
2020-04-19,17
2020-04-20,31
2020-04-21,26
2020-04-22,57
2020-04-23,48
2020-04-24,25
2020-04-25,35
2020-04-26,57
2020-04-27,31
2020-04-28,24
2020-04-29,45
2020-04-30,21
2020-05-01,31
2020-05-02,47
2020-05-03,34
2020-05-04,43
2020-05-05,35
2020-05-06,37
2020-05-07,25
2020-05-08,25
2020-05-09,25
2020-05-10,49
2020-05-11,38
2020-05-12,47
2020-05-13,24
2020-05-14,47
2020-05-15,33
2020-05-16,26
2020-05-17,39
2020-05-18,43
2020-05-19,32
2020-05-20,17
2020-05-21,46
2020-05-22,25
2020-05-23,22
2020-05-24,36
2020-05-25,26
2020-05-26,16
2020-05-27,28
2020-05-28,31
2020-05-29,17
2020-05-30,19
2020-05-31,57
2020-06-01,0
2020-06-02,26
2020-06-03,22
2020-06-04,14
2020-06-05,20
2020-06-06,33
2020-06-07,18
2020-06-08,25
2020-06-09,20
2020-06-10,15
2020-06-11,32
2020-06-12,17
2020-06-13,18
2020-06-14,34
2020-06-15,16
2020-06-16,15
2020-06-17,21
2020-06-18,33
2020-06-19,39
2020-06-20,19
2020-06-21,29
2020-06-22,17
2020-06-23,17
2020-06-24,17
2020-06-25,18
2020-06-26,17
2020-06-27,18
2020-06-28,16
2020-06-29,23
2020-06-30,24
2020-07-01,16
2020-07-02,16
2020-07-03,17
2020-07-04,26
2020-07-05,38
2020-07-06,22
2020-07-07,50
2020-07-08,35
2020-07-09,18
2020-07-10,17
2020-07-11,0
2020-07-12,21
2020-07-13,18
2020-07-14,19
2020-07-15,16
2020-07-16,17
2020-07-17,18
2020-07-18,21
2020-07-19,20
2020-07-20,25
2020-07-21,24
2020-07-22,16
2020-07-23,25
2020-07-24,48
2020-07-25,0
2020-07-26,17
2020-07-27,16
2020-07-28,16
2020-07-29,16
2020-07-30,0
2020-07-31,25
2020-08-01,18
2020-08-02,34
2020-08-03,15
2020-08-04,16
2020-08-05,16
2020-08-06,25
2020-08-07,17
2020-08-08,25
2020-08-09,37
2020-08-10,16
2020-08-11,23
2020-08-12,46
2020-08-13,21
2020-08-14,17
2020-08-15,0
2020-08-16,19
2020-08-17,33
2020-08-18,14
2020-08-19,15
2020-08-20,31
2020-08-21,15
2020-08-22,16
2020-08-23,24
2020-08-24,14
2020-08-25,21
2020-08-26,24
2020-08-27,29
2020-08-28,23
2020-08-29,21
2020-08-30,20
2020-08-31,28
2020-09-01,15
2020-09-02,15
2020-09-03,31
2020-09-04,31
2020-09-05,16
2020-09-06,32
2020-09-07,29
2020-09-08,23
2020-09-09,38
2020-09-10,25
2020-09-11,16
2020-09-12,34
2020-09-13,23
2020-09-14,23
2020-09-15,31
2020-09-16,53
2020-09-17,31
2020-09-18,16
2020-09-19,43
2020-09-20,25
2020-09-21,31
2020-09-22,36
2020-09-23,29
2020-09-24,57
2020-09-25,16
2020-09-26,17
2020-09-27,34
2020-09-28,21
2020-09-29,25
2020-09-30,51
2020-10-01,49
2020-10-02,17
2020-10-03,27
2020-10-04,26
2020-10-05,32
2020-10-06,16
2020-10-07,16
2020-10-08,18
2020-10-09,18
2020-10-10,30
2020-10-11,31
2020-10-12,17
2020-10-13,53
2020-10-14,29
2020-10-15,26
2020-10-16,0
2020-10-17,20
2020-10-18,20
2020-10-19,18
2020-10-20,24
2020-10-21,54
2020-10-22,18
2020-10-23,18
