<<<<<<< HEAD
date,/m/0lbt3
2020-03-01,13
2020-03-02,27
2020-03-03,34
2020-03-04,20
2020-03-05,13
2020-03-06,0
2020-03-07,29
2020-03-08,20
2020-03-09,27
2020-03-10,27
2020-03-11,0
2020-03-12,0
2020-03-13,15
2020-03-14,41
2020-03-15,32
2020-03-16,100
2020-03-17,88
2020-03-18,66
2020-03-19,50
2020-03-20,41
2020-03-21,19
2020-03-22,37
2020-03-23,47
2020-03-24,45
2020-03-25,23
2020-03-26,17
2020-03-27,11
2020-03-28,13
2020-03-29,24
2020-03-30,21
2020-03-31,27
2020-04-01,22
2020-04-02,44
2020-04-03,22
2020-04-04,13
2020-04-05,13
2020-04-06,15
2020-04-07,16
2020-04-08,34
2020-04-09,28
2020-04-10,23
2020-04-11,19
2020-04-12,20
2020-04-13,0
2020-04-14,17
2020-04-15,12
2020-04-16,18
2020-04-17,23
2020-04-18,12
2020-04-19,36
2020-04-20,17
2020-04-21,28
2020-04-22,12
2020-04-23,12
2020-04-24,36
2020-04-25,12
2020-04-26,26
2020-04-27,11
2020-04-28,15
2020-04-29,21
2020-04-30,15
2020-05-01,22
2020-05-02,23
2020-05-03,24
2020-05-04,21
2020-05-05,9
2020-05-06,32
2020-05-07,17
2020-05-08,12
2020-05-09,24
2020-05-10,23
2020-05-11,11
2020-05-12,46
2020-05-13,23
2020-05-14,24
2020-05-15,25
2020-05-16,15
2020-05-17,0
2020-05-18,12
2020-05-19,36
2020-05-20,25
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,14
2020-05-25,29
2020-05-26,24
2020-05-27,18
2020-05-28,23
2020-05-29,24
2020-05-30,41
2020-05-31,28
2020-06-01,12
2020-06-02,23
2020-06-03,31
2020-06-04,11
2020-06-05,17
2020-06-06,13
2020-06-07,13
2020-06-08,27
2020-06-09,33
2020-06-10,12
2020-06-11,12
2020-06-12,12
2020-06-13,13
2020-06-14,27
2020-06-15,12
2020-06-16,17
2020-06-17,12
2020-06-18,31
2020-06-19,0
2020-06-20,46
2020-06-21,35
2020-06-22,13
2020-06-23,56
2020-06-24,13
2020-06-25,13
2020-06-26,27
2020-06-27,0
2020-06-28,0
2020-06-29,31
2020-06-30,13
2020-07-01,38
2020-07-02,20
2020-07-03,0
2020-07-04,15
2020-07-05,21
2020-07-06,20
2020-07-07,27
2020-07-08,0
2020-07-09,14
2020-07-10,21
2020-07-11,33
2020-07-12,16
2020-07-13,0
2020-07-14,29
2020-07-15,14
2020-07-16,28
2020-07-17,30
2020-07-18,33
2020-07-19,16
2020-07-20,42
2020-07-21,0
2020-07-22,37
2020-07-23,22
2020-07-24,15
2020-07-25,16
2020-07-26,16
2020-07-27,0
2020-07-28,29
2020-07-29,30
2020-07-30,0
2020-07-31,0
2020-08-01,16
2020-08-02,48
2020-08-03,28
2020-08-04,0
2020-08-05,30
2020-08-06,0
2020-08-07,15
2020-08-08,16
2020-08-09,16
2020-08-10,22
2020-08-11,15
2020-08-12,14
2020-08-13,29
2020-08-14,30
2020-08-15,16
2020-08-16,0
2020-08-17,15
2020-08-18,29
2020-08-19,21
2020-08-20,30
2020-08-21,30
2020-08-22,24
2020-08-23,15
2020-08-24,14
2020-08-25,28
2020-08-26,29
2020-08-27,42
2020-08-28,28
2020-08-29,22
2020-08-30,14
2020-08-31,28
2020-09-01,21
2020-09-02,28
2020-09-03,22
2020-09-04,30
2020-09-05,15
2020-09-06,14
2020-09-07,28
2020-09-08,14
2020-09-09,28
2020-09-10,42
2020-09-11,0
2020-09-12,30
2020-09-13,15
2020-09-14,40
2020-09-15,28
2020-09-16,14
2020-09-17,42
2020-09-18,29
2020-09-19,0
2020-09-20,34
2020-09-21,14
2020-09-22,20
2020-09-23,33
2020-09-24,14
2020-09-25,15
2020-09-26,15
2020-09-27,14
2020-09-28,21
2020-09-29,29
2020-09-30,21
2020-10-01,14
2020-10-02,43
2020-10-03,14
2020-10-04,14
2020-10-05,20
2020-10-06,14
2020-10-07,0
2020-10-08,14
2020-10-09,38
2020-10-10,23
2020-10-11,15
2020-10-12,29
2020-10-13,14
2020-10-14,14
2020-10-15,15
2020-10-16,0
2020-10-17,47
2020-10-18,16
=======
date,/m/0lbt3,isPartial
2020-03-01,23,False
2020-03-02,14,False
2020-03-03,9,False
2020-03-04,19,False
2020-03-05,14,False
2020-03-06,14,False
2020-03-07,25,False
2020-03-08,9,False
2020-03-09,23,False
2020-03-10,23,False
2020-03-11,18,False
2020-03-12,0,False
2020-03-13,10,False
2020-03-14,100,False
2020-03-15,44,False
2020-03-16,49,False
2020-03-17,53,False
2020-03-18,25,False
2020-03-19,29,False
2020-03-20,36,False
2020-03-21,9,False
2020-03-22,60,False
2020-03-23,29,False
2020-03-24,23,False
2020-03-25,23,False
2020-03-26,20,False
2020-03-27,15,False
2020-03-28,26,False
2020-03-29,12,False
2020-03-30,25,False
2020-03-31,15,False
2020-04-01,8,False
2020-04-02,15,False
2020-04-03,8,False
2020-04-04,36,False
2020-04-05,0,False
2020-04-06,28,False
2020-04-07,11,False
2020-04-08,16,False
2020-04-09,23,False
2020-04-10,12,False
2020-04-11,0,False
2020-04-12,9,False
2020-04-13,37,False
2020-04-14,8,False
2020-04-15,8,False
2020-04-16,0,False
2020-04-17,20,False
2020-04-18,8,False
2020-04-19,21,False
2020-04-20,8,False
2020-04-21,16,False
2020-04-22,8,False
2020-04-23,0,False
2020-04-24,16,False
2020-04-25,16,False
2020-04-26,9,False
2020-04-27,15,False
2020-04-28,11,False
2020-04-29,14,False
2020-04-30,7,False
2020-05-01,15,False
2020-05-02,12,False
2020-05-03,24,False
2020-05-04,15,False
2020-05-05,7,False
2020-05-06,15,False
2020-05-07,8,False
2020-05-08,8,False
2020-05-09,16,False
2020-05-10,16,False
2020-05-11,0,False
2020-05-12,24,False
2020-05-13,12,False
2020-05-14,8,False
2020-05-15,17,False
2020-05-16,20,False
2020-05-17,10,False
2020-05-18,8,False
2020-05-19,12,False
2020-05-20,13,False
2020-05-21,9,False
2020-05-22,13,False
2020-05-23,18,False
2020-05-24,29,False
2020-05-25,32,False
2020-05-26,8,False
2020-05-27,20,False
2020-05-28,16,False
2020-05-29,8,False
2020-05-30,37,False
2020-05-31,19,False
2020-06-01,0,False
2020-06-02,24,False
2020-06-03,7,False
2020-06-04,7,False
2020-06-05,7,False
2020-06-06,18,False
2020-06-07,9,False
2020-06-08,15,False
2020-06-09,15,False
2020-06-10,16,False
2020-06-11,16,False
2020-06-12,0,False
2020-06-13,14,False
2020-06-14,36,False
2020-06-15,16,False
2020-06-16,8,False
