date,/m/0b76bty
2020-03-01,43
2020-03-02,21
2020-03-03,76
2020-03-04,42
2020-03-05,21
2020-03-06,22
2020-03-07,60
2020-03-08,33
2020-03-09,32
2020-03-10,43
2020-03-11,42
2020-03-12,43
2020-03-13,92
2020-03-14,58
2020-03-15,82
2020-03-16,81
2020-03-17,54
2020-03-18,78
2020-03-19,81
2020-03-20,77
2020-03-21,73
2020-03-22,61
2020-03-23,34
2020-03-24,18
2020-03-25,18
2020-03-26,19
2020-03-27,44
2020-03-28,31
2020-03-29,20
2020-03-30,18
2020-03-31,26
2020-04-01,27
2020-04-02,36
2020-04-03,55
2020-04-04,32
2020-04-05,32
2020-04-06,16
2020-04-07,35
2020-04-08,18
2020-04-09,28
2020-04-10,19
2020-04-11,21
2020-04-12,43
2020-04-13,0
2020-04-14,18
2020-04-15,0
2020-04-16,19
2020-04-17,19
2020-04-18,21
2020-04-19,20
2020-04-20,18
2020-04-21,0
2020-04-22,29
2020-04-23,0
2020-04-24,19
2020-04-25,62
2020-04-26,21
2020-04-27,0
2020-04-28,25
2020-04-29,17
2020-04-30,16
2020-05-01,18
2020-05-02,18
2020-05-03,19
2020-05-04,17
2020-05-05,0
2020-05-06,0
2020-05-07,18
2020-05-08,19
2020-05-09,0
2020-05-10,19
2020-05-11,18
2020-05-12,38
2020-05-13,19
2020-05-14,20
2020-05-15,21
2020-05-16,25
2020-05-17,51
2020-05-18,19
2020-05-19,40
2020-05-20,41
2020-05-21,0
2020-05-22,21
2020-05-23,0
2020-05-24,24
2020-05-25,38
2020-05-26,20
2020-05-27,0
2020-05-28,0
2020-05-29,40
2020-05-30,24
2020-05-31,0
2020-06-01,41
2020-06-02,19
2020-06-03,18
2020-06-04,26
2020-06-05,37
2020-06-06,23
2020-06-07,22
2020-06-08,18
2020-06-09,0
2020-06-10,19
2020-06-11,0
2020-06-12,20
2020-06-13,0
2020-06-14,0
2020-06-15,0
2020-06-16,18
2020-06-17,19
2020-06-18,40
2020-06-19,0
2020-06-20,0
2020-06-21,0
2020-06-22,21
2020-06-23,22
2020-06-24,22
2020-06-25,22
2020-06-26,21
2020-06-27,0
2020-06-28,20
2020-06-29,20
2020-06-30,20
2020-07-01,30
2020-07-02,31
2020-07-03,22
2020-07-04,0
2020-07-05,0
2020-07-06,41
2020-07-07,22
2020-07-08,0
2020-07-09,45
2020-07-10,46
2020-07-11,42
2020-07-12,28
2020-07-13,71
2020-07-14,35
2020-07-15,0
2020-07-16,0
2020-07-17,48
2020-07-18,54
2020-07-19,54
2020-07-20,45
2020-07-21,23
2020-07-22,23
2020-07-23,47
2020-07-24,24
2020-07-25,50
2020-07-26,52
2020-07-27,0
2020-07-28,46
2020-07-29,0
2020-07-30,0
2020-07-31,35
2020-08-01,52
2020-08-02,26
2020-08-03,22
2020-08-04,23
2020-08-05,35
2020-08-06,24
2020-08-07,37
2020-08-08,27
2020-08-09,0
2020-08-10,0
2020-08-11,46
2020-08-12,43
2020-08-13,45
2020-08-14,47
2020-08-15,49
2020-08-16,48
2020-08-17,22
2020-08-18,44
2020-08-19,42
2020-08-20,0
2020-08-21,23
2020-08-22,50
2020-08-23,24
2020-08-24,33
2020-08-25,21
2020-08-26,0
2020-08-27,0
2020-08-28,32
2020-08-29,0
2020-08-30,23
2020-08-31,22
2020-09-01,33
2020-09-02,45
2020-09-03,47
2020-09-04,23
2020-09-05,24
2020-09-06,36
2020-09-07,32
2020-09-08,66
2020-09-09,55
2020-09-10,56
2020-09-11,46
2020-09-12,64
2020-09-13,24
2020-09-14,32
2020-09-15,64
2020-09-16,75
2020-09-17,44
2020-09-18,45
2020-09-19,23
2020-09-20,0
2020-09-21,21
2020-09-22,43
2020-09-23,21
2020-09-24,32
2020-09-25,70
2020-09-26,26
2020-09-27,24
2020-09-28,34
2020-09-29,46
2020-09-30,33
2020-10-01,22
2020-10-02,23
2020-10-03,35
2020-10-04,23
2020-10-05,43
2020-10-06,100
2020-10-07,44
2020-10-08,69
2020-10-09,25
2020-10-10,27
2020-10-11,37
2020-10-12,95
2020-10-13,24
2020-10-14,35
2020-10-15,25
2020-10-16,38
2020-10-17,40
2020-10-18,39
2020-10-19,47
2020-10-20,58
