date,/m/02f84_
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,5.618546471504004
2021-01-14,5.618546471504004
2021-01-15,0.0
2021-01-16,0.0
2021-01-17,0.0
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,10.981704467030553
2021-01-21,0.0
2021-01-22,0.0
2021-01-23,6.384711899436368
2021-01-24,6.384711899436368
2021-01-25,5.618546471504004
2021-01-26,5.618546471504004
2021-01-27,5.618546471504004
2021-01-28,0.0
2021-01-29,0.0
2021-01-30,0.0
2021-01-31,6.384711899436368
2021-02-01,5.618546471504004
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,5.618546471504004
2021-02-05,0.0
2021-02-06,0.0
2021-02-07,6.640100375413823
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,11.237092943008008
2021-02-11,5.873934947481459
2021-02-12,0.0
2021-02-13,6.895488851391278
2021-02-14,6.895488851391278
2021-02-15,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,5.618546471504004
2021-02-19,5.873934947481459
2021-02-20,6.895488851391278
2021-02-21,6.640100375413823
2021-02-22,5.618546471504004
2021-02-23,5.873934947481459
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-02-27,0.0
2021-02-28,24.517293693835654
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,17.87719331842183
2021-03-06,12.769423798872737
2021-03-07,6.129323423458914
2021-03-08,0.0
2021-03-09,5.618546471504004
2021-03-10,0.0
2021-03-11,16.855639414512012
2021-03-12,11.492481418985463
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,8.68320818323346
2021-03-16,4.85238104357164
2021-03-17,10.726315991053099
2021-03-18,0.0
2021-03-19,11.747869894962918
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,5.618546471504004
2021-03-23,0.0
2021-03-24,11.492481418985463
2021-03-25,11.492481418985463
2021-03-26,0.0
2021-03-27,0.0
2021-03-28,0.0
2021-03-29,0.0
2021-03-30,5.873934947481459
2021-03-31,0.0
2021-04-01,23.75112826590329
2021-04-02,0.0
2021-04-03,6.640100375413823
2021-04-04,0.0
2021-04-05,0.0
2021-04-06,10.981704467030553
2021-04-07,0.0
2021-04-08,5.618546471504004
2021-04-09,5.873934947481459
2021-04-10,12.258646846917827
2021-04-11,18.38797027037674
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,0.0
2021-04-16,12.003258370940372
2021-04-17,13.5355892268051
2021-04-18,0.0
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,6.129323423458914
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,5.873934947481459
2021-04-27,20.175689602218924
2021-04-28,6.129323423458914
2021-04-29,5.618546471504004
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,0.0
2021-05-03,5.873934947481459
2021-05-04,0.0
2021-05-05,0.0
2021-05-06,5.873934947481459
2021-05-07,18.132581794399286
2021-05-08,12.514035322895282
2021-05-09,0.0
2021-05-10,0.0
2021-05-11,0.0
2021-05-12,11.747869894962918
2021-05-13,12.514035322895282
2021-05-14,0.0
2021-05-15,6.129323423458914
2021-05-16,0.0
2021-05-17,5.618546471504004
2021-05-18,11.237092943008008
2021-05-19,0.0
2021-05-20,11.747869894962918
2021-05-21,5.618546471504004
2021-05-22,11.747869894962918
2021-05-23,0.0
2021-05-24,5.618546471504004
2021-05-25,5.618546471504004
2021-05-26,11.237092943008008
2021-05-27,0.0
2021-05-28,12.769423798872737
2021-05-29,14.04636617876001
2021-05-30,9.457492582140196
2021-05-31,12.1431568519814
