<<<<<<< HEAD
date,/m/02gy9_
2020-03-01,0
2020-03-02,0
2020-03-03,14
2020-03-04,0
2020-03-05,27
2020-03-06,28
2020-03-07,0
2020-03-08,27
2020-03-09,41
2020-03-10,27
2020-03-11,67
2020-03-12,41
2020-03-13,30
2020-03-14,55
2020-03-15,26
2020-03-16,45
2020-03-17,45
2020-03-18,36
2020-03-19,13
2020-03-20,36
2020-03-21,38
2020-03-22,25
2020-03-23,21
2020-03-24,45
2020-03-25,34
2020-03-26,11
2020-03-27,100
2020-03-28,76
2020-03-29,62
2020-03-30,64
2020-03-31,22
2020-04-01,22
2020-04-02,23
2020-04-03,45
2020-04-04,66
2020-04-05,40
2020-04-06,0
2020-04-07,65
2020-04-08,22
2020-04-09,11
2020-04-10,12
2020-04-11,38
2020-04-12,13
2020-04-13,24
2020-04-14,45
2020-04-15,12
2020-04-16,36
2020-04-17,0
2020-04-18,25
2020-04-19,60
2020-04-20,11
2020-04-21,0
2020-04-22,48
2020-04-23,23
2020-04-24,36
2020-04-25,35
2020-04-26,13
2020-04-27,21
2020-04-28,10
2020-04-29,21
2020-04-30,10
2020-05-01,11
2020-05-02,23
2020-05-03,35
2020-05-04,11
2020-05-05,28
2020-05-06,11
2020-05-07,22
2020-05-08,12
2020-05-09,36
2020-05-10,23
2020-05-11,32
2020-05-12,23
2020-05-13,23
2020-05-14,12
2020-05-15,0
2020-05-16,0
2020-05-17,29
2020-05-18,24
2020-05-19,60
2020-05-20,25
2020-05-21,13
2020-05-22,0
2020-05-23,40
2020-05-24,14
2020-05-25,12
2020-05-26,0
2020-05-27,37
2020-05-28,23
2020-05-29,25
2020-05-30,0
2020-05-31,0
2020-06-01,37
2020-06-02,46
2020-06-03,21
2020-06-04,75
2020-06-05,23
2020-06-06,13
2020-06-07,27
2020-06-08,0
2020-06-09,23
2020-06-10,24
2020-06-11,0
2020-06-12,0
2020-06-13,56
2020-06-14,0
2020-06-15,23
2020-06-16,23
2020-06-17,12
2020-06-18,12
2020-06-19,52
2020-06-20,0
2020-06-21,0
2020-06-22,13
2020-06-23,0
2020-06-24,0
2020-06-25,67
2020-06-26,13
2020-06-27,14
2020-06-28,36
2020-06-29,25
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,14
2020-07-06,26
2020-07-07,14
2020-07-08,14
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,34
2020-07-13,15
2020-07-14,0
2020-07-15,27
2020-07-16,14
2020-07-17,15
2020-07-18,0
2020-07-19,0
2020-07-20,28
2020-07-21,0
2020-07-22,29
2020-07-23,0
2020-07-24,30
2020-07-25,64
2020-07-26,32
2020-07-27,29
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,14
2020-08-01,0
2020-08-02,16
2020-08-03,14
2020-08-04,30
2020-08-05,15
2020-08-06,0
2020-08-07,31
2020-08-08,0
2020-08-09,81
2020-08-10,15
2020-08-11,15
2020-08-12,0
2020-08-13,0
2020-08-14,30
2020-08-15,16
2020-08-16,0
2020-08-17,0
2020-08-18,14
2020-08-19,0
2020-08-20,0
2020-08-21,30
2020-08-22,0
2020-08-23,15
2020-08-24,0
2020-08-25,14
2020-08-26,29
2020-08-27,0
2020-08-28,0
2020-08-29,30
2020-08-30,14
2020-08-31,42
2020-09-01,14
2020-09-02,0
2020-09-03,15
2020-09-04,0
2020-09-05,29
2020-09-06,15
2020-09-07,14
2020-09-08,14
2020-09-09,0
2020-09-10,29
2020-09-11,14
2020-09-12,0
2020-09-13,0
2020-09-14,27
2020-09-15,42
2020-09-16,42
2020-09-17,0
2020-09-18,14
2020-09-19,29
2020-09-20,0
2020-09-21,14
2020-09-22,27
2020-09-23,13
2020-09-24,14
2020-09-25,15
2020-09-26,0
2020-09-27,0
2020-09-28,43
2020-09-29,0
2020-09-30,0
2020-10-01,29
2020-10-02,0
2020-10-03,15
2020-10-04,28
2020-10-05,0
2020-10-06,0
2020-10-07,0
2020-10-08,43
2020-10-09,46
2020-10-10,16
2020-10-11,0
2020-10-12,44
2020-10-13,14
