date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,14.0,14.0,1
2020-02-03,12.0,12.0,1
2020-02-04,7.0,7.0,1
2020-02-05,7.0,7.0,1
2020-02-06,0.0,0.0,1
2020-02-07,14.0,14.0,1
2020-02-08,0.0,0.0,1
2020-02-09,7.0,7.0,1
2020-02-10,6.0,6.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,13.0,13.0,1
2020-02-14,0.0,0.0,1
2020-02-15,15.0,15.0,1
2020-02-16,0.0,0.0,1
2020-02-17,7.0,7.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,14.0,14.0,1
2020-02-22,7.0,7.0,1
2020-02-23,28.0,28.0,1
2020-02-24,26.0,26.0,1
2020-02-25,39.0,39.0,1
2020-02-26,19.0,19.0,1
2020-02-27,12.0,12.0,1
2020-02-28,7.0,7.0,1
2020-02-29,13.0,13.0,1
2020-03-01,26.0,26.0,1
2020-03-02,12.0,12.0,1
2020-03-03,30.0,30.0,1
2020-03-04,37.0,37.0,1
2020-03-05,43.0,43.0,1
2020-03-06,24.0,24.0,1
2020-03-07,40.0,40.0,1
2020-03-08,20.0,20.0,1
2020-03-09,30.0,30.0,1
2020-03-10,31.0,31.0,1
2020-03-11,37.0,37.0,1
2020-03-12,39.0,39.0,1
2020-03-13,44.0,44.0,1
2020-03-14,38.0,38.0,1
2020-03-15,100.0,100.0,1
2020-03-16,44.0,44.0,1
2020-03-17,42.0,42.0,1
2020-03-18,26.0,26.0,1
2020-03-19,40.0,40.0,1
2020-03-20,39.0,39.0,1
2020-03-21,53.0,53.0,1
2020-03-22,82.0,82.0,1
2020-03-23,28.0,28.0,1
2020-03-24,31.0,31.0,1
2020-03-25,24.0,24.0,1
2020-03-26,43.0,43.0,1
2020-03-27,48.0,48.0,1
2020-03-28,34.0,34.0,1
2020-03-29,60.0,60.0,1
2020-03-30,29.0,29.0,1
2020-03-31,42.0,42.0,1
2020-04-01,56.0,56.0,1
2020-04-02,6.0,6.0,1
2020-04-03,24.0,24.0,1
2020-04-04,49.0,49.0,1
2020-04-05,28.0,28.0,1
2020-04-06,23.0,23.0,1
2020-04-07,6.0,6.0,1
2020-04-08,0.0,0.0,1
2020-04-09,6.0,6.0,1
2020-04-10,25.0,25.0,1
2020-04-11,21.0,21.0,1
2020-04-12,21.0,21.0,1
2020-04-13,6.0,6.0,1
2020-04-14,0.0,0.0,1
2020-04-15,32.0,32.0,1
2020-04-16,0.0,0.0,1
2020-04-17,13.0,13.0,1
2020-04-18,13.0,13.0,1
2020-04-19,13.0,13.0,1
2020-04-20,18.0,18.0,1
2020-04-21,6.0,6.0,1
2020-04-22,6.0,6.0,1
2020-04-23,6.0,6.0,1
2020-04-24,13.0,13.0,1
2020-04-25,0.0,0.0,1
2020-04-26,0.0,0.0,1
2020-04-27,0.0,0.0,1
2020-04-28,11.0,11.0,1
2020-04-29,0.0,0.0,1
2020-04-30,11.0,11.0,1
2020-05-01,6.0,6.0,1
2020-05-02,6.0,6.0,1
2020-05-03,20.0,20.0,1
2020-05-04,6.0,6.0,1
2020-05-05,5.0,5.0,1
2020-05-06,6.0,6.0,1
2020-05-07,19.0,19.0,1
2020-05-08,13.0,13.0,1
2020-05-09,6.0,6.0,1
2020-05-10,19.0,19.0,1
