date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,1.0,1.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,3.0,3.0,1
2020-02-22,4.0,4.0,1
2020-02-23,6.0,6.0,1
2020-02-24,7.0,7.0,1
2020-02-25,7.0,7.0,1
2020-02-26,4.0,4.0,1
2020-02-27,4.0,4.0,1
2020-02-28,4.0,4.0,1
2020-02-29,4.0,4.0,1
2020-03-01,4.0,4.0,1
2020-03-02,5.0,5.0,1
2020-03-03,6.0,6.0,1
2020-03-04,9.0,9.0,1
2020-03-05,9.0,9.0,1
2020-03-06,11.0,11.0,1
2020-03-07,16.0,16.0,1
2020-03-08,19.0,19.0,1
2020-03-09,22.0,22.0,1
2020-03-10,23.0,23.0,1
2020-03-11,30.0,30.0,1
2020-03-12,29.0,29.0,1
2020-03-13,26.0,26.0,1
2020-03-14,25.0,25.0,1
2020-03-15,35.0,35.0,1
2020-03-16,37.0,37.0,1
2020-03-17,39.0,39.0,1
2020-03-18,38.0,38.0,1
2020-03-19,36.0,36.0,1
2020-03-20,35.0,35.0,1
2020-03-21,36.0,36.0,1
2020-03-22,37.0,37.0,1
2020-03-23,36.0,36.0,1
2020-03-24,35.0,35.0,1
2020-03-25,35.0,35.0,1
2020-03-26,38.0,38.0,1
2020-03-27,38.0,38.0,1
2020-03-28,34.0,34.0,1
2020-03-29,31.0,31.0,1
2020-03-30,32.0,32.0,1
2020-03-31,32.0,32.0,1
2020-04-01,34.0,34.0,1
2020-04-02,33.0,33.0,1
2020-04-03,35.0,35.0,1
2020-04-04,32.0,32.0,1
2020-04-05,32.0,32.0,1
2020-04-06,32.0,32.0,1
2020-04-07,33.0,33.0,1
2020-04-08,33.0,33.0,1
2020-04-09,32.0,32.0,1
2020-04-10,31.0,31.0,1
2020-04-11,30.0,30.0,1
2020-04-12,27.0,27.0,1
2020-04-13,31.0,31.0,1
2020-04-14,37.0,37.0,1
2020-04-15,36.0,36.0,1
2020-04-16,35.0,35.0,1
2020-04-17,34.0,34.0,1
2020-04-18,30.0,30.0,1
2020-04-19,32.0,32.0,1
2020-04-20,35.0,35.0,1
2020-04-21,34.0,34.0,1
2020-04-22,33.0,33.0,1
2020-04-23,31.0,31.0,1
2020-04-24,30.0,30.0,1
2020-04-25,25.0,25.0,1
