date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,11.0,11.0,1
2020-02-02,63.0,63.0,1
2020-02-03,29.0,29.0,1
2020-02-04,27.0,27.0,1
2020-02-05,21.0,21.0,1
2020-02-06,14.0,14.0,1
2020-02-07,26.0,26.0,1
2020-02-08,31.0,31.0,1
2020-02-09,55.0,55.0,1
2020-02-10,37.0,37.0,1
2020-02-11,13.0,13.0,1
2020-02-12,40.0,40.0,1
2020-02-13,33.0,33.0,1
2020-02-14,24.0,24.0,1
2020-02-15,53.0,53.0,1
2020-02-16,35.0,35.0,1
2020-02-17,29.0,29.0,1
2020-02-18,39.0,39.0,1
2020-02-19,22.0,22.0,1
2020-02-20,28.0,28.0,1
2020-02-21,14.0,14.0,1
2020-02-22,31.0,31.0,1
2020-02-23,39.0,39.0,1
2020-02-24,52.0,52.0,1
2020-02-25,26.0,26.0,1
2020-02-26,16.0,16.0,1
2020-02-27,57.0,57.0,1
2020-02-28,46.0,46.0,1
2020-02-29,11.0,11.0,1
2020-03-01,49.0,49.0,1
2020-03-02,42.0,42.0,1
2020-03-03,42.0,42.0,1
2020-03-04,17.0,17.0,1
2020-03-05,26.0,26.0,1
2020-03-06,38.0,38.0,1
2020-03-07,34.0,34.0,1
2020-03-08,55.0,55.0,1
2020-03-09,48.0,48.0,1
2020-03-10,52.0,52.0,1
2020-03-11,63.0,63.0,1
2020-03-12,42.0,42.0,1
2020-03-13,72.0,72.0,1
2020-03-14,74.0,74.0,1
2020-03-15,76.0,76.0,1
2020-03-16,100.0,100.0,1
2020-03-17,77.0,77.0,1
2020-03-18,66.0,66.0,1
2020-03-19,63.0,63.0,1
2020-03-20,39.0,39.0,1
2020-03-21,98.0,98.0,1
2020-03-22,70.0,70.0,1
2020-03-23,55.0,55.0,1
2020-03-24,62.0,62.0,1
2020-03-25,43.0,43.0,1
2020-03-26,72.0,72.0,1
2020-03-27,57.0,57.0,1
2020-03-28,61.0,61.0,1
2020-03-29,72.0,72.0,1
2020-03-30,36.0,36.0,1
2020-03-31,24.0,24.0,1
2020-04-01,38.0,38.0,1
2020-04-02,34.0,34.0,1
2020-04-03,32.0,32.0,1
2020-04-04,18.0,18.0,1
2020-04-05,66.0,66.0,1
2020-04-06,21.0,21.0,1
2020-04-07,18.0,18.0,1
2020-04-08,32.0,32.0,1
2020-04-09,25.0,25.0,1
2020-04-10,35.0,35.0,1
