date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,24.0,24.0,1
2020-02-02,22.0,22.0,1
2020-02-03,20.0,20.0,1
2020-02-04,22.0,22.0,1
2020-02-05,11.0,11.0,1
2020-02-06,24.0,24.0,1
2020-02-07,12.0,12.0,1
2020-02-08,23.0,23.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,11.0,11.0,1
2020-02-12,43.0,43.0,1
2020-02-13,11.0,11.0,1
2020-02-14,11.0,11.0,1
2020-02-15,0.0,0.0,1
2020-02-16,23.0,23.0,1
2020-02-17,22.0,22.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,26.0,26.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,22.0,22.0,1
2020-02-26,33.0,33.0,1
2020-02-27,11.0,11.0,1
2020-02-28,22.0,22.0,1
2020-02-29,23.0,23.0,1
2020-03-01,43.0,43.0,1
2020-03-02,10.0,10.0,1
2020-03-03,32.0,32.0,1
2020-03-04,31.0,31.0,1
2020-03-05,31.0,31.0,1
2020-03-06,11.0,11.0,1
2020-03-07,35.0,35.0,1
2020-03-08,21.0,21.0,1
2020-03-09,21.0,21.0,1
2020-03-10,21.0,21.0,1
2020-03-11,0.0,0.0,1
2020-03-12,41.0,41.0,1
2020-03-13,68.0,68.0,1
2020-03-14,91.0,91.0,1
2020-03-15,100.0,100.0,1
2020-03-16,45.0,45.0,1
2020-03-17,44.0,44.0,1
2020-03-18,66.0,66.0,1
2020-03-19,39.0,39.0,1
2020-03-20,47.0,47.0,1
2020-03-21,62.0,62.0,1
2020-03-22,30.0,30.0,1
2020-03-23,67.0,67.0,1
2020-03-24,27.0,27.0,1
2020-03-25,18.0,18.0,1
2020-03-26,81.0,81.0,1
2020-03-27,61.0,61.0,1
2020-03-28,41.0,41.0,1
2020-03-29,30.0,30.0,1
2020-03-30,52.0,52.0,1
2020-03-31,51.0,51.0,1
2020-04-01,9.0,9.0,1
2020-04-02,26.0,26.0,1
2020-04-03,98.0,98.0,1
2020-04-04,21.0,21.0,1
2020-04-05,11.0,11.0,1
2020-04-06,8.0,8.0,1
2020-04-07,17.0,17.0,1
2020-04-08,27.0,27.0,1
2020-04-09,0.0,0.0,1
2020-04-10,19.0,19.0,1
2020-04-11,41.0,41.0,1
2020-04-12,21.0,21.0,1
2020-04-13,10.0,10.0,1
2020-04-14,9.0,9.0,1
2020-04-15,66.0,66.0,1
2020-04-16,19.0,19.0,1
2020-04-17,28.0,28.0,1
2020-04-18,20.0,20.0,1
2020-04-19,10.0,10.0,1
2020-04-20,0.0,0.0,1
2020-04-21,28.0,28.0,1
2020-04-22,19.0,19.0,1
2020-04-23,37.0,37.0,1
2020-04-24,67.0,67.0,1
2020-04-25,31.0,31.0,1
2020-04-26,52.0,52.0,1
2020-04-27,34.0,34.0,1
2020-04-28,25.0,25.0,1
2020-04-29,25.0,25.0,1
2020-04-30,16.0,16.0,1
2020-05-01,18.0,18.0,1
2020-05-02,27.0,27.0,1
2020-05-03,56.0,56.0,1
2020-05-04,59.0,59.0,1
2020-05-05,39.0,39.0,1
2020-05-06,59.0,59.0,1
2020-05-07,53.0,53.0,1
2020-05-08,54.0,54.0,1
2020-05-09,38.0,38.0,1
2020-05-10,19.0,19.0,1
2020-05-11,26.0,26.0,1
2020-05-12,38.0,38.0,1
2020-05-13,28.0,28.0,1
2020-05-14,38.0,38.0,1
2020-05-15,30.0,30.0,1
2020-05-16,24.0,24.0,1
2020-05-17,37.0,37.0,1
2020-05-18,39.0,39.0,1
2020-05-19,39.0,39.0,1
2020-05-20,20.0,20.0,1
2020-05-21,11.0,11.0,1
2020-05-22,20.0,20.0,1
2020-05-23,12.0,12.0,1
2020-05-24,0.0,0.0,1
2020-05-25,9.0,9.0,1
2020-05-26,19.0,19.0,1
2020-05-27,38.0,38.0,1
2020-05-28,37.0,37.0,1
2020-05-29,10.0,10.0,1
2020-05-30,0.0,0.0,1
2020-05-31,36.0,36.0,1
2020-06-01,0.0,0.0,1
2020-06-02,18.0,18.0,1
2020-06-03,17.0,17.0,1
2020-06-04,9.0,9.0,1
2020-06-05,9.0,9.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,17.0,17.0,1
2020-06-09,9.0,9.0,1
2020-06-10,0.0,0.0,1
2020-06-11,0.0,0.0,1
2020-06-12,10.0,10.0,1
2020-06-13,0.0,0.0,1
2020-06-14,10.0,10.0,1
2020-06-15,18.0,18.0,1
2020-06-16,0.0,0.0,1
2020-06-17,28.0,28.0,1
2020-06-18,10.0,10.0,1
2020-06-19,0.0,0.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,0.0,0.0,1
2020-06-23,42.0,42.0,1
2020-06-24,0.0,0.0,1
2020-06-25,32.0,32.0,1
2020-06-26,0.0,0.0,1
2020-06-27,0.0,0.0,1
2020-06-28,10.0,10.0,1
2020-06-29,0.0,0.0,1
2020-06-30,19.0,19.0,1
2020-07-01,0.0,0.0,1
2020-07-02,0.0,0.0,1
2020-07-03,21.0,21.0,1
2020-07-04,0.0,0.0,1
2020-07-05,11.0,11.0,1
2020-07-06,10.0,10.0,1
2020-07-07,0.0,0.0,1
2020-07-08,11.0,11.0,1
2020-07-09,11.0,11.0,1
2020-07-10,11.0,11.0,1
2020-07-11,0.0,0.0,1
2020-07-12,42.0,42.0,1
2020-07-13,12.0,12.0,1
2020-07-14,11.0,11.0,1
2020-07-15,11.0,11.0,1
2020-07-16,0.0,0.0,1
2020-07-17,0.0,0.0,1
2020-07-18,13.0,13.0,1
2020-07-19,13.0,13.0,1
2020-07-20,44.0,44.0,1
2020-07-21,33.0,33.0,1
2020-07-22,11.0,11.0,1
2020-07-23,11.0,11.0,1
2020-07-24,23.0,23.0,1
2020-07-25,12.0,12.0,1
2020-07-26,13.0,13.0,1
2020-07-27,22.0,22.0,1
2020-07-28,11.0,11.0,1
2020-07-29,0.0,0.0,1
2020-07-30,0.0,0.0,1
2020-07-31,0.0,0.0,1
2020-08-01,13.0,13.0,1
2020-08-02,13.0,13.0,1
2020-08-03,0.0,0.0,1
2020-08-04,23.0,23.0,1
2020-08-05,0.0,0.0,1
2020-08-06,24.0,24.0,1
2020-08-07,12.0,12.0,1
2020-08-08,0.0,0.0,1
2020-08-09,39.0,39.0,1
2020-08-10,11.0,11.0,1
2020-08-11,0.0,0.0,1
2020-08-12,10.0,10.0,1
2020-08-13,11.0,11.0,1
2020-08-14,12.0,12.0,1
2020-08-15,0.0,0.0,1
2020-08-16,12.0,12.0,1
2020-08-17,0.0,0.0,1
2020-08-18,10.0,10.0,1
2020-08-19,0.0,0.0,1
2020-08-20,34.0,34.0,1
2020-08-21,11.0,11.0,1
2020-08-22,12.0,12.0,1
2020-08-23,0.0,0.0,1
2020-08-24,0.0,0.0,1
2020-08-25,10.0,10.0,1
2020-08-26,11.0,11.0,1
2020-08-27,31.0,31.0,1
2020-08-28,32.0,32.0,1
2020-08-29,12.0,12.0,1
2020-08-30,0.0,0.0,1
2020-08-31,0.0,0.0,1
2020-09-01,33.0,33.0,1
2020-09-02,11.0,11.0,1
2020-09-03,11.0,11.0,1
2020-09-04,23.0,23.0,1
2020-09-05,0.0,0.0,1
2020-09-06,23.0,23.0,1
2020-09-07,0.0,0.0,1
2020-09-08,11.0,11.0,1
2020-09-09,10.0,10.0,1
2020-09-10,43.0,43.0,1
2020-09-11,0.0,0.0,1
2020-09-12,13.0,13.0,1
2020-09-13,0.0,0.0,1
2020-09-14,32.0,32.0,1
2020-09-15,32.0,32.0,1
2020-09-16,0.0,0.0,1
2020-09-17,54.0,54.0,1
2020-09-18,11.0,11.0,1
2020-09-19,23.0,23.0,1
2020-09-20,33.0,33.0,1
2020-09-21,20.0,20.0,1
2020-09-22,31.0,31.0,1
2020-09-23,10.0,10.0,1
2020-09-24,21.0,21.0,1
2020-09-25,0.0,0.0,1
2020-09-26,13.0,13.0,1
2020-09-27,0.0,0.0,1
2020-09-28,0.0,0.0,1
2020-09-29,0.0,0.0,1
2020-09-30,0.0,0.0,1
2020-10-01,32.0,32.0,1
2020-10-02,22.0,22.0,1
2020-10-03,0.0,0.0,1
2020-10-04,22.0,22.0,1
2020-10-05,0.0,0.0,1
2020-10-06,21.0,21.0,1
2020-10-07,22.0,22.0,1
2020-10-08,56.0,56.0,1
2020-10-09,36.0,36.0,1
2020-10-10,26.0,26.0,1
2020-10-11,24.0,24.0,1
2020-10-12,23.0,23.0,1
2020-10-13,47.0,47.0,1
2020-10-14,0.0,0.0,1
2020-10-15,48.0,48.0,1
2020-10-16,12.0,12.0,1
2020-10-17,52.0,52.0,1
2020-10-18,26.0,26.0,1
2020-10-19,11.0,11.0,1
2020-10-20,0.0,0.0,1
2020-10-21,44.0,44.0,1
2020-10-22,12.0,12.0,1
2020-10-23,12.0,12.0,1
2020-10-24,12.0,12.0,1
2020-10-25,34.0,34.0,1
2020-10-26,0.0,0.0,1
2020-10-27,21.0,21.0,1
2020-09-28,51.0,51.0,2
2020-09-29,34.0,34.0,2
2020-09-30,17.0,17.0,2
2020-10-01,34.0,34.0,2
2020-10-02,17.0,17.0,2
2020-10-03,0.0,0.0,2
2020-10-04,17.0,17.0,2
2020-10-05,16.0,16.0,2
2020-10-06,17.0,17.0,2
2020-10-07,100.0,100.0,2
2020-10-08,53.0,53.0,2
2020-10-09,37.0,37.0,2
2020-10-10,41.0,41.0,2
2020-10-11,0.0,0.0,2
2020-10-12,35.0,35.0,2
2020-10-13,55.0,55.0,2
2020-10-14,0.0,0.0,2
2020-10-15,56.0,56.0,2
2020-10-16,19.0,19.0,2
2020-10-17,40.0,40.0,2
2020-10-18,20.0,20.0,2
2020-10-19,52.0,52.0,2
2020-10-20,0.0,0.0,2
2020-10-21,34.0,34.0,2
2020-10-22,0.0,0.0,2
2020-10-23,36.0,36.0,2
2020-10-24,18.0,18.0,2
2020-10-25,70.0,70.0,2
2020-10-26,17.0,17.0,2
2020-10-27,49.0,49.0,2
2020-10-28,51.0,51.0,2
2020-10-29,17.0,17.0,2
2020-10-30,15.0,15.0,2
2020-10-31,0.0,0.0,2
2020-11-01,15.0,15.0,2
2020-11-02,0.0,0.0,2
2020-11-03,32.0,32.0,2
2020-11-04,14.0,14.0,2
2020-11-05,75.0,75.0,2
2020-11-06,15.0,15.0,2
2020-11-07,60.0,60.0,2
2020-11-08,31.0,31.0,2
2020-11-09,46.0,46.0,2
2020-11-10,48.0,48.0,2
2020-11-11,15.0,15.0,2
2020-11-12,0.0,0.0,2
2020-11-13,15.0,15.0,2
2020-11-14,31.0,31.0,2
2020-11-15,15.0,15.0,2
2020-11-16,63.0,63.0,2
2020-11-17,16.0,16.0,2
2020-11-18,15.0,15.0,2
2020-11-19,16.0,16.0,2
2020-11-20,16.0,16.0,2
2020-11-21,47.0,47.0,2
2020-11-22,94.0,94.0,2
2020-11-23,16.0,16.0,2
2020-11-24,45.0,45.0,2
2020-11-25,29.0,29.0,2
2020-11-26,16.0,16.0,2
2020-11-27,0.0,0.0,2
2020-11-28,0.0,0.0,2
2020-11-29,15.0,15.0,2
2020-11-30,15.0,15.0,2
2020-12-01,31.0,31.0,2
2020-12-02,0.0,0.0,2
2020-12-03,47.0,47.0,2
2020-12-04,15.0,15.0,2
2020-12-05,30.0,30.0,2
2020-12-06,30.0,30.0,2
2020-12-07,30.0,30.0,2
2020-12-08,0.0,0.0,2
2020-12-09,46.0,46.0,2
2020-12-10,16.0,16.0,2
2020-12-11,48.0,48.0,2
2020-12-12,16.0,16.0,2
2020-12-13,31.0,31.0,2
2020-12-14,15.0,15.0,2
2020-12-15,17.0,17.0,2
2020-12-16,0.0,0.0,2
2020-12-17,70.0,70.0,2
2020-12-18,53.0,53.0,2
2020-12-19,18.0,18.0,2
2020-12-20,35.0,35.0,2
2020-12-21,50.0,50.0,2
2020-12-22,0.0,0.0,2
2020-12-23,35.0,35.0,2
2020-12-24,42.0,42.0,2
2020-12-25,88.0,88.0,2
2020-12-26,59.0,59.0,2
2020-12-27,0.0,0.0,2
2020-12-28,17.0,17.0,2
2020-12-29,18.0,18.0,2
2020-12-30,90.0,90.0,2
2020-12-31,0.0,0.0,2
2021-01-01,42.0,42.0,2
2021-01-02,75.0,75.0,2
