date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,1.0,1.0,1
2020-02-02,1.0,1.0,1
2020-02-03,0.0,0.0,1
2020-02-04,1.0,1.0,1
2020-02-05,1.0,1.0,1
2020-02-06,0.0,0.0,1
2020-02-07,2.0,2.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,1.0,1.0,1
2020-02-11,1.0,1.0,1
2020-02-12,0.0,0.0,1
2020-02-13,2.0,2.0,1
2020-02-14,2.0,2.0,1
2020-02-15,4.0,4.0,1
2020-02-16,0.0,0.0,1
2020-02-17,4.0,4.0,1
2020-02-18,1.0,1.0,1
2020-02-19,2.0,2.0,1
2020-02-20,0.0,0.0,1
2020-02-21,2.0,2.0,1
2020-02-22,2.0,2.0,1
2020-02-23,5.0,5.0,1
2020-02-24,7.0,7.0,1
2020-02-25,9.0,9.0,1
2020-02-26,10.0,10.0,1
2020-02-27,17.0,17.0,1
2020-02-28,19.0,19.0,1
2020-02-29,19.0,19.0,1
2020-03-01,16.0,16.0,1
2020-03-02,17.0,17.0,1
2020-03-03,17.0,17.0,1
2020-03-04,13.0,13.0,1
2020-03-05,20.0,20.0,1
2020-03-06,23.0,23.0,1
2020-03-07,18.0,18.0,1
2020-03-08,19.0,19.0,1
2020-03-09,30.0,30.0,1
2020-03-10,36.0,36.0,1
2020-03-11,69.0,69.0,1
2020-03-12,77.0,77.0,1
2020-03-13,73.0,73.0,1
2020-03-14,69.0,69.0,1
2020-03-15,91.0,91.0,1
2020-03-16,91.0,91.0,1
2020-03-17,86.0,86.0,1
2020-03-18,77.0,77.0,1
2020-03-19,63.0,63.0,1
2020-03-20,72.0,72.0,1
2020-03-21,71.0,71.0,1
2020-03-22,78.0,78.0,1
2020-03-23,65.0,65.0,1
2020-03-24,75.0,75.0,1
2020-03-25,75.0,75.0,1
2020-03-26,91.0,91.0,1
2020-03-27,97.0,97.0,1
2020-03-28,83.0,83.0,1
2020-03-29,91.0,91.0,1
2020-03-30,98.0,98.0,1
2020-03-31,94.0,94.0,1
2020-04-01,100.0,100.0,1
2020-04-02,92.0,92.0,1
2020-04-03,77.0,77.0,1
2020-04-04,82.0,82.0,1
2020-04-05,92.0,92.0,1
2020-04-06,93.0,93.0,1
2020-04-07,92.0,92.0,1
2020-04-08,78.0,78.0,1
2020-04-09,67.0,67.0,1
2020-04-10,64.0,64.0,1
2020-04-11,63.0,63.0,1
2020-04-12,67.0,67.0,1
2020-04-13,76.0,76.0,1
2020-04-14,76.0,76.0,1
2020-04-15,81.0,81.0,1
2020-04-16,90.0,90.0,1
2020-04-17,77.0,77.0,1
2020-04-18,65.0,65.0,1
2020-04-19,76.0,76.0,1
2020-04-20,76.0,76.0,1
2020-04-21,71.0,71.0,1
2020-04-22,68.0,68.0,1
2020-04-23,72.0,72.0,1
2020-04-24,66.0,66.0,1
2020-04-25,61.0,61.0,1
2020-04-26,69.0,69.0,1
2020-04-27,68.0,68.0,1
2020-04-28,71.0,71.0,1
2020-04-29,73.0,73.0,1
2020-04-30,68.0,68.0,1
2020-05-01,62.0,62.0,1
2020-05-02,57.0,57.0,1
2020-05-03,58.0,58.0,1
2020-05-04,68.0,68.0,1
2020-05-05,62.0,62.0,1
2020-05-06,71.0,71.0,1
2020-05-07,61.0,61.0,1
2020-05-08,70.0,70.0,1
2020-05-09,51.0,51.0,1
2020-05-10,61.0,61.0,1
2020-05-11,69.0,69.0,1
2020-05-12,63.0,63.0,1
2020-05-13,59.0,59.0,1
2020-05-14,63.0,63.0,1
2020-05-15,57.0,57.0,1
2020-05-16,46.0,46.0,1
2020-05-17,59.0,59.0,1
2020-05-18,57.0,57.0,1
2020-05-19,58.0,58.0,1
2020-05-20,55.0,55.0,1
2020-05-21,45.0,45.0,1
2020-05-22,54.0,54.0,1
2020-05-23,46.0,46.0,1
2020-05-24,51.0,51.0,1
2020-05-25,50.0,50.0,1
2020-05-26,53.0,53.0,1
2020-05-27,51.0,51.0,1
2020-05-28,60.0,60.0,1
2020-05-29,57.0,57.0,1
2020-05-30,47.0,47.0,1
2020-05-31,47.0,47.0,1
2020-06-01,55.0,55.0,1
2020-06-02,51.0,51.0,1
2020-06-03,55.0,55.0,1
2020-06-04,60.0,60.0,1
2020-06-05,55.0,55.0,1
2020-06-06,47.0,47.0,1
2020-06-07,59.0,59.0,1
2020-06-08,66.0,66.0,1
2020-06-09,63.0,63.0,1
2020-06-10,54.0,54.0,1
2020-06-11,69.0,69.0,1
2020-06-12,75.0,75.0,1
2020-06-13,57.0,57.0,1
2020-06-14,59.0,59.0,1
2020-06-15,77.0,77.0,1
2020-06-16,79.0,79.0,1
2020-06-17,83.0,83.0,1
2020-06-18,58.0,58.0,1
2020-06-19,48.0,48.0,1
2020-06-20,57.0,57.0,1
2020-06-21,64.0,64.0,1
2020-06-22,72.0,72.0,1
2020-06-23,58.0,58.0,1
2020-06-24,78.0,78.0,1
2020-06-25,53.0,53.0,1
2020-06-26,59.0,59.0,1
2020-06-27,46.0,46.0,1
2020-06-28,59.0,59.0,1
2020-06-29,70.0,70.0,1
2020-06-30,62.0,62.0,1
2020-07-01,54.0,54.0,1
2020-07-02,53.0,53.0,1
2020-07-03,55.0,55.0,1
2020-07-04,45.0,45.0,1
2020-07-05,48.0,48.0,1
2020-07-06,65.0,65.0,1
2020-07-07,50.0,50.0,1
2020-07-08,53.0,53.0,1
2020-07-09,60.0,60.0,1
2020-07-10,57.0,57.0,1
2020-07-11,52.0,52.0,1
2020-07-12,44.0,44.0,1
2020-07-13,47.0,47.0,1
2020-07-14,60.0,60.0,1
2020-07-15,55.0,55.0,1
2020-07-16,50.0,50.0,1
2020-07-17,45.0,45.0,1
2020-07-18,31.0,31.0,1
2020-07-19,44.0,44.0,1
2020-07-20,41.0,41.0,1
2020-07-21,51.0,51.0,1
2020-07-22,40.0,40.0,1
2020-07-23,49.0,49.0,1
2020-07-24,42.0,42.0,1
2020-07-25,34.0,34.0,1
2020-07-26,38.0,38.0,1
2020-07-27,45.0,45.0,1
2020-07-28,48.0,48.0,1
2020-07-29,53.0,53.0,1
2020-07-30,51.0,51.0,1
2020-07-31,38.0,38.0,1
2020-08-01,36.0,36.0,1
2020-08-02,44.0,44.0,1
2020-08-03,47.0,47.0,1
2020-08-04,47.0,47.0,1
2020-08-05,44.0,44.0,1
2020-08-06,49.0,49.0,1
2020-08-07,45.0,45.0,1
2020-08-08,34.0,34.0,1
2020-08-09,38.0,38.0,1
2020-08-10,47.0,47.0,1
2020-08-11,55.0,55.0,1
2020-08-12,42.0,42.0,1
2020-08-13,44.0,44.0,1
2020-08-14,39.0,39.0,1
2020-08-15,42.0,42.0,1
2020-08-16,46.0,46.0,1
2020-08-17,55.0,55.0,1
2020-08-18,40.0,40.0,1
2020-08-19,48.0,48.0,1
2020-08-20,41.0,41.0,1
2020-08-21,44.0,44.0,1
2020-08-22,43.0,43.0,1
2020-08-23,38.0,38.0,1
2020-08-24,48.0,48.0,1
2020-08-25,47.0,47.0,1
2020-08-26,42.0,42.0,1
2020-08-27,50.0,50.0,1
2020-08-28,43.0,43.0,1
2020-08-29,32.0,32.0,1
2020-08-30,40.0,40.0,1
2020-08-31,50.0,50.0,1
2020-09-01,62.0,62.0,1
2020-09-02,63.0,63.0,1
2020-09-03,57.0,57.0,1
2020-09-04,42.0,42.0,1
2020-09-05,39.0,39.0,1
2020-09-06,44.0,44.0,1
2020-09-07,57.0,57.0,1
2020-09-08,58.0,58.0,1
2020-09-09,54.0,54.0,1
2020-09-10,45.0,45.0,1
2020-09-11,48.0,48.0,1
2020-09-12,33.0,33.0,1
2020-09-13,44.0,44.0,1
2020-09-14,53.0,53.0,1
2020-09-15,46.0,46.0,1
2020-09-16,51.0,51.0,1
2020-09-17,48.0,48.0,1
2020-09-18,40.0,40.0,1
2020-09-19,33.0,33.0,1
2020-09-20,34.0,34.0,1
2020-09-21,43.0,43.0,1
2020-09-22,60.0,60.0,1
2020-09-23,57.0,57.0,1
2020-09-24,55.0,55.0,1
2020-09-25,52.0,52.0,1
2020-09-26,47.0,47.0,1
2020-09-27,45.0,45.0,1
2020-09-28,47.0,47.0,1
2020-09-29,52.0,52.0,1
2020-09-30,45.0,45.0,1
2020-10-01,48.0,48.0,1
2020-10-02,65.0,65.0,1
2020-10-03,50.0,50.0,1
2020-10-04,44.0,44.0,1
2020-10-05,60.0,60.0,1
2020-10-06,55.0,55.0,1
2020-10-07,51.0,51.0,1
2020-10-08,58.0,58.0,1
2020-10-09,42.0,42.0,1
2020-10-10,41.0,41.0,1
2020-10-11,52.0,52.0,1
2020-10-12,55.0,55.0,1
2020-10-13,46.0,46.0,1
2020-10-14,59.0,59.0,1
2020-10-15,61.0,61.0,1
2020-10-16,53.0,53.0,1
2020-10-17,37.0,37.0,1
2020-10-18,44.0,44.0,1
2020-10-19,73.0,73.0,1
2020-10-20,73.0,73.0,1
2020-10-21,78.0,78.0,1
2020-10-22,80.0,80.0,1
2020-10-23,70.0,70.0,1
2020-10-24,58.0,58.0,1
2020-10-25,53.0,53.0,1
2020-10-26,74.0,74.0,1
2020-10-27,79.0,79.0,1
2020-09-28,33.0,33.0,2
2020-09-29,29.0,29.0,2
2020-09-30,27.0,27.0,2
