date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,10.0,10.0,1
2020-02-03,17.0,17.0,1
2020-02-04,10.0,10.0,1
2020-02-05,20.0,20.0,1
2020-02-06,21.0,21.0,1
2020-02-07,11.0,11.0,1
2020-02-08,10.0,10.0,1
2020-02-09,19.0,19.0,1
2020-02-10,19.0,19.0,1
2020-02-11,0.0,0.0,1
2020-02-12,10.0,10.0,1
2020-02-13,20.0,20.0,1
2020-02-14,10.0,10.0,1
2020-02-15,22.0,22.0,1
2020-02-16,0.0,0.0,1
2020-02-17,20.0,20.0,1
2020-02-18,0.0,0.0,1
2020-02-19,10.0,10.0,1
2020-02-20,0.0,0.0,1
2020-02-21,53.0,53.0,1
2020-02-22,11.0,11.0,1
2020-02-23,30.0,30.0,1
2020-02-24,10.0,10.0,1
2020-02-25,19.0,19.0,1
2020-02-26,18.0,18.0,1
2020-02-27,37.0,37.0,1
2020-02-28,10.0,10.0,1
2020-02-29,19.0,19.0,1
2020-03-01,9.0,9.0,1
2020-03-02,10.0,10.0,1
2020-03-03,0.0,0.0,1
2020-03-04,19.0,19.0,1
2020-03-05,38.0,38.0,1
2020-03-06,19.0,19.0,1
2020-03-07,20.0,20.0,1
2020-03-08,9.0,9.0,1
2020-03-09,18.0,18.0,1
2020-03-10,0.0,0.0,1
2020-03-11,9.0,9.0,1
2020-03-12,28.0,28.0,1
2020-03-13,20.0,20.0,1
2020-03-14,100.0,100.0,1
2020-03-15,71.0,71.0,1
2020-03-16,66.0,66.0,1
2020-03-17,24.0,24.0,1
2020-03-18,66.0,66.0,1
2020-03-19,35.0,35.0,1
2020-03-20,17.0,17.0,1
2020-03-21,18.0,18.0,1
2020-03-22,0.0,0.0,1
2020-03-23,45.0,45.0,1
2020-03-24,31.0,31.0,1
2020-03-25,0.0,0.0,1
2020-03-26,8.0,8.0,1
2020-03-27,15.0,15.0,1
2020-03-28,27.0,27.0,1
2020-03-29,9.0,9.0,1
2020-03-30,39.0,39.0,1
2020-03-31,15.0,15.0,1
2020-04-01,16.0,16.0,1
2020-04-02,24.0,24.0,1
2020-04-03,16.0,16.0,1
2020-04-04,28.0,28.0,1
2020-04-05,19.0,19.0,1
2020-04-06,0.0,0.0,1
2020-04-07,24.0,24.0,1
2020-04-08,0.0,0.0,1
2020-04-09,16.0,16.0,1
2020-04-10,0.0,0.0,1
2020-04-11,18.0,18.0,1
2020-04-12,0.0,0.0,1
2020-04-13,8.0,8.0,1
2020-04-14,24.0,24.0,1
2020-04-15,8.0,8.0,1
2020-04-16,8.0,8.0,1
2020-04-17,17.0,17.0,1
2020-04-18,18.0,18.0,1
2020-04-19,9.0,9.0,1
2020-04-20,8.0,8.0,1
2020-04-21,33.0,33.0,1
2020-04-22,8.0,8.0,1
2020-04-23,16.0,16.0,1
2020-04-24,0.0,0.0,1
2020-04-25,9.0,9.0,1
2020-04-26,0.0,0.0,1
2020-04-27,0.0,0.0,1
2020-04-28,15.0,15.0,1
2020-04-29,8.0,8.0,1
2020-04-30,7.0,7.0,1
2020-05-01,8.0,8.0,1
2020-05-02,0.0,0.0,1
2020-05-03,34.0,34.0,1
2020-05-04,7.0,7.0,1
2020-05-05,14.0,14.0,1
2020-05-06,8.0,8.0,1
2020-05-07,8.0,8.0,1
2020-05-08,0.0,0.0,1
2020-05-09,8.0,8.0,1
2020-05-10,0.0,0.0,1
2020-05-11,7.0,7.0,1
2020-05-12,8.0,8.0,1
2020-05-13,0.0,0.0,1
2020-05-14,0.0,0.0,1
2020-05-15,0.0,0.0,1
2020-05-16,0.0,0.0,1
2020-05-17,10.0,10.0,1
2020-05-18,0.0,0.0,1
2020-05-19,9.0,9.0,1
2020-05-20,0.0,0.0,1
2020-05-21,29.0,29.0,1
2020-05-22,0.0,0.0,1
2020-05-23,9.0,9.0,1
2020-05-24,9.0,9.0,1
2020-05-25,0.0,0.0,1
2020-05-26,34.0,34.0,1
2020-05-27,0.0,0.0,1
2020-05-28,8.0,8.0,1
2020-05-29,9.0,9.0,1
2020-05-30,19.0,19.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,0.0,0.0,1
2020-06-03,8.0,8.0,1
2020-06-04,8.0,8.0,1
2020-06-05,8.0,8.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,15.0,15.0,1
