date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,18.0,18.0,1
2020-02-03,41.0,41.0,1
2020-02-04,77.0,77.0,1
2020-02-05,31.0,31.0,1
2020-02-06,0.0,0.0,1
2020-02-07,84.0,84.0,1
2020-02-08,39.0,39.0,1
2020-02-09,19.0,19.0,1
2020-02-10,44.0,44.0,1
2020-02-11,45.0,45.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,17.0,17.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,15.0,15.0,1
2020-02-18,31.0,31.0,1
2020-02-19,63.0,63.0,1
2020-02-20,16.0,16.0,1
2020-02-21,16.0,16.0,1
2020-02-22,37.0,37.0,1
2020-02-23,18.0,18.0,1
2020-02-24,15.0,15.0,1
2020-02-25,44.0,44.0,1
2020-02-26,30.0,30.0,1
2020-02-27,45.0,45.0,1
2020-02-28,16.0,16.0,1
2020-02-29,18.0,18.0,1
2020-03-01,0.0,0.0,1
2020-03-02,0.0,0.0,1
2020-03-03,60.0,60.0,1
2020-03-04,30.0,30.0,1
2020-03-05,15.0,15.0,1
2020-03-06,16.0,16.0,1
2020-03-07,19.0,19.0,1
2020-03-08,54.0,54.0,1
2020-03-09,15.0,15.0,1
2020-03-10,31.0,31.0,1
2020-03-11,16.0,16.0,1
2020-03-12,0.0,0.0,1
2020-03-13,15.0,15.0,1
2020-03-14,35.0,35.0,1
2020-03-15,17.0,17.0,1
2020-03-16,15.0,15.0,1
2020-03-17,47.0,47.0,1
2020-03-18,31.0,31.0,1
2020-03-19,31.0,31.0,1
2020-03-20,31.0,31.0,1
2020-03-21,17.0,17.0,1
2020-03-22,48.0,48.0,1
2020-03-23,26.0,26.0,1
2020-03-24,14.0,14.0,1
2020-03-25,0.0,0.0,1
2020-03-26,14.0,14.0,1
2020-03-27,14.0,14.0,1
2020-03-28,70.0,70.0,1
2020-03-29,60.0,60.0,1
2020-03-30,0.0,0.0,1
2020-03-31,0.0,0.0,1
2020-04-01,25.0,25.0,1
2020-04-02,13.0,13.0,1
2020-04-03,41.0,41.0,1
2020-04-04,33.0,33.0,1
2020-04-05,32.0,32.0,1
2020-04-06,13.0,13.0,1
2020-04-07,14.0,14.0,1
2020-04-08,41.0,41.0,1
2020-04-09,13.0,13.0,1
2020-04-10,86.0,86.0,1
2020-04-11,18.0,18.0,1
2020-04-12,17.0,17.0,1
2020-04-13,30.0,30.0,1
2020-04-14,13.0,13.0,1
2020-04-15,0.0,0.0,1
2020-04-16,0.0,0.0,1
2020-04-17,0.0,0.0,1
2020-04-18,17.0,17.0,1
2020-04-19,16.0,16.0,1
2020-04-20,52.0,52.0,1
2020-04-21,14.0,14.0,1
2020-04-22,0.0,0.0,1
2020-04-23,13.0,13.0,1
2020-04-24,15.0,15.0,1
2020-04-25,37.0,37.0,1
2020-04-26,49.0,49.0,1
2020-04-27,27.0,27.0,1
2020-04-28,28.0,28.0,1
2020-04-29,41.0,41.0,1
2020-04-30,14.0,14.0,1
2020-05-01,38.0,38.0,1
2020-05-02,17.0,17.0,1
2020-05-03,0.0,0.0,1
2020-05-04,55.0,55.0,1
2020-05-05,40.0,40.0,1
2020-05-06,0.0,0.0,1
2020-05-07,14.0,14.0,1
2020-05-08,31.0,31.0,1
2020-05-09,0.0,0.0,1
2020-05-10,38.0,38.0,1
2020-05-11,26.0,26.0,1
2020-05-12,40.0,40.0,1
2020-05-13,0.0,0.0,1
2020-05-14,14.0,14.0,1
2020-05-15,0.0,0.0,1
2020-05-16,0.0,0.0,1
2020-05-17,17.0,17.0,1
2020-05-18,0.0,0.0,1
2020-05-19,41.0,41.0,1
2020-05-20,14.0,14.0,1
2020-05-21,28.0,28.0,1
2020-05-22,15.0,15.0,1
2020-05-23,44.0,44.0,1
2020-05-24,17.0,17.0,1
2020-05-25,28.0,28.0,1
2020-05-26,57.0,57.0,1
2020-05-27,29.0,29.0,1
2020-05-28,28.0,28.0,1
2020-05-29,45.0,45.0,1
2020-05-30,38.0,38.0,1
2020-05-31,18.0,18.0,1
2020-06-01,14.0,14.0,1
2020-06-02,0.0,0.0,1
2020-06-03,13.0,13.0,1
2020-06-04,13.0,13.0,1
2020-06-05,44.0,44.0,1
2020-06-06,38.0,38.0,1
2020-06-07,36.0,36.0,1
2020-06-08,38.0,38.0,1
2020-06-09,13.0,13.0,1
2020-06-10,28.0,28.0,1
2020-06-11,58.0,58.0,1
2020-06-12,15.0,15.0,1
2020-06-13,60.0,60.0,1
2020-06-14,34.0,34.0,1
2020-06-15,14.0,14.0,1
2020-06-16,44.0,44.0,1
2020-06-17,46.0,46.0,1
2020-06-18,15.0,15.0,1
2020-06-19,67.0,67.0,1
2020-06-20,0.0,0.0,1
2020-06-21,19.0,19.0,1
2020-06-22,15.0,15.0,1
2020-06-23,48.0,48.0,1
2020-06-24,100.0,100.0,1
2020-06-25,82.0,82.0,1
2020-06-26,34.0,34.0,1
2020-06-27,20.0,20.0,1
2020-06-28,90.0,90.0,1
2020-06-29,72.0,72.0,1
2020-06-30,14.0,14.0,1
2020-07-01,15.0,15.0,1
2020-07-02,0.0,0.0,1
2020-07-03,33.0,33.0,1
2020-07-04,22.0,22.0,1
2020-07-05,0.0,0.0,1
2020-07-06,18.0,18.0,1
2020-07-07,15.0,15.0,1
2020-07-08,15.0,15.0,1
2020-07-09,0.0,0.0,1
2020-07-10,0.0,0.0,1
2020-07-11,40.0,40.0,1
2020-07-12,0.0,0.0,1
2020-07-13,47.0,47.0,1
2020-07-14,0.0,0.0,1
2020-07-15,50.0,50.0,1
2020-07-16,17.0,17.0,1
2020-07-17,18.0,18.0,1
2020-07-18,46.0,46.0,1
2020-07-19,85.0,85.0,1
2020-07-20,77.0,77.0,1
2020-07-21,30.0,30.0,1
2020-07-22,45.0,45.0,1
2020-07-23,94.0,94.0,1
2020-07-24,17.0,17.0,1
2020-07-25,0.0,0.0,1
2020-07-26,0.0,0.0,1
2020-07-27,47.0,47.0,1
2020-07-28,16.0,16.0,1
2020-07-29,31.0,31.0,1
2020-07-30,15.0,15.0,1
2020-07-31,16.0,16.0,1
2020-08-01,21.0,21.0,1
2020-08-02,83.0,83.0,1
2020-08-03,15.0,15.0,1
2020-08-04,0.0,0.0,1
2020-08-05,16.0,16.0,1
2020-08-06,16.0,16.0,1
2020-08-07,17.0,17.0,1
2020-08-08,44.0,44.0,1
2020-08-09,20.0,20.0,1
2020-08-10,62.0,62.0,1
2020-08-11,31.0,31.0,1
2020-08-12,16.0,16.0,1
2020-08-13,0.0,0.0,1
2020-08-14,52.0,52.0,1
2020-08-15,0.0,0.0,1
2020-08-16,62.0,62.0,1
2020-08-17,16.0,16.0,1
2020-08-18,48.0,48.0,1
2020-08-19,0.0,0.0,1
2020-08-20,64.0,64.0,1
2020-08-21,17.0,17.0,1
2020-08-22,0.0,0.0,1
2020-08-23,0.0,0.0,1
2020-08-24,30.0,30.0,1
