date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,9.0,9.0,1.0
2020-02-02,17.0,17.0,1.0
2020-02-03,15.0,15.0,1.0
2020-02-04,0.0,0.0,1.0
2020-02-05,25.0,25.0,1.0
2020-02-06,0.0,0.0,1.0
2020-02-07,9.0,9.0,1.0
2020-02-08,0.0,0.0,1.0
2020-02-09,16.0,16.0,1.0
2020-02-10,8.0,8.0,1.0
2020-02-11,17.0,17.0,1.0
2020-02-12,17.0,17.0,1.0
2020-02-13,17.0,17.0,1.0
2020-02-14,26.0,26.0,1.0
2020-02-15,9.0,9.0,1.0
2020-02-16,26.0,26.0,1.0
2020-02-17,0.0,0.0,1.0
2020-02-18,8.0,8.0,1.0
2020-02-19,25.0,25.0,1.0
2020-02-20,9.0,9.0,1.0
2020-02-21,18.0,18.0,1.0
2020-02-22,0.0,0.0,1.0
2020-02-23,0.0,0.0,1.0
2020-02-24,17.0,17.0,1.0
2020-02-25,25.0,25.0,1.0
2020-02-26,33.0,33.0,1.0
2020-02-27,32.0,32.0,1.0
2020-02-28,34.0,34.0,1.0
2020-02-29,34.0,34.0,1.0
2020-03-01,24.0,24.0,1.0
2020-03-02,31.0,31.0,1.0
2020-03-03,16.0,16.0,1.0
2020-03-04,8.0,8.0,1.0
2020-03-05,16.0,16.0,1.0
2020-03-06,8.0,8.0,1.0
2020-03-07,43.0,43.0,1.0
2020-03-08,23.0,23.0,1.0
2020-03-09,8.0,8.0,1.0
2020-03-10,32.0,32.0,1.0
2020-03-11,8.0,8.0,1.0
2020-03-12,32.0,32.0,1.0
2020-03-13,68.0,68.0,1.0
2020-03-14,8.0,8.0,1.0
2020-03-15,53.0,53.0,1.0
2020-03-16,100.0,100.0,1.0
2020-03-17,66.0,66.0,1.0
2020-03-18,50.0,50.0,1.0
2020-03-19,37.0,37.0,1.0
2020-03-20,28.0,28.0,1.0
2020-03-21,59.0,59.0,1.0
2020-03-22,68.0,68.0,1.0
2020-03-23,37.0,37.0,1.0
2020-03-24,34.0,34.0,1.0
2020-03-25,13.0,13.0,1.0
2020-03-26,41.0,41.0,1.0
2020-03-27,65.0,65.0,1.0
2020-03-28,45.0,45.0,1.0
2020-03-29,14.0,14.0,1.0
2020-03-30,32.0,32.0,1.0
2020-03-31,39.0,39.0,1.0
2020-04-01,7.0,7.0,1.0
2020-04-02,19.0,19.0,1.0
2020-04-03,40.0,40.0,1.0
2020-04-04,8.0,8.0,1.0
2020-04-05,8.0,8.0,1.0
2020-04-06,41.0,41.0,1.0
2020-04-07,32.0,32.0,1.0
2020-04-08,20.0,20.0,1.0
2020-04-09,7.0,7.0,1.0
2020-04-10,28.0,28.0,1.0
2020-04-11,23.0,23.0,1.0
2020-04-12,8.0,8.0,1.0
2020-04-13,36.0,36.0,1.0
2020-04-14,20.0,20.0,1.0
2020-04-15,7.0,7.0,1.0
2020-04-16,28.0,28.0,1.0
2020-04-17,7.0,7.0,1.0
2020-04-18,22.0,22.0,1.0
2020-04-19,7.0,7.0,1.0
2020-04-20,0.0,0.0,1.0
2020-04-21,20.0,20.0,1.0
2020-04-22,14.0,14.0,1.0
2020-04-23,0.0,0.0,1.0
2020-04-24,7.0,7.0,1.0
2020-04-25,14.0,14.0,1.0
2020-04-26,8.0,8.0,1.0
2020-04-27,13.0,13.0,1.0
2020-04-28,18.0,18.0,1.0
2020-04-29,19.0,19.0,1.0
2020-04-30,18.0,18.0,1.0
2020-05-01,13.0,13.0,1.0
2020-05-02,0.0,0.0,1.0
2020-05-03,21.0,21.0,1.0
2020-05-04,13.0,13.0,1.0
2020-05-05,11.0,11.0,1.0
2020-05-06,19.0,19.0,1.0
2020-05-07,13.0,13.0,1.0
2020-05-08,7.0,7.0,1.0
2020-05-09,7.0,7.0,1.0
2020-05-10,14.0,14.0,1.0
2020-05-11,12.0,12.0,1.0
2020-05-12,20.0,20.0,1.0
2020-05-13,7.0,7.0,1.0
2020-05-14,0.0,0.0,1.0
2020-05-15,7.0,7.0,1.0
2020-05-16,17.0,17.0,1.0
2020-05-17,9.0,9.0,1.0
2020-05-18,14.0,14.0,1.0
2020-05-19,29.0,29.0,1.0
2020-05-20,29.0,29.0,1.0
2020-05-21,0.0,0.0,1.0
2020-05-22,30.0,30.0,1.0
2020-05-23,8.0,8.0,1.0
2020-05-24,16.0,16.0,1.0
2020-05-25,7.0,7.0,1.0
2020-05-26,7.0,7.0,1.0
2020-05-27,0.0,0.0,1.0
2020-05-28,0.0,0.0,1.0
2020-05-29,7.0,7.0,1.0
2020-05-30,0.0,0.0,1.0
2020-05-31,17.0,17.0,1.0
2020-06-01,14.0,14.0,1.0
2020-06-02,0.0,0.0,1.0
2020-06-03,19.0,19.0,1.0
2020-06-04,6.0,6.0,1.0
2020-06-05,26.0,26.0,1.0
2020-06-06,16.0,16.0,1.0
2020-06-07,16.0,16.0,1.0
2020-06-08,0.0,0.0,1.0
2020-06-09,7.0,7.0,1.0
2020-06-10,7.0,7.0,1.0
2020-06-11,14.0,14.0,1.0
2020-06-12,22.0,22.0,1.0
2020-06-13,0.0,0.0,1.0
2020-06-14,0.0,0.0,1.0
2020-06-15,7.0,7.0,1.0
2020-06-16,7.0,7.0,1.0
2020-06-17,15.0,15.0,1.0
2020-06-18,22.0,22.0,1.0
2020-06-19,8.0,8.0,1.0
2020-06-20,0.0,0.0,1.0
2020-06-21,25.0,25.0,1.0
2020-06-22,8.0,8.0,1.0
2020-06-23,0.0,0.0,1.0
2020-06-24,16.0,16.0,1.0
2020-06-25,24.0,24.0,1.0
2020-06-26,16.0,16.0,1.0
2020-06-27,8.0,8.0,1.0
2020-06-28,7.0,7.0,1.0
2020-06-29,0.0,0.0,1.0
2020-06-30,7.0,7.0,1.0
2020-07-01,22.0,22.0,1.0
2020-07-02,8.0,8.0,1.0
2020-07-03,24.0,24.0,1.0
2020-07-04,35.0,35.0,1.0
2020-07-05,8.0,8.0,1.0
2020-07-06,0.0,0.0,1.0
2020-07-07,8.0,8.0,1.0
2020-07-08,17.0,17.0,1.0
2020-07-09,8.0,8.0,1.0
2020-07-10,8.0,8.0,1.0
2020-07-11,10.0,10.0,1.0
2020-07-12,20.0,20.0,1.0
2020-07-13,9.0,9.0,1.0
2020-07-14,9.0,9.0,1.0
2020-07-15,8.0,8.0,1.0
2020-07-16,8.0,8.0,1.0
2020-07-17,0.0,0.0,1.0
2020-07-18,10.0,10.0,1.0
2020-07-19,28.0,28.0,1.0
2020-07-20,25.0,25.0,1.0
2020-07-21,25.0,25.0,1.0
2020-07-22,0.0,0.0,1.0
2020-07-23,0.0,0.0,1.0
2020-07-24,27.0,27.0,1.0
2020-07-25,10.0,10.0,1.0
2020-07-26,19.0,19.0,1.0
2020-07-27,0.0,0.0,1.0
2020-07-28,17.0,17.0,1.0
2020-07-29,17.0,17.0,1.0
2020-07-30,9.0,9.0,1.0
2020-07-31,9.0,9.0,1.0
2020-08-01,19.0,19.0,1.0
2020-08-02,19.0,19.0,1.0
2020-08-03,9.0,9.0,1.0
2020-08-04,0.0,0.0,1.0
2020-08-05,9.0,9.0,1.0
2020-08-06,18.0,18.0,1.0
2020-08-07,0.0,0.0,1.0
2020-08-08,19.0,19.0,1.0
2020-08-09,10.0,10.0,1.0
2020-08-10,0.0,0.0,1.0
2020-08-11,8.0,8.0,1.0
2020-08-12,8.0,8.0,1.0
2020-08-13,34.0,34.0,1.0
2020-08-14,9.0,9.0,1.0
2020-08-15,9.0,9.0,1.0
2020-08-16,9.0,9.0,1.0
2020-08-17,8.0,8.0,1.0
2020-08-18,17.0,17.0,1.0
2020-08-19,0.0,0.0,1.0
2020-08-20,0.0,0.0,1.0
2020-08-21,9.0,9.0,1.0
2020-08-22,38.0,38.0,1.0
