date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,23.0,23.0,1
2020-02-02,27.0,27.0,1
2020-02-03,17.0,17.0,1
2020-02-04,15.0,15.0,1
2020-02-05,16.0,16.0,1
2020-02-06,16.0,16.0,1
2020-02-07,18.0,18.0,1
2020-02-08,19.0,19.0,1
2020-02-09,21.0,21.0,1
2020-02-10,16.0,16.0,1
2020-02-11,24.0,24.0,1
2020-02-12,14.0,14.0,1
2020-02-13,20.0,20.0,1
2020-02-14,12.0,12.0,1
2020-02-15,22.0,22.0,1
2020-02-16,23.0,23.0,1
2020-02-17,25.0,25.0,1
2020-02-18,17.0,17.0,1
2020-02-19,20.0,20.0,1
2020-02-20,14.0,14.0,1
2020-02-21,11.0,11.0,1
2020-02-22,25.0,25.0,1
2020-02-23,23.0,23.0,1
2020-02-24,16.0,16.0,1
2020-02-25,19.0,19.0,1
2020-02-26,17.0,17.0,1
2020-02-27,24.0,24.0,1
2020-02-28,15.0,15.0,1
2020-02-29,24.0,24.0,1
2020-03-01,17.0,17.0,1
2020-03-02,16.0,16.0,1
2020-03-03,26.0,26.0,1
2020-03-04,15.0,15.0,1
2020-03-05,20.0,20.0,1
2020-03-06,18.0,18.0,1
2020-03-07,15.0,15.0,1
2020-03-08,19.0,19.0,1
2020-03-09,16.0,16.0,1
2020-03-10,17.0,17.0,1
2020-03-11,16.0,16.0,1
2020-03-12,21.0,21.0,1
2020-03-13,20.0,20.0,1
2020-03-14,29.0,29.0,1
2020-03-15,26.0,26.0,1
2020-03-16,40.0,40.0,1
2020-03-17,100.0,100.0,1
2020-03-18,91.0,91.0,1
2020-03-19,41.0,41.0,1
2020-03-20,30.0,30.0,1
2020-03-21,33.0,33.0,1
2020-03-22,20.0,20.0,1
2020-03-23,35.0,35.0,1
2020-03-24,21.0,21.0,1
2020-03-25,20.0,20.0,1
2020-03-26,23.0,23.0,1
2020-03-27,15.0,15.0,1
2020-03-28,17.0,17.0,1
2020-03-29,12.0,12.0,1
2020-03-30,13.0,13.0,1
2020-03-31,9.0,9.0,1
2020-04-01,14.0,14.0,1
2020-04-02,12.0,12.0,1
2020-04-03,10.0,10.0,1
2020-04-04,17.0,17.0,1
2020-04-05,12.0,12.0,1
2020-04-06,9.0,9.0,1
2020-04-07,10.0,10.0,1
2020-04-08,14.0,14.0,1
2020-04-09,12.0,12.0,1
2020-04-10,12.0,12.0,1
2020-04-11,8.0,8.0,1
2020-04-12,13.0,13.0,1
2020-04-13,7.0,7.0,1
2020-04-14,14.0,14.0,1
2020-04-15,8.0,8.0,1
2020-04-16,10.0,10.0,1
2020-04-17,10.0,10.0,1
2020-04-18,14.0,14.0,1
2020-04-19,9.0,9.0,1
2020-04-20,6.0,6.0,1
2020-04-21,14.0,14.0,1
2020-04-22,7.0,7.0,1
2020-04-23,9.0,9.0,1
2020-04-24,7.0,7.0,1
2020-04-25,7.0,7.0,1
2020-04-26,7.0,7.0,1
2020-04-27,8.0,8.0,1
2020-04-28,8.0,8.0,1
2020-04-29,6.0,6.0,1
2020-04-30,6.0,6.0,1
2020-05-01,18.0,18.0,1
2020-05-02,8.0,8.0,1
2020-05-03,12.0,12.0,1
2020-05-04,10.0,10.0,1
2020-05-05,6.0,6.0,1
2020-05-06,8.0,8.0,1
2020-05-07,7.0,7.0,1
2020-05-08,8.0,8.0,1
2020-05-09,11.0,11.0,1
2020-05-10,13.0,13.0,1
2020-05-11,5.0,5.0,1
2020-05-12,9.0,9.0,1
2020-05-13,7.0,7.0,1
2020-05-14,12.0,12.0,1
2020-05-15,14.0,14.0,1
2020-05-16,10.0,10.0,1
2020-05-17,4.0,4.0,1
2020-05-18,3.0,3.0,1
2020-05-19,16.0,16.0,1
2020-05-20,7.0,7.0,1
2020-05-21,9.0,9.0,1
2020-05-22,7.0,7.0,1
2020-05-23,7.0,7.0,1
2020-05-24,8.0,8.0,1
2020-05-25,7.0,7.0,1
2020-05-26,7.0,7.0,1
2020-05-27,8.0,8.0,1
2020-05-28,7.0,7.0,1
2020-05-29,12.0,12.0,1
2020-05-30,12.0,12.0,1
2020-05-31,9.0,9.0,1
2020-06-01,7.0,7.0,1
2020-06-02,10.0,10.0,1
2020-06-03,8.0,8.0,1
2020-06-04,6.0,6.0,1
2020-06-05,5.0,5.0,1
2020-06-06,10.0,10.0,1
2020-06-07,11.0,11.0,1
2020-06-08,9.0,9.0,1
2020-06-09,10.0,10.0,1
2020-06-10,9.0,9.0,1
2020-06-11,6.0,6.0,1
2020-06-12,4.0,4.0,1
2020-06-13,13.0,13.0,1
2020-06-14,13.0,13.0,1
2020-06-15,7.0,7.0,1
2020-06-16,12.0,12.0,1
2020-06-17,8.0,8.0,1
2020-06-18,12.0,12.0,1
2020-06-19,7.0,7.0,1
2020-06-20,11.0,11.0,1
2020-06-21,4.0,4.0,1
2020-06-22,7.0,7.0,1
2020-06-23,11.0,11.0,1
2020-06-24,7.0,7.0,1
2020-06-25,15.0,15.0,1
2020-06-26,4.0,4.0,1
2020-06-27,14.0,14.0,1
2020-06-28,11.0,11.0,1
2020-06-29,4.0,4.0,1
2020-06-30,12.0,12.0,1
2020-07-01,7.0,7.0,1
2020-07-02,10.0,10.0,1
2020-07-03,9.0,9.0,1
2020-07-04,13.0,13.0,1
2020-07-05,11.0,11.0,1
2020-07-06,5.0,5.0,1
2020-07-07,10.0,10.0,1
2020-07-08,12.0,12.0,1
2020-07-09,11.0,11.0,1
2020-07-10,9.0,9.0,1
2020-07-11,11.0,11.0,1
2020-07-12,9.0,9.0,1
2020-07-13,6.0,6.0,1
2020-07-14,15.0,15.0,1
2020-07-15,9.0,9.0,1
2020-07-16,6.0,6.0,1
2020-07-17,9.0,9.0,1
2020-07-18,10.0,10.0,1
2020-07-19,6.0,6.0,1
2020-07-20,6.0,6.0,1
2020-07-21,6.0,6.0,1
2020-07-22,8.0,8.0,1
2020-07-23,10.0,10.0,1
2020-07-24,12.0,12.0,1
2020-07-25,11.0,11.0,1
2020-07-26,9.0,9.0,1
2020-07-27,16.0,16.0,1
2020-07-28,13.0,13.0,1
2020-07-29,10.0,10.0,1
2020-07-30,14.0,14.0,1
2020-07-31,6.0,6.0,1
2020-08-01,18.0,18.0,1
2020-08-02,16.0,16.0,1
2020-08-03,10.0,10.0,1
2020-08-04,13.0,13.0,1
2020-08-05,9.0,9.0,1
2020-08-06,7.0,7.0,1
2020-08-07,10.0,10.0,1
2020-08-08,15.0,15.0,1
2020-08-09,19.0,19.0,1
2020-08-10,12.0,12.0,1
2020-08-11,8.0,8.0,1
2020-08-12,7.0,7.0,1
2020-08-13,11.0,11.0,1
2020-08-14,18.0,18.0,1
2020-08-15,8.0,8.0,1
2020-08-16,14.0,14.0,1
2020-08-17,12.0,12.0,1
2020-08-18,4.0,4.0,1
2020-08-19,15.0,15.0,1
2020-08-20,7.0,7.0,1
2020-08-21,13.0,13.0,1
2020-08-22,8.0,8.0,1
2020-08-23,10.0,10.0,1
2020-08-24,14.0,14.0,1
2020-08-25,13.0,13.0,1
2020-08-26,13.0,13.0,1
2020-08-27,9.0,9.0,1
2020-08-28,10.0,10.0,1
2020-08-29,13.0,13.0,1
2020-08-30,11.0,11.0,1
2020-08-31,9.0,9.0,1
2020-09-01,9.0,9.0,1
2020-09-02,8.0,8.0,1
2020-09-03,9.0,9.0,1
2020-09-04,12.0,12.0,1
2020-09-05,11.0,11.0,1
2020-09-06,11.0,11.0,1
2020-09-07,17.0,17.0,1
2020-09-08,16.0,16.0,1
2020-09-09,12.0,12.0,1
