date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,7.0,7.0,1
2020-02-02,13.0,13.0,1
2020-02-03,13.0,13.0,1
2020-02-04,5.0,5.0,1
2020-02-05,5.0,5.0,1
2020-02-06,12.0,12.0,1
2020-02-07,4.0,4.0,1
2020-02-08,11.0,11.0,1
2020-02-09,11.0,11.0,1
2020-02-10,7.0,7.0,1
2020-02-11,10.0,10.0,1
2020-02-12,5.0,5.0,1
2020-02-13,10.0,10.0,1
2020-02-14,5.0,5.0,1
2020-02-15,6.0,6.0,1
2020-02-16,5.0,5.0,1
2020-02-17,10.0,10.0,1
2020-02-18,7.0,7.0,1
2020-02-19,7.0,7.0,1
2020-02-20,2.0,2.0,1
2020-02-21,7.0,7.0,1
2020-02-22,11.0,11.0,1
2020-02-23,13.0,13.0,1
2020-02-24,10.0,10.0,1
2020-02-25,26.0,26.0,1
2020-02-26,33.0,33.0,1
2020-02-27,33.0,33.0,1
2020-02-28,32.0,32.0,1
2020-02-29,35.0,35.0,1
2020-03-01,30.0,30.0,1
2020-03-02,43.0,43.0,1
2020-03-03,33.0,33.0,1
2020-03-04,24.0,24.0,1
2020-03-05,36.0,36.0,1
2020-03-06,43.0,43.0,1
2020-03-07,46.0,46.0,1
2020-03-08,30.0,30.0,1
2020-03-09,32.0,32.0,1
2020-03-10,27.0,27.0,1
2020-03-11,33.0,33.0,1
2020-03-12,59.0,59.0,1
2020-03-13,69.0,69.0,1
2020-03-14,77.0,77.0,1
2020-03-15,100.0,100.0,1
2020-03-16,76.0,76.0,1
2020-03-17,50.0,50.0,1
2020-03-18,59.0,59.0,1
2020-03-19,52.0,52.0,1
2020-03-20,52.0,52.0,1
2020-03-21,44.0,44.0,1
2020-03-22,54.0,54.0,1
2020-03-23,44.0,44.0,1
2020-03-24,39.0,39.0,1
2020-03-25,40.0,40.0,1
2020-03-26,32.0,32.0,1
2020-03-27,47.0,47.0,1
2020-03-28,34.0,34.0,1
2020-03-29,31.0,31.0,1
