date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,13.0,13.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,23.0,23.0,1
2020-02-12,0.0,0.0,1
2020-02-13,12.0,12.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,13.0,13.0,1
2020-02-23,13.0,13.0,1
2020-02-24,0.0,0.0,1
2020-02-25,0.0,0.0,1
2020-02-26,20.0,20.0,1
2020-02-27,10.0,10.0,1
2020-02-28,23.0,23.0,1
2020-02-29,0.0,0.0,1
2020-03-01,12.0,12.0,1
2020-03-02,42.0,42.0,1
2020-03-03,10.0,10.0,1
2020-03-04,11.0,11.0,1
2020-03-05,22.0,22.0,1
2020-03-06,0.0,0.0,1
2020-03-07,0.0,0.0,1
2020-03-08,12.0,12.0,1
2020-03-09,21.0,21.0,1
2020-03-10,11.0,11.0,1
2020-03-11,0.0,0.0,1
2020-03-12,32.0,32.0,1
2020-03-13,12.0,12.0,1
2020-03-14,25.0,25.0,1
2020-03-15,22.0,22.0,1
2020-03-16,29.0,29.0,1
2020-03-17,100.0,100.0,1
2020-03-18,32.0,32.0,1
2020-03-19,43.0,43.0,1
2020-03-20,42.0,42.0,1
2020-03-21,12.0,12.0,1
2020-03-22,12.0,12.0,1
2020-03-23,19.0,19.0,1
2020-03-24,10.0,10.0,1
2020-03-25,0.0,0.0,1
2020-03-26,10.0,10.0,1
2020-03-27,20.0,20.0,1
2020-03-28,23.0,23.0,1
2020-03-29,23.0,23.0,1
2020-03-30,10.0,10.0,1
2020-03-31,20.0,20.0,1
2020-04-01,10.0,10.0,1
2020-04-02,20.0,20.0,1
2020-04-03,21.0,21.0,1
2020-04-04,0.0,0.0,1
2020-04-05,24.0,24.0,1
2020-04-06,19.0,19.0,1
2020-04-07,0.0,0.0,1
2020-04-08,21.0,21.0,1
2020-04-09,11.0,11.0,1
2020-04-10,0.0,0.0,1
2020-04-11,11.0,11.0,1
2020-04-12,11.0,11.0,1
2020-04-13,21.0,21.0,1
2020-04-14,0.0,0.0,1
2020-04-15,20.0,20.0,1
2020-04-16,0.0,0.0,1
2020-04-17,20.0,20.0,1
2020-04-18,33.0,33.0,1
2020-04-19,0.0,0.0,1
2020-04-20,19.0,19.0,1
2020-04-21,0.0,0.0,1
2020-04-22,29.0,29.0,1
2020-04-23,10.0,10.0,1
2020-04-24,32.0,32.0,1
2020-04-25,11.0,11.0,1
2020-04-26,33.0,33.0,1
2020-04-27,0.0,0.0,1
2020-04-28,19.0,19.0,1
2020-04-29,10.0,10.0,1
2020-04-30,9.0,9.0,1
2020-05-01,10.0,10.0,1
2020-05-02,20.0,20.0,1
2020-05-03,12.0,12.0,1
2020-05-04,20.0,20.0,1
2020-05-05,18.0,18.0,1
2020-05-06,10.0,10.0,1
2020-05-07,0.0,0.0,1
2020-05-08,32.0,32.0,1
2020-05-09,11.0,11.0,1
2020-05-10,10.0,10.0,1
2020-05-11,28.0,28.0,1
2020-05-12,0.0,0.0,1
2020-05-13,21.0,21.0,1
2020-05-14,81.0,81.0,1
2020-05-15,10.0,10.0,1
2020-05-16,24.0,24.0,1
2020-05-17,13.0,13.0,1
2020-05-18,21.0,21.0,1
2020-05-19,21.0,21.0,1
2020-05-20,0.0,0.0,1
2020-05-21,24.0,24.0,1
2020-05-22,12.0,12.0,1
2020-05-23,12.0,12.0,1
2020-05-24,13.0,13.0,1
2020-05-25,0.0,0.0,1
2020-05-26,21.0,21.0,1
2020-05-27,0.0,0.0,1
2020-05-28,10.0,10.0,1
2020-05-29,0.0,0.0,1
2020-05-30,0.0,0.0,1
2020-05-31,0.0,0.0,1
2020-06-01,11.0,11.0,1
2020-06-02,0.0,0.0,1
2020-06-03,9.0,9.0,1
2020-06-04,0.0,0.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,12.0,12.0,1
2020-06-08,0.0,0.0,1
2020-06-09,0.0,0.0,1
2020-06-10,0.0,0.0,1
2020-06-11,0.0,0.0,1
2020-06-12,22.0,22.0,1
2020-06-13,0.0,0.0,1
2020-06-14,25.0,25.0,1
2020-06-15,0.0,0.0,1
2020-06-16,20.0,20.0,1
2020-06-17,22.0,22.0,1
2020-06-18,11.0,11.0,1
2020-06-19,13.0,13.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,12.0,12.0,1
2020-06-23,0.0,0.0,1
2020-06-24,13.0,13.0,1
2020-06-25,13.0,13.0,1
2020-06-26,0.0,0.0,1
2020-06-27,0.0,0.0,1
2020-06-28,26.0,26.0,1
2020-06-29,0.0,0.0,1
2020-06-30,13.0,13.0,1
2020-07-01,0.0,0.0,1
2020-07-02,37.0,37.0,1
2020-07-03,13.0,13.0,1
2020-07-04,0.0,0.0,1
2020-07-05,16.0,16.0,1
2020-07-06,12.0,12.0,1
2020-07-07,13.0,13.0,1
2020-07-08,0.0,0.0,1
2020-07-09,26.0,26.0,1
2020-07-10,0.0,0.0,1
2020-07-11,0.0,0.0,1
2020-07-12,0.0,0.0,1
2020-07-13,29.0,29.0,1
2020-07-14,15.0,15.0,1
2020-07-15,13.0,13.0,1
2020-07-16,0.0,0.0,1
2020-07-17,0.0,0.0,1
2020-07-18,16.0,16.0,1
2020-07-19,0.0,0.0,1
2020-07-20,53.0,53.0,1
2020-07-21,13.0,13.0,1
2020-07-22,27.0,27.0,1
2020-07-23,14.0,14.0,1
2020-07-24,14.0,14.0,1
2020-07-25,0.0,0.0,1
2020-07-26,16.0,16.0,1
2020-07-27,13.0,13.0,1
2020-07-28,0.0,0.0,1
2020-07-29,0.0,0.0,1
2020-07-30,0.0,0.0,1
2020-07-31,14.0,14.0,1
2020-08-01,31.0,31.0,1
2020-08-02,30.0,30.0,1
2020-08-03,0.0,0.0,1
2020-08-04,27.0,27.0,1
2020-08-05,40.0,40.0,1
2020-08-06,28.0,28.0,1
2020-08-07,14.0,14.0,1
2020-08-08,0.0,0.0,1
2020-08-09,15.0,15.0,1
2020-08-10,0.0,0.0,1
2020-08-11,80.0,80.0,1
2020-08-12,38.0,38.0,1
2020-08-13,27.0,27.0,1
2020-08-14,28.0,28.0,1
2020-08-15,0.0,0.0,1
2020-08-16,15.0,15.0,1
2020-08-17,27.0,27.0,1
2020-08-18,26.0,26.0,1
2020-08-19,69.0,69.0,1
2020-08-20,42.0,42.0,1
2020-08-21,13.0,13.0,1
2020-08-22,46.0,46.0,1
2020-08-23,0.0,0.0,1
2020-08-24,0.0,0.0,1
2020-08-25,13.0,13.0,1
2020-08-26,13.0,13.0,1
2020-08-27,0.0,0.0,1
2020-08-28,25.0,25.0,1
2020-08-29,0.0,0.0,1
2020-08-30,0.0,0.0,1
2020-08-31,13.0,13.0,1
2020-09-01,26.0,26.0,1
2020-09-02,26.0,26.0,1
2020-09-03,27.0,27.0,1
2020-09-04,14.0,14.0,1
2020-09-05,0.0,0.0,1
2020-09-06,0.0,0.0,1
2020-09-07,25.0,25.0,1
2020-09-08,13.0,13.0,1
2020-09-09,25.0,25.0,1
2020-09-10,0.0,0.0,1
2020-09-11,13.0,13.0,1
2020-09-12,0.0,0.0,1
2020-09-13,14.0,14.0,1
2020-09-14,12.0,12.0,1
2020-09-15,13.0,13.0,1
2020-09-16,0.0,0.0,1
2020-09-17,25.0,25.0,1
2020-09-18,0.0,0.0,1
2020-09-19,0.0,0.0,1
2020-09-20,14.0,14.0,1
2020-09-21,12.0,12.0,1
2020-09-22,12.0,12.0,1
2020-09-23,0.0,0.0,1
2020-09-24,0.0,0.0,1
2020-09-25,0.0,0.0,1
2020-09-26,14.0,14.0,1
2020-09-27,14.0,14.0,1
2020-09-28,39.0,39.0,1
2020-09-29,14.0,14.0,1
2020-09-30,13.0,13.0,1
2020-10-01,39.0,39.0,1
2020-10-02,13.0,13.0,1
2020-10-03,14.0,14.0,1
2020-10-04,13.0,13.0,1
2020-10-05,0.0,0.0,1
2020-10-06,0.0,0.0,1
2020-10-07,13.0,13.0,1
2020-10-08,0.0,0.0,1
2020-10-09,0.0,0.0,1
2020-10-10,31.0,31.0,1
2020-10-11,14.0,14.0,1
2020-10-12,0.0,0.0,1
2020-10-13,0.0,0.0,1
2020-10-14,26.0,26.0,1
2020-10-15,0.0,0.0,1
2020-10-16,14.0,14.0,1
2020-10-17,0.0,0.0,1
2020-10-18,16.0,16.0,1
2020-10-19,14.0,14.0,1
2020-10-20,13.0,13.0,1
2020-10-21,0.0,0.0,1
2020-10-22,41.0,41.0,1
2020-10-23,14.0,14.0,1
2020-10-24,48.0,48.0,1
2020-10-25,0.0,0.0,1
2020-10-26,26.0,26.0,1
2020-10-27,27.0,27.0,1
2020-09-28,7.0,7.0,2
2020-09-29,7.0,7.0,2
2020-09-30,2.0,2.0,2
2020-10-01,2.0,2.0,2
2020-10-02,0.0,0.0,2
2020-10-03,0.0,0.0,2
2020-10-04,2.0,2.0,2
2020-10-05,0.0,0.0,2
2020-10-06,0.0,0.0,2
2020-10-07,2.0,2.0,2
2020-10-08,2.0,2.0,2
2020-10-09,0.0,0.0,2
2020-10-10,3.0,3.0,2
2020-10-11,5.0,5.0,2
2020-10-12,2.0,2.0,2
2020-10-13,7.0,7.0,2
2020-10-14,2.0,2.0,2
2020-10-15,5.0,5.0,2
2020-10-16,0.0,0.0,2
2020-10-17,0.0,0.0,2
2020-10-18,0.0,0.0,2
2020-10-19,5.0,5.0,2
2020-10-20,7.0,7.0,2
2020-10-21,0.0,0.0,2
2020-10-22,5.0,5.0,2
2020-10-23,8.0,8.0,2
2020-10-24,11.0,11.0,2
