date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,19.0,19.0,1
2020-02-02,10.0,10.0,1
2020-02-03,16.0,16.0,1
2020-02-04,8.0,8.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,18.0,18.0,1
2020-02-08,20.0,20.0,1
2020-02-09,5.0,5.0,1
2020-02-10,4.0,4.0,1
2020-02-11,13.0,13.0,1
2020-02-12,9.0,9.0,1
2020-02-13,9.0,9.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,5.0,5.0,1
2020-02-17,9.0,9.0,1
2020-02-18,17.0,17.0,1
2020-02-19,4.0,4.0,1
2020-02-20,14.0,14.0,1
2020-02-21,14.0,14.0,1
2020-02-22,10.0,10.0,1
2020-02-23,19.0,19.0,1
2020-02-24,4.0,4.0,1
2020-02-25,8.0,8.0,1
2020-02-26,0.0,0.0,1
2020-02-27,0.0,0.0,1
2020-02-28,12.0,12.0,1
2020-02-29,4.0,4.0,1
2020-03-01,9.0,9.0,1
2020-03-02,23.0,23.0,1
2020-03-03,4.0,4.0,1
2020-03-04,4.0,4.0,1
2020-03-05,0.0,0.0,1
2020-03-06,8.0,8.0,1
2020-03-07,14.0,14.0,1
2020-03-08,0.0,0.0,1
2020-03-09,0.0,0.0,1
2020-03-10,0.0,0.0,1
2020-03-11,4.0,4.0,1
2020-03-12,4.0,4.0,1
2020-03-13,9.0,9.0,1
2020-03-14,100.0,100.0,1
2020-03-15,53.0,53.0,1
2020-03-16,25.0,25.0,1
2020-03-17,40.0,40.0,1
2020-03-18,36.0,36.0,1
2020-03-19,8.0,8.0,1
2020-03-20,19.0,19.0,1
2020-03-21,9.0,9.0,1
2020-03-22,17.0,17.0,1
2020-03-23,14.0,14.0,1
2020-03-24,26.0,26.0,1
2020-03-25,8.0,8.0,1
2020-03-26,23.0,23.0,1
2020-03-27,7.0,7.0,1
2020-03-28,8.0,8.0,1
2020-03-29,30.0,30.0,1
2020-03-30,11.0,11.0,1
2020-03-31,18.0,18.0,1
2020-04-01,15.0,15.0,1
2020-04-02,15.0,15.0,1
2020-04-03,0.0,0.0,1
2020-04-04,4.0,4.0,1
2020-04-05,13.0,13.0,1
2020-04-06,4.0,4.0,1
2020-04-07,0.0,0.0,1
2020-04-08,7.0,7.0,1
2020-04-09,4.0,4.0,1
2020-04-10,16.0,16.0,1
2020-04-11,0.0,0.0,1
2020-04-12,8.0,8.0,1
2020-04-13,4.0,4.0,1
2020-04-14,8.0,8.0,1
2020-04-15,4.0,4.0,1
2020-04-16,0.0,0.0,1
2020-04-17,15.0,15.0,1
2020-04-18,17.0,17.0,1
2020-04-19,4.0,4.0,1
2020-04-20,3.0,3.0,1
2020-04-21,3.0,3.0,1
2020-04-22,4.0,4.0,1
2020-04-23,4.0,4.0,1
2020-04-24,0.0,0.0,1
2020-04-25,4.0,4.0,1
2020-04-26,8.0,8.0,1
2020-04-27,10.0,10.0,1
2020-04-28,7.0,7.0,1
2020-04-29,7.0,7.0,1
2020-04-30,10.0,10.0,1
2020-05-01,7.0,7.0,1
2020-05-02,11.0,11.0,1
2020-05-03,4.0,4.0,1
2020-05-04,4.0,4.0,1
2020-05-05,13.0,13.0,1
2020-05-06,4.0,4.0,1
2020-05-07,7.0,7.0,1
2020-05-08,4.0,4.0,1
2020-05-09,8.0,8.0,1
2020-05-10,4.0,4.0,1
2020-05-11,3.0,3.0,1
2020-05-12,11.0,11.0,1
2020-05-13,8.0,8.0,1
2020-05-14,11.0,11.0,1
2020-05-15,8.0,8.0,1
2020-05-16,4.0,4.0,1
2020-05-17,9.0,9.0,1
2020-05-18,8.0,8.0,1
2020-05-19,4.0,4.0,1
2020-05-20,16.0,16.0,1
2020-05-21,0.0,0.0,1
2020-05-22,9.0,9.0,1
2020-05-23,9.0,9.0,1
2020-05-24,14.0,14.0,1
2020-05-25,0.0,0.0,1
2020-05-26,8.0,8.0,1
2020-05-27,8.0,8.0,1
2020-05-28,12.0,12.0,1
