date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,25.0,25.0,1
2020-02-02,23.0,23.0,1
2020-02-03,20.0,20.0,1
2020-02-04,19.0,19.0,1
2020-02-05,16.0,16.0,1
2020-02-06,16.0,16.0,1
2020-02-07,14.0,14.0,1
2020-02-08,14.0,14.0,1
2020-02-09,11.0,11.0,1
2020-02-10,11.0,11.0,1
2020-02-11,11.0,11.0,1
2020-02-12,15.0,15.0,1
2020-02-13,15.0,15.0,1
2020-02-14,11.0,11.0,1
2020-02-15,12.0,12.0,1
2020-02-16,12.0,12.0,1
2020-02-17,10.0,10.0,1
2020-02-18,11.0,11.0,1
2020-02-19,9.0,9.0,1
2020-02-20,10.0,10.0,1
2020-02-21,9.0,9.0,1
2020-02-22,14.0,14.0,1
2020-02-23,29.0,29.0,1
2020-02-24,36.0,36.0,1
2020-02-25,55.0,55.0,1
2020-02-26,89.0,89.0,1
2020-02-27,98.0,98.0,1
2020-02-28,98.0,98.0,1
2020-02-29,79.0,79.0,1
2020-03-01,66.0,66.0,1
2020-03-02,74.0,74.0,1
2020-03-03,61.0,61.0,1
2020-03-04,58.0,58.0,1
2020-03-05,54.0,54.0,1
2020-03-06,56.0,56.0,1
2020-03-07,44.0,44.0,1
2020-03-08,51.0,51.0,1
2020-03-09,59.0,59.0,1
2020-03-10,67.0,67.0,1
2020-03-11,70.0,70.0,1
2020-03-12,89.0,89.0,1
2020-03-13,100.0,100.0,1
2020-03-14,97.0,97.0,1
2020-03-15,92.0,92.0,1
2020-03-16,82.0,82.0,1
2020-03-17,76.0,76.0,1
2020-03-18,69.0,69.0,1
2020-03-19,63.0,63.0,1
2020-03-20,59.0,59.0,1
2020-03-21,64.0,64.0,1
2020-03-22,59.0,59.0,1
2020-03-23,47.0,47.0,1
2020-03-24,54.0,54.0,1
2020-03-25,53.0,53.0,1
2020-03-26,39.0,39.0,1
2020-03-27,34.0,34.0,1
2020-03-28,36.0,36.0,1
2020-03-29,34.0,34.0,1
2020-03-30,29.0,29.0,1
2020-03-31,27.0,27.0,1
2020-04-01,26.0,26.0,1
2020-04-02,27.0,27.0,1
2020-04-03,23.0,23.0,1
2020-04-04,22.0,22.0,1
2020-04-05,23.0,23.0,1
2020-04-06,21.0,21.0,1
2020-04-07,18.0,18.0,1
2020-04-08,18.0,18.0,1
2020-04-09,16.0,16.0,1
2020-04-10,17.0,17.0,1
2020-04-11,18.0,18.0,1
2020-04-12,18.0,18.0,1
2020-04-13,17.0,17.0,1
2020-04-14,14.0,14.0,1
2020-04-15,17.0,17.0,1
2020-04-16,15.0,15.0,1
2020-04-17,14.0,14.0,1
2020-04-18,14.0,14.0,1
2020-04-19,14.0,14.0,1
2020-04-20,13.0,13.0,1
2020-04-21,13.0,13.0,1
2020-04-22,14.0,14.0,1
2020-04-23,12.0,12.0,1
2020-04-24,12.0,12.0,1
2020-04-25,11.0,11.0,1
2020-04-26,12.0,12.0,1
2020-04-27,10.0,10.0,1
2020-04-28,11.0,11.0,1
2020-04-29,11.0,11.0,1
2020-04-30,10.0,10.0,1
2020-05-01,9.0,9.0,1
2020-05-02,9.0,9.0,1
2020-05-03,10.0,10.0,1
2020-05-04,10.0,10.0,1
2020-05-05,9.0,9.0,1
2020-05-06,9.0,9.0,1
2020-05-07,7.0,7.0,1
2020-05-08,8.0,8.0,1
2020-05-09,8.0,8.0,1
2020-05-10,10.0,10.0,1
2020-05-11,9.0,9.0,1
2020-05-12,10.0,10.0,1
2020-05-13,7.0,7.0,1
2020-05-14,8.0,8.0,1
2020-05-15,7.0,7.0,1
2020-05-16,7.0,7.0,1
2020-05-17,7.0,7.0,1
2020-05-18,6.0,6.0,1
2020-05-19,7.0,7.0,1
2020-05-20,6.0,6.0,1
2020-05-21,7.0,7.0,1
2020-05-22,6.0,6.0,1
2020-05-23,6.0,6.0,1
2020-05-24,6.0,6.0,1
2020-05-25,7.0,7.0,1
2020-05-26,5.0,5.0,1
2020-05-27,5.0,5.0,1
2020-05-28,6.0,6.0,1
2020-05-29,5.0,5.0,1
2020-05-30,5.0,5.0,1
2020-05-31,5.0,5.0,1
2020-06-01,6.0,6.0,1
2020-06-02,5.0,5.0,1
2020-06-03,5.0,5.0,1
2020-06-04,5.0,5.0,1
2020-06-05,5.0,5.0,1
2020-06-06,3.0,3.0,1
2020-06-07,5.0,5.0,1
2020-06-08,4.0,4.0,1
2020-06-09,5.0,5.0,1
2020-06-10,4.0,4.0,1
2020-06-11,4.0,4.0,1
2020-06-12,4.0,4.0,1
2020-06-13,4.0,4.0,1
2020-06-14,5.0,5.0,1
2020-06-15,5.0,5.0,1
2020-06-16,4.0,4.0,1
2020-06-17,4.0,4.0,1
2020-06-18,5.0,5.0,1
2020-06-19,4.0,4.0,1
2020-06-20,5.0,5.0,1
2020-06-21,5.0,5.0,1
2020-06-22,5.0,5.0,1
2020-06-23,5.0,5.0,1
2020-06-24,5.0,5.0,1
2020-06-25,5.0,5.0,1
2020-06-26,4.0,4.0,1
2020-06-27,5.0,5.0,1
2020-06-28,5.0,5.0,1
2020-06-29,4.0,4.0,1
2020-06-30,7.0,7.0,1
2020-07-01,5.0,5.0,1
2020-07-02,5.0,5.0,1
2020-07-03,4.0,4.0,1
2020-07-04,4.0,4.0,1
2020-07-05,5.0,5.0,1
2020-07-06,4.0,4.0,1
2020-07-07,4.0,4.0,1
2020-07-08,4.0,4.0,1
2020-07-09,3.0,3.0,1
2020-07-10,4.0,4.0,1
2020-07-11,4.0,4.0,1
2020-07-12,4.0,4.0,1
2020-07-13,4.0,4.0,1
2020-07-14,4.0,4.0,1
2020-07-15,5.0,5.0,1
2020-07-16,4.0,4.0,1
2020-07-17,5.0,5.0,1
2020-07-18,4.0,4.0,1
2020-07-19,4.0,4.0,1
2020-07-20,4.0,4.0,1
2020-07-21,4.0,4.0,1
2020-07-22,3.0,3.0,1
2020-07-23,4.0,4.0,1
2020-07-24,4.0,4.0,1
2020-07-25,5.0,5.0,1
2020-07-26,5.0,5.0,1
2020-07-27,4.0,4.0,1
2020-07-28,5.0,5.0,1
2020-07-29,4.0,4.0,1
2020-07-30,3.0,3.0,1
2020-07-31,4.0,4.0,1
2020-08-01,4.0,4.0,1
2020-08-02,4.0,4.0,1
2020-08-03,4.0,4.0,1
2020-08-04,5.0,5.0,1
2020-08-05,2.0,2.0,1
2020-08-06,5.0,5.0,1
2020-08-07,4.0,4.0,1
2020-08-08,4.0,4.0,1
2020-08-09,4.0,4.0,1
2020-08-10,4.0,4.0,1
2020-08-11,5.0,5.0,1
2020-08-12,4.0,4.0,1
2020-08-13,4.0,4.0,1
2020-08-14,4.0,4.0,1
2020-08-15,5.0,5.0,1
2020-08-16,5.0,5.0,1
2020-08-17,4.0,4.0,1
2020-08-18,4.0,4.0,1
2020-08-19,5.0,5.0,1
2020-08-20,4.0,4.0,1
2020-08-21,5.0,5.0,1
2020-08-22,5.0,5.0,1
2020-08-23,3.0,3.0,1
2020-08-24,5.0,5.0,1
2020-08-25,5.0,5.0,1
2020-08-26,5.0,5.0,1
2020-08-27,5.0,5.0,1
2020-08-28,4.0,4.0,1
2020-08-29,3.0,3.0,1
2020-08-30,3.0,3.0,1
2020-08-31,4.0,4.0,1
2020-09-01,4.0,4.0,1
2020-09-02,4.0,4.0,1
2020-09-03,4.0,4.0,1
2020-09-04,3.0,3.0,1
2020-09-05,3.0,3.0,1
2020-09-06,3.0,3.0,1
2020-09-07,3.0,3.0,1
2020-09-08,3.0,3.0,1
2020-09-09,3.0,3.0,1
2020-09-10,4.0,4.0,1
2020-09-11,5.0,5.0,1
2020-09-12,5.0,5.0,1
2020-09-13,4.0,4.0,1
2020-09-14,5.0,5.0,1
2020-09-15,4.0,4.0,1
2020-09-16,4.0,4.0,1
2020-09-17,4.0,4.0,1
2020-09-18,4.0,4.0,1
2020-09-19,4.0,4.0,1
2020-09-20,4.0,4.0,1
2020-09-21,4.0,4.0,1
2020-09-22,5.0,5.0,1
2020-09-23,4.0,4.0,1
2020-09-24,3.0,3.0,1
2020-09-25,4.0,4.0,1
2020-09-26,3.0,3.0,1
2020-09-27,3.0,3.0,1
2020-09-28,4.0,4.0,1
2020-09-29,3.0,3.0,1
2020-09-30,3.0,3.0,1
2020-10-01,3.0,3.0,1
2020-10-02,4.0,4.0,1
2020-10-03,4.0,4.0,1
2020-10-04,3.0,3.0,1
2020-10-05,4.0,4.0,1
