date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,50.0,50.0,1
2020-02-02,10.0,10.0,1
2020-02-03,8.0,8.0,1
2020-02-04,34.0,34.0,1
2020-02-05,9.0,9.0,1
2020-02-06,27.0,27.0,1
2020-02-07,28.0,28.0,1
2020-02-08,11.0,11.0,1
2020-02-09,29.0,29.0,1
2020-02-10,18.0,18.0,1
2020-02-11,18.0,18.0,1
2020-02-12,9.0,9.0,1
2020-02-13,9.0,9.0,1
2020-02-14,19.0,19.0,1
2020-02-15,0.0,0.0,1
2020-02-16,28.0,28.0,1
2020-02-17,25.0,25.0,1
2020-02-18,17.0,17.0,1
2020-02-19,9.0,9.0,1
2020-02-20,9.0,9.0,1
2020-02-21,9.0,9.0,1
2020-02-22,20.0,20.0,1
2020-02-23,0.0,0.0,1
2020-02-24,8.0,8.0,1
2020-02-25,49.0,49.0,1
2020-02-26,8.0,8.0,1
2020-02-27,16.0,16.0,1
2020-02-28,51.0,51.0,1
2020-02-29,10.0,10.0,1
2020-03-01,38.0,38.0,1
2020-03-02,49.0,49.0,1
2020-03-03,16.0,16.0,1
2020-03-04,8.0,8.0,1
2020-03-05,26.0,26.0,1
2020-03-06,17.0,17.0,1
2020-03-07,48.0,48.0,1
2020-03-08,47.0,47.0,1
2020-03-09,39.0,39.0,1
2020-03-10,64.0,64.0,1
2020-03-11,38.0,38.0,1
2020-03-12,90.0,90.0,1
2020-03-13,42.0,42.0,1
2020-03-14,100.0,100.0,1
2020-03-15,74.0,74.0,1
2020-03-16,95.0,95.0,1
2020-03-17,79.0,79.0,1
2020-03-18,87.0,87.0,1
2020-03-19,41.0,41.0,1
2020-03-20,24.0,24.0,1
2020-03-21,30.0,30.0,1
2020-03-22,9.0,9.0,1
2020-03-23,52.0,52.0,1
2020-03-24,47.0,47.0,1
2020-03-25,64.0,64.0,1
2020-03-26,32.0,32.0,1
2020-03-27,16.0,16.0,1
2020-03-28,28.0,28.0,1
2020-03-29,54.0,54.0,1
2020-03-30,38.0,38.0,1
2020-03-31,23.0,23.0,1
2020-04-01,22.0,22.0,1
2020-04-02,15.0,15.0,1
2020-04-03,8.0,8.0,1
2020-04-04,46.0,46.0,1
2020-04-05,29.0,29.0,1
2020-04-06,58.0,58.0,1
2020-04-07,71.0,71.0,1
2020-04-08,35.0,35.0,1
2020-04-09,37.0,37.0,1
2020-04-10,37.0,37.0,1
2020-04-11,72.0,72.0,1
2020-04-12,29.0,29.0,1
2020-04-13,17.0,17.0,1
2020-04-14,16.0,16.0,1
2020-04-15,55.0,55.0,1
2020-04-16,16.0,16.0,1
2020-04-17,16.0,16.0,1
2020-04-18,10.0,10.0,1
2020-04-19,0.0,0.0,1
2020-04-20,32.0,32.0,1
2020-04-21,8.0,8.0,1
2020-04-22,33.0,33.0,1
2020-04-23,24.0,24.0,1
2020-04-24,33.0,33.0,1
2020-04-25,29.0,29.0,1
2020-04-26,27.0,27.0,1
2020-04-27,45.0,45.0,1
2020-04-28,39.0,39.0,1
2020-04-29,15.0,15.0,1
2020-04-30,57.0,57.0,1
2020-05-01,16.0,16.0,1
2020-05-02,9.0,9.0,1
2020-05-03,37.0,37.0,1
2020-05-04,44.0,44.0,1
2020-05-05,37.0,37.0,1
2020-05-06,30.0,30.0,1
2020-05-07,16.0,16.0,1
2020-05-08,45.0,45.0,1
2020-05-09,20.0,20.0,1
2020-05-10,9.0,9.0,1
2020-05-11,22.0,22.0,1
2020-05-12,30.0,30.0,1
2020-05-13,24.0,24.0,1
2020-05-14,8.0,8.0,1
2020-05-15,24.0,24.0,1
2020-05-16,27.0,27.0,1
2020-05-17,18.0,18.0,1
2020-05-18,23.0,23.0,1
2020-05-19,47.0,47.0,1
2020-05-20,0.0,0.0,1
2020-05-21,59.0,59.0,1
2020-05-22,17.0,17.0,1
2020-05-23,9.0,9.0,1
2020-05-24,35.0,35.0,1
2020-05-25,16.0,16.0,1
2020-05-26,25.0,25.0,1
2020-05-27,8.0,8.0,1
2020-05-28,8.0,8.0,1
2020-05-29,17.0,17.0,1
2020-05-30,0.0,0.0,1
2020-05-31,19.0,19.0,1
2020-06-01,19.0,19.0,1
2020-06-02,8.0,8.0,1
2020-06-03,8.0,8.0,1
2020-06-04,15.0,15.0,1
2020-06-05,56.0,56.0,1
2020-06-06,17.0,17.0,1
2020-06-07,35.0,35.0,1
2020-06-08,22.0,22.0,1
2020-06-09,30.0,30.0,1
2020-06-10,32.0,32.0,1
2020-06-11,16.0,16.0,1
2020-06-12,16.0,16.0,1
