date,/m/01cdt5_0,/m/01cdt5,batch_id
2020-02-01,9.0,9.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,8.0,8.0,1
2020-02-06,8.0,8.0,1
2020-02-07,17.0,17.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,7.0,7.0,1
2020-02-11,8.0,8.0,1
2020-02-12,0.0,0.0,1
2020-02-13,8.0,8.0,1
2020-02-14,17.0,17.0,1
2020-02-15,0.0,0.0,1
2020-02-16,9.0,9.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,8.0,8.0,1
2020-02-20,8.0,8.0,1
2020-02-21,8.0,8.0,1
2020-02-22,9.0,9.0,1
2020-02-23,8.0,8.0,1
2020-02-24,8.0,8.0,1
2020-02-25,15.0,15.0,1
2020-02-26,15.0,15.0,1
2020-02-27,8.0,8.0,1
2020-02-28,8.0,8.0,1
2020-02-29,9.0,9.0,1
2020-03-01,8.0,8.0,1
2020-03-02,8.0,8.0,1
2020-03-03,15.0,15.0,1
2020-03-04,16.0,16.0,1
2020-03-05,0.0,0.0,1
2020-03-06,16.0,16.0,1
2020-03-07,0.0,0.0,1
2020-03-08,0.0,0.0,1
2020-03-09,15.0,15.0,1
2020-03-10,7.0,7.0,1
2020-03-11,14.0,14.0,1
2020-03-12,100.0,100.0,1
2020-03-13,75.0,75.0,1
2020-03-14,76.0,76.0,1
2020-03-15,24.0,24.0,1
2020-03-16,28.0,28.0,1
2020-03-17,73.0,73.0,1
2020-03-18,38.0,38.0,1
2020-03-19,38.0,38.0,1
2020-03-20,29.0,29.0,1
2020-03-21,0.0,0.0,1
2020-03-22,54.0,54.0,1
2020-03-23,19.0,19.0,1
2020-03-24,0.0,0.0,1
2020-03-25,14.0,14.0,1
2020-03-26,0.0,0.0,1
2020-03-27,28.0,28.0,1
2020-03-28,26.0,26.0,1
2020-03-29,15.0,15.0,1
2020-03-30,7.0,7.0,1
2020-03-31,13.0,13.0,1
2020-04-01,0.0,0.0,1
2020-04-02,14.0,14.0,1
2020-04-03,22.0,22.0,1
2020-04-04,17.0,17.0,1
2020-04-05,17.0,17.0,1
2020-04-06,0.0,0.0,1
2020-04-07,7.0,7.0,1
2020-04-08,0.0,0.0,1
2020-04-09,16.0,16.0,1
2020-04-10,17.0,17.0,1
2020-04-11,19.0,19.0,1
2020-04-12,0.0,0.0,1
2020-04-13,23.0,23.0,1
2020-04-14,0.0,0.0,1
2020-04-15,14.0,14.0,1
2020-04-16,22.0,22.0,1
2020-04-17,15.0,15.0,1
2020-04-18,0.0,0.0,1
2020-04-19,0.0,0.0,1
2020-04-20,7.0,7.0,1
2020-04-21,7.0,7.0,1
2020-04-22,22.0,22.0,1
2020-04-23,0.0,0.0,1
2020-04-24,15.0,15.0,1
2020-04-25,0.0,0.0,1
2020-04-26,17.0,17.0,1
2020-04-27,14.0,14.0,1
2020-04-28,22.0,22.0,1
2020-04-29,7.0,7.0,1
2020-04-30,22.0,22.0,1
2020-05-01,9.0,9.0,1
2020-05-02,17.0,17.0,1
2020-05-03,0.0,0.0,1
2020-05-04,14.0,14.0,1
2020-05-05,7.0,7.0,1
2020-05-06,0.0,0.0,1
