date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,19.0,19.0,1
2020-02-03,18.0,18.0,1
2020-02-04,0.0,0.0,1
2020-02-05,20.0,20.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,21.0,21.0,1
2020-02-09,19.0,19.0,1
2020-02-10,19.0,19.0,1
2020-02-11,18.0,18.0,1
2020-02-12,19.0,19.0,1
2020-02-13,20.0,20.0,1
2020-02-14,20.0,20.0,1
2020-02-15,20.0,20.0,1
2020-02-16,19.0,19.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,36.0,36.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,19.0,19.0,1
2020-02-25,0.0,0.0,1
2020-02-26,0.0,0.0,1
2020-02-27,18.0,18.0,1
2020-02-28,0.0,0.0,1
2020-02-29,0.0,0.0,1
2020-03-01,0.0,0.0,1
2020-03-02,18.0,18.0,1
2020-03-03,0.0,0.0,1
2020-03-04,0.0,0.0,1
2020-03-05,19.0,19.0,1
2020-03-06,19.0,19.0,1
2020-03-07,0.0,0.0,1
2020-03-08,0.0,0.0,1
2020-03-09,19.0,19.0,1
2020-03-10,0.0,0.0,1
2020-03-11,0.0,0.0,1
2020-03-12,0.0,0.0,1
2020-03-13,41.0,41.0,1
2020-03-14,100.0,100.0,1
2020-03-15,36.0,36.0,1
2020-03-16,98.0,98.0,1
2020-03-17,32.0,32.0,1
2020-03-18,33.0,33.0,1
2020-03-19,17.0,17.0,1
2020-03-20,33.0,33.0,1
2020-03-21,18.0,18.0,1
2020-03-22,35.0,35.0,1
2020-03-23,29.0,29.0,1
2020-03-24,31.0,31.0,1
2020-03-25,16.0,16.0,1
2020-03-26,16.0,16.0,1
2020-03-27,31.0,31.0,1
2020-03-28,18.0,18.0,1
2020-03-29,0.0,0.0,1
2020-03-30,0.0,0.0,1
2020-03-31,31.0,31.0,1
2020-04-01,0.0,0.0,1
2020-04-02,16.0,16.0,1
2020-04-03,0.0,0.0,1
2020-04-04,0.0,0.0,1
2020-04-05,37.0,37.0,1
2020-04-06,15.0,15.0,1
2020-04-07,0.0,0.0,1
2020-04-08,16.0,16.0,1
2020-04-09,0.0,0.0,1
2020-04-10,0.0,0.0,1
2020-04-11,0.0,0.0,1
2020-04-12,18.0,18.0,1
2020-04-13,0.0,0.0,1
2020-04-14,15.0,15.0,1
2020-04-15,17.0,17.0,1
2020-04-16,0.0,0.0,1
2020-04-17,16.0,16.0,1
2020-04-18,0.0,0.0,1
2020-04-19,17.0,17.0,1
2020-04-20,16.0,16.0,1
2020-04-21,0.0,0.0,1
2020-04-22,17.0,17.0,1
2020-04-23,0.0,0.0,1
2020-04-24,0.0,0.0,1
2020-04-25,0.0,0.0,1
2020-04-26,0.0,0.0,1
2020-04-27,0.0,0.0,1
2020-04-28,0.0,0.0,1
2020-04-29,0.0,0.0,1
2020-04-30,15.0,15.0,1
2020-05-01,31.0,31.0,1
2020-05-02,0.0,0.0,1
2020-05-03,0.0,0.0,1
2020-05-04,0.0,0.0,1
2020-05-05,0.0,0.0,1
2020-05-06,0.0,0.0,1
2020-05-07,0.0,0.0,1
2020-05-08,35.0,35.0,1
2020-05-09,0.0,0.0,1
2020-05-10,16.0,16.0,1
2020-05-11,0.0,0.0,1
2020-05-12,0.0,0.0,1
2020-05-13,0.0,0.0,1
2020-05-14,16.0,16.0,1
2020-05-15,0.0,0.0,1
2020-05-16,0.0,0.0,1
2020-05-17,21.0,21.0,1
2020-05-18,18.0,18.0,1
2020-05-19,0.0,0.0,1
2020-05-20,18.0,18.0,1
2020-05-21,0.0,0.0,1
2020-05-22,0.0,0.0,1
2020-05-23,0.0,0.0,1
2020-05-24,0.0,0.0,1
2020-05-25,17.0,17.0,1
2020-05-26,0.0,0.0,1
2020-05-27,18.0,18.0,1
2020-05-28,0.0,0.0,1
2020-05-29,18.0,18.0,1
2020-05-30,40.0,40.0,1
2020-05-31,21.0,21.0,1
2020-06-01,0.0,0.0,1
2020-06-02,17.0,17.0,1
2020-06-03,0.0,0.0,1
2020-06-04,15.0,15.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,31.0,31.0,1
2020-06-09,31.0,31.0,1
2020-06-10,16.0,16.0,1
2020-06-11,0.0,0.0,1
2020-06-12,0.0,0.0,1
2020-06-13,0.0,0.0,1
2020-06-14,0.0,0.0,1
2020-06-15,17.0,17.0,1
2020-06-16,0.0,0.0,1
