date,/m/02gy9__0,/m/02gy9_,batch_id
2020-02-01,50.0,50.0,1
2020-02-02,29.0,29.0,1
2020-02-03,0.0,0.0,1
2020-02-04,26.0,26.0,1
2020-02-05,27.0,27.0,1
2020-02-06,37.0,37.0,1
2020-02-07,38.0,38.0,1
2020-02-08,20.0,20.0,1
2020-02-09,18.0,18.0,1
2020-02-10,17.0,17.0,1
2020-02-11,17.0,17.0,1
2020-02-12,17.0,17.0,1
2020-02-13,35.0,35.0,1
2020-02-14,37.0,37.0,1
2020-02-15,40.0,40.0,1
2020-02-16,37.0,37.0,1
2020-02-17,67.0,67.0,1
2020-02-18,69.0,69.0,1
2020-02-19,9.0,9.0,1
2020-02-20,18.0,18.0,1
2020-02-21,9.0,9.0,1
2020-02-22,30.0,30.0,1
2020-02-23,19.0,19.0,1
2020-02-24,43.0,43.0,1
2020-02-25,70.0,70.0,1
2020-02-26,42.0,42.0,1
2020-02-27,42.0,42.0,1
2020-02-28,36.0,36.0,1
2020-02-29,49.0,49.0,1
2020-03-01,28.0,28.0,1
2020-03-02,24.0,24.0,1
2020-03-03,25.0,25.0,1
2020-03-04,25.0,25.0,1
2020-03-05,43.0,43.0,1
2020-03-06,9.0,9.0,1
2020-03-07,50.0,50.0,1
2020-03-08,56.0,56.0,1
2020-03-09,58.0,58.0,1
2020-03-10,16.0,16.0,1
2020-03-11,24.0,24.0,1
2020-03-12,16.0,16.0,1
2020-03-13,36.0,36.0,1
2020-03-14,29.0,29.0,1
2020-03-15,67.0,67.0,1
2020-03-16,16.0,16.0,1
2020-03-17,57.0,57.0,1
2020-03-18,43.0,43.0,1
2020-03-19,93.0,93.0,1
2020-03-20,72.0,72.0,1
2020-03-21,66.0,66.0,1
2020-03-22,10.0,10.0,1
2020-03-23,76.0,76.0,1
2020-03-24,75.0,75.0,1
2020-03-25,68.0,68.0,1
2020-03-26,91.0,91.0,1
2020-03-27,77.0,77.0,1
2020-03-28,46.0,46.0,1
2020-03-29,61.0,61.0,1
2020-03-30,46.0,46.0,1
2020-03-31,62.0,62.0,1
2020-04-01,56.0,56.0,1
2020-04-02,54.0,54.0,1
2020-04-03,72.0,72.0,1
2020-04-04,67.0,67.0,1
2020-04-05,60.0,60.0,1
2020-04-06,0.0,0.0,1
2020-04-07,100.0,100.0,1
2020-04-08,51.0,51.0,1
2020-04-09,50.0,50.0,1
2020-04-10,68.0,68.0,1
2020-04-11,39.0,39.0,1
2020-04-12,55.0,55.0,1
2020-04-13,50.0,50.0,1
2020-04-14,55.0,55.0,1
2020-04-15,16.0,16.0,1
2020-04-16,25.0,25.0,1
2020-04-17,50.0,50.0,1
2020-04-18,17.0,17.0,1
2020-04-19,61.0,61.0,1
2020-04-20,46.0,46.0,1
2020-04-21,47.0,47.0,1
2020-04-22,40.0,40.0,1
2020-04-23,47.0,47.0,1
2020-04-24,24.0,24.0,1
2020-04-25,36.0,36.0,1
2020-04-26,37.0,37.0,1
2020-04-27,63.0,63.0,1
2020-04-28,37.0,37.0,1
2020-04-29,45.0,45.0,1
2020-04-30,36.0,36.0,1
2020-05-01,8.0,8.0,1
2020-05-02,8.0,8.0,1
2020-05-03,80.0,80.0,1
2020-05-04,29.0,29.0,1
2020-05-05,29.0,29.0,1
2020-05-06,31.0,31.0,1
2020-05-07,8.0,8.0,1
2020-05-08,33.0,33.0,1
2020-05-09,29.0,29.0,1
2020-05-10,43.0,43.0,1
2020-05-11,36.0,36.0,1
2020-05-12,38.0,38.0,1
2020-05-13,39.0,39.0,1
2020-05-14,8.0,8.0,1
2020-05-15,57.0,57.0,1
2020-05-16,55.0,55.0,1
2020-05-17,38.0,38.0,1
2020-05-18,24.0,24.0,1
2020-05-19,64.0,64.0,1
2020-05-20,8.0,8.0,1
2020-05-21,55.0,55.0,1
2020-05-22,24.0,24.0,1
2020-05-23,34.0,34.0,1
2020-05-24,43.0,43.0,1
2020-05-25,23.0,23.0,1
2020-05-26,16.0,16.0,1
2020-05-27,39.0,39.0,1
2020-05-28,24.0,24.0,1
2020-05-29,33.0,33.0,1
2020-05-30,75.0,75.0,1
2020-05-31,28.0,28.0,1
2020-06-01,52.0,52.0,1
2020-06-02,38.0,38.0,1
2020-06-03,28.0,28.0,1
2020-06-04,41.0,41.0,1
2020-06-05,42.0,42.0,1
