date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,10.0,10.0,1
2020-02-02,0.0,0.0,1
2020-02-03,15.0,15.0,1
2020-02-04,0.0,0.0,1
2020-02-05,9.0,9.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,10.0,10.0,1
2020-02-09,9.0,9.0,1
2020-02-10,8.0,8.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,18.0,18.0,1
2020-02-22,0.0,0.0,1
2020-02-23,9.0,9.0,1
2020-02-24,17.0,17.0,1
2020-02-25,33.0,33.0,1
2020-02-26,40.0,40.0,1
2020-02-27,8.0,8.0,1
2020-02-28,9.0,9.0,1
2020-02-29,37.0,37.0,1
2020-03-01,44.0,44.0,1
2020-03-02,31.0,31.0,1
2020-03-03,40.0,40.0,1
2020-03-04,32.0,32.0,1
2020-03-05,24.0,24.0,1
2020-03-06,25.0,25.0,1
2020-03-07,10.0,10.0,1
2020-03-08,0.0,0.0,1
2020-03-09,31.0,31.0,1
2020-03-10,16.0,16.0,1
2020-03-11,23.0,23.0,1
2020-03-12,30.0,30.0,1
2020-03-13,17.0,17.0,1
2020-03-14,46.0,46.0,1
2020-03-15,100.0,100.0,1
2020-03-16,91.0,91.0,1
2020-03-17,31.0,31.0,1
2020-03-18,49.0,49.0,1
2020-03-19,48.0,48.0,1
2020-03-20,60.0,60.0,1
2020-03-21,27.0,27.0,1
2020-03-22,45.0,45.0,1
2020-03-23,58.0,58.0,1
2020-03-24,8.0,8.0,1
2020-03-25,73.0,73.0,1
2020-03-26,24.0,24.0,1
2020-03-27,37.0,37.0,1
2020-03-28,26.0,26.0,1
2020-03-29,33.0,33.0,1
2020-03-30,22.0,22.0,1
2020-03-31,37.0,37.0,1
2020-04-01,30.0,30.0,1
2020-04-02,37.0,37.0,1
2020-04-03,38.0,38.0,1
2020-04-04,55.0,55.0,1
2020-04-05,28.0,28.0,1
2020-04-06,30.0,30.0,1
2020-04-07,16.0,16.0,1
2020-04-08,40.0,40.0,1
2020-04-09,16.0,16.0,1
2020-04-10,0.0,0.0,1
2020-04-11,27.0,27.0,1
2020-04-12,26.0,26.0,1
2020-04-13,24.0,24.0,1
2020-04-14,15.0,15.0,1
2020-04-15,23.0,23.0,1
2020-04-16,24.0,24.0,1
2020-04-17,47.0,47.0,1
2020-04-18,16.0,16.0,1
2020-04-19,25.0,25.0,1
2020-04-20,22.0,22.0,1
2020-04-21,15.0,15.0,1
2020-04-22,30.0,30.0,1
2020-04-23,30.0,30.0,1
2020-04-24,45.0,45.0,1
2020-04-25,17.0,17.0,1
2020-04-26,35.0,35.0,1
2020-04-27,37.0,37.0,1
2020-04-28,28.0,28.0,1
2020-04-29,14.0,14.0,1
2020-04-30,27.0,27.0,1
2020-05-01,15.0,15.0,1
2020-05-02,16.0,16.0,1
2020-05-03,25.0,25.0,1
2020-05-04,14.0,14.0,1
2020-05-05,7.0,7.0,1
2020-05-06,7.0,7.0,1
2020-05-07,15.0,15.0,1
2020-05-08,24.0,24.0,1
2020-05-09,27.0,27.0,1
2020-05-10,16.0,16.0,1
2020-05-11,42.0,42.0,1
2020-05-12,21.0,21.0,1
2020-05-13,22.0,22.0,1
2020-05-14,45.0,45.0,1
2020-05-15,23.0,23.0,1
2020-05-16,18.0,18.0,1
2020-05-17,18.0,18.0,1
2020-05-18,37.0,37.0,1
2020-05-19,23.0,23.0,1
2020-05-20,31.0,31.0,1
2020-05-21,35.0,35.0,1
2020-05-22,0.0,0.0,1
2020-05-23,0.0,0.0,1
2020-05-24,16.0,16.0,1
2020-05-25,22.0,22.0,1
2020-05-26,0.0,0.0,1
2020-05-27,7.0,7.0,1
2020-05-28,30.0,30.0,1
2020-05-29,23.0,23.0,1
2020-05-30,0.0,0.0,1
2020-05-31,9.0,9.0,1
2020-06-01,8.0,8.0,1
2020-06-02,7.0,7.0,1
2020-06-03,7.0,7.0,1
2020-06-04,6.0,6.0,1
2020-06-05,7.0,7.0,1
2020-06-06,24.0,24.0,1
2020-06-07,8.0,8.0,1
2020-06-08,19.0,19.0,1
2020-06-09,20.0,20.0,1
2020-06-10,14.0,14.0,1
2020-06-11,7.0,7.0,1
2020-06-12,0.0,0.0,1
2020-06-13,26.0,26.0,1
2020-06-14,17.0,17.0,1
2020-06-15,0.0,0.0,1
2020-06-16,14.0,14.0,1
2020-06-17,14.0,14.0,1
2020-06-18,22.0,22.0,1
2020-06-19,0.0,0.0,1
2020-06-20,9.0,9.0,1
2020-06-21,25.0,25.0,1
2020-06-22,22.0,22.0,1
2020-06-23,24.0,24.0,1
2020-06-24,16.0,16.0,1
2020-06-25,8.0,8.0,1
2020-06-26,16.0,16.0,1
