date,/m/0405g08_0,/m/0405g08,batch_id
2020-02-01,20.0,20.0,1.0
2020-02-02,18.0,18.0,1.0
2020-02-03,50.0,50.0,1.0
2020-02-04,0.0,0.0,1.0
2020-02-05,37.0,37.0,1.0
2020-02-06,40.0,40.0,1.0
2020-02-07,20.0,20.0,1.0
2020-02-08,39.0,39.0,1.0
2020-02-09,18.0,18.0,1.0
2020-02-10,0.0,0.0,1.0
2020-02-11,0.0,0.0,1.0
2020-02-12,19.0,19.0,1.0
2020-02-13,38.0,38.0,1.0
2020-02-14,39.0,39.0,1.0
2020-02-15,0.0,0.0,1.0
2020-02-16,38.0,38.0,1.0
2020-02-17,36.0,36.0,1.0
2020-02-18,56.0,56.0,1.0
2020-02-19,37.0,37.0,1.0
2020-02-20,57.0,57.0,1.0
2020-02-21,0.0,0.0,1.0
2020-02-22,21.0,21.0,1.0
2020-02-23,0.0,0.0,1.0
2020-02-24,0.0,0.0,1.0
2020-02-25,18.0,18.0,1.0
2020-02-26,0.0,0.0,1.0
2020-02-27,0.0,0.0,1.0
2020-02-28,19.0,19.0,1.0
2020-02-29,19.0,19.0,1.0
2020-03-01,18.0,18.0,1.0
2020-03-02,18.0,18.0,1.0
2020-03-03,18.0,18.0,1.0
2020-03-04,18.0,18.0,1.0
2020-03-05,52.0,52.0,1.0
2020-03-06,18.0,18.0,1.0
2020-03-07,0.0,0.0,1.0
2020-03-08,17.0,17.0,1.0
2020-03-09,35.0,35.0,1.0
2020-03-10,54.0,54.0,1.0
2020-03-11,35.0,35.0,1.0
2020-03-12,36.0,36.0,1.0
2020-03-13,19.0,19.0,1.0
2020-03-14,19.0,19.0,1.0
2020-03-15,17.0,17.0,1.0
2020-03-16,30.0,30.0,1.0
2020-03-17,44.0,44.0,1.0
2020-03-18,0.0,0.0,1.0
2020-03-19,0.0,0.0,1.0
2020-03-20,48.0,48.0,1.0
2020-03-21,33.0,33.0,1.0
2020-03-22,66.0,66.0,1.0
2020-03-23,55.0,55.0,1.0
2020-03-24,45.0,45.0,1.0
2020-03-25,15.0,15.0,1.0
2020-03-26,15.0,15.0,1.0
2020-03-27,14.0,14.0,1.0
2020-03-28,0.0,0.0,1.0
2020-03-29,32.0,32.0,1.0
2020-03-30,14.0,14.0,1.0
2020-03-31,14.0,14.0,1.0
2020-04-01,29.0,29.0,1.0
2020-04-02,29.0,29.0,1.0
2020-04-03,45.0,45.0,1.0
2020-04-04,34.0,34.0,1.0
2020-04-05,53.0,53.0,1.0
2020-04-06,13.0,13.0,1.0
2020-04-07,14.0,14.0,1.0
2020-04-08,15.0,15.0,1.0
2020-04-09,45.0,45.0,1.0
2020-04-10,0.0,0.0,1.0
2020-04-11,0.0,0.0,1.0
2020-04-12,0.0,0.0,1.0
2020-04-13,47.0,47.0,1.0
2020-04-14,44.0,44.0,1.0
2020-04-15,15.0,15.0,1.0
2020-04-16,32.0,32.0,1.0
2020-04-17,46.0,46.0,1.0
2020-04-18,17.0,17.0,1.0
2020-04-19,16.0,16.0,1.0
2020-04-20,45.0,45.0,1.0
2020-04-21,90.0,90.0,1.0
2020-04-22,31.0,31.0,1.0
2020-04-23,15.0,15.0,1.0
2020-04-24,15.0,15.0,1.0
2020-04-25,48.0,48.0,1.0
2020-04-26,0.0,0.0,1.0
2020-04-27,28.0,28.0,1.0
2020-04-28,14.0,14.0,1.0
2020-04-29,0.0,0.0,1.0
2020-04-30,26.0,26.0,1.0
2020-05-01,30.0,30.0,1.0
2020-05-02,45.0,45.0,1.0
2020-05-03,0.0,0.0,1.0
2020-05-04,42.0,42.0,1.0
2020-05-05,12.0,12.0,1.0
2020-05-06,0.0,0.0,1.0
2020-05-07,44.0,44.0,1.0
2020-05-08,30.0,30.0,1.0
2020-05-09,16.0,16.0,1.0
2020-05-10,30.0,30.0,1.0
2020-05-11,0.0,0.0,1.0
2020-05-12,15.0,15.0,1.0
2020-05-13,0.0,0.0,1.0
2020-05-14,15.0,15.0,1.0
2020-05-15,17.0,17.0,1.0
2020-05-16,19.0,19.0,1.0
2020-05-17,39.0,39.0,1.0
2020-05-18,16.0,16.0,1.0
2020-05-19,62.0,62.0,1.0
2020-05-20,65.0,65.0,1.0
2020-05-21,35.0,35.0,1.0
2020-05-22,100.0,100.0,1.0
2020-05-23,18.0,18.0,1.0
2020-05-24,19.0,19.0,1.0
2020-05-25,32.0,32.0,1.0
2020-05-26,0.0,0.0,1.0
2020-05-27,16.0,16.0,1.0
2020-05-28,0.0,0.0,1.0
2020-05-29,83.0,83.0,1.0
2020-05-30,37.0,37.0,1.0
2020-05-31,0.0,0.0,1.0
2020-06-01,16.0,16.0,1.0
2020-06-02,31.0,31.0,1.0
2020-06-03,0.0,0.0,1.0
2020-06-04,0.0,0.0,1.0
2020-06-05,0.0,0.0,1.0
2020-06-06,17.0,17.0,1.0
2020-06-07,18.0,18.0,1.0
2020-06-08,0.0,0.0,1.0
2020-06-09,0.0,0.0,1.0
2020-06-10,32.0,32.0,1.0
2020-06-11,16.0,16.0,1.0
2020-06-12,0.0,0.0,1.0
2020-06-13,0.0,0.0,1.0
2020-06-14,17.0,17.0,1.0
2020-06-15,46.0,46.0,1.0
2020-06-16,0.0,0.0,1.0
2020-06-17,16.0,16.0,1.0
2020-06-18,16.0,16.0,1.0
2020-06-19,33.0,33.0,1.0
2020-06-20,19.0,19.0,1.0
2020-06-21,36.0,36.0,1.0
2020-06-22,35.0,35.0,1.0
2020-06-23,18.0,18.0,1.0
2020-06-24,36.0,36.0,1.0
2020-06-25,0.0,0.0,1.0
2020-06-26,0.0,0.0,1.0
2020-06-27,19.0,19.0,1.0
2020-06-28,16.0,16.0,1.0
2020-06-29,0.0,0.0,1.0
2020-06-30,0.0,0.0,1.0
2020-07-01,0.0,0.0,1.0
2020-07-02,17.0,17.0,1.0
2020-07-03,36.0,36.0,1.0
2020-07-04,60.0,60.0,1.0
2020-07-05,18.0,18.0,1.0
2020-07-06,17.0,17.0,1.0
2020-07-07,18.0,18.0,1.0
