date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,13.0,13.0,1
2020-02-02,12.0,12.0,1
2020-02-03,11.0,11.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,13.0,13.0,1
2020-02-07,13.0,13.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,12.0,12.0,1
2020-02-11,0.0,0.0,1
2020-02-12,24.0,24.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,27.0,27.0,1
2020-02-16,13.0,13.0,1
2020-02-17,12.0,12.0,1
2020-02-18,12.0,12.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,0.0,0.0,1
2020-02-26,23.0,23.0,1
2020-02-27,23.0,23.0,1
2020-02-28,50.0,50.0,1
2020-02-29,24.0,24.0,1
2020-03-01,0.0,0.0,1
2020-03-02,0.0,0.0,1
2020-03-03,0.0,0.0,1
2020-03-04,35.0,35.0,1
2020-03-05,12.0,12.0,1
2020-03-06,24.0,24.0,1
2020-03-07,64.0,64.0,1
2020-03-08,23.0,23.0,1
2020-03-09,12.0,12.0,1
2020-03-10,12.0,12.0,1
2020-03-11,35.0,35.0,1
2020-03-12,23.0,23.0,1
2020-03-13,76.0,76.0,1
2020-03-14,100.0,100.0,1
2020-03-15,67.0,67.0,1
2020-03-16,83.0,83.0,1
2020-03-17,79.0,79.0,1
2020-03-18,51.0,51.0,1
2020-03-19,44.0,44.0,1
2020-03-20,64.0,64.0,1
2020-03-21,45.0,45.0,1
2020-03-22,23.0,23.0,1
2020-03-23,46.0,46.0,1
2020-03-24,20.0,20.0,1
2020-03-25,29.0,29.0,1
2020-03-26,30.0,30.0,1
2020-03-27,48.0,48.0,1
2020-03-28,11.0,11.0,1
2020-03-29,75.0,75.0,1
2020-03-30,29.0,29.0,1
2020-03-31,29.0,29.0,1
2020-04-01,29.0,29.0,1
2020-04-02,20.0,20.0,1
2020-04-03,10.0,10.0,1
2020-04-04,23.0,23.0,1
2020-04-05,12.0,12.0,1
2020-04-06,29.0,29.0,1
2020-04-07,40.0,40.0,1
2020-04-08,20.0,20.0,1
2020-04-09,51.0,51.0,1
2020-04-10,21.0,21.0,1
2020-04-11,45.0,45.0,1
2020-04-12,0.0,0.0,1
2020-04-13,21.0,21.0,1
2020-04-14,0.0,0.0,1
2020-04-15,30.0,30.0,1
2020-04-16,21.0,21.0,1
2020-04-17,21.0,21.0,1
2020-04-18,33.0,33.0,1
2020-04-19,22.0,22.0,1
2020-04-20,20.0,20.0,1
2020-04-21,61.0,61.0,1
2020-04-22,0.0,0.0,1
2020-04-23,31.0,31.0,1
2020-04-24,21.0,21.0,1
2020-04-25,23.0,23.0,1
2020-04-26,0.0,0.0,1
2020-04-27,19.0,19.0,1
2020-04-28,9.0,9.0,1
2020-04-29,9.0,9.0,1
2020-04-30,18.0,18.0,1
2020-05-01,39.0,39.0,1
2020-05-02,0.0,0.0,1
2020-05-03,11.0,11.0,1
2020-05-04,19.0,19.0,1
2020-05-05,17.0,17.0,1
2020-05-06,28.0,28.0,1
2020-05-07,20.0,20.0,1
2020-05-08,55.0,55.0,1
2020-05-09,31.0,31.0,1
2020-05-10,10.0,10.0,1
2020-05-11,18.0,18.0,1
2020-05-12,21.0,21.0,1
2020-05-13,0.0,0.0,1
2020-05-14,21.0,21.0,1
2020-05-15,54.0,54.0,1
2020-05-16,0.0,0.0,1
2020-05-17,0.0,0.0,1
2020-05-18,10.0,10.0,1
2020-05-19,43.0,43.0,1
2020-05-20,22.0,22.0,1
2020-05-21,0.0,0.0,1
2020-05-22,33.0,33.0,1
2020-05-23,0.0,0.0,1
2020-05-24,0.0,0.0,1
2020-05-25,10.0,10.0,1
2020-05-26,11.0,11.0,1
2020-05-27,11.0,11.0,1
2020-05-28,21.0,21.0,1
2020-05-29,22.0,22.0,1
2020-05-30,0.0,0.0,1
2020-05-31,12.0,12.0,1
2020-06-01,22.0,22.0,1
2020-06-02,0.0,0.0,1
