date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,13.0,13.0,1
2020-02-02,20.0,20.0,1
2020-02-03,9.0,9.0,1
2020-02-04,13.0,13.0,1
2020-02-05,10.0,10.0,1
2020-02-06,13.0,13.0,1
2020-02-07,7.0,7.0,1
2020-02-08,12.0,12.0,1
2020-02-09,10.0,10.0,1
2020-02-10,10.0,10.0,1
2020-02-11,18.0,18.0,1
2020-02-12,16.0,16.0,1
2020-02-13,6.0,6.0,1
2020-02-14,14.0,14.0,1
2020-02-15,4.0,4.0,1
2020-02-16,8.0,8.0,1
2020-02-17,8.0,8.0,1
2020-02-18,4.0,4.0,1
2020-02-19,8.0,8.0,1
2020-02-20,4.0,4.0,1
2020-02-21,6.0,6.0,1
2020-02-22,11.0,11.0,1
2020-02-23,19.0,19.0,1
2020-02-24,35.0,35.0,1
2020-02-25,29.0,29.0,1
2020-02-26,44.0,44.0,1
2020-02-27,51.0,51.0,1
2020-02-28,32.0,32.0,1
2020-02-29,33.0,33.0,1
2020-03-01,30.0,30.0,1
2020-03-02,21.0,21.0,1
2020-03-03,17.0,17.0,1
2020-03-04,18.0,18.0,1
2020-03-05,30.0,30.0,1
2020-03-06,31.0,31.0,1
2020-03-07,29.0,29.0,1
2020-03-08,28.0,28.0,1
2020-03-09,36.0,36.0,1
2020-03-10,47.0,47.0,1
2020-03-11,47.0,47.0,1
2020-03-12,66.0,66.0,1
2020-03-13,80.0,80.0,1
2020-03-14,100.0,100.0,1
2020-03-15,78.0,78.0,1
2020-03-16,64.0,64.0,1
2020-03-17,57.0,57.0,1
2020-03-18,37.0,37.0,1
2020-03-19,48.0,48.0,1
2020-03-20,49.0,49.0,1
2020-03-21,49.0,49.0,1
2020-03-22,53.0,53.0,1
2020-03-23,45.0,45.0,1
2020-03-24,78.0,78.0,1
2020-03-25,52.0,52.0,1
2020-03-26,39.0,39.0,1
2020-03-27,42.0,42.0,1
2020-03-28,41.0,41.0,1
2020-03-29,35.0,35.0,1
2020-03-30,23.0,23.0,1
2020-03-31,23.0,23.0,1
2020-04-01,27.0,27.0,1
2020-04-02,22.0,22.0,1
2020-04-03,27.0,27.0,1
2020-04-04,21.0,21.0,1
2020-04-05,21.0,21.0,1
2020-04-06,17.0,17.0,1
2020-04-07,11.0,11.0,1
2020-04-08,20.0,20.0,1
2020-04-09,15.0,15.0,1
2020-04-10,12.0,12.0,1
2020-04-11,20.0,20.0,1
2020-04-12,14.0,14.0,1
2020-04-13,17.0,17.0,1
2020-04-14,11.0,11.0,1
2020-04-15,16.0,16.0,1
2020-04-16,10.0,10.0,1
2020-04-17,12.0,12.0,1
2020-04-18,16.0,16.0,1
2020-04-19,11.0,11.0,1
2020-04-20,16.0,16.0,1
2020-04-21,11.0,11.0,1
2020-04-22,10.0,10.0,1
2020-04-23,7.0,7.0,1
2020-04-24,13.0,13.0,1
2020-04-25,14.0,14.0,1
2020-04-26,13.0,13.0,1
2020-04-27,6.0,6.0,1
2020-04-28,12.0,12.0,1
2020-04-29,13.0,13.0,1
2020-04-30,7.0,7.0,1
2020-05-01,12.0,12.0,1
2020-05-02,10.0,10.0,1
2020-05-03,9.0,9.0,1
2020-05-04,7.0,7.0,1
2020-05-05,7.0,7.0,1
2020-05-06,11.0,11.0,1
2020-05-07,11.0,11.0,1
2020-05-08,11.0,11.0,1
2020-05-09,10.0,10.0,1
2020-05-10,6.0,6.0,1
2020-05-11,6.0,6.0,1
2020-05-12,7.0,7.0,1
2020-05-13,9.0,9.0,1
2020-05-14,12.0,12.0,1
2020-05-15,5.0,5.0,1
2020-05-16,7.0,7.0,1
2020-05-17,6.0,6.0,1
2020-05-18,5.0,5.0,1
2020-05-19,5.0,5.0,1
2020-05-20,7.0,7.0,1
2020-05-21,5.0,5.0,1
2020-05-22,3.0,3.0,1
2020-05-23,3.0,3.0,1
2020-05-24,4.0,4.0,1
2020-05-25,4.0,4.0,1
2020-05-26,6.0,6.0,1
2020-05-27,5.0,5.0,1
2020-05-28,3.0,3.0,1
2020-05-29,9.0,9.0,1
2020-05-30,6.0,6.0,1
2020-05-31,3.0,3.0,1
2020-06-01,8.0,8.0,1
2020-06-02,4.0,4.0,1
2020-06-03,5.0,5.0,1
2020-06-04,9.0,9.0,1
2020-06-05,2.0,2.0,1
2020-06-06,5.0,5.0,1
2020-06-07,4.0,4.0,1
2020-06-08,4.0,4.0,1
2020-06-09,4.0,4.0,1
2020-06-10,5.0,5.0,1
2020-06-11,4.0,4.0,1
2020-06-12,3.0,3.0,1
2020-06-13,3.0,3.0,1
2020-06-14,8.0,8.0,1
2020-06-15,2.0,2.0,1
2020-06-16,5.0,5.0,1
2020-06-17,5.0,5.0,1
2020-06-18,6.0,6.0,1
2020-06-19,4.0,4.0,1
2020-06-20,10.0,10.0,1
2020-06-21,8.0,8.0,1
2020-06-22,3.0,3.0,1
2020-06-23,2.0,2.0,1
2020-06-24,3.0,3.0,1
2020-06-25,4.0,4.0,1
2020-06-26,4.0,4.0,1
2020-06-27,5.0,5.0,1
2020-06-28,8.0,8.0,1
2020-06-29,4.0,4.0,1
2020-06-30,5.0,5.0,1
2020-07-01,4.0,4.0,1
2020-07-02,5.0,5.0,1
2020-07-03,6.0,6.0,1
2020-07-04,4.0,4.0,1
2020-07-05,6.0,6.0,1
2020-07-06,4.0,4.0,1
2020-07-07,6.0,6.0,1
2020-07-08,2.0,2.0,1
2020-07-09,6.0,6.0,1
2020-07-10,9.0,9.0,1
2020-07-11,4.0,4.0,1
2020-07-12,4.0,4.0,1
2020-07-13,5.0,5.0,1
2020-07-14,4.0,4.0,1
2020-07-15,8.0,8.0,1
2020-07-16,4.0,4.0,1
2020-07-17,5.0,5.0,1
2020-07-18,2.0,2.0,1
2020-07-19,10.0,10.0,1
2020-07-20,7.0,7.0,1
2020-07-21,4.0,4.0,1
2020-07-22,7.0,7.0,1
2020-07-23,5.0,5.0,1
2020-07-24,8.0,8.0,1
2020-07-25,3.0,3.0,1
2020-07-26,6.0,6.0,1
2020-07-27,4.0,4.0,1
2020-07-28,5.0,5.0,1
2020-07-29,3.0,3.0,1
2020-07-30,8.0,8.0,1
2020-07-31,6.0,6.0,1
2020-08-01,9.0,9.0,1
2020-08-02,4.0,4.0,1
2020-08-03,7.0,7.0,1
2020-08-04,5.0,5.0,1
2020-08-05,6.0,6.0,1
2020-08-06,1.0,1.0,1
2020-08-07,9.0,9.0,1
2020-08-08,11.0,11.0,1
2020-08-09,8.0,8.0,1
2020-08-10,9.0,9.0,1
2020-08-11,4.0,4.0,1
2020-08-12,6.0,6.0,1
2020-08-13,5.0,5.0,1
2020-08-14,5.0,5.0,1
2020-08-15,6.0,6.0,1
2020-08-16,6.0,6.0,1
2020-08-17,8.0,8.0,1
2020-08-18,4.0,4.0,1
2020-08-19,11.0,11.0,1
2020-08-20,7.0,7.0,1
2020-08-21,5.0,5.0,1
2020-08-22,4.0,4.0,1
2020-08-23,4.0,4.0,1
2020-08-24,5.0,5.0,1
2020-08-25,5.0,5.0,1
2020-08-26,4.0,4.0,1
2020-08-27,4.0,4.0,1
2020-08-28,2.0,2.0,1
2020-08-29,3.0,3.0,1
2020-08-30,6.0,6.0,1
2020-08-31,5.0,5.0,1
2020-09-01,5.0,5.0,1
2020-09-02,3.0,3.0,1
2020-09-03,8.0,8.0,1
2020-09-04,4.0,4.0,1
2020-09-05,2.0,2.0,1
2020-09-06,1.0,1.0,1
2020-09-07,4.0,4.0,1
2020-09-08,3.0,3.0,1
2020-09-09,4.0,4.0,1
2020-09-10,5.0,5.0,1
2020-09-11,2.0,2.0,1
2020-09-12,3.0,3.0,1
2020-09-13,4.0,4.0,1
2020-09-14,6.0,6.0,1
2020-09-15,4.0,4.0,1
2020-09-16,7.0,7.0,1
2020-09-17,3.0,3.0,1
2020-09-18,2.0,2.0,1
2020-09-19,3.0,3.0,1
2020-09-20,3.0,3.0,1
2020-09-21,4.0,4.0,1
2020-09-22,3.0,3.0,1
2020-09-23,3.0,3.0,1
2020-09-24,4.0,4.0,1
2020-09-25,4.0,4.0,1
2020-09-26,4.0,4.0,1
2020-09-27,3.0,3.0,1
2020-09-28,3.0,3.0,1
2020-09-29,5.0,5.0,1
2020-09-30,3.0,3.0,1
2020-10-01,1.0,1.0,1
2020-10-02,4.0,4.0,1
2020-10-03,4.0,4.0,1
2020-10-04,3.0,3.0,1
2020-10-05,3.0,3.0,1
2020-10-06,2.0,2.0,1
2020-10-07,1.0,1.0,1
