date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,11.0,11.0,1
2020-02-02,16.0,16.0,1
2020-02-03,15.0,15.0,1
2020-02-04,9.0,9.0,1
2020-02-05,8.0,8.0,1
2020-02-06,6.0,6.0,1
2020-02-07,6.0,6.0,1
2020-02-08,20.0,20.0,1
2020-02-09,13.0,13.0,1
2020-02-10,10.0,10.0,1
2020-02-11,10.0,10.0,1
2020-02-12,13.0,13.0,1
2020-02-13,10.0,10.0,1
2020-02-14,7.0,7.0,1
2020-02-15,6.0,6.0,1
2020-02-16,9.0,9.0,1
2020-02-17,9.0,9.0,1
2020-02-18,10.0,10.0,1
2020-02-19,7.0,7.0,1
2020-02-20,5.0,5.0,1
2020-02-21,7.0,7.0,1
2020-02-22,9.0,9.0,1
2020-02-23,19.0,19.0,1
2020-02-24,23.0,23.0,1
2020-02-25,28.0,28.0,1
2020-02-26,31.0,31.0,1
2020-02-27,31.0,31.0,1
2020-02-28,40.0,40.0,1
2020-02-29,33.0,33.0,1
2020-03-01,36.0,36.0,1
2020-03-02,33.0,33.0,1
2020-03-03,33.0,33.0,1
2020-03-04,32.0,32.0,1
2020-03-05,26.0,26.0,1
2020-03-06,40.0,40.0,1
2020-03-07,33.0,33.0,1
2020-03-08,36.0,36.0,1
2020-03-09,39.0,39.0,1
2020-03-10,46.0,46.0,1
2020-03-11,38.0,38.0,1
2020-03-12,71.0,71.0,1
2020-03-13,74.0,74.0,1
2020-03-14,79.0,79.0,1
2020-03-15,100.0,100.0,1
2020-03-16,86.0,86.0,1
2020-03-17,77.0,77.0,1
2020-03-18,71.0,71.0,1
2020-03-19,66.0,66.0,1
2020-03-20,57.0,57.0,1
2020-03-21,53.0,53.0,1
2020-03-22,54.0,54.0,1
2020-03-23,41.0,41.0,1
2020-03-24,48.0,48.0,1
2020-03-25,40.0,40.0,1
2020-03-26,41.0,41.0,1
2020-03-27,39.0,39.0,1
2020-03-28,35.0,35.0,1
2020-03-29,35.0,35.0,1
2020-03-30,24.0,24.0,1
2020-03-31,21.0,21.0,1
2020-04-01,22.0,22.0,1
2020-04-02,20.0,20.0,1
2020-04-03,19.0,19.0,1
2020-04-04,22.0,22.0,1
2020-04-05,20.0,20.0,1
2020-04-06,17.0,17.0,1
2020-04-07,21.0,21.0,1
2020-04-08,15.0,15.0,1
2020-04-09,14.0,14.0,1
2020-04-10,17.0,17.0,1
2020-04-11,15.0,15.0,1
2020-04-12,16.0,16.0,1
2020-04-13,17.0,17.0,1
2020-04-14,9.0,9.0,1
2020-04-15,12.0,12.0,1
2020-04-16,11.0,11.0,1
2020-04-17,14.0,14.0,1
2020-04-18,13.0,13.0,1
2020-04-19,12.0,12.0,1
2020-04-20,13.0,13.0,1
2020-04-21,13.0,13.0,1
2020-04-22,9.0,9.0,1
2020-04-23,12.0,12.0,1
2020-04-24,8.0,8.0,1
2020-04-25,11.0,11.0,1
2020-04-26,10.0,10.0,1
2020-04-27,11.0,11.0,1
2020-04-28,14.0,14.0,1
2020-04-29,15.0,15.0,1
2020-04-30,14.0,14.0,1
2020-05-01,16.0,16.0,1
2020-05-02,11.0,11.0,1
2020-05-03,8.0,8.0,1
2020-05-04,9.0,9.0,1
2020-05-05,10.0,10.0,1
2020-05-06,6.0,6.0,1
2020-05-07,8.0,8.0,1
2020-05-08,9.0,9.0,1
2020-05-09,9.0,9.0,1
2020-05-10,9.0,9.0,1
2020-05-11,9.0,9.0,1
2020-05-12,7.0,7.0,1
2020-05-13,6.0,6.0,1
2020-05-14,8.0,8.0,1
2020-05-15,10.0,10.0,1
2020-05-16,9.0,9.0,1
2020-05-17,7.0,7.0,1
2020-05-18,7.0,7.0,1
2020-05-19,5.0,5.0,1
2020-05-20,4.0,4.0,1
2020-05-21,8.0,8.0,1
2020-05-22,6.0,6.0,1
2020-05-23,6.0,6.0,1
2020-05-24,5.0,5.0,1
2020-05-25,4.0,4.0,1
2020-05-26,3.0,3.0,1
2020-05-27,5.0,5.0,1
2020-05-28,5.0,5.0,1
2020-05-29,1.0,1.0,1
