date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,1.0,1.0,1
2020-02-12,1.0,1.0,1
2020-02-13,1.0,1.0,1
2020-02-14,1.0,1.0,1
2020-02-15,1.0,1.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,1.0,1.0,1
2020-02-20,1.0,1.0,1
2020-02-21,1.0,1.0,1
2020-02-22,2.0,2.0,1
2020-02-23,2.0,2.0,1
2020-02-24,4.0,4.0,1
2020-02-25,5.0,5.0,1
2020-02-26,5.0,5.0,1
2020-02-27,4.0,4.0,1
2020-02-28,8.0,8.0,1
2020-02-29,5.0,5.0,1
2020-03-01,7.0,7.0,1
2020-03-02,9.0,9.0,1
2020-03-03,8.0,8.0,1
2020-03-04,8.0,8.0,1
2020-03-05,9.0,9.0,1
2020-03-06,10.0,10.0,1
2020-03-07,8.0,8.0,1
2020-03-08,11.0,11.0,1
2020-03-09,12.0,12.0,1
2020-03-10,13.0,13.0,1
2020-03-11,15.0,15.0,1
2020-03-12,28.0,28.0,1
2020-03-13,39.0,39.0,1
2020-03-14,40.0,40.0,1
2020-03-15,47.0,47.0,1
2020-03-16,54.0,54.0,1
2020-03-17,65.0,65.0,1
2020-03-18,55.0,55.0,1
2020-03-19,49.0,49.0,1
2020-03-20,53.0,53.0,1
2020-03-21,50.0,50.0,1
2020-03-22,55.0,55.0,1
2020-03-23,49.0,49.0,1
2020-03-24,52.0,52.0,1
2020-03-25,63.0,63.0,1
2020-03-26,62.0,62.0,1
2020-03-27,62.0,62.0,1
2020-03-28,55.0,55.0,1
2020-03-29,52.0,52.0,1
2020-03-30,51.0,51.0,1
2020-03-31,49.0,49.0,1
2020-04-01,47.0,47.0,1
2020-04-02,48.0,48.0,1
2020-04-03,51.0,51.0,1
2020-04-04,52.0,52.0,1
2020-04-05,48.0,48.0,1
2020-04-06,53.0,53.0,1
2020-04-07,52.0,52.0,1
2020-04-08,52.0,52.0,1
2020-04-09,50.0,50.0,1
2020-04-10,48.0,48.0,1
2020-04-11,46.0,46.0,1
2020-04-12,38.0,38.0,1
2020-04-13,50.0,50.0,1
2020-04-14,51.0,51.0,1
2020-04-15,51.0,51.0,1
2020-04-16,48.0,48.0,1
2020-04-17,48.0,48.0,1
2020-04-18,43.0,43.0,1
2020-04-19,41.0,41.0,1
2020-04-20,44.0,44.0,1
2020-04-21,42.0,42.0,1
2020-04-22,45.0,45.0,1
2020-04-23,43.0,43.0,1
2020-04-24,41.0,41.0,1
2020-04-25,39.0,39.0,1
