date,/m/01cdt5_0,/m/01cdt5,batch_id
2020-02-01,12.0,12.0,1
2020-02-02,22.0,22.0,1
2020-02-03,16.0,16.0,1
2020-02-04,24.0,24.0,1
2020-02-05,14.0,14.0,1
2020-02-06,18.0,18.0,1
2020-02-07,11.0,11.0,1
2020-02-08,32.0,32.0,1
2020-02-09,14.0,14.0,1
2020-02-10,26.0,26.0,1
2020-02-11,24.0,24.0,1
2020-02-12,30.0,30.0,1
2020-02-13,10.0,10.0,1
2020-02-14,7.0,7.0,1
2020-02-15,16.0,16.0,1
2020-02-16,25.0,25.0,1
2020-02-17,10.0,10.0,1
2020-02-18,17.0,17.0,1
2020-02-19,10.0,10.0,1
2020-02-20,3.0,3.0,1
2020-02-21,11.0,11.0,1
2020-02-22,19.0,19.0,1
2020-02-23,22.0,22.0,1
2020-02-24,20.0,20.0,1
2020-02-25,14.0,14.0,1
2020-02-26,10.0,10.0,1
2020-02-27,26.0,26.0,1
2020-02-28,24.0,24.0,1
2020-02-29,26.0,26.0,1
2020-03-01,32.0,32.0,1
2020-03-02,35.0,35.0,1
2020-03-03,23.0,23.0,1
2020-03-04,20.0,20.0,1
2020-03-05,27.0,27.0,1
2020-03-06,20.0,20.0,1
2020-03-07,19.0,19.0,1
2020-03-08,18.0,18.0,1
2020-03-09,26.0,26.0,1
2020-03-10,41.0,41.0,1
2020-03-11,51.0,51.0,1
2020-03-12,41.0,41.0,1
2020-03-13,30.0,30.0,1
2020-03-14,50.0,50.0,1
2020-03-15,58.0,58.0,1
2020-03-16,81.0,81.0,1
2020-03-17,100.0,100.0,1
2020-03-18,88.0,88.0,1
2020-03-19,65.0,65.0,1
2020-03-20,79.0,79.0,1
2020-03-21,56.0,56.0,1
2020-03-22,69.0,69.0,1
2020-03-23,47.0,47.0,1
2020-03-24,38.0,38.0,1
2020-03-25,49.0,49.0,1
2020-03-26,57.0,57.0,1
2020-03-27,53.0,53.0,1
2020-03-28,29.0,29.0,1
2020-03-29,62.0,62.0,1
2020-03-30,42.0,42.0,1
2020-03-31,37.0,37.0,1
2020-04-01,43.0,43.0,1
2020-04-02,56.0,56.0,1
2020-04-03,31.0,31.0,1
2020-04-04,38.0,38.0,1
2020-04-05,50.0,50.0,1
2020-04-06,43.0,43.0,1
2020-04-07,35.0,35.0,1
2020-04-08,35.0,35.0,1
2020-04-09,41.0,41.0,1
2020-04-10,24.0,24.0,1
2020-04-11,54.0,54.0,1
2020-04-12,76.0,76.0,1
2020-04-13,50.0,50.0,1
2020-04-14,45.0,45.0,1
2020-04-15,42.0,42.0,1
2020-04-16,35.0,35.0,1
2020-04-17,32.0,32.0,1
2020-04-18,25.0,25.0,1
2020-04-19,22.0,22.0,1
2020-04-20,33.0,33.0,1
2020-04-21,22.0,22.0,1
2020-04-22,16.0,16.0,1
2020-04-23,26.0,26.0,1
2020-04-24,42.0,42.0,1
2020-04-25,18.0,18.0,1
2020-04-26,15.0,15.0,1
2020-04-27,18.0,18.0,1
2020-04-28,37.0,37.0,1
2020-04-29,28.0,28.0,1
2020-04-30,21.0,21.0,1
2020-05-01,19.0,19.0,1
2020-05-02,13.0,13.0,1
2020-05-03,45.0,45.0,1
2020-05-04,31.0,31.0,1
2020-05-05,27.0,27.0,1
2020-05-06,28.0,28.0,1
2020-05-07,16.0,16.0,1
2020-05-08,23.0,23.0,1
2020-05-09,16.0,16.0,1
2020-05-10,28.0,28.0,1
2020-05-11,18.0,18.0,1
2020-05-12,18.0,18.0,1
2020-05-13,33.0,33.0,1
2020-05-14,15.0,15.0,1
2020-05-15,19.0,19.0,1
2020-05-16,14.0,14.0,1
2020-05-17,18.0,18.0,1
2020-05-18,15.0,15.0,1
2020-05-19,31.0,31.0,1
2020-05-20,25.0,25.0,1
2020-05-21,15.0,15.0,1
2020-05-22,13.0,13.0,1
2020-05-23,24.0,24.0,1
2020-05-24,25.0,25.0,1
2020-05-25,18.0,18.0,1
2020-05-26,9.0,9.0,1
2020-05-27,34.0,34.0,1
2020-05-28,25.0,25.0,1
2020-05-29,16.0,16.0,1
2020-05-30,22.0,22.0,1
2020-05-31,18.0,18.0,1
2020-06-01,20.0,20.0,1
2020-06-02,37.0,37.0,1
2020-06-03,26.0,26.0,1
2020-06-04,30.0,30.0,1
2020-06-05,17.0,17.0,1
2020-06-06,27.0,27.0,1
2020-06-07,39.0,39.0,1
2020-06-08,30.0,30.0,1
2020-06-09,29.0,29.0,1
2020-06-10,24.0,24.0,1
2020-06-11,9.0,9.0,1
2020-06-12,22.0,22.0,1
2020-06-13,36.0,36.0,1
2020-06-14,39.0,39.0,1
2020-06-15,52.0,52.0,1
2020-06-16,45.0,45.0,1
2020-06-17,27.0,27.0,1
2020-06-18,36.0,36.0,1
2020-06-19,16.0,16.0,1
2020-06-20,51.0,51.0,1
2020-06-21,28.0,28.0,1
2020-06-22,28.0,28.0,1
2020-06-23,22.0,22.0,1
2020-06-24,23.0,23.0,1
2020-06-25,20.0,20.0,1
2020-06-26,16.0,16.0,1
2020-06-27,37.0,37.0,1
2020-06-28,13.0,13.0,1
2020-06-29,9.0,9.0,1
2020-06-30,15.0,15.0,1
2020-07-01,27.0,27.0,1
2020-07-02,28.0,28.0,1
2020-07-03,30.0,30.0,1
2020-07-04,14.0,14.0,1
2020-07-05,40.0,40.0,1
2020-07-06,24.0,24.0,1
2020-07-07,13.0,13.0,1
2020-07-08,26.0,26.0,1
2020-07-09,26.0,26.0,1
2020-07-10,24.0,24.0,1
2020-07-11,27.0,27.0,1
2020-07-12,8.0,8.0,1
2020-07-13,10.0,10.0,1
2020-07-14,19.0,19.0,1
2020-07-15,10.0,10.0,1
2020-07-16,30.0,30.0,1
2020-07-17,25.0,25.0,1
2020-07-18,20.0,20.0,1
2020-07-19,8.0,8.0,1
2020-07-20,14.0,14.0,1
2020-07-21,24.0,24.0,1
2020-07-22,11.0,11.0,1
2020-07-23,14.0,14.0,1
2020-07-24,21.0,21.0,1
2020-07-25,34.0,34.0,1
2020-07-26,30.0,30.0,1
2020-07-27,23.0,23.0,1
2020-07-28,14.0,14.0,1
2020-07-29,7.0,7.0,1
2020-07-30,26.0,26.0,1
2020-07-31,12.0,12.0,1
2020-08-01,20.0,20.0,1
2020-08-02,19.0,19.0,1
2020-08-03,23.0,23.0,1
2020-08-04,28.0,28.0,1
2020-08-05,15.0,15.0,1
2020-08-06,7.0,7.0,1
2020-08-07,11.0,11.0,1
2020-08-08,12.0,12.0,1
2020-08-09,23.0,23.0,1
2020-08-10,24.0,24.0,1
2020-08-11,20.0,20.0,1
2020-08-12,24.0,24.0,1
2020-08-13,20.0,20.0,1
2020-08-14,31.0,31.0,1
2020-08-15,19.0,19.0,1
2020-08-16,33.0,33.0,1
2020-08-17,26.0,26.0,1
2020-08-18,23.0,23.0,1
2020-08-19,31.0,31.0,1
2020-08-20,17.0,17.0,1
2020-08-21,21.0,21.0,1
2020-08-22,22.0,22.0,1
2020-08-23,14.0,14.0,1
2020-08-24,10.0,10.0,1
2020-08-25,19.0,19.0,1
2020-08-26,25.0,25.0,1
2020-08-27,24.0,24.0,1
2020-08-28,33.0,33.0,1
2020-08-29,18.0,18.0,1
2020-08-30,24.0,24.0,1
2020-08-31,29.0,29.0,1
2020-09-01,10.0,10.0,1
2020-09-02,13.0,13.0,1
2020-09-03,25.0,25.0,1
2020-09-04,23.0,23.0,1
2020-09-05,19.0,19.0,1
2020-09-06,25.0,25.0,1
2020-09-07,19.0,19.0,1
2020-09-08,22.0,22.0,1
2020-09-09,29.0,29.0,1
2020-09-10,13.0,13.0,1
2020-09-11,20.0,20.0,1
2020-09-12,38.0,38.0,1
2020-09-13,30.0,30.0,1
2020-09-14,13.0,13.0,1
2020-09-15,13.0,13.0,1
2020-09-16,27.0,27.0,1
2020-09-17,26.0,26.0,1
2020-09-18,14.0,14.0,1
2020-09-19,16.0,16.0,1
2020-09-20,19.0,19.0,1
2020-09-21,35.0,35.0,1
2020-09-22,16.0,16.0,1
2020-09-23,38.0,38.0,1
2020-09-24,13.0,13.0,1
2020-09-25,27.0,27.0,1
2020-09-26,34.0,34.0,1
2020-09-27,26.0,26.0,1
2020-09-28,36.0,36.0,1
2020-09-29,40.0,40.0,1
2020-09-30,20.0,20.0,1
2020-10-01,39.0,39.0,1
2020-10-02,34.0,34.0,1
2020-10-03,40.0,40.0,1
2020-10-04,21.0,21.0,1
2020-10-05,42.0,42.0,1
2020-10-06,16.0,16.0,1
2020-10-07,20.0,20.0,1
2020-10-08,23.0,23.0,1
2020-10-09,29.0,29.0,1
2020-10-10,47.0,47.0,1
2020-10-11,23.0,23.0,1
2020-10-12,36.0,36.0,1
2020-10-13,32.0,32.0,1
2020-10-14,14.0,14.0,1
2020-10-15,26.0,26.0,1
2020-10-16,22.0,22.0,1
2020-10-17,24.0,24.0,1
2020-10-18,8.0,8.0,1
2020-10-19,36.0,36.0,1
2020-10-20,28.0,28.0,1
2020-10-21,21.0,21.0,1
2020-10-22,33.0,33.0,1
2020-10-23,29.0,29.0,1
2020-10-24,30.0,30.0,1
2020-10-25,22.0,22.0,1
2020-10-26,24.0,24.0,1
2020-10-27,24.0,24.0,1
2020-09-28,86.0,86.0,2
2020-09-29,51.0,51.0,2
2020-09-30,33.0,33.0,2
2020-10-01,49.0,49.0,2
2020-10-02,28.0,28.0,2
2020-10-03,55.0,55.0,2
2020-10-04,54.0,54.0,2
2020-10-05,49.0,49.0,2
2020-10-06,93.0,93.0,2
2020-10-07,39.0,39.0,2
2020-10-08,55.0,55.0,2
2020-10-09,68.0,68.0,2
2020-10-10,26.0,26.0,2
2020-10-11,57.0,57.0,2
2020-10-12,60.0,60.0,2
2020-10-13,42.0,42.0,2
2020-10-14,24.0,24.0,2
2020-10-15,55.0,55.0,2
2020-10-16,50.0,50.0,2
2020-10-17,40.0,40.0,2
2020-10-18,33.0,33.0,2
2020-10-19,48.0,48.0,2
2020-10-20,53.0,53.0,2
2020-10-21,35.0,35.0,2
2020-10-22,43.0,43.0,2
2020-10-23,49.0,49.0,2
2020-10-24,26.0,26.0,2
2020-10-25,30.0,30.0,2
2020-10-26,87.0,87.0,2
2020-10-27,23.0,23.0,2
2020-10-28,58.0,58.0,2
2020-10-29,59.0,59.0,2
2020-10-30,41.0,41.0,2
2020-10-31,45.0,45.0,2
2020-11-01,49.0,49.0,2
2020-11-02,69.0,69.0,2
2020-11-03,52.0,52.0,2
2020-11-04,45.0,45.0,2
2020-11-05,22.0,22.0,2
2020-11-06,29.0,29.0,2
2020-11-07,39.0,39.0,2
2020-11-08,58.0,58.0,2
2020-11-09,47.0,47.0,2
2020-11-10,100.0,100.0,2
2020-11-11,52.0,52.0,2
2020-11-12,41.0,41.0,2
2020-11-13,42.0,42.0,2
2020-11-14,46.0,46.0,2
2020-11-15,37.0,37.0,2
2020-11-16,40.0,40.0,2
2020-11-17,58.0,58.0,2
2020-11-18,78.0,78.0,2
2020-11-19,41.0,41.0,2
2020-11-20,24.0,24.0,2
2020-11-21,39.0,39.0,2
2020-11-22,31.0,31.0,2
2020-11-23,41.0,41.0,2
2020-11-24,12.0,12.0,2
2020-11-25,12.0,12.0,2
2020-11-26,6.0,6.0,2
2020-11-27,17.0,17.0,2
2020-11-28,66.0,66.0,2
2020-11-29,31.0,31.0,2
2020-11-30,17.0,17.0,2
2020-12-01,29.0,29.0,2
2020-12-02,35.0,35.0,2
2020-12-03,41.0,41.0,2
2020-12-04,13.0,13.0,2
2020-12-05,42.0,42.0,2
2020-12-06,13.0,13.0,2
2020-12-07,41.0,41.0,2
2020-12-08,24.0,24.0,2
2020-12-09,42.0,42.0,2
2020-12-10,36.0,36.0,2
2020-12-11,36.0,36.0,2
2020-12-12,33.0,33.0,2
2020-12-13,32.0,32.0,2
2020-12-14,22.0,22.0,2
2020-12-15,35.0,35.0,2
2020-12-16,47.0,47.0,2
2020-12-17,41.0,41.0,2
2020-12-18,62.0,62.0,2
2020-12-19,58.0,58.0,2
2020-12-20,13.0,13.0,2
2020-12-21,29.0,29.0,2
2020-12-22,73.0,73.0,2
2020-12-23,66.0,66.0,2
2020-12-24,14.0,14.0,2
2020-12-25,61.0,61.0,2
2020-12-26,29.0,29.0,2
2020-12-27,25.0,25.0,2
2020-12-28,18.0,18.0,2
2020-12-29,54.0,54.0,2
2020-12-30,63.0,63.0,2
2020-12-31,7.0,7.0,2
2021-01-01,54.0,54.0,2
2021-01-02,39.0,39.0,2
2021-01-03,58.0,58.0,2
2021-01-04,44.0,44.0,2
2021-01-05,22.0,22.0,2
2021-01-06,51.0,51.0,2
2021-01-07,33.0,33.0,2
2021-01-08,52.0,52.0,2
2021-01-09,33.0,33.0,2
2021-01-10,81.0,81.0,2
2021-01-11,39.0,39.0,2
2021-01-12,45.0,45.0,2
2021-01-13,46.0,46.0,2
2021-01-14,35.0,35.0,2
2021-01-15,17.0,17.0,2
2021-01-16,44.0,44.0,2
2021-01-17,37.0,37.0,2
2021-01-18,56.0,56.0,2
2021-01-19,44.0,44.0,2
2021-01-20,28.0,28.0,2
2021-01-21,28.0,28.0,2
2021-01-22,18.0,18.0,2
2021-01-23,44.0,44.0,2
2021-01-24,13.0,13.0,2
2021-01-25,33.0,33.0,2
2021-01-26,45.0,45.0,2
2021-01-27,39.0,39.0,2
2021-01-28,39.0,39.0,2
2021-01-29,23.0,23.0,2
2021-01-30,56.0,56.0,2
2021-01-31,19.0,19.0,2
2021-02-01,67.0,67.0,2
2021-02-02,72.0,72.0,2
2021-02-03,6.0,6.0,2
2021-02-04,11.0,11.0,2
2021-02-05,81.0,81.0,2
2021-02-06,13.0,13.0,2
2021-02-07,27.0,27.0,2
2021-02-08,18.0,18.0,2
2021-02-09,24.0,24.0,2
2021-02-10,23.0,23.0,2
2021-02-11,30.0,30.0,2
2021-02-12,25.0,25.0,2
2021-02-13,7.0,7.0,2
2021-02-14,14.0,14.0,2
2021-02-15,28.0,28.0,2
2021-02-16,11.0,11.0,2
2021-02-17,23.0,23.0,2
2021-02-18,40.0,40.0,2
2021-02-19,24.0,24.0,2
2021-02-20,14.0,14.0,2
2021-02-21,13.0,13.0,2
2021-02-22,51.0,51.0,2
2021-02-23,24.0,24.0,2
2021-02-24,48.0,48.0,2
2021-02-25,30.0,30.0,2
2021-02-26,42.0,42.0,2
2021-02-27,13.0,13.0,2
2021-02-28,31.0,31.0,2
2021-03-01,40.0,40.0,2
2021-03-02,52.0,52.0,2
2021-03-03,28.0,28.0,2
2021-03-04,63.0,63.0,2
2021-03-05,24.0,24.0,2
2021-03-06,19.0,19.0,2
2021-03-07,25.0,25.0,2
2021-03-08,34.0,34.0,2
2021-03-09,51.0,51.0,2
2021-03-10,28.0,28.0,2
2021-03-11,34.0,34.0,2
2021-03-12,40.0,40.0,2
2021-03-13,72.0,72.0,2
2021-03-14,35.0,35.0,2
2021-03-15,35.0,35.0,2
2021-03-16,63.0,63.0,2
2021-03-17,27.0,27.0,2
2021-03-18,23.0,23.0,2
2021-03-19,53.0,53.0,2
2021-03-20,39.0,39.0,2
2021-03-21,43.0,43.0,2
2021-03-22,6.0,6.0,2
2021-03-23,62.0,62.0,2
2021-03-24,17.0,17.0,2
2021-03-25,23.0,23.0,2
2021-03-26,65.0,65.0,2
2021-03-27,44.0,44.0,2
2021-03-28,69.0,69.0,2
2021-03-29,17.0,17.0,2
2021-03-30,36.0,36.0,2
2021-03-31,43.0,43.0,2
2021-04-01,36.0,36.0,2
2021-04-02,80.0,80.0,2
2021-04-03,47.0,47.0,2
2021-04-04,33.0,33.0,2
2021-04-05,25.0,25.0,2
2021-04-06,50.0,50.0,2
2021-04-07,44.0,44.0,2
2021-04-08,52.0,52.0,2
2021-04-09,46.0,46.0,2
2021-04-10,37.0,37.0,2
2021-04-11,37.0,37.0,2
2021-04-12,34.0,34.0,2
2021-04-13,47.0,47.0,2
2021-04-14,23.0,23.0,2
2021-04-15,29.0,29.0,2
2021-04-16,42.0,42.0,2
2021-04-17,34.0,34.0,2
2021-04-18,52.0,52.0,2
2021-04-19,23.0,23.0,2
2021-04-20,6.0,6.0,2
2021-04-21,41.0,41.0,2
2021-04-22,29.0,29.0,2
2021-04-23,79.0,79.0,2
2021-04-24,47.0,47.0,2
2021-04-25,70.0,70.0,2
2021-04-26,65.0,65.0,2
2021-04-27,27.0,27.0,2
2021-04-28,31.0,31.0,2
2021-04-29,40.0,40.0,2
2021-04-30,46.0,46.0,2
2021-05-01,73.0,73.0,2
2021-05-02,19.0,19.0,2
2021-05-03,29.0,29.0,2
2021-05-04,49.0,49.0,2
2021-05-05,17.0,17.0,2
2021-05-06,47.0,47.0,2
2021-05-07,24.0,24.0,2
2021-05-08,19.0,19.0,2
2021-05-09,39.0,39.0,2
2021-05-10,23.0,23.0,2
2021-05-11,34.0,34.0,2
2021-05-12,30.0,30.0,2
2021-05-13,38.0,38.0,2
2021-05-14,43.0,43.0,2
2021-05-15,57.0,57.0,2
2021-05-16,30.0,30.0,2
2021-05-17,34.0,34.0,2
2021-05-18,23.0,23.0,2
2021-05-19,22.0,22.0,2
2021-05-20,18.0,18.0,2
2021-05-21,34.0,34.0,2
2021-05-22,18.0,18.0,2
2021-05-23,6.0,6.0,2
2021-05-24,52.0,52.0,2
2021-05-25,28.0,28.0,2
2021-05-26,39.0,39.0,2
2021-05-27,29.0,29.0,2
2021-05-28,19.0,19.0,2
2021-05-29,35.0,35.0,2
