date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,27.0,27.0,1
2020-02-02,36.0,36.0,1
2020-02-03,36.0,36.0,1
2020-02-04,36.0,36.0,1
2020-02-05,30.0,30.0,1
2020-02-06,33.0,33.0,1
2020-02-07,22.0,22.0,1
2020-02-08,39.0,39.0,1
2020-02-09,31.0,31.0,1
2020-02-10,52.0,52.0,1
2020-02-11,30.0,30.0,1
2020-02-12,37.0,37.0,1
2020-02-13,29.0,29.0,1
2020-02-14,53.0,53.0,1
2020-02-15,47.0,47.0,1
2020-02-16,31.0,31.0,1
2020-02-17,21.0,21.0,1
2020-02-18,39.0,39.0,1
2020-02-19,32.0,32.0,1
2020-02-20,27.0,27.0,1
2020-02-21,34.0,34.0,1
2020-02-22,34.0,34.0,1
2020-02-23,20.0,20.0,1
2020-02-24,28.0,28.0,1
2020-02-25,46.0,46.0,1
2020-02-26,63.0,63.0,1
2020-02-27,44.0,44.0,1
2020-02-28,40.0,40.0,1
2020-02-29,29.0,29.0,1
2020-03-01,28.0,28.0,1
2020-03-02,49.0,49.0,1
2020-03-03,53.0,53.0,1
2020-03-04,23.0,23.0,1
2020-03-05,54.0,54.0,1
2020-03-06,47.0,47.0,1
2020-03-07,32.0,32.0,1
2020-03-08,56.0,56.0,1
2020-03-09,55.0,55.0,1
2020-03-10,50.0,50.0,1
2020-03-11,59.0,59.0,1
2020-03-12,40.0,40.0,1
2020-03-13,76.0,76.0,1
2020-03-14,92.0,92.0,1
2020-03-15,100.0,100.0,1
2020-03-16,70.0,70.0,1
2020-03-17,87.0,87.0,1
2020-03-18,80.0,80.0,1
2020-03-19,76.0,76.0,1
2020-03-20,38.0,38.0,1
2020-03-21,48.0,48.0,1
2020-03-22,68.0,68.0,1
2020-03-23,78.0,78.0,1
2020-03-24,54.0,54.0,1
2020-03-25,56.0,56.0,1
2020-03-26,63.0,63.0,1
2020-03-27,70.0,70.0,1
2020-03-28,76.0,76.0,1
2020-03-29,72.0,72.0,1
2020-03-30,80.0,80.0,1
2020-03-31,75.0,75.0,1
2020-04-01,57.0,57.0,1
2020-04-02,58.0,58.0,1
2020-04-03,51.0,51.0,1
2020-04-04,74.0,74.0,1
2020-04-05,45.0,45.0,1
2020-04-06,22.0,22.0,1
2020-04-07,45.0,45.0,1
2020-04-08,61.0,61.0,1
2020-04-09,61.0,61.0,1
2020-04-10,47.0,47.0,1
2020-04-11,34.0,34.0,1
2020-04-12,53.0,53.0,1
2020-04-13,55.0,55.0,1
2020-04-14,63.0,63.0,1
2020-04-15,56.0,56.0,1
2020-04-16,84.0,84.0,1
2020-04-17,80.0,80.0,1
2020-04-18,32.0,32.0,1
2020-04-19,80.0,80.0,1
2020-04-20,32.0,32.0,1
2020-04-21,48.0,48.0,1
2020-04-22,46.0,46.0,1
2020-04-23,19.0,19.0,1
2020-04-24,56.0,56.0,1
2020-04-25,38.0,38.0,1
2020-04-26,71.0,71.0,1
2020-04-27,33.0,33.0,1
2020-04-28,48.0,48.0,1
2020-04-29,35.0,35.0,1
2020-04-30,39.0,39.0,1
2020-05-01,43.0,43.0,1
2020-05-02,59.0,59.0,1
2020-05-03,61.0,61.0,1
2020-05-04,45.0,45.0,1
2020-05-05,48.0,48.0,1
2020-05-06,40.0,40.0,1
2020-05-07,56.0,56.0,1
2020-05-08,42.0,42.0,1
2020-05-09,35.0,35.0,1
2020-05-10,38.0,38.0,1
2020-05-11,53.0,53.0,1
2020-05-12,54.0,54.0,1
2020-05-13,28.0,28.0,1
2020-05-14,44.0,44.0,1
2020-05-15,43.0,43.0,1
2020-05-16,29.0,29.0,1
2020-05-17,58.0,58.0,1
2020-05-18,46.0,46.0,1
2020-05-19,59.0,59.0,1
2020-05-20,41.0,41.0,1
2020-05-21,69.0,69.0,1
2020-05-22,50.0,50.0,1
2020-05-23,43.0,43.0,1
2020-05-24,36.0,36.0,1
2020-05-25,35.0,35.0,1
2020-05-26,36.0,36.0,1
2020-05-27,40.0,40.0,1
2020-05-28,42.0,42.0,1
2020-05-29,32.0,32.0,1
2020-05-30,36.0,36.0,1
2020-05-31,53.0,53.0,1
2020-06-01,25.0,25.0,1
2020-06-02,67.0,67.0,1
2020-06-03,43.0,43.0,1
2020-06-04,46.0,46.0,1
2020-06-05,39.0,39.0,1
2020-06-06,24.0,24.0,1
2020-06-07,34.0,34.0,1
2020-06-08,47.0,47.0,1
2020-06-09,22.0,22.0,1
2020-06-10,22.0,22.0,1
2020-06-11,35.0,35.0,1
2020-06-12,27.0,27.0,1
2020-06-13,26.0,26.0,1
2020-06-14,41.0,41.0,1
2020-06-15,26.0,26.0,1
2020-06-16,41.0,41.0,1
2020-06-17,22.0,22.0,1
2020-06-18,32.0,32.0,1
2020-06-19,30.0,30.0,1
2020-06-20,26.0,26.0,1
2020-06-21,39.0,39.0,1
2020-06-22,34.0,34.0,1
2020-06-23,36.0,36.0,1
2020-06-24,44.0,44.0,1
2020-06-25,25.0,25.0,1
2020-06-26,43.0,43.0,1
2020-06-27,47.0,47.0,1
2020-06-28,29.0,29.0,1
2020-06-29,26.0,26.0,1
2020-06-30,39.0,39.0,1
2020-07-01,34.0,34.0,1
2020-07-02,43.0,43.0,1
2020-07-03,39.0,39.0,1
2020-07-04,32.0,32.0,1
2020-07-05,39.0,39.0,1
2020-07-06,29.0,29.0,1
2020-07-07,20.0,20.0,1
2020-07-08,41.0,41.0,1
2020-07-09,36.0,36.0,1
2020-07-10,48.0,48.0,1
2020-07-11,13.0,13.0,1
2020-07-12,31.0,31.0,1
2020-07-13,37.0,37.0,1
2020-07-14,23.0,23.0,1
2020-07-15,28.0,28.0,1
2020-07-16,29.0,29.0,1
2020-07-17,17.0,17.0,1
2020-07-18,20.0,20.0,1
2020-07-19,34.0,34.0,1
2020-07-20,29.0,29.0,1
2020-07-21,43.0,43.0,1
2020-07-22,32.0,32.0,1
2020-07-23,33.0,33.0,1
2020-07-24,51.0,51.0,1
2020-07-25,49.0,49.0,1
2020-07-26,40.0,40.0,1
2020-07-27,36.0,36.0,1
2020-07-28,37.0,37.0,1
2020-07-29,33.0,33.0,1
2020-07-30,39.0,39.0,1
2020-07-31,46.0,46.0,1
2020-08-01,39.0,39.0,1
2020-08-02,35.0,35.0,1
2020-08-03,31.0,31.0,1
2020-08-04,26.0,26.0,1
2020-08-05,33.0,33.0,1
2020-08-06,76.0,76.0,1
2020-08-07,35.0,35.0,1
2020-08-08,66.0,66.0,1
2020-08-09,55.0,55.0,1
2020-08-10,55.0,55.0,1
2020-08-11,52.0,52.0,1
2020-08-12,48.0,48.0,1
2020-08-13,53.0,53.0,1
2020-08-14,40.0,40.0,1
2020-08-15,38.0,38.0,1
2020-08-16,30.0,30.0,1
2020-08-17,21.0,21.0,1
2020-08-18,21.0,21.0,1
2020-08-19,56.0,56.0,1
2020-08-20,44.0,44.0,1
2020-08-21,62.0,62.0,1
2020-08-22,31.0,31.0,1
2020-08-23,32.0,32.0,1
2020-08-24,21.0,21.0,1
2020-08-25,32.0,32.0,1
2020-08-26,45.0,45.0,1
2020-08-27,46.0,46.0,1
2020-08-28,28.0,28.0,1
2020-08-29,41.0,41.0,1
2020-08-30,37.0,37.0,1
2020-08-31,31.0,31.0,1
2020-09-01,26.0,26.0,1
2020-09-02,33.0,33.0,1
2020-09-03,19.0,19.0,1
2020-09-04,11.0,11.0,1
2020-09-05,34.0,34.0,1
2020-09-06,38.0,38.0,1
2020-09-07,23.0,23.0,1
2020-09-08,47.0,47.0,1
2020-09-09,50.0,50.0,1
2020-09-10,51.0,51.0,1
2020-09-11,37.0,37.0,1
2020-09-12,32.0,32.0,1
2020-09-13,60.0,60.0,1
2020-09-14,47.0,47.0,1
2020-09-15,37.0,37.0,1
2020-09-16,27.0,27.0,1
2020-09-17,35.0,35.0,1
2020-09-18,25.0,25.0,1
2020-09-19,64.0,64.0,1
2020-09-20,30.0,30.0,1
2020-09-21,39.0,39.0,1
2020-09-22,34.0,34.0,1
2020-09-23,29.0,29.0,1
2020-09-24,37.0,37.0,1
2020-09-25,44.0,44.0,1
2020-09-26,51.0,51.0,1
2020-09-27,40.0,40.0,1
2020-09-28,42.0,42.0,1
2020-09-29,34.0,34.0,1
2020-09-30,40.0,40.0,1
2020-10-01,43.0,43.0,1
2020-10-02,28.0,28.0,1
2020-10-03,41.0,41.0,1
2020-10-04,37.0,37.0,1
2020-10-05,46.0,46.0,1
2020-10-06,37.0,37.0,1
2020-10-07,37.0,37.0,1
2020-10-08,58.0,58.0,1
2020-10-09,20.0,20.0,1
2020-10-10,29.0,29.0,1
2020-10-11,40.0,40.0,1
2020-10-12,51.0,51.0,1
2020-10-13,47.0,47.0,1
2020-10-14,35.0,35.0,1
2020-10-15,61.0,61.0,1
2020-10-16,37.0,37.0,1
2020-10-17,42.0,42.0,1
2020-10-18,52.0,52.0,1
2020-10-19,30.0,30.0,1
2020-10-20,38.0,38.0,1
2020-10-21,54.0,54.0,1
2020-10-22,33.0,33.0,1
2020-10-23,42.0,42.0,1
2020-10-24,43.0,43.0,1
2020-10-25,57.0,57.0,1
2020-10-26,52.0,52.0,1
2020-10-27,53.0,53.0,1
2020-09-28,39.0,39.0,2
2020-09-29,33.0,33.0,2
2020-09-30,28.0,28.0,2
2020-10-01,24.0,24.0,2
2020-10-02,22.0,22.0,2
2020-10-03,24.0,24.0,2
2020-10-04,23.0,23.0,2
2020-10-05,41.0,41.0,2
2020-10-06,27.0,27.0,2
2020-10-07,39.0,39.0,2
2020-10-08,42.0,42.0,2
2020-10-09,26.0,26.0,2
2020-10-10,36.0,36.0,2
2020-10-11,42.0,42.0,2
2020-10-12,37.0,37.0,2
2020-10-13,31.0,31.0,2
2020-10-14,45.0,45.0,2
2020-10-15,46.0,46.0,2
2020-10-16,20.0,20.0,2
2020-10-17,43.0,43.0,2
2020-10-18,58.0,58.0,2
2020-10-19,21.0,21.0,2
2020-10-20,34.0,34.0,2
2020-10-21,37.0,37.0,2
2020-10-22,42.0,42.0,2
2020-10-23,20.0,20.0,2
2020-10-24,39.0,39.0,2
2020-10-25,43.0,43.0,2
2020-10-26,43.0,43.0,2
2020-10-27,29.0,29.0,2
2020-10-28,29.0,29.0,2
2020-10-29,51.0,51.0,2
2020-10-30,24.0,24.0,2
2020-10-31,35.0,35.0,2
2020-11-01,62.0,62.0,2
