date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,30.0,30.0,1
2020-02-02,23.0,23.0,1
2020-02-03,25.0,25.0,1
2020-02-04,39.0,39.0,1
2020-02-05,32.0,32.0,1
2020-02-06,32.0,32.0,1
2020-02-07,16.0,16.0,1
2020-02-08,25.0,25.0,1
2020-02-09,22.0,22.0,1
2020-02-10,28.0,28.0,1
2020-02-11,32.0,32.0,1
2020-02-12,26.0,26.0,1
2020-02-13,23.0,23.0,1
2020-02-14,29.0,29.0,1
2020-02-15,25.0,25.0,1
2020-02-16,25.0,25.0,1
2020-02-17,31.0,31.0,1
2020-02-18,38.0,38.0,1
2020-02-19,41.0,41.0,1
2020-02-20,20.0,20.0,1
2020-02-21,23.0,23.0,1
2020-02-22,48.0,48.0,1
2020-02-23,13.0,13.0,1
2020-02-24,25.0,25.0,1
2020-02-25,20.0,20.0,1
2020-02-26,26.0,26.0,1
2020-02-27,34.0,34.0,1
2020-02-28,17.0,17.0,1
2020-02-29,12.0,12.0,1
2020-03-01,27.0,27.0,1
2020-03-02,46.0,46.0,1
2020-03-03,26.0,26.0,1
2020-03-04,33.0,33.0,1
2020-03-05,40.0,40.0,1
2020-03-06,20.0,20.0,1
2020-03-07,21.0,21.0,1
2020-03-08,19.0,19.0,1
2020-03-09,30.0,30.0,1
2020-03-10,28.0,28.0,1
2020-03-11,35.0,35.0,1
2020-03-12,22.0,22.0,1
2020-03-13,24.0,24.0,1
2020-03-14,29.0,29.0,1
2020-03-15,20.0,20.0,1
2020-03-16,29.0,29.0,1
2020-03-17,25.0,25.0,1
2020-03-18,76.0,76.0,1
2020-03-19,43.0,43.0,1
2020-03-20,28.0,28.0,1
2020-03-21,22.0,22.0,1
2020-03-22,44.0,44.0,1
2020-03-23,22.0,22.0,1
2020-03-24,23.0,23.0,1
2020-03-25,24.0,24.0,1
2020-03-26,28.0,28.0,1
2020-03-27,23.0,23.0,1
2020-03-28,24.0,24.0,1
2020-03-29,18.0,18.0,1
2020-03-30,20.0,20.0,1
2020-03-31,25.0,25.0,1
2020-04-01,29.0,29.0,1
2020-04-02,24.0,24.0,1
2020-04-03,22.0,22.0,1
2020-04-04,20.0,20.0,1
2020-04-05,19.0,19.0,1
2020-04-06,26.0,26.0,1
2020-04-07,28.0,28.0,1
2020-04-08,26.0,26.0,1
2020-04-09,20.0,20.0,1
2020-04-10,15.0,15.0,1
2020-04-11,19.0,19.0,1
2020-04-12,17.0,17.0,1
2020-04-13,21.0,21.0,1
2020-04-14,28.0,28.0,1
2020-04-15,34.0,34.0,1
2020-04-16,19.0,19.0,1
2020-04-17,26.0,26.0,1
2020-04-18,19.0,19.0,1
2020-04-19,18.0,18.0,1
2020-04-20,20.0,20.0,1
2020-04-21,29.0,29.0,1
2020-04-22,26.0,26.0,1
2020-04-23,24.0,24.0,1
2020-04-24,12.0,12.0,1
2020-04-25,10.0,10.0,1
2020-04-26,21.0,21.0,1
2020-04-27,16.0,16.0,1
2020-04-28,26.0,26.0,1
2020-04-29,28.0,28.0,1
2020-04-30,13.0,13.0,1
2020-05-01,24.0,24.0,1
2020-05-02,100.0,100.0,1
2020-05-03,47.0,47.0,1
2020-05-04,34.0,34.0,1
2020-05-05,30.0,30.0,1
2020-05-06,27.0,27.0,1
