date,/m/01b_21_0,/m/01b_21,batch_id
2020-02-01,25.0,25.0,1
2020-02-02,27.0,27.0,1
2020-02-03,31.0,31.0,1
2020-02-04,28.0,28.0,1
2020-02-05,39.0,39.0,1
2020-02-06,26.0,26.0,1
2020-02-07,26.0,26.0,1
2020-02-08,41.0,41.0,1
2020-02-09,25.0,25.0,1
2020-02-10,47.0,47.0,1
2020-02-11,33.0,33.0,1
2020-02-12,26.0,26.0,1
2020-02-13,26.0,26.0,1
2020-02-14,20.0,20.0,1
2020-02-15,33.0,33.0,1
2020-02-16,33.0,33.0,1
2020-02-17,31.0,31.0,1
2020-02-18,34.0,34.0,1
2020-02-19,22.0,22.0,1
2020-02-20,16.0,16.0,1
2020-02-21,29.0,29.0,1
2020-02-22,38.0,38.0,1
2020-02-23,30.0,30.0,1
2020-02-24,15.0,15.0,1
2020-02-25,18.0,18.0,1
2020-02-26,24.0,24.0,1
2020-02-27,40.0,40.0,1
2020-02-28,32.0,32.0,1
2020-02-29,43.0,43.0,1
2020-03-01,30.0,30.0,1
2020-03-02,55.0,55.0,1
2020-03-03,34.0,34.0,1
2020-03-04,52.0,52.0,1
2020-03-05,31.0,31.0,1
2020-03-06,36.0,36.0,1
2020-03-07,65.0,65.0,1
2020-03-08,33.0,33.0,1
2020-03-09,52.0,52.0,1
2020-03-10,53.0,53.0,1
2020-03-11,67.0,67.0,1
2020-03-12,88.0,88.0,1
2020-03-13,58.0,58.0,1
2020-03-14,76.0,76.0,1
2020-03-15,60.0,60.0,1
2020-03-16,64.0,64.0,1
2020-03-17,86.0,86.0,1
2020-03-18,77.0,77.0,1
2020-03-19,100.0,100.0,1
2020-03-20,64.0,64.0,1
2020-03-21,65.0,65.0,1
2020-03-22,44.0,44.0,1
2020-03-23,58.0,58.0,1
2020-03-24,80.0,80.0,1
2020-03-25,56.0,56.0,1
2020-03-26,56.0,56.0,1
2020-03-27,45.0,45.0,1
2020-03-28,43.0,43.0,1
2020-03-29,38.0,38.0,1
2020-03-30,44.0,44.0,1
2020-03-31,33.0,33.0,1
2020-04-01,31.0,31.0,1
2020-04-02,44.0,44.0,1
2020-04-03,28.0,28.0,1
2020-04-04,18.0,18.0,1
2020-04-05,36.0,36.0,1
2020-04-06,41.0,41.0,1
2020-04-07,46.0,46.0,1
2020-04-08,30.0,30.0,1
2020-04-09,24.0,24.0,1
2020-04-10,24.0,24.0,1
2020-04-11,30.0,30.0,1
2020-04-12,27.0,27.0,1
2020-04-13,54.0,54.0,1
2020-04-14,24.0,24.0,1
2020-04-15,42.0,42.0,1
2020-04-16,15.0,15.0,1
2020-04-17,17.0,17.0,1
2020-04-18,15.0,15.0,1
2020-04-19,19.0,19.0,1
2020-04-20,25.0,25.0,1
2020-04-21,17.0,17.0,1
2020-04-22,34.0,34.0,1
2020-04-23,19.0,19.0,1
2020-04-24,26.0,26.0,1
2020-04-25,6.0,6.0,1
2020-04-26,15.0,15.0,1
2020-04-27,8.0,8.0,1
2020-04-28,25.0,25.0,1
2020-04-29,8.0,8.0,1
2020-04-30,15.0,15.0,1
2020-05-01,25.0,25.0,1
2020-05-02,13.0,13.0,1
2020-05-03,10.0,10.0,1
2020-05-04,12.0,12.0,1
2020-05-05,20.0,20.0,1
2020-05-06,17.0,17.0,1
2020-05-07,16.0,16.0,1
2020-05-08,15.0,15.0,1
2020-05-09,14.0,14.0,1
2020-05-10,12.0,12.0,1
2020-05-11,19.0,19.0,1
2020-05-12,22.0,22.0,1
2020-05-13,20.0,20.0,1
2020-05-14,26.0,26.0,1
2020-05-15,17.0,17.0,1
2020-05-16,26.0,26.0,1
2020-05-17,9.0,9.0,1
2020-05-18,8.0,8.0,1
2020-05-19,12.0,12.0,1
2020-05-20,9.0,9.0,1
2020-05-21,8.0,8.0,1
2020-05-22,21.0,21.0,1
2020-05-23,9.0,9.0,1
2020-05-24,7.0,7.0,1
2020-05-25,20.0,20.0,1
2020-05-26,9.0,9.0,1
2020-05-27,15.0,15.0,1
2020-05-28,0.0,0.0,1
2020-05-29,13.0,13.0,1
2020-05-30,7.0,7.0,1
2020-05-31,11.0,11.0,1
2020-06-01,7.0,7.0,1
2020-06-02,26.0,26.0,1
2020-06-03,5.0,5.0,1
2020-06-04,10.0,10.0,1
2020-06-05,5.0,5.0,1
2020-06-06,6.0,6.0,1
2020-06-07,10.0,10.0,1
2020-06-08,5.0,5.0,1
2020-06-09,22.0,22.0,1
2020-06-10,17.0,17.0,1
2020-06-11,3.0,3.0,1
2020-06-12,15.0,15.0,1
2020-06-13,13.0,13.0,1
2020-06-14,13.0,13.0,1
2020-06-15,9.0,9.0,1
2020-06-16,11.0,11.0,1
2020-06-17,6.0,6.0,1
2020-06-18,6.0,6.0,1
2020-06-19,15.0,15.0,1
2020-06-20,13.0,13.0,1
2020-06-21,13.0,13.0,1
2020-06-22,8.0,8.0,1
2020-06-23,3.0,3.0,1
2020-06-24,9.0,9.0,1
2020-06-25,15.0,15.0,1
2020-06-26,6.0,6.0,1
2020-06-27,6.0,6.0,1
2020-06-28,3.0,3.0,1
2020-06-29,20.0,20.0,1
2020-06-30,15.0,15.0,1
2020-07-01,9.0,9.0,1
2020-07-02,9.0,9.0,1
2020-07-03,6.0,6.0,1
2020-07-04,13.0,13.0,1
2020-07-05,19.0,19.0,1
2020-07-06,15.0,15.0,1
2020-07-07,11.0,11.0,1
2020-07-08,18.0,18.0,1
2020-07-09,6.0,6.0,1
2020-07-10,17.0,17.0,1
2020-07-11,7.0,7.0,1
2020-07-12,10.0,10.0,1
2020-07-13,15.0,15.0,1
2020-07-14,18.0,18.0,1
2020-07-15,19.0,19.0,1
2020-07-16,3.0,3.0,1
2020-07-17,10.0,10.0,1
2020-07-18,11.0,11.0,1
2020-07-19,4.0,4.0,1
2020-07-20,6.0,6.0,1
2020-07-21,22.0,22.0,1
2020-07-22,15.0,15.0,1
2020-07-23,3.0,3.0,1
2020-07-24,9.0,9.0,1
2020-07-25,14.0,14.0,1
2020-07-26,3.0,3.0,1
2020-07-27,12.0,12.0,1
2020-07-28,6.0,6.0,1
2020-07-29,18.0,18.0,1
2020-07-30,6.0,6.0,1
2020-07-31,3.0,3.0,1
2020-08-01,11.0,11.0,1
2020-08-02,22.0,22.0,1
2020-08-03,7.0,7.0,1
2020-08-04,3.0,3.0,1
2020-08-05,12.0,12.0,1
2020-08-06,9.0,9.0,1
2020-08-07,7.0,7.0,1
2020-08-08,19.0,19.0,1
2020-08-09,18.0,18.0,1
2020-08-10,12.0,12.0,1
2020-08-11,13.0,13.0,1
2020-08-12,32.0,32.0,1
2020-08-13,12.0,12.0,1
2020-08-14,23.0,23.0,1
2020-08-15,11.0,11.0,1
2020-08-16,26.0,26.0,1
2020-08-17,15.0,15.0,1
2020-08-18,15.0,15.0,1
2020-08-19,24.0,24.0,1
2020-08-20,15.0,15.0,1
2020-08-21,12.0,12.0,1
2020-08-22,10.0,10.0,1
2020-08-23,7.0,7.0,1
2020-08-24,31.0,31.0,1
2020-08-25,14.0,14.0,1
2020-08-26,16.0,16.0,1
2020-08-27,24.0,24.0,1
2020-08-28,25.0,25.0,1
2020-08-29,14.0,14.0,1
2020-08-30,21.0,21.0,1
2020-08-31,19.0,19.0,1
2020-09-01,12.0,12.0,1
2020-09-02,27.0,27.0,1
2020-09-03,28.0,28.0,1
2020-09-04,13.0,13.0,1
2020-09-05,51.0,51.0,1
2020-09-06,21.0,21.0,1
2020-09-07,30.0,30.0,1
2020-09-08,36.0,36.0,1
2020-09-09,40.0,40.0,1
2020-09-10,25.0,25.0,1
2020-09-11,22.0,22.0,1
2020-09-12,21.0,21.0,1
2020-09-13,38.0,38.0,1
2020-09-14,42.0,42.0,1
2020-09-15,33.0,33.0,1
2020-09-16,31.0,31.0,1
2020-09-17,31.0,31.0,1
2020-09-18,22.0,22.0,1
2020-09-19,21.0,21.0,1
2020-09-20,38.0,38.0,1
2020-09-21,39.0,39.0,1
2020-09-22,26.0,26.0,1
2020-09-23,36.0,36.0,1
2020-09-24,38.0,38.0,1
2020-09-25,33.0,33.0,1
2020-09-26,15.0,15.0,1
2020-09-27,25.0,25.0,1
2020-09-28,21.0,21.0,1
2020-09-29,9.0,9.0,1
2020-09-30,21.0,21.0,1
2020-10-01,21.0,21.0,1
2020-10-02,19.0,19.0,1
2020-10-03,28.0,28.0,1
2020-10-04,28.0,28.0,1
2020-10-05,26.0,26.0,1
2020-10-06,15.0,15.0,1
2020-10-07,15.0,15.0,1
2020-10-08,33.0,33.0,1
2020-10-09,20.0,20.0,1
2020-10-10,18.0,18.0,1
2020-10-11,14.0,14.0,1
2020-10-12,13.0,13.0,1
2020-10-13,22.0,22.0,1
2020-10-14,16.0,16.0,1
2020-10-15,33.0,33.0,1
2020-10-16,20.0,20.0,1
2020-10-17,24.0,24.0,1
2020-10-18,38.0,38.0,1
2020-10-19,21.0,21.0,1
2020-10-20,12.0,12.0,1
2020-10-21,16.0,16.0,1
2020-10-22,39.0,39.0,1
2020-10-23,39.0,39.0,1
2020-10-24,26.0,26.0,1
